trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,750987,524288,29,4.978756e-03,1.512498e-03,1.776826e-06,8.220294e-07,1.336792e-01,2.239605e+00
1048576,751078,1048576,71,6.333244e-03,1.067003e-03,7.222460e-06,2.126710e-07,5.433807e-01,5.794185e-01
1572864,751143,1572864,106,5.129589e-03,2.460315e-03,2.201688e-06,3.439078e-06,1.656437e-01,9.369710e+00
2097152,751171,2097152,141,4.275563e-03,2.722377e-03,3.966262e-07,4.479731e-06,2.984012e-02,1.220495e+01
2621440,751220,2621440,174,3.974983e-03,2.423049e-03,1.083749e-07,3.302250e-06,8.153570e-03,8.996924e+00
3145728,751242,3145728,213,3.716673e-03,1.655611e-03,5.025814e-09,1.102019e-06,3.781164e-04,3.002432e+00
3670016,751265,3670016,247,3.394690e-03,1.935246e-03,6.304615e-08,1.767320e-06,4.743268e-03,4.815033e+00
4194304,751292,4194304,285,3.679875e-03,1.605977e-03,1.162486e-09,1.000274e-06,8.745949e-05,2.725231e+00
4718592,751322,4718592,316,3.828929e-03,1.327285e-03,3.354356e-08,5.204827e-07,2.523645e-03,1.418046e+00
5242880,751351,5242880,350,3.719083e-03,1.155742e-03,5.373399e-09,3.023922e-07,4.042668e-04,8.238624e-01
5767168,751373,5767168,367,3.710122e-03,1.174693e-03,4.139869e-09,3.235943e-07,3.114625e-04,8.816271e-01
6291456,751431,6291456,396,3.724172e-03,1.280743e-03,6.145303e-09,4.554941e-07,4.623409e-04,1.240986e+00
6815744,751453,6815744,430,3.719455e-03,1.316338e-03,5.428050e-09,5.048074e-07,4.083785e-04,1.375339e+00
7340032,751455,7340032,462,3.489682e-03,1.337761e-03,2.436653e-08,5.357089e-07,1.833212e-03,1.459530e+00
7864320,751458,7864320,507,3.595732e-03,1.179497e-03,2.504837e-09,3.290818e-07,1.884510e-04,8.965778e-01
8388608,751470,8388608,529,3.406316e-03,1.225012e-03,5.734323e-08,3.833742e-07,4.314209e-03,1.044497e+00
8912896,751510,8912896,567,3.507483e-03,1.139335e-03,1.912618e-08,2.846164e-07,1.438956e-03,7.754326e-01
9437184,751534,9437184,599,3.544401e-03,1.072041e-03,1.027763e-08,2.173430e-07,7.732360e-04,5.921474e-01
9961472,751535,9961472,638,3.505616e-03,1.037588e-03,1.964590e-08,1.864060e-07,1.478056e-03,5.078601e-01
10485760,751536,10485760,671,3.468969e-03,1.046995e-03,3.126226e-08,1.946179e-07,2.352011e-03,5.302331e-01
11010048,751600,11010048,695,3.385016e-03,1.107662e-03,6.799812e-08,2.518250e-07,5.115829e-03,6.860929e-01
11534336,751607,11534336,724,3.486606e-03,9.833106e-04,2.533628e-08,1.424841e-07,1.906171e-03,3.881954e-01
12058624,751624,12058624,762,3.335213e-03,7.985362e-04,9.645199e-08,3.713184e-08,7.256551e-03,1.011650e-01
12582912,751650,12582912,804,3.083277e-03,6.502262e-04,3.164091e-07,1.970134e-09,2.380499e-02,5.367597e-03
13107200,751690,13107200,846,3.183103e-03,6.169340e-04,2.140703e-07,1.230762e-10,1.610555e-02,3.353191e-04
13631488,751780,13631488,887,3.223298e-03,6.261751e-04,1.784912e-07,4.135154e-10,1.342876e-02,1.126616e-03
14155776,751789,14155776,919,2.488032e-03,1.722255e-03,1.340381e-06,1.246382e-06,1.008433e-01,3.395747e+00
14680064,751787,14680064,960,2.605852e-03,1.736752e-03,1.081450e-06,1.278963e-06,8.136275e-02,3.484513e+00
15204352,751811,15204352,1003,2.642193e-03,1.625969e-03,1.007188e-06,1.040662e-06,7.577562e-02,2.835267e+00
15728640,751884,15728640,1038,2.559275e-03,1.646356e-03,1.180492e-06,1.082673e-06,8.881416e-02,2.949725e+00
16252928,751894,16252928,1073,2.587684e-03,1.648510e-03,1.119567e-06,1.087161e-06,8.423048e-02,2.961951e+00
16777216,751897,16777216,1104,2.577796e-03,1.641829e-03,1.140589e-06,1.073273e-06,8.581205e-02,2.924115e+00
17301504,751899,17301504,1142,2.718923e-03,1.609412e-03,8.590637e-07,1.007157e-06,6.463152e-02,2.743984e+00
17825792,751904,17825792,1181,2.825024e-03,1.481305e-03,6.736403e-07,7.664387e-07,5.068123e-02,2.088150e+00
18350080,751909,18350080,1216,2.803817e-03,1.571117e-03,7.089015e-07,9.317587e-07,5.333409e-02,2.538561e+00
18874368,751916,18874368,1245,2.771589e-03,1.364043e-03,7.642100e-07,5.748718e-07,5.749523e-02,1.566228e+00
19398656,751939,19398656,1280,2.785169e-03,1.354657e-03,7.406509e-07,5.607266e-07,5.572276e-02,1.527690e+00
19922944,751972,19922944,1321,2.723257e-03,1.187908e-03,8.510490e-07,3.388029e-07,6.402855e-02,9.230627e-01
20447232,751993,20447232,1353,2.574629e-03,1.115638e-03,1.147364e-06,2.598939e-07,8.632175e-02,7.080767e-01
20971520,751999,20971520,1389,2.649621e-03,1.026928e-03,9.923335e-07,1.773151e-07,7.465806e-02,4.830919e-01
21495808,752002,21495808,1424,2.611988e-03,1.209358e-03,1.068726e-06,3.642338e-07,8.040545e-02,9.923488e-01
22020096,752024,22020096,1455,2.559788e-03,1.148524e-03,1.179379e-06,2.945063e-07,8.873038e-02,8.023775e-01
22544384,752033,22544384,1496,2.636961e-03,1.109140e-03,1.017715e-06,2.533114e-07,7.656766e-02,6.901425e-01
23068672,752044,23068672,1529,2.627545e-03,1.122413e-03,1.036802e-06,2.668478e-07,7.800368e-02,7.270222e-01
23592960,752061,23592960,1558,2.699577e-03,9.853294e-04,8.953006e-07,1.440122e-07,6.735781e-02,3.923588e-01
24117248,752090,24117248,1585,2.624568e-03,1.010403e-03,1.042874e-06,1.636713e-07,7.846046e-02,4.459198e-01
24641536,752092,24641536,1623,2.651186e-03,9.724761e-04,9.892178e-07,1.344220e-07,7.442366e-02,3.662305e-01
25165824,752115,25165824,1649,2.662992e-03,9.540411e-04,9.658721e-07,1.212440e-07,7.266724e-02,3.303272e-01
25690112,752120,25690112,1684,2.696050e-03,9.907980e-04,9.019865e-07,1.481927e-07,6.786082e-02,4.037484e-01
26214400,752134,26214400,1719,2.763266e-03,1.056982e-03,7.788311e-07,2.035292e-07,5.859524e-02,5.545118e-01
26738688,752137,26738688,1753,2.800720e-03,1.030748e-03,7.141268e-07,1.805471e-07,5.372722e-02,4.918976e-01
27262976,752144,27262976,1796,2.896627e-03,9.924949e-04,5.612304e-07,1.495020e-07,4.222408e-02,4.073156e-01
27787264,752418,27787264,1839,2.941588e-03,9.771803e-04,4.958858e-07,1.378936e-07,3.730790e-02,3.756889e-01
28311552,752716,28311552,1873,3.050666e-03,9.068181e-04,3.541609e-07,9.058780e-08,2.664525e-02,2.468049e-01
28835840,753067,28835840,1907,3.080170e-03,8.852225e-04,3.199143e-07,7.805459e-08,2.406871e-02,2.126584e-01
29360128,753277,29360128,1939,3.073430e-03,8.648915e-04,3.275849e-07,6.710768e-08,2.464580e-02,1.828338e-01
29884416,753328,29884416,1984,3.157474e-03,1.107420e-03,2.384429e-07,2.515828e-07,1.793922e-02,6.854331e-01
30408704,753847,30408704,2014,3.156838e-03,1.098748e-03,2.390638e-07,2.429582e-07,1.798593e-02,6.619356e-01
30932992,753861,30932992,2044,3.182645e-03,1.111911e-03,2.144941e-07,2.561084e-07,1.613743e-02,6.977629e-01
31457280,753919,31457280,2082,3.224204e-03,1.081731e-03,1.777265e-07,2.264725e-07,1.337123e-02,6.170205e-01
31981568,753981,31981568,2111,3.209379e-03,1.083282e-03,1.904456e-07,2.279506e-07,1.432815e-02,6.210475e-01
32505856,754013,32505856,2146,3.168981e-03,1.094361e-03,2.273373e-07,2.386526e-07,1.710369e-02,6.502049e-01
33030144,754073,33030144,2192,3.214421e-03,1.074885e-03,1.860710e-07,2.200028e-07,1.399903e-02,5.993939e-01
33554432,754101,33554432,2234,3.073362e-03,7.289380e-04,3.276625e-07,1.515311e-08,2.465164e-02,4.128439e-02
34078720,754142,34078720,2270,3.080306e-03,7.317584e-04,3.197607e-07,1.585543e-08,2.405715e-02,4.319786e-02
34603008,754145,34603008,2306,3.101427e-03,6.979745e-04,2.963206e-07,8.488770e-09,2.229364e-02,2.312751e-02
35127296,754152,35127296,2332,3.103165e-03,6.888644e-04,2.944314e-07,6.893048e-09,2.215150e-02,1.877999e-02
35651584,754189,35651584,2362,3.103422e-03,6.876226e-04,2.941527e-07,6.688390e-09,2.213054e-02,1.822241e-02
36175872,754230,36175872,2397,3.092571e-03,6.829904e-04,3.060403e-07,5.952186e-09,2.302490e-02,1.621663e-02
36700160,754252,36700160,2426,3.414484e-03,8.151464e-04,5.349787e-08,4.380916e-08,4.024904e-03,1.193573e-01
37224448,754267,37224448,2464,3.423074e-03,8.665678e-04,4.959796e-08,6.797900e-08,3.731496e-03,1.852077e-01
37748736,754266,37748736,2498,3.455718e-03,8.376471e-04,3.612356e-08,5.373454e-08,2.717750e-03,1.463988e-01
