trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,461281,3145728,9606,-6.388066e-02,1.353451e-01,2.697168e-07,2.624889e-02,6.503338e-05,3.690327e+01
524288,461706,6291456,19311,-7.252743e-02,2.614381e-02,6.605509e-05,2.789299e-03,1.592702e-02,3.921471e+00
786432,461759,9437184,29108,-8.300502e-02,-1.633949e-03,3.461466e-04,6.268038e-04,8.346191e-02,8.812225e-01
1048576,461803,12582912,38762,-8.713425e-02,-2.819795e-02,5.168460e-04,2.334632e-06,1.246205e-01,3.282255e-03
1310720,461856,15728640,48359,-1.136326e-01,-4.900808e-02,2.423847e-03,4.989899e-04,5.844312e-01,7.015292e-01
1572864,461966,18874368,58115,-9.711245e-02,-3.369103e-02,1.070105e-03,4.929492e-05,2.580207e-01,6.930365e-02
1835008,461986,22020096,67808,-9.771313e-02,-4.291863e-02,1.109764e-03,2.640180e-04,2.675833e-01,3.711825e-01
2097152,461992,25165824,77551,-8.709902e-02,-2.885309e-02,5.152455e-04,4.765870e-06,1.242346e-01,6.700329e-03
2359296,462011,28311552,87157,-8.674096e-02,-1.892788e-02,4.991185e-04,5.994036e-05,1.203461e-01,8.427007e-02
2621440,462031,31457280,96801,-8.740569e-02,-1.938374e-02,5.292616e-04,5.308958e-05,1.276141e-01,7.463857e-02
2883584,462044,34603008,106335,-8.765137e-02,-2.306128e-02,5.406262e-04,1.302289e-05,1.303543e-01,1.830886e-02
3145728,462055,37748736,116081,-8.229069e-02,-4.081779e-02,3.200766e-04,2.001601e-04,7.717598e-02,2.814048e-01
3407872,462064,40894464,125581,-7.371751e-02,-3.508621e-02,8.681599e-05,7.083255e-05,2.093283e-02,9.958337e-02
3670016,462069,44040192,135147,-7.002424e-02,-3.464295e-02,3.163210e-05,6.356799e-05,7.627044e-03,8.937015e-02
3932160,462068,47185920,144798,-6.487762e-02,-2.351155e-02,2.281204e-07,9.975831e-06,5.500374e-05,1.402501e-02
4194304,462076,50331648,154440,-7.089488e-02,-1.997381e-02,4.218346e-05,4.483899e-05,1.017116e-02,6.303907e-02
4456448,462085,53477376,163995,-6.946681e-02,-1.974070e-02,2.567251e-05,4.801518e-05,6.190084e-03,6.750447e-02
4718592,462094,56623104,173678,-6.388278e-02,-1.728495e-02,2.675235e-07,8.807912e-05,6.450452e-05,1.238303e-01
4980736,462098,59768832,183311,-6.756977e-02,-1.842705e-02,1.004743e-05,6.794628e-05,2.422608e-03,9.552559e-02
5242880,462112,62914560,192848,-6.173959e-02,-2.288099e-02,7.077794e-06,1.435661e-05,1.706578e-03,2.018393e-02
5505024,462118,66060288,202413,-6.689931e-02,-2.671418e-02,6.246561e-06,1.952209e-09,1.506154e-03,2.744607e-06
5767168,462126,69206016,212059,-6.486213e-02,-2.707670e-02,2.135639e-07,1.654013e-07,5.149393e-05,2.325374e-04
6029312,462130,72351744,221528,-6.499120e-02,-2.969180e-02,3.495128e-07,9.131280e-06,8.427356e-05,1.283765e-02
6291456,462132,75497472,231110,-6.589825e-02,-2.876859e-02,2.244760e-06,4.404065e-06,5.412502e-04,6.191668e-03
6553600,462135,78643200,240744,-6.456053e-02,-3.733465e-02,2.576756e-08,1.137349e-04,6.213002e-06,1.598997e-01
6815744,462137,81788928,250368,-6.024517e-02,-3.741634e-02,1.726262e-05,1.154839e-04,4.162315e-03,1.623586e-01
7077888,462149,84934656,259966,-6.451017e-02,-4.012512e-02,1.213617e-08,1.810402e-04,2.926240e-06,2.545241e-01
7340032,462151,88080384,269663,-6.659304e-02,-3.633382e-02,4.809429e-06,9.338938e-05,1.159636e-03,1.312960e-01
