trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,451831,3145728,9556,-1.715337e-01,-1.894339e-01,1.147763e-02,2.649209e-02,2.767455e+00,3.724519e+01
524288,451902,6291456,19192,-7.124994e-02,-1.028705e-01,4.692164e-05,5.806516e-03,1.131362e-02,8.163373e+00
786432,451934,9437184,28900,-9.220579e-02,-4.141059e-02,7.731620e-04,2.172851e-04,1.864227e-01,3.054808e-01
1048576,451940,12582912,38678,-7.580619e-02,-3.965883e-02,1.301012e-04,1.687096e-04,3.136964e-02,2.371886e-01
1310720,451951,15728640,48379,-6.777895e-02,-4.689574e-02,1.141730e-05,4.090807e-04,2.752909e-03,5.751259e-01
1572864,451964,18874368,58304,-8.374753e-02,-2.669246e-02,3.743268e-04,5.044415e-10,9.025662e-02,7.091936e-07
1835008,451964,22020096,67722,-7.146585e-02,-3.896493e-02,4.992620e-05,1.511654e-04,1.203807e-02,2.125233e-01
2097152,452028,25165824,77345,-8.539945e-02,-6.172141e-02,4.409768e-04,1.228602e-03,1.063271e-01,1.727289e+00
2359296,452032,28311552,86769,-8.707776e-02,-5.998784e-02,5.142806e-04,1.110078e-03,1.240019e-01,1.560657e+00
2621440,452063,31457280,96502,-8.466634e-02,-5.220801e-02,4.107245e-04,6.521898e-04,9.903275e-02,9.169127e-01
2883584,452091,34603008,106035,-9.070359e-02,-5.174639e-02,6.918788e-04,6.288256e-04,1.668239e-01,8.840650e-01
3145728,452112,37748736,115582,-8.263911e-02,-5.283246e-02,3.326649e-04,6.844744e-04,8.021124e-02,9.623016e-01
3407872,452117,40894464,125210,-8.354562e-02,-5.143795e-02,3.665546e-04,6.134515e-04,8.838262e-02,8.624505e-01
3670016,452135,44040192,134512,-8.476673e-02,-6.053719e-02,4.148036e-04,1.146986e-03,1.000163e-01,1.612547e+00
3932160,452149,47185920,144140,-7.575954e-02,-5.211971e-02,1.290392e-04,6.476878e-04,3.111358e-02,9.105833e-01
4194304,452166,50331648,153840,-6.216978e-02,-5.420153e-02,4.973896e-06,7.579853e-04,1.199292e-03,1.065650e+00
4456448,452174,53477376,163399,-6.627525e-02,-4.281097e-02,3.516540e-06,2.605308e-04,8.478985e-04,3.662799e-01
4718592,452185,56623104,172964,-6.332280e-02,-4.385305e-02,1.160371e-06,2.952572e-04,2.797853e-04,4.151016e-01
4980736,452192,59768832,182632,-6.544343e-02,-4.695767e-02,1.088749e-06,4.115896e-04,2.625162e-04,5.786533e-01
5242880,452198,62914560,192202,-7.351204e-02,-4.685611e-02,8.302923e-05,4.074790e-04,2.001978e-02,5.728742e-01
5505024,452225,66060288,201809,-7.846179e-02,-4.631361e-02,1.977338e-04,3.858714e-04,4.767703e-02,5.424961e-01
5767168,452226,69206016,211206,-8.300436e-02,-4.848652e-02,3.461220e-04,4.759604e-04,8.345597e-02,6.691520e-01
6029312,452230,72351744,220702,-8.639169e-02,-4.612434e-02,4.836342e-04,3.784713e-04,1.166125e-01,5.320923e-01
6291456,452241,75497472,230344,-8.797082e-02,-4.751302e-02,5.555836e-04,4.344315e-04,1.339608e-01,6.107665e-01
6553600,452265,78643200,239897,-9.622362e-02,-4.964918e-02,1.012743e-03,5.280427e-04,2.441897e-01,7.423745e-01
6815744,452277,81788928,249802,-9.339344e-02,-4.752890e-02,8.406193e-04,4.350939e-04,2.026878e-01,6.116979e-01
7077888,452291,84934656,259682,-9.120061e-02,-4.894780e-02,7.182723e-04,4.963006e-04,1.731878e-01,6.977482e-01
7340032,452320,88080384,269343,-9.503544e-02,-4.642761e-02,9.385301e-04,3.903632e-04,2.262958e-01,5.488111e-01
7602176,452328,91226112,279182,-9.500210e-02,-4.602863e-02,9.364884e-04,3.747564e-04,2.258035e-01,5.268695e-01
7864320,452346,94371840,288680,-9.345600e-02,-4.306828e-02,8.442510e-04,2.689037e-04,2.035635e-01,3.780513e-01
8126464,452362,97517568,298213,-9.120004e-02,-4.296660e-02,7.182420e-04,2.655792e-04,1.731805e-01,3.733774e-01
8388608,452363,100663296,307850,-9.083816e-02,-4.393113e-02,6.989764e-04,2.979466e-04,1.685352e-01,4.188827e-01
8650752,452388,103809024,317395,-9.160382e-02,-4.657932e-02,7.400474e-04,3.963812e-04,1.784382e-01,5.572717e-01
8912896,452397,106954752,326751,-9.100018e-02,-4.414383e-02,7.075697e-04,3.053346e-04,1.706072e-01,4.292695e-01
9175040,452416,110100480,336395,-8.826322e-02,-3.940510e-02,5.694532e-04,1.621829e-04,1.373050e-01,2.280127e-01
9437184,452470,113246208,346169,-8.400603e-02,-4.026840e-02,3.843962e-04,1.849166e-04,9.268454e-02,2.599739e-01
9699328,452471,116391936,355874,-8.333856e-02,-3.707427e-02,3.586689e-04,1.082488e-04,8.648125e-02,1.521868e-01
9961472,452495,119537664,365611,-8.163322e-02,-3.553104e-02,2.969837e-04,7.851805e-05,7.160790e-02,1.103884e-01
10223616,452558,122683392,375272,-8.559077e-02,-3.642371e-02,4.490487e-04,9.513486e-05,1.082734e-01,1.337499e-01
10485760,452558,125829120,384881,-8.694880e-02,-3.786100e-02,5.084482e-04,1.252384e-04,1.225956e-01,1.760725e-01
10747904,452581,128974848,394353,-8.561321e-02,-3.532789e-02,4.500000e-04,7.495898e-05,1.085028e-01,1.053847e-01
11010048,452594,132120576,403957,-8.282798e-02,-3.487545e-02,3.395903e-04,6.732940e-05,8.188106e-02,9.465829e-02
11272192,452626,135266304,413517,-8.570062e-02,-3.608379e-02,4.537165e-04,8.861948e-05,1.093988e-01,1.245900e-01
11534336,452709,138412032,422822,-9.054947e-02,-3.682323e-02,6.837946e-04,1.030881e-04,1.648747e-01,1.449314e-01
11796480,452736,141557760,432517,-8.759423e-02,-3.247458e-02,5.379720e-04,3.369312e-05,1.297143e-01,4.736912e-02
12058624,452740,144703488,441930,-8.800005e-02,-3.086055e-02,5.569623e-04,1.756070e-05,1.342932e-01,2.468857e-02
12320768,452855,147849216,451544,-8.674745e-02,-3.065854e-02,4.994082e-04,1.590848e-05,1.204159e-01,2.236571e-02
12582912,454591,150994944,461374,-8.441588e-02,-2.989387e-02,4.006355e-04,1.039335e-05,9.660012e-02,1.461199e-02
12845056,455795,154140672,470901,-8.207249e-02,-2.884562e-02,3.123168e-04,4.733330e-06,7.530496e-02,6.654582e-03
13107200,455961,157286400,480456,-8.406527e-02,-3.066723e-02,3.867229e-04,1.597788e-05,9.324554e-02,2.246328e-02
13369344,456124,160432128,490331,-8.337866e-02,-3.250888e-02,3.601894e-04,3.409252e-05,8.684786e-02,4.793063e-02
13631488,456156,163577856,499901,-8.241577e-02,-3.497638e-02,3.245680e-04,6.899593e-05,7.825894e-02,9.700127e-02
13893632,456253,166723584,509418,-8.124752e-02,-3.802929e-02,2.838390e-04,1.290335e-04,6.843847e-02,1.814080e-01
