trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
4194304,7106073,50331648,152805,-3.793462e-02,-3.668465e-02,7.004165e-04,1.002932e-04,1.688825e-01,1.410021e-01
8388608,7106330,100663296,307675,-5.879683e-02,-3.615957e-02,3.139550e-05,9.005204e-05,7.569994e-03,1.266040e-01
12582912,7106494,150994944,461214,-6.061172e-02,-2.262383e-02,1.435105e-05,1.637148e-05,3.460284e-03,2.301664e-02
16777216,7106506,201326592,614331,-5.831882e-02,-2.804605e-02,3.698078e-05,1.893528e-06,8.916703e-03,2.662108e-03
20971520,7106800,251658240,767437,-5.878200e-02,-2.772316e-02,3.156191e-05,1.109150e-06,7.610120e-03,1.559352e-03
25165824,7107064,301989888,921964,-5.901320e-02,-2.643973e-02,2.901769e-05,5.302490e-08,6.996664e-03,7.454763e-05
29360128,7107087,352321536,1075586,-5.751639e-02,-2.896678e-02,4.738414e-05,5.275204e-06,1.142513e-02,7.416401e-03
33554432,7107138,402653184,1229846,-5.563301e-02,-3.273131e-02,7.686018e-05,3.673943e-05,1.853232e-02,5.165191e-02
37748736,7107312,452984832,1383849,-6.110625e-02,-2.905540e-02,1.084881e-05,5.690143e-06,2.615834e-03,7.999764e-03
41943040,7107337,503316480,1537574,-6.186974e-02,-2.817983e-02,6.402244e-06,2.279576e-06,1.543691e-03,3.204853e-03
46137344,7107511,553648128,1691473,-6.072413e-02,-3.071767e-02,1.351205e-05,1.638363e-05,3.257988e-03,2.303372e-02
50331648,7107669,603979776,1845141,-6.168785e-02,-3.126444e-02,7.355794e-06,2.110884e-05,1.773608e-03,2.967689e-02
54525952,7107802,654311424,1998785,-6.304257e-02,-3.020061e-02,1.842613e-06,1.246521e-05,4.442857e-04,1.752482e-02
58720256,7107948,704643072,2151694,-6.099647e-02,-3.130680e-02,1.158406e-05,2.149988e-05,2.793117e-03,3.022665e-02
62914560,7108008,754974720,2304822,-5.835859e-02,-3.181304e-02,3.649860e-05,2.645087e-05,8.800441e-03,3.718723e-02
67108864,7108131,805306368,2457702,-5.976802e-02,-3.111192e-02,2.145525e-05,1.973066e-05,5.173230e-03,2.773930e-02
71303168,7108183,855638016,2610834,-6.096231e-02,-3.167349e-02,1.181772e-05,2.503489e-05,2.849455e-03,3.519651e-02
75497472,7108191,905969664,2764176,-6.176710e-02,-3.358597e-02,6.932188e-06,4.783064e-05,1.671470e-03,6.724502e-02
79691776,7108201,956301312,2916609,-6.197809e-02,-3.463437e-02,5.865657e-06,6.343120e-05,1.414311e-03,8.917783e-02
83886080,7108249,1006632960,3070440,-6.169499e-02,-3.507148e-02,7.317087e-06,7.058489e-05,1.764276e-03,9.923519e-02
88080384,7108319,1056964608,3223648,-6.114256e-02,-3.519890e-02,1.061095e-05,7.274216e-05,2.558484e-03,1.022681e-01
92274688,7108329,1107296256,3376652,-6.134012e-02,-3.588172e-02,9.362860e-06,8.485587e-05,2.257546e-03,1.192988e-01
96468992,7108404,1157627904,3529567,-6.096663e-02,-3.396578e-02,1.178805e-05,5.322838e-05,2.842302e-03,7.483370e-02
100663296,7108432,1207959552,3683941,-6.146817e-02,-3.293758e-02,8.595668e-06,3.928260e-05,2.072564e-03,5.522735e-02
104857600,7108451,1258291200,3837284,-6.163420e-02,-3.314680e-02,7.649674e-06,4.194893e-05,1.844468e-03,5.897594e-02
109051904,7108680,1308622848,3990866,-6.217260e-02,-3.349714e-02,4.961309e-06,4.660979e-05,1.196257e-03,6.552864e-02
113246208,7109036,1358954496,4145464,-6.333299e-02,-3.341473e-02,1.138516e-06,4.549138e-05,2.745158e-04,6.395625e-02
117440512,7109120,1409286144,4298691,-6.337455e-02,-3.300175e-02,1.051554e-06,4.009107e-05,2.535478e-04,5.636398e-02
121634816,7109196,1459617792,4452336,-6.196144e-02,-3.404715e-02,5.946576e-06,5.442239e-05,1.433822e-03,7.651236e-02
125829120,7109469,1509949440,4606054,-6.122636e-02,-3.390914e-02,1.007203e-05,5.240518e-05,2.428539e-03,7.367637e-02
130023424,7109829,1560281088,4758795,-6.095028e-02,-3.315869e-02,1.190056e-05,4.210310e-05,2.869431e-03,5.919269e-02
134217728,7109952,1610612736,4912988,-5.958369e-02,-3.348776e-02,2.319683e-05,4.648180e-05,5.593156e-03,6.534870e-02
138412032,7109989,1660944384,5066074,-5.933944e-02,-3.301514e-02,2.560928e-05,4.026085e-05,6.174837e-03,5.660266e-02
142606336,7110040,1711276032,5220419,-5.999785e-02,-3.324604e-02,1.937892e-05,4.324436e-05,4.672592e-03,6.079719e-02
146800640,7110226,1761607680,5373922,-6.037179e-02,-3.410775e-02,1.622652e-05,5.532016e-05,3.912494e-03,7.777454e-02
150994944,7110376,1811939328,5526887,-6.058066e-02,-3.345859e-02,1.458741e-05,4.608497e-05,3.517275e-03,6.479079e-02
155189248,7110637,1862270976,5680520,-5.972807e-02,-3.397121e-02,2.182698e-05,5.330766e-05,5.262860e-03,7.494517e-02
159383552,7110766,1912602624,5834843,-5.998246e-02,-3.364751e-02,1.951468e-05,4.868562e-05,4.705326e-03,6.844705e-02
163577856,7110925,1962934272,5988212,-6.049154e-02,-3.339266e-02,1.527605e-05,4.519412e-05,3.683320e-03,6.353834e-02
167772160,7111702,2013265920,6141907,-6.083111e-02,-3.320432e-02,1.273701e-05,4.269731e-05,3.071113e-03,6.002808e-02
171966464,7111931,2063597568,6295451,-6.058788e-02,-3.274227e-02,1.453225e-05,3.687241e-05,3.503977e-03,5.183887e-02
176160768,7114684,2113929216,6449310,-6.041403e-02,-3.171696e-02,1.588797e-05,2.547182e-05,3.830862e-03,3.581080e-02
180355072,7115113,2164260864,6603599,-6.058108e-02,-3.225294e-02,1.458419e-05,3.116924e-05,3.516500e-03,4.382079e-02
184549376,7115765,2214592512,6757063,-6.080768e-02,-3.171219e-02,1.290481e-05,2.542368e-05,3.111573e-03,3.574311e-02
188743680,7116200,2264924160,6911022,-6.121517e-02,-3.111378e-02,1.014318e-05,1.974716e-05,2.445696e-03,2.776250e-02
192937984,7116305,2315255808,7065055,-6.068762e-02,-3.117520e-02,1.378175e-05,2.029685e-05,3.323018e-03,2.853531e-02
197132288,7117073,2365587456,7219089,-6.105188e-02,-3.201508e-02,1.120995e-05,2.856986e-05,2.702913e-03,4.016633e-02
201326592,7120062,2415919104,7372536,-6.072152e-02,-3.193644e-02,1.353126e-05,2.773540e-05,3.262619e-03,3.899316e-02
205520896,7121365,2466250752,7526054,-6.060914e-02,-3.119770e-02,1.437067e-05,2.050004e-05,3.465016e-03,2.882098e-02
