trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
4194304,7031506,50331648,153348,-4.879055e-02,-3.903296e-02,2.436551e-04,1.528428e-04,5.874943e-02,2.148815e-01
8388608,7032638,100663296,306953,-5.043495e-02,-3.892234e-02,1.950228e-04,1.501197e-04,4.702334e-02,2.110531e-01
12582912,7033031,150994944,460966,-5.712136e-02,-3.299000e-02,5.297860e-05,3.994247e-05,1.277405e-02,5.615505e-02
16777216,7033385,201326592,615506,-5.901060e-02,-4.462647e-02,2.904567e-05,3.224348e-04,7.003412e-03,4.533107e-01
20971520,7033816,251658240,768825,-6.101437e-02,-3.794272e-02,1.146249e-05,1.270743e-04,2.763803e-03,1.786535e-01
25165824,7034009,301989888,922075,-6.118571e-02,-3.714089e-02,1.033167e-05,1.096396e-04,2.491145e-03,1.541421e-01
29360128,7034029,352321536,1075275,-6.268366e-02,-3.651569e-02,2.945817e-06,9.693770e-05,7.102871e-04,1.362846e-01
33554432,7034364,402653184,1228876,-5.951566e-02,-4.411979e-02,2.385685e-05,3.044951e-04,5.752297e-03,4.280892e-01
37748736,7034602,452984832,1382380,-6.347746e-02,-4.054189e-02,8.510770e-07,1.924295e-04,2.052093e-04,2.705363e-01
41943040,7034776,503316480,1536590,-6.166829e-02,-3.847255e-02,7.462264e-06,1.393002e-04,1.799280e-03,1.958419e-01
46137344,7035012,553648128,1689407,-6.459238e-02,-3.750584e-02,3.701062e-08,1.174154e-04,8.923897e-06,1.650742e-01
50331648,7035021,603979776,1842956,-6.416430e-02,-3.821672e-02,5.555759e-08,1.333267e-04,1.339589e-05,1.874438e-01
54525952,7035304,654311424,1996477,-6.452745e-02,-3.683677e-02,1.624341e-08,1.033631e-04,3.916565e-06,1.453181e-01
58720256,7035373,704643072,2148984,-6.530478e-02,-3.695087e-02,8.186199e-07,1.056963e-04,1.973834e-04,1.485982e-01
62914560,7035390,754974720,2302725,-6.560815e-02,-3.550578e-02,1.459624e-06,7.807100e-05,3.519405e-04,1.097599e-01
67108864,7035538,805306368,2455950,-6.639022e-02,-3.452263e-02,3.960981e-06,6.166375e-05,9.550608e-04,8.669298e-02
71303168,7035676,855638016,2608906,-6.557143e-02,-3.390238e-02,1.372237e-06,5.230728e-05,3.308699e-04,7.353872e-02
75497472,7035722,905969664,2762605,-6.323291e-02,-3.335554e-02,1.362113e-06,4.469642e-05,3.284290e-04,6.283864e-02
79691776,7035799,956301312,2916114,-6.535885e-02,-3.297929e-02,9.193981e-07,3.980720e-05,2.216827e-04,5.596489e-02
83886080,7035887,1006632960,3069702,-6.471060e-02,-3.354890e-02,9.647223e-08,4.731931e-05,2.326112e-05,6.652615e-02
88080384,7036009,1056964608,3222999,-6.444406e-02,-3.270300e-02,1.940868e-09,3.639706e-05,4.679767e-07,5.117058e-02
92274688,7036112,1107296256,3376880,-6.503878e-02,-3.483295e-02,4.080342e-07,6.663383e-05,9.838407e-05,9.368041e-02
96468992,7036273,1157627904,3530888,-6.441657e-02,-3.479474e-02,2.743211e-10,6.601135e-05,6.614354e-08,9.280527e-02
100663296,7036350,1207959552,3683786,-6.385133e-02,-3.403412e-02,3.010450e-07,5.423024e-05,7.258713e-05,7.624221e-02
104857600,7036494,1258291200,3836957,-6.352536e-02,-3.344811e-02,7.649926e-07,4.594275e-05,1.844529e-04,6.459085e-02
109051904,7036525,1308622848,3990603,-6.421044e-02,-3.152858e-02,3.593211e-08,2.360578e-05,8.663851e-06,3.318733e-02
113246208,7036591,1358954496,4144295,-6.471066e-02,-3.120084e-02,9.650927e-08,2.052856e-05,2.327005e-05,2.886107e-02
117440512,7036623,1409286144,4297003,-6.488594e-02,-3.104555e-02,2.361322e-07,1.914545e-05,5.693553e-05,2.691655e-02
121634816,7036822,1459617792,4450771,-6.553999e-02,-3.030214e-02,1.299579e-06,1.319245e-05,3.133510e-04,1.854725e-02
125829120,7036982,1509949440,4604135,-6.506807e-02,-3.047471e-02,4.463191e-07,1.447580e-05,1.076152e-04,2.035151e-02
130023424,7037128,1560281088,4757963,-6.442381e-02,-3.018155e-02,5.670140e-10,1.233096e-05,1.367168e-07,1.733607e-02
134217728,7037160,1610612736,4911240,-6.420604e-02,-2.888815e-02,3.762086e-08,4.920171e-06,9.071036e-06,6.917262e-03
138412032,7037167,1660944384,5064611,-6.475931e-02,-2.837052e-02,1.291049e-07,2.891764e-06,3.112941e-05,4.065526e-03
142606336,7037185,1711276032,5218037,-6.538307e-02,-2.841851e-02,9.664204e-07,3.057273e-06,2.330206e-04,4.298216e-03
146800640,7037235,1761607680,5371416,-6.556639e-02,-2.818470e-02,1.360462e-06,2.294331e-06,3.280308e-04,3.225596e-03
150994944,7037365,1811939328,5525605,-6.593269e-02,-2.725638e-02,2.349135e-06,3.438451e-07,5.664169e-04,4.834113e-04
155189248,7037592,1862270976,5679248,-6.553312e-02,-2.709124e-02,1.283964e-06,1.774423e-07,3.095859e-04,2.494660e-04
159383552,7037726,1912602624,5832027,-6.575602e-02,-2.679748e-02,1.838792e-06,1.625053e-08,4.433644e-04,2.284660e-05
163577856,7037825,1962934272,5985837,-6.500029e-02,-2.658249e-02,3.603431e-07,7.658791e-09,8.688492e-05,1.076748e-05
167772160,7037829,2013265920,6139342,-6.413849e-02,-2.686287e-02,6.839029e-08,3.719863e-08,1.649008e-05,5.229750e-05
171966464,7037847,2063597568,6293274,-6.410260e-02,-2.655075e-02,8.844963e-08,1.422107e-08,2.132673e-05,1.999338e-05
176160768,7037887,2113929216,6447553,-6.423920e-02,-2.598150e-02,2.585853e-08,4.740358e-07,6.234938e-06,6.664462e-04
180355072,7037986,2164260864,6601802,-6.430484e-02,-2.612416e-02,9.056619e-09,2.979441e-07,2.183707e-06,4.188792e-04
184549376,7038016,2214592512,6756065,-6.458364e-02,-2.600567e-02,3.372435e-08,4.413307e-07,8.131522e-06,6.204663e-04
188743680,7038076,2264924160,6909472,-6.505259e-02,-2.539933e-02,4.258723e-07,1.614613e-06,1.026851e-04,2.269982e-03
192937984,7038311,2315255808,7062862,-6.504577e-02,-2.505951e-02,4.170114e-07,2.593671e-06,1.005486e-04,3.646438e-03
197132288,7038318,2365587456,7217278,-6.525339e-02,-2.457882e-02,7.282736e-07,4.373036e-06,1.755993e-04,6.148045e-03
201326592,7038335,2415919104,7370369,-6.583069e-02,-2.456993e-02,2.046853e-06,4.410298e-06,4.935316e-04,6.200431e-03
205520896,7038701,2466250752,7524501,-6.602541e-02,-2.425377e-02,2.641962e-06,5.838189e-06,6.370224e-04,8.207900e-03
209715200,7038898,2516582400,7677701,-6.625283e-02,-2.378576e-02,3.432961e-06,8.318834e-06,8.277461e-04,1.169544e-02
213909504,7038959,2566914048,7831053,-6.690574e-02,-2.316281e-02,6.278743e-06,1.230038e-05,1.513913e-03,1.729308e-02
218103808,7039006,2617245696,7983868,-6.721169e-02,-2.308652e-02,7.905574e-06,1.284131e-05,1.906170e-03,1.805358e-02
222298112,7039591,2667577344,8136729,-6.716847e-02,-2.322797e-02,7.664436e-06,1.184760e-05,1.848028e-03,1.665652e-02
226492416,7039717,2717908992,8290294,-6.691092e-02,-2.417899e-02,6.304720e-06,6.205142e-06,1.520177e-03,8.723800e-03
230686720,7040046,2768240640,8443277,-6.730566e-02,-2.376735e-02,8.442857e-06,8.425395e-06,2.035718e-03,1.184525e-02
234881024,7040068,2818572288,8597115,-6.672722e-02,-2.351206e-02,5.415947e-06,9.972572e-06,1.305878e-03,1.402043e-02
239075328,7041003,2868903936,8751209,-6.690468e-02,-2.291831e-02,6.273405e-06,1.407520e-05,1.512626e-03,1.978830e-02
243269632,7042150,2919235584,8904215,-6.694523e-02,-2.304526e-02,6.478196e-06,1.313876e-05,1.562005e-03,1.847176e-02
247463936,7042301,2969567232,9058348,-6.669167e-02,-2.298076e-02,5.251760e-06,1.361047e-05,1.266290e-03,1.913494e-02
251658240,7042548,3019898880,9212151,-6.669433e-02,-2.319217e-02,5.263924e-06,1.209527e-05,1.269223e-03,1.700472e-02
255852544,7042591,3070230528,9364963,-6.685048e-02,-2.264499e-02,6.004821e-06,1.620066e-05,1.447866e-03,2.277649e-02
260046848,7045131,3120562176,9518317,-6.662446e-02,-2.240814e-02,4.948190e-06,1.816342e-05,1.193094e-03,2.553593e-02
264241152,7060715,3170893824,9672275,-6.700248e-02,-2.254401e-02,6.772865e-06,1.702381e-05,1.633055e-03,2.393375e-02
268435456,7062114,3221225472,9826244,-6.686499e-02,-2.259260e-02,6.076163e-06,1.662517e-05,1.465067e-03,2.337330e-02
272629760,7136454,3271557120,9979591,-6.673691e-02,-2.272206e-02,5.461157e-06,1.558620e-05,1.316779e-03,2.191262e-02
276824064,7136767,3321888768,10133154,-6.644733e-02,-2.225118e-02,4.191560e-06,1.952595e-05,1.010658e-03,2.745151e-02
281018368,7137190,3372220416,10286821,-6.581989e-02,-2.232108e-02,2.016079e-06,1.891313e-05,4.861114e-04,2.658994e-02
285212672,7137485,3422552064,10440297,-6.558651e-02,-2.271928e-02,1.407794e-06,1.560822e-05,3.394434e-04,2.194358e-02
289406976,7137728,3472883712,10594055,-6.555133e-02,-2.286609e-02,1.325562e-06,1.446977e-05,3.196159e-04,2.034302e-02
293601280,7137842,3523215360,10747571,-6.598468e-02,-2.348190e-02,2.511207e-06,1.016399e-05,6.054953e-04,1.428954e-02
297795584,7137880,3573547008,10900750,-6.626842e-02,-2.391907e-02,3.490991e-06,7.567623e-06,8.417380e-04,1.063931e-02
301989888,7138317,3623878656,11054494,-6.616420e-02,-2.362903e-02,3.112377e-06,9.247517e-06,7.504478e-04,1.300107e-02
306184192,7138414,3674210304,11208894,-6.590760e-02,-2.406452e-02,2.272843e-06,6.788503e-06,5.480216e-04,9.543946e-03
310378496,7138433,3724541952,11362715,-6.568268e-02,-2.447810e-02,1.645260e-06,4.804423e-06,3.967006e-04,6.754531e-03
314572800,7138436,3774873600,11515879,-6.560363e-02,-2.424308e-02,1.448716e-06,5.889961e-06,3.493105e-04,8.280688e-03
