trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,453653,3145728,9815,-1.036091e-01,3.272249e-02,1.537350e-03,3.527468e-03,3.706816e-01,4.959261e+00
524288,453665,6291456,19307,-3.371019e-02,-1.550100e-01,9.418649e-04,1.647116e-02,2.270998e-01,2.315679e+01
786432,453669,9437184,28855,-8.129349e-02,-1.299263e-01,2.853900e-04,1.066186e-02,6.881246e-02,1.498950e+01
1048576,453695,12582912,38275,-8.538083e-02,-1.085814e-01,4.401951e-04,6.709470e-03,1.061386e-01,9.432834e+00
1310720,453710,15728640,47803,-8.182835e-02,-8.035816e-02,3.037472e-04,2.882418e-03,7.323869e-02,4.052387e+00
1572864,453718,18874368,57559,-6.621215e-02,-7.112940e-02,3.283870e-06,1.976638e-03,7.917976e-04,2.778952e+00
1835008,453719,22020096,67366,-8.220696e-02,-7.252352e-02,3.170879e-04,2.102545e-03,7.645535e-02,2.955965e+00
2097152,453749,25165824,76874,-6.925417e-02,-6.910222e-02,2.356292e-05,1.800493e-03,5.681425e-03,2.531311e+00
2359296,453763,28311552,86416,-7.340246e-02,-6.526270e-02,8.104432e-05,1.489396e-03,1.954118e-02,2.093940e+00
2621440,453798,31457280,95874,-6.903709e-02,-5.239269e-02,2.150256e-05,6.616567e-04,5.184637e-03,9.302222e-01
2883584,453825,34603008,105670,-7.281575e-02,-5.467071e-02,7.082474e-05,7.840396e-04,1.707707e-02,1.102280e+00
3145728,453858,37748736,115166,-7.723965e-02,-4.647494e-02,1.648565e-04,3.922357e-04,3.974974e-02,5.514436e-01
3407872,453882,40894464,124780,-8.058512e-02,-4.614529e-02,2.619581e-04,3.792869e-04,6.316261e-02,5.332389e-01
3670016,453915,44040192,134516,-8.717029e-02,-5.033445e-02,5.184859e-04,5.600060e-04,1.250159e-01,7.873117e-01
3932160,453929,47185920,144239,-8.878962e-02,-5.018074e-02,5.948534e-04,5.527548e-04,1.434294e-01,7.771171e-01
4194304,453940,50331648,153941,-8.749016e-02,-5.680776e-02,5.331556e-04,9.082844e-04,1.285530e-01,1.276956e+00
4456448,453941,53477376,163409,-8.102593e-02,-5.061254e-02,2.764214e-04,5.732452e-04,6.664997e-02,8.059246e-01
4718592,453943,56623104,173128,-7.001477e-02,-4.799795e-02,3.152559e-05,4.548814e-04,7.601361e-03,6.395171e-01
4980736,453966,59768832,182767,-6.887697e-02,-4.001703e-02,2.004328e-05,1.781431e-04,4.832779e-03,2.504512e-01
5242880,453994,62914560,192348,-6.735990e-02,-3.249351e-02,8.761006e-06,3.391322e-05,2.112429e-03,4.767855e-02
5505024,454004,66060288,202076,-7.012936e-02,-3.399776e-02,3.282551e-05,5.369612e-05,7.914795e-03,7.549129e-02
5767168,454054,69206016,211637,-7.880494e-02,-4.558742e-02,2.075022e-04,3.578687e-04,5.003236e-02,5.031270e-01
6029312,454055,72351744,220988,-8.156940e-02,-4.281083e-02,2.947881e-04,2.605265e-04,7.107847e-02,3.662737e-01
6291456,454080,75497472,230488,-8.519587e-02,-4.516843e-02,4.324681e-04,3.421920e-04,1.042755e-01,4.810873e-01
6553600,454094,78643200,239993,-9.041155e-02,-4.497689e-02,6.766007e-04,3.351422e-04,1.631401e-01,4.711760e-01
6815744,454144,81788928,249662,-8.601869e-02,-4.508414e-02,4.673676e-04,3.390808e-04,1.126904e-01,4.767132e-01
