trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,453709,3145728,9638,-7.350079e-02,1.327613e-01,8.282433e-05,2.541835e-02,1.997037e-02,3.573563e+01
524288,453709,6291456,19031,-5.584555e-02,2.864170e-02,7.317870e-05,3.059384e-03,1.764465e-02,4.301184e+00
786432,453712,9437184,28659,-7.992947e-03,1.454794e-02,3.181756e-03,1.698918e-03,7.671762e-01,2.388507e+00
1048576,453716,12582912,38096,-1.130668e-02,-4.589452e-03,2.818901e-03,4.875506e-04,6.796855e-01,6.854467e-01
1310720,453786,15728640,47724,-1.423857e-02,-1.419523e-02,2.516170e-03,1.556198e-04,6.066918e-01,2.187856e-01
1572864,453830,18874368,57460,-4.808034e-02,-1.953564e-02,2.663315e-04,5.089908e-05,6.421712e-02,7.155895e-02
1835008,453834,22020096,67274,-3.145333e-02,-2.741681e-02,1.085483e-03,5.577236e-07,2.617288e-01,7.841028e-04
2097152,453864,25165824,76731,-2.909769e-02,-3.143302e-02,1.246253e-03,2.268636e-05,3.004931e-01,3.189472e-02
2359296,453865,28311552,86425,-4.392242e-02,-3.437813e-02,4.193315e-04,5.941533e-05,1.011081e-01,8.353192e-02
2621440,453871,31457280,95983,-4.477179e-02,-2.498322e-02,3.852666e-04,2.845226e-06,9.289440e-02,4.000099e-03
2883584,453884,34603008,105554,-6.257456e-02,-3.044651e-02,3.332247e-06,1.426206e-05,8.034622e-04,2.005102e-02
3145728,453884,37748736,115194,-7.449064e-02,-1.775393e-02,1.018209e-04,7.949639e-05,2.455077e-02,1.117638e-01
3407872,453909,40894464,124959,-7.517429e-02,-1.118148e-02,1.160854e-04,2.398941e-04,2.799018e-02,3.372668e-01
3670016,453920,44040192,134403,-7.236568e-02,-2.089356e-02,6.345200e-05,3.336731e-05,1.529937e-02,4.691105e-02
3932160,453927,47185920,144049,-7.670006e-02,-2.516009e-02,1.512915e-04,2.279813e-06,3.647897e-02,3.205186e-03
4194304,453942,50331648,153486,-8.806974e-02,-2.645957e-02,5.602564e-04,4.427863e-08,1.350874e-01,6.225126e-05
4456448,453952,53477376,162959,-8.335558e-02,-2.084087e-02,3.593138e-04,3.397871e-05,8.663674e-02,4.777062e-02
4718592,453961,56623104,172273,-8.221258e-02,-2.068568e-02,3.172880e-04,3.581208e-05,7.650360e-02,5.034815e-02
4980736,453974,59768832,181746,-7.870883e-02,-1.384458e-02,2.047425e-04,1.644914e-04,4.936694e-02,2.312582e-01
5242880,454012,62914560,191378,-7.708945e-02,-8.853749e-03,1.610221e-04,3.174187e-04,3.882520e-02,4.462585e-01
5505024,454016,66060288,201123,-7.784351e-02,-1.074150e-02,1.807279e-04,2.537170e-04,4.357661e-02,3.567004e-01
5767168,454028,69206016,210761,-8.400555e-02,-1.300810e-02,3.843775e-04,1.866476e-04,9.268002e-02,2.624076e-01
