trueR,trueI
-6.440000e-02,-2.667000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,462793,3145728,9787,-4.925038e-02,5.551265e-02,2.295112e-04,6.753989e-03,5.533911e-02,9.495422e+00
524288,462871,6291456,19513,7.919920e-02,7.065352e-02,2.062073e-02,9.471868e-03,4.972014e+00,1.331648e+01
786432,462903,9437184,28930,5.891396e-02,2.670136e-02,1.520633e-02,2.848502e-03,3.666509e+00,4.004704e+00
1048576,462938,12582912,38407,1.649914e-02,3.366265e-02,6.544672e-03,3.640028e-03,1.578033e+00,5.117510e+00
1310720,462975,15728640,48025,1.848730e-02,2.698647e-02,6.870304e-03,2.879017e-03,1.656549e+00,4.047605e+00
1572864,462975,18874368,57805,1.700296e-02,1.675650e-02,6.626442e-03,1.885861e-03,1.597749e+00,2.651329e+00
1835008,462997,22020096,67226,3.369070e-02,1.790079e-03,9.621787e-03,8.099760e-04,2.319978e+00,1.138744e+00
2097152,463014,25165824,76825,2.099439e-02,3.755090e-03,7.292202e-03,9.256860e-04,1.758275e+00,1.301421e+00
2359296,463032,28311552,86483,2.928848e-02,-7.934364e-03,8.777533e-03,3.510241e-04,2.116414e+00,4.935042e-01
2621440,463053,31457280,96084,2.521420e-02,-9.155224e-03,8.030706e-03,3.067674e-04,1.936342e+00,4.312838e-01
2883584,463090,34603008,105961,2.361236e-02,-1.465034e-02,7.746175e-03,1.444723e-04,1.867736e+00,2.031133e-01
3145728,463098,37748736,115754,8.626905e-03,-9.359328e-03,5.332930e-03,2.996594e-04,1.285861e+00,4.212907e-01
3407872,463102,40894464,125526,1.558961e-02,-9.320625e-03,6.398338e-03,3.010007e-04,1.542750e+00,4.231765e-01
3670016,463105,44040192,135113,8.914250e-03,-1.134014e-02,5.374979e-03,2.350045e-04,1.296000e+00,3.303925e-01
3932160,463107,47185920,144594,4.220984e-03,-1.377285e-02,4.708840e-03,1.663364e-04,1.135383e+00,2.338521e-01
4194304,463122,50331648,154084,1.782574e-03,-1.921719e-02,4.380133e-03,5.554433e-05,1.056126e+00,7.808968e-02
4456448,463128,53477376,163728,-9.052919e-04,-1.871188e-02,4.031579e-03,6.333164e-05,9.720830e-01,8.903786e-02
4718592,463130,56623104,173112,-2.418402e-03,-1.760277e-02,3.841719e-03,8.221459e-05,9.263045e-01,1.155854e-01
4980736,463135,59768832,182633,-4.299844e-03,-2.106410e-02,3.612029e-03,3.142614e-05,8.709223e-01,4.418197e-02
5242880,463136,62914560,192329,-7.315137e-03,-1.553133e-02,3.258682e-03,1.240700e-04,7.857244e-01,1.744298e-01
5505024,463137,66060288,201951,-2.986582e-03,-1.153379e-02,3.771608e-03,2.291049e-04,9.093997e-01,3.220983e-01
5767168,463146,69206016,211804,-8.423736e-03,-1.060966e-02,3.133342e-03,2.579344e-04,7.555027e-01,3.626297e-01
6029312,463153,72351744,221449,-1.526442e-02,-1.422543e-02,2.414305e-03,1.548673e-04,5.821306e-01,2.177277e-01
6291456,463160,75497472,230963,-1.556880e-02,-1.936910e-02,2.384487e-03,5.330320e-05,5.749408e-01,7.493889e-02
6553600,463162,78643200,240448,-6.515255e-03,-2.092137e-02,3.350644e-03,3.304676e-05,8.078979e-01,4.646040e-02
6815744,463178,81788928,249857,-9.453136e-03,-2.379010e-02,3.019158e-03,8.293819e-06,7.279710e-01,1.166027e-02
7077888,463225,84934656,259407,-8.855198e-03,-2.947707e-02,3.085225e-03,7.879660e-06,7.439009e-01,1.107800e-02
7340032,463229,88080384,269061,-8.101122e-03,-3.067951e-02,3.169564e-03,1.607621e-05,7.642365e-01,2.260152e-02
7602176,463255,91226112,278832,-1.321033e-02,-3.107810e-02,2.620382e-03,1.943137e-05,6.318194e-01,2.731853e-02
7864320,463257,94371840,288475,-2.035154e-02,-2.851963e-02,1.940267e-03,3.421141e-06,4.678319e-01,4.809778e-03
8126464,463258,97517568,298213,-2.249982e-02,-2.719530e-02,1.755625e-03,2.759395e-07,4.233115e-01,3.879429e-04
8388608,463265,100663296,307984,-2.179006e-02,-2.713333e-02,1.815607e-03,2.146775e-07,4.377741e-01,3.018147e-04
