trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,860076,6815744,59876,5.456211e-02,-6.181157e-02,1.053978e-03,1.326152e-02,2.158546e+00,4.659849e+00
1048576,860522,13631488,119988,1.868594e-02,-4.262969e-02,1.163598e-05,9.211543e-03,2.383048e-02,3.236763e+00
1572864,860584,20447232,179957,3.870982e-02,-3.550139e-02,2.759828e-04,7.894052e-03,5.652125e-01,2.773822e+00
2097152,860669,27262976,239996,4.388372e-02,1.192367e-02,4.746572e-04,1.715900e-03,9.720976e-01,6.029349e-01
2621440,860683,34078720,300364,3.388685e-02,2.020946e-02,1.389985e-04,1.098102e-03,2.846689e-01,3.858525e-01
3145728,860685,40894464,360365,2.003066e-02,2.123609e-02,4.270132e-06,1.031116e-03,8.745227e-03,3.623149e-01
3670016,860714,47710208,420291,2.346533e-02,2.991403e-02,1.872079e-06,5.491081e-04,3.834018e-03,1.929463e-01
4194304,860733,54525952,479608,2.234482e-02,1.957791e-02,6.137197e-08,1.140357e-03,1.256898e-04,4.007001e-01
4718592,860740,61341696,539221,1.797791e-02,2.310847e-02,1.696768e-05,9.143741e-04,3.474979e-02,3.212939e-01
5242880,860741,68157440,599639,1.879459e-02,2.246588e-02,1.090653e-05,9.536492e-04,2.233656e-02,3.350944e-01
5767168,860754,74973184,659897,2.093897e-02,2.383885e-02,1.341242e-06,8.707364e-04,2.746863e-03,3.059604e-01
6291456,860759,81788928,719560,1.590476e-02,2.251936e-02,3.834500e-05,9.503491e-04,7.853054e-02,3.339348e-01
6815744,860765,88604672,779324,1.426420e-02,1.985560e-02,6.135413e-05,1.121680e-03,1.256532e-01,3.941373e-01
7340032,860790,95420416,839525,1.496891e-02,2.925584e-02,5.081095e-05,5.803881e-04,1.040608e-01,2.039375e-01
7864320,860794,102236160,899074,1.618216e-02,3.502448e-02,3.498635e-05,3.357179e-04,7.165203e-02,1.179650e-01
8388608,860793,109051904,958723,2.029825e-02,2.833189e-02,3.235820e-06,6.257604e-04,6.626956e-03,2.198804e-01
8912896,860796,115867648,1018671,1.891840e-02,2.956914e-02,1.010410e-05,5.653909e-04,2.069320e-02,1.986678e-01
9437184,860808,122683392,1078464,1.897816e-02,2.970441e-02,9.727750e-06,5.589761e-04,1.992243e-02,1.964137e-01
9961472,860816,129499136,1137874,2.057911e-02,2.658058e-02,2.304273e-06,7.164458e-04,4.719150e-03,2.517456e-01
10485760,860823,136314880,1197997,2.180889e-02,2.838028e-02,8.306225e-08,6.233415e-04,1.701114e-04,2.190305e-01
11010048,860854,143130624,1258268,2.212025e-02,2.678502e-02,5.364779e-10,7.055436e-04,1.098706e-06,2.479148e-01
11534336,860860,149946368,1318164,2.588536e-02,2.839134e-02,1.435102e-05,6.227893e-04,2.939088e-02,2.188365e-01
12058624,860863,156762112,1377654,2.447771e-02,2.812094e-02,5.667328e-06,6.363587e-04,1.160668e-02,2.236045e-01
12582912,860864,163577856,1437259,2.174566e-02,2.297291e-02,1.234997e-07,9.225906e-04,2.529273e-04,3.241810e-01
13107200,860907,170393600,1497232,2.370903e-02,2.385762e-02,2.598364e-06,8.696286e-04,5.321449e-03,3.055712e-01
13631488,860909,177209344,1556665,2.622828e-02,2.562079e-02,1.706674e-05,7.687476e-04,3.495266e-02,2.701235e-01
14155776,860915,184025088,1616292,2.285422e-02,2.932813e-02,5.732428e-07,5.769104e-04,1.174001e-03,2.027155e-01
14680064,860920,190840832,1676318,2.599324e-02,3.131166e-02,1.518000e-05,4.855602e-04,3.108864e-02,1.706167e-01
15204352,860931,197656576,1736209,2.425791e-02,2.989306e-02,4.669132e-06,5.500917e-04,9.562379e-03,1.932919e-01
15728640,860934,204472320,1796016,2.444817e-02,2.888753e-02,5.527600e-06,5.982699e-04,1.132052e-02,2.102208e-01
16252928,860950,211288064,1855263,2.796174e-02,3.143786e-02,3.439412e-05,4.800142e-04,7.043913e-02,1.686680e-01
16777216,860950,218103808,1915152,2.704355e-02,3.151050e-02,2.446751e-05,4.768367e-04,5.010945e-02,1.675514e-01
17301504,860962,224919552,1974983,2.758555e-02,3.247812e-02,3.012316e-05,4.355138e-04,6.169222e-02,1.530314e-01
17825792,860969,231735296,2034751,2.687281e-02,3.499679e-02,2.280746e-05,3.367334e-04,4.670967e-02,1.183218e-01
18350080,860976,238551040,2094864,2.659715e-02,3.507962e-02,2.025057e-05,3.337002e-04,4.147315e-02,1.172560e-01
18874368,860991,245366784,2154837,2.680629e-02,3.414999e-02,2.217656e-05,3.685287e-04,4.541757e-02,1.294941e-01
19398656,860992,252182528,2214634,2.734079e-02,3.226403e-02,2.749635e-05,4.444954e-04,5.631251e-02,1.561874e-01
19922944,860994,258998272,2274248,2.857652e-02,3.398220e-02,4.198295e-05,3.749988e-04,8.598107e-02,1.317675e-01
20447232,861022,265814016,2334417,2.731082e-02,3.445473e-02,2.718298e-05,3.569214e-04,5.567073e-02,1.254155e-01
20971520,861025,272629760,2394116,2.637437e-02,3.765864e-02,1.829510e-05,2.461274e-04,3.746837e-02,8.648457e-02
21495808,861029,279445504,2453869,2.620250e-02,3.914616e-02,1.685442e-05,2.016664e-04,3.451784e-02,7.086179e-02
22020096,861050,286261248,2514013,2.669250e-02,4.132553e-02,2.111778e-05,1.445178e-04,4.324919e-02,5.078085e-02
22544384,861069,293076992,2573875,2.707417e-02,4.022397e-02,2.477137e-05,1.722161e-04,5.073175e-02,6.051351e-02
23068672,861082,299892736,2633742,2.807309e-02,4.005188e-02,3.571263e-05,1.767626e-04,7.313944e-02,6.211107e-02
23592960,861103,306708480,2693989,2.893990e-02,4.031235e-02,4.682406e-05,1.699044e-04,9.589564e-02,5.970122e-02
24117248,861120,313524224,2754195,2.842388e-02,4.109389e-02,4.002831e-05,1.501410e-04,8.197795e-02,5.275672e-02
24641536,861121,320339968,2814009,2.706927e-02,4.079875e-02,2.472258e-05,1.574609e-04,5.063182e-02,5.532880e-02
25165824,861124,327155712,2874138,2.801168e-02,4.151566e-02,3.498232e-05,1.399826e-04,7.164377e-02,4.918727e-02
25690112,861158,333971456,2934285,2.635757e-02,4.270840e-02,1.815166e-05,1.131818e-04,3.717459e-02,3.976994e-02
26214400,861173,340787200,2994690,2.624906e-02,4.289339e-02,1.723889e-05,1.092799e-04,3.530523e-02,3.839889e-02
26738688,861196,347602944,3054731,2.655897e-02,4.279402e-02,1.990841e-05,1.113673e-04,4.077242e-02,3.913237e-02
27262976,861210,354418688,3114276,2.694269e-02,4.331088e-02,2.347986e-05,1.007255e-04,4.808675e-02,3.539304e-02
27787264,861222,361234432,3174081,2.739689e-02,4.328514e-02,2.808793e-05,1.012428e-04,5.752406e-02,3.557480e-02
28311552,861235,368050176,3233671,2.677059e-02,4.360610e-02,2.184160e-05,9.488688e-05,4.473158e-02,3.334147e-02
28835840,861314,374865920,3294116,2.768070e-02,4.282562e-02,3.117664e-05,1.107012e-04,6.384975e-02,3.889833e-02
29360128,861968,381681664,3353942,2.776562e-02,4.375036e-02,3.213224e-05,9.209719e-05,6.580679e-02,3.236122e-02
29884416,862597,388497408,3414155,2.683906e-02,4.290523e-02,2.248623e-05,1.090324e-04,4.605179e-02,3.831194e-02
30408704,862703,395313152,3473931,2.701242e-02,4.306894e-02,2.416051e-05,1.056404e-04,4.948071e-02,3.712005e-02
30932992,862735,402128896,3533397,2.650427e-02,4.314571e-02,1.942319e-05,1.040681e-04,3.977868e-02,3.656757e-02
31457280,864998,408944640,3593303,2.797419e-02,4.400212e-02,3.454035e-05,8.732852e-05,7.073861e-02,3.068560e-02
31981568,865198,415760384,3653237,2.872070e-02,4.300034e-02,4.387219e-05,1.070553e-04,8.985022e-02,3.761721e-02
32505856,865231,422576128,3713381,2.944140e-02,4.300218e-02,5.393890e-05,1.070172e-04,1.104669e-01,3.760383e-02
33030144,865259,429391872,3773951,2.994832e-02,4.257822e-02,6.164187e-05,1.159684e-04,1.262425e-01,4.074913e-02
33554432,865321,436207616,3834285,3.023862e-02,4.195601e-02,6.628452e-05,1.297566e-04,1.357507e-01,4.559404e-02
34078720,865368,443023360,3894293,3.064885e-02,4.067251e-02,7.313262e-05,1.606450e-04,1.497756e-01,5.644764e-02
34603008,865441,449839104,3953983,3.047485e-02,4.224642e-02,7.018681e-05,1.232249e-04,1.437425e-01,4.329893e-02
35127296,865454,456654848,4013632,3.032014e-02,4.137237e-02,6.761851e-05,1.433940e-04,1.384827e-01,5.038595e-02
35651584,865462,463470592,4073818,3.075021e-02,4.281880e-02,7.487644e-05,1.108449e-04,1.533469e-01,3.894883e-02
36175872,865467,470286336,4133417,2.932921e-02,4.267147e-02,5.230359e-05,1.139688e-04,1.071177e-01,4.004649e-02
36700160,865468,477102080,4193522,2.919747e-02,4.355186e-02,5.041533e-05,9.594653e-05,1.032506e-01,3.371381e-02
37224448,865490,483917824,4253745,2.830647e-02,4.341225e-02,3.855646e-05,9.870110e-05,7.896361e-02,3.468172e-02
37748736,865521,490733568,4313468,2.795699e-02,4.396105e-02,3.433843e-05,8.809775e-05,7.032509e-02,3.095590e-02
38273024,865524,497549312,4373182,2.801456e-02,4.379572e-02,3.501644e-05,9.122857e-05,7.171365e-02,3.205601e-02
38797312,865573,504365056,4433189,2.748505e-02,4.362804e-02,2.903007e-05,9.445989e-05,5.945357e-02,3.319143e-02
39321600,865575,511180800,4493043,2.696829e-02,4.395074e-02,2.372858e-05,8.829129e-05,4.859611e-02,3.102390e-02
39845888,865595,517996544,4552957,2.685497e-02,4.329636e-02,2.263742e-05,1.010171e-04,4.636142e-02,3.549550e-02
40370176,865602,524812288,4613164,2.626197e-02,4.331155e-02,1.734623e-05,1.007120e-04,3.552506e-02,3.538831e-02
40894464,865603,531628032,4673120,2.520077e-02,4.398503e-02,9.632812e-06,8.764818e-05,1.972799e-02,3.079792e-02
41418752,865609,538443776,4732881,2.622572e-02,4.405656e-02,1.704558e-05,8.631390e-05,3.490933e-02,3.032909e-02
41943040,865613,545259520,4792377,2.638718e-02,4.452170e-02,1.840489e-05,7.788753e-05,3.769322e-02,2.736822e-02
42467328,865619,552075264,4852649,2.680190e-02,4.550663e-02,2.213526e-05,6.147284e-05,4.533300e-02,2.160040e-02
42991616,865631,558891008,4912405,2.673768e-02,4.600314e-02,2.153503e-05,5.393357e-05,4.410372e-02,1.895124e-02
43515904,865664,565706752,4972333,2.610259e-02,4.642680e-02,1.604399e-05,4.789045e-05,3.285809e-02,1.682781e-02
44040192,865685,572522496,5032733,2.583287e-02,4.728418e-02,1.395603e-05,3.675883e-05,2.858194e-02,1.291636e-02
44564480,865688,579338240,5093176,2.587745e-02,4.682934e-02,1.429113e-05,4.248101e-05,2.926823e-02,1.492703e-02
45088768,865689,586153984,5152800,2.679614e-02,4.827980e-02,2.208105e-05,2.567742e-05,4.522197e-02,9.022562e-03
45613056,865690,592969728,5213461,2.689077e-02,4.891681e-02,2.297940e-05,1.962737e-05,4.706179e-02,6.896691e-03
46137344,865706,599785472,5273360,2.757000e-02,4.846650e-02,2.995278e-05,2.382018e-05,6.134328e-02,8.369965e-03
46661632,865717,606601216,5332920,2.811723e-02,4.839278e-02,3.624208e-05,2.454517e-05,7.422377e-02,8.624712e-03
47185920,865718,613416960,5392633,2.825806e-02,4.845136e-02,3.795761e-05,2.396819e-05,7.773716e-02,8.421972e-03
47710208,865722,620232704,5452088,2.737275e-02,4.843461e-02,2.783260e-05,2.413243e-05,5.700115e-02,8.479684e-03
48234496,865724,627048448,5512257,2.816194e-02,4.879798e-02,3.678239e-05,2.069439e-05,7.533032e-02,7.271619e-03
48758784,865739,633864192,5572039,2.762965e-02,4.868123e-02,3.060925e-05,2.177021e-05,6.268773e-02,7.649642e-03
49283072,865765,640679936,5631791,2.710420e-02,4.900549e-02,2.507110e-05,1.884945e-05,5.134560e-02,6.623341e-03
49807360,865784,647495680,5692050,2.754458e-02,4.948366e-02,2.967517e-05,1.492607e-05,6.077472e-02,5.244742e-03
50331648,865793,654311424,5752331,2.779772e-02,4.957580e-02,3.249722e-05,1.422260e-05,6.655428e-02,4.997555e-03
50855936,865796,661127168,5812867,2.722251e-02,4.834326e-02,2.626997e-05,2.503834e-05,5.380088e-02,8.798001e-03
51380224,865809,667942912,5873251,2.621097e-02,4.807455e-02,1.692403e-05,2.779961e-05,3.466041e-02,9.768262e-03
51904512,865810,674758656,5932486,2.607453e-02,4.804653e-02,1.582002e-05,2.809597e-05,3.239939e-02,9.872396e-03
52428800,865825,681574400,5992418,2.626863e-02,4.873027e-02,1.740175e-05,2.131502e-05,3.563878e-02,7.489698e-03
52953088,865827,688390144,6051984,2.645525e-02,4.818015e-02,1.899359e-05,2.669723e-05,3.889886e-02,9.380907e-03
53477376,865847,695205888,6112282,2.569150e-02,4.791094e-02,1.291981e-05,2.955175e-05,2.645976e-02,1.038393e-02
54001664,865851,702021632,6172501,2.577791e-02,4.828817e-02,1.354843e-05,2.559262e-05,2.774718e-02,8.992764e-03
54525952,865858,708837376,6232507,2.678236e-02,4.806180e-02,2.195175e-05,2.793428e-05,4.495717e-02,9.815582e-03
