trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,344104,524288,968,3.314561e-01,2.850410e-01,9.570298e-02,5.368206e-02,1.959996e+02,1.886287e+01
1048576,344192,1048576,1961,8.341925e-02,4.269107e-02,3.760407e-03,1.135506e-04,7.701312e+00,3.989957e-02
1572864,344255,1572864,3017,1.175893e-01,3.098823e-02,9.118768e-03,4.999188e-04,1.867523e+01,1.756621e-01
2097152,344326,2097152,4086,1.001070e-01,7.142285e-03,6.085553e-03,2.134884e-03,1.246321e+01,7.501581e-01
2621440,344339,2621440,5090,-2.316939e-02,4.419412e-02,2.049054e-03,8.377674e-05,4.196462e+00,2.943758e-02
3145728,344510,3145728,6066,-1.600411e-01,-1.436124e-02,3.317432e-02,4.584418e-03,6.794099e+01,1.610878e+00
3670016,344558,3670016,7106,-1.326016e-01,6.669341e-02,2.393170e-02,1.781243e-04,4.901211e+01,6.258954e-02
4194304,344587,4194304,8050,-1.553090e-01,8.106925e-03,3.147293e-02,2.046672e-03,6.445654e+01,7.191623e-01
4718592,344640,4718592,9081,-1.190064e-01,-3.939210e-02,1.991018e-02,8.600557e-03,4.077604e+01,3.022074e+00
5242880,344641,5242880,10079,-2.411720e-02,1.180120e-02,2.135761e-03,1.726060e-03,4.374036e+00,6.065052e-01
5767168,344649,5767168,11108,-1.638568e-02,2.704268e-02,1.480924e-03,6.919219e-04,3.032931e+00,2.431283e-01
6291456,344650,6291456,12146,-3.791834e-02,5.415936e-02,3.601852e-03,6.597882e-07,7.376590e+00,2.318372e-04
6815744,344651,6815744,13208,-6.437055e-02,-5.625257e-04,7.476653e-03,2.906247e-03,1.531218e+01,1.021201e+00
7340032,344684,7340032,14222,-8.606320e-02,2.996168e-02,1.169865e-02,5.468776e-04,2.395882e+01,1.921625e-01
7864320,344710,7864320,15202,-8.843689e-02,2.997354e-02,1.221776e-02,5.463229e-04,2.502196e+01,1.919676e-01
8388608,344854,8388608,16236,-1.035358e-01,4.781183e-03,1.578364e-02,2.358647e-03,3.232488e+01,8.287843e-01
8912896,344917,8912896,17241,-1.102208e-01,2.953912e-02,1.750802e-02,5.668196e-04,3.585641e+01,1.991698e-01
9437184,344953,9437184,18294,-8.532360e-02,4.648676e-02,1.153920e-02,4.706409e-05,2.363228e+01,1.653744e-02
9961472,344953,9961472,19281,-3.905744e-02,6.196687e-02,3.739876e-03,7.430063e-05,7.659265e+00,2.610785e-02
10485760,344988,10485760,20263,-3.216525e-02,8.652912e-02,2.944401e-03,1.101047e-03,6.030133e+00,3.868873e-01
11010048,345061,11010048,21304,-4.404191e-02,4.947460e-02,4.374367e-03,1.499619e-05,8.958701e+00,5.269380e-03
11534336,345114,11534336,22299,-4.702637e-02,6.877014e-02,4.778053e-03,2.378705e-04,9.785449e+00,8.358324e-02
12058624,345170,12058624,23331,-6.247408e-02,6.785232e-02,7.152284e-03,2.104017e-04,1.464787e+01,7.393121e-02
12582912,345179,12582912,24383,-7.026849e-02,3.157153e-02,8.531400e-03,4.741751e-04,1.747230e+01,1.666162e-01
13107200,345238,13107200,25380,-6.697139e-02,3.204502e-02,7.933194e-03,4.537780e-04,1.624718e+01,1.594491e-01
13631488,345255,13631488,26447,-6.468721e-02,3.161970e-02,7.531514e-03,4.720794e-04,1.542454e+01,1.658798e-01
14155776,345292,14155776,27419,-5.251159e-02,3.110956e-02,5.566456e-03,4.945077e-04,1.140010e+01,1.737607e-01
14680064,345325,14680064,28477,-6.530853e-02,4.209540e-02,7.639743e-03,1.266004e-04,1.564619e+01,4.448501e-02
15204352,345332,15204352,29484,-5.942692e-02,5.554051e-02,6.646164e-03,4.811096e-06,1.361134e+01,1.690529e-03
15728640,345375,15728640,30472,-5.093244e-02,4.843297e-02,5.333313e-03,2.414857e-05,1.092262e+01,8.485355e-03
16252928,345464,16252928,31507,-4.573591e-02,4.919249e-02,4.601316e-03,1.726067e-05,9.423491e+00,6.065077e-03
16777216,345522,16777216,32554,-5.993165e-02,2.461629e-02,6.728714e-03,8.254587e-04,1.378040e+01,2.900507e-01
17301504,345542,17301504,33557,-5.150070e-02,2.671125e-02,5.416634e-03,7.094678e-04,1.109326e+01,2.492937e-01
17825792,345571,17825792,34551,-5.809076e-02,2.606023e-02,6.430091e-03,7.445728e-04,1.316882e+01,2.616289e-01
