trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,854053,6815744,59879,-2.348530e-02,3.624692e-02,2.077754e-03,2.924157e-04,4.255240e+00,1.027494e-01
1048576,854150,13631488,119385,3.495437e-02,2.084231e-02,1.653095e-04,1.056561e-03,3.385538e-01,3.712556e-01
1572864,854157,20447232,179338,4.474635e-02,1.693569e-02,5.129890e-04,1.325790e-03,1.050601e+00,4.658578e-01
2097152,854164,27262976,239358,2.020008e-02,3.097108e-02,3.598636e-06,5.006858e-04,7.370005e-03,1.759316e-01
2621440,854175,34078720,299071,1.378399e-02,2.672679e-02,6.910766e-05,7.086404e-04,1.415324e-01,2.490029e-01
3145728,854179,40894464,358808,6.800086e-03,2.049486e-02,2.339983e-04,1.079269e-03,4.792284e-01,3.792348e-01
3670016,854196,47710208,418595,3.185944e-03,2.320834e-02,3.576314e-04,9.083440e-04,7.324290e-01,3.191750e-01
4194304,854223,54525952,478213,-1.689528e-03,3.202542e-02,5.658031e-04,4.546136e-04,1.158765e+00,1.597427e-01
4718592,854229,61341696,538342,2.081880e-03,3.206048e-02,4.006086e-04,4.531196e-04,8.204462e-01,1.592177e-01
5242880,854246,68157440,597937,1.138651e-02,3.682485e-02,1.147166e-04,2.729844e-04,2.349396e-01,9.592159e-02
5767168,854275,74973184,658383,4.940013e-03,3.344431e-02,2.943653e-04,3.961205e-04,6.028600e-01,1.391893e-01
6291456,854275,81788928,718588,-2.668647e-03,3.654096e-02,6.133417e-04,2.824461e-04,1.256123e+00,9.924626e-02
6815744,854279,88604672,778649,-6.435856e-05,4.079143e-02,4.911298e-04,1.576447e-04,1.005834e+00,5.539338e-02
7340032,854281,95420416,839014,-1.128932e-03,4.239286e-02,5.394481e-04,1.199951e-04,1.104789e+00,4.216402e-02
7864320,854309,102236160,898666,1.990981e-03,4.310182e-02,4.042556e-04,1.049655e-04,8.279152e-01,3.688291e-02
8388608,854341,109051904,958476,-5.926309e-03,4.371651e-02,7.853109e-04,9.274799e-05,1.608316e+00,3.258990e-02
8912896,854343,115867648,1018902,-1.457312e-03,3.921234e-02,5.548099e-04,1.997911e-04,1.136250e+00,7.020286e-02
9437184,854347,122683392,1078785,-2.113260e-03,3.789611e-02,5.861411e-04,2.387328e-04,1.200416e+00,8.388623e-02
9961472,854356,129499136,1138910,-2.124193e-03,3.785628e-02,5.866705e-04,2.399650e-04,1.201501e+00,8.431920e-02
10485760,854357,136314880,1198737,3.813757e-04,3.505954e-02,4.715722e-04,3.344344e-04,9.657797e-01,1.175140e-01
11010048,854380,143130624,1258677,-9.324916e-04,3.176967e-02,5.303617e-04,4.655851e-04,1.086180e+00,1.635979e-01
11534336,854381,149946368,1318813,2.013255e-03,2.630478e-02,4.033604e-04,7.312862e-04,8.260819e-01,2.569602e-01
12058624,854386,156762112,1378630,4.611174e-03,2.682380e-02,3.057573e-04,7.034848e-04,6.261907e-01,2.471914e-01
12582912,854387,163577856,1438442,4.481612e-03,2.734354e-02,3.103051e-04,6.761845e-04,6.355046e-01,2.375986e-01
13107200,854391,170393600,1498130,5.955607e-03,2.863036e-02,2.605475e-04,6.109164e-04,5.336012e-01,2.146645e-01
13631488,854401,177209344,1557734,7.471041e-03,2.960844e-02,2.139213e-04,5.635234e-04,4.381107e-01,1.980115e-01
14155776,854402,184025088,1618325,1.007259e-02,2.955219e-02,1.445887e-04,5.661970e-04,2.961176e-01,1.989510e-01
14680064,854403,190840832,1677938,1.211984e-02,3.169203e-02,9.954556e-05,4.689415e-04,2.038693e-01,1.647772e-01
15204352,854406,197656576,1737866,1.587023e-02,3.239968e-02,3.877381e-05,4.387941e-04,7.940874e-02,1.541840e-01
15728640,854407,204472320,1797875,1.917611e-02,3.596967e-02,8.532122e-06,3.019747e-04,1.747378e-02,1.061082e-01
16252928,854416,211288064,1857579,1.874530e-02,3.594590e-02,1.123449e-05,3.028014e-04,2.300823e-02,1.063987e-01
16777216,854417,218103808,1917629,1.837548e-02,3.461298e-02,1.385036e-05,3.509668e-04,2.836554e-02,1.233232e-01
17301504,854418,224919552,1977439,1.738247e-02,3.610448e-02,2.222765e-05,2.973076e-04,4.552222e-02,1.044683e-01
17825792,854419,231735296,2037447,1.659719e-02,3.905306e-02,3.024896e-05,2.043191e-04,6.194984e-02,7.179391e-02
18350080,854420,238551040,2097292,1.845730e-02,4.004408e-02,1.324809e-05,1.769699e-04,2.713209e-02,6.218391e-02
18874368,854431,245366784,2157238,2.002296e-02,4.075741e-02,4.302030e-06,1.584999e-04,8.810556e-03,5.569389e-02
19398656,854435,252182528,2217091,2.090346e-02,4.144426e-02,1.424765e-06,1.416772e-04,2.917918e-03,4.978272e-02
19922944,854461,258998272,2276958,2.231773e-02,4.248896e-02,4.868349e-08,1.178989e-04,9.970376e-05,4.142746e-02
