trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,852270,6815744,59872,3.522171e-02,4.851808e-02,1.722557e-04,2.331936e-05,3.527795e-01,8.193984e-03
1048576,852515,13631488,120116,2.504780e-02,3.500089e-02,8.706696e-06,3.365831e-04,1.783131e-02,1.182690e-01
1572864,852534,20447232,179917,1.898650e-02,3.687670e-02,9.675801e-06,2.712735e-04,1.981603e-02,9.532043e-02
2097152,852577,27262976,240431,2.154617e-02,2.906141e-02,3.035151e-07,5.897942e-04,6.215986e-04,2.072426e-01
2621440,852596,34078720,300549,2.092774e-02,2.719406e-02,1.367379e-06,6.839809e-04,2.800392e-03,2.403380e-01
3145728,852604,40894464,360348,2.271980e-02,3.284902e-02,3.877657e-07,4.201706e-04,7.941439e-04,1.476401e-01
3670016,852643,47710208,420273,1.709566e-02,3.256676e-02,2.501433e-05,4.318219e-04,5.122934e-02,1.517341e-01
4194304,852666,54525952,480109,6.291688e-03,3.501791e-02,2.498107e-04,3.359589e-04,5.116122e-01,1.180496e-01
4718592,852674,61341696,540057,7.462994e-03,3.704615e-02,2.141568e-04,2.657205e-04,4.385930e-01,9.336919e-02
5242880,852677,68157440,599961,8.377356e-03,3.419522e-02,1.882311e-04,3.667941e-04,3.854972e-01,1.288846e-01
5767168,852690,74973184,659785,1.234104e-02,3.818162e-02,9.518057e-05,2.299915e-04,1.949297e-01,8.081470e-02
6291456,852692,81788928,719562,1.041363e-02,4.240562e-02,1.365033e-04,1.197158e-04,2.795587e-01,4.206589e-02
6815744,852697,88604672,779840,6.607925e-03,4.111825e-02,2.399143e-04,1.495446e-04,4.913442e-01,5.254716e-02
7340032,852700,95420416,839765,1.398723e-02,4.025092e-02,6.576979e-05,1.715095e-04,1.346965e-01,6.026523e-02
7864320,852703,102236160,899866,1.538593e-02,4.550571e-02,4.503973e-05,6.148728e-05,9.224133e-02,2.160547e-02
8388608,852737,109051904,959299,1.600121e-02,4.172289e-02,3.715972e-05,1.351220e-04,7.610307e-02,4.747933e-02
8912896,852763,115867648,1019409,1.694730e-02,4.120184e-02,2.652039e-05,1.475071e-04,5.431373e-02,5.183123e-02
9437184,852769,122683392,1078583,1.919379e-02,4.785207e-02,8.429180e-06,3.019528e-05,1.726295e-02,1.061005e-02
9961472,852776,129499136,1138142,1.353808e-02,4.708067e-02,7.325671e-05,3.926800e-05,1.500297e-01,1.379804e-02
10485760,852777,136314880,1198519,1.838896e-02,4.773658e-02,1.375023e-05,3.147783e-05,2.816045e-02,1.106072e-02
11010048,852788,143130624,1258183,2.026842e-02,4.367582e-02,3.344043e-06,9.353348e-05,6.848597e-03,3.286591e-02
11534336,852789,149946368,1317835,2.607005e-02,4.433890e-02,1.578442e-05,8.114745e-05,3.232648e-02,2.851369e-02
12058624,852792,156762112,1377948,2.253385e-02,4.417033e-02,1.907581e-07,8.421294e-05,3.906725e-04,2.959085e-02
12582912,852800,163577856,1437680,2.433481e-02,4.442343e-02,5.007410e-06,7.963173e-05,1.025517e-02,2.798109e-02
13107200,852815,170393600,1497896,2.408480e-02,4.453432e-02,3.951008e-06,7.766492e-05,8.091662e-03,2.728999e-02
13631488,852817,177209344,1557944,2.505269e-02,4.718038e-02,8.735597e-06,3.802824e-05,1.789050e-02,1.336241e-02
14155776,852820,184025088,1617310,2.668688e-02,4.423765e-02,2.106613e-05,8.298185e-05,4.314341e-02,2.915827e-02
14680064,852831,190840832,1677584,2.877563e-02,4.768924e-02,4.460293e-05,3.201124e-05,9.134676e-02,1.124815e-02
15204352,852832,197656576,1737134,2.987880e-02,4.758541e-02,6.055493e-05,3.319691e-05,1.240165e-01,1.166477e-02
15728640,852846,204472320,1796895,2.821052e-02,4.884662e-02,3.737399e-05,2.025424e-05,7.654191e-02,7.116959e-03
16252928,852850,211288064,1856710,2.877314e-02,4.917782e-02,4.456962e-05,1.738282e-05,9.127855e-02,6.107995e-03
