trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,879450,6815744,59972,-6.673931e-02,2.640110e-02,7.891905e-03,7.260866e-04,1.616262e+01,2.551332e-01
1048576,879601,13631488,119860,-2.627403e-02,3.761605e-02,2.339765e-03,2.474656e-04,4.791837e+00,8.695478e-02
1572864,879636,20447232,180087,2.882732e-02,7.316513e-02,4.529605e-05,3.927546e-04,9.276629e-02,1.380066e-01
2097152,879639,27262976,239810,1.757742e-02,5.230011e-02,2.042738e-05,1.096155e-06,4.183526e-02,3.851683e-04
2621440,879639,34078720,299811,1.120658e-02,3.473862e-02,1.186031e-04,3.462750e-04,2.428992e-01,1.216745e-01
3145728,879673,40894464,359946,1.286875e-02,4.154262e-02,8.516232e-05,1.393456e-04,1.744124e-01,4.896342e-02
3670016,879722,47710208,419731,1.845436e-02,4.195638e-02,1.326948e-05,1.297482e-04,2.717589e-02,4.559107e-02
4194304,879776,54525952,479785,2.883459e-02,5.252854e-02,4.539396e-05,6.700251e-07,9.296680e-02,2.354342e-04
4718592,879782,61341696,539652,3.531652e-02,4.760082e-02,1.747533e-04,3.301963e-05,3.578947e-01,1.160248e-02
5242880,879798,68157440,599450,4.739136e-02,4.220406e-02,6.397998e-04,1.241671e-04,1.310310e+00,4.362999e-02
5767168,879817,74973184,659524,4.066781e-02,4.168662e-02,3.448715e-04,1.359664e-04,7.062966e-01,4.777605e-02
6291456,879827,81788928,719508,3.789768e-02,4.552662e-02,2.496586e-04,6.115979e-05,5.113007e-01,2.149040e-02
6815744,879867,88604672,779114,3.545716e-02,4.760516e-02,1.784916e-04,3.296974e-05,3.655506e-01,1.158495e-02
7340032,879933,95420416,839050,4.036390e-02,5.041154e-02,3.336762e-04,8.617460e-06,6.833687e-01,3.028014e-03
7864320,879933,102236160,898892,3.978624e-02,4.524073e-02,3.129060e-04,6.571304e-05,6.408312e-01,2.309033e-02
