trueR,trueI
1.508900e-01,6.250000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,188137,2097152,52899,1.513195e-01,6.349543e-02,1.844414e-07,9.908905e-07,8.100978e-06,2.536680e-04
524288,191589,4194304,106137,1.518974e-01,6.379122e-02,1.014931e-06,1.667256e-06,4.457748e-05,4.268177e-04
786432,191817,6291456,159279,1.513045e-01,6.304001e-02,1.718025e-07,2.916115e-07,7.545859e-06,7.465254e-05
1048576,191901,8388608,212844,1.514989e-01,6.338275e-02,3.708211e-07,7.792515e-07,1.628709e-05,1.994884e-04
1310720,191997,10485760,265970,1.509580e-01,6.297992e-02,4.625210e-09,2.303248e-07,2.031471e-07,5.896316e-05
1572864,192011,12582912,319945,1.512897e-01,6.301419e-02,1.597909e-07,2.643882e-07,7.018289e-06,6.768337e-05
1835008,192038,14680064,372571,1.508297e-01,6.301989e-02,3.634896e-09,2.702821e-07,1.596508e-07,6.919222e-05
2097152,192046,16777216,426060,1.508168e-01,6.274540e-02,5.361799e-09,6.022105e-08,2.354993e-07,1.541659e-05
2359296,192054,18874368,479341,1.508921e-01,6.292786e-02,4.352074e-12,1.830616e-07,1.911505e-10,4.686378e-05
2621440,192080,20971520,532906,1.512510e-01,6.300339e-02,1.303608e-07,2.534025e-07,5.725668e-06,6.487105e-05
2883584,192083,23068672,586340,1.513070e-01,6.304599e-02,1.739338e-07,2.981007e-07,7.639467e-06,7.631378e-05
3145728,192093,25165824,639816,1.512011e-01,6.299854e-02,9.675941e-08,2.485428e-07,4.249838e-06,6.362696e-05
3407872,192109,27262976,692868,1.510446e-01,6.286810e-02,2.389641e-08,1.355001e-07,1.049571e-06,3.468803e-05
3670016,192117,29360128,745964,1.511380e-01,6.298099e-02,6.148923e-08,2.313486e-07,2.700711e-06,5.922525e-05
3932160,192132,31457280,799406,1.509123e-01,6.286159e-02,4.969394e-10,1.307485e-07,2.182642e-08,3.347161e-05
4194304,192138,33554432,852028,1.507052e-01,6.275214e-02,3.413057e-08,6.357587e-08,1.499072e-06,1.627542e-05
4456448,192144,35651584,905142,1.505125e-01,6.262905e-02,1.425220e-07,1.665429e-08,6.259811e-06,4.263499e-06
4718592,192156,37748736,958125,1.503489e-01,6.268866e-02,2.927472e-07,3.559396e-08,1.285795e-05,9.112053e-06
4980736,192188,39845888,1011637,1.503962e-01,6.269727e-02,2.438185e-07,3.891507e-08,1.070892e-05,9.962258e-06
5242880,192216,41943040,1064546,1.504177e-01,6.260432e-02,2.230319e-07,1.088174e-08,9.795938e-06,2.785725e-06
5505024,192216,44040192,1118195,1.504570e-01,6.259757e-02,1.874614e-07,9.518998e-09,8.233623e-06,2.436863e-06
5767168,192220,46137344,1171781,1.505782e-01,6.261618e-02,9.724207e-08,1.349707e-08,4.271036e-06,3.455251e-06
6029312,192232,48234496,1224482,1.504543e-01,6.257398e-02,1.898042e-07,5.473671e-09,8.336523e-06,1.401260e-06
6291456,192231,50331648,1277970,1.504195e-01,6.252376e-02,2.214022e-07,5.645329e-10,9.724362e-06,1.445204e-07
6553600,192266,52428800,1331136,1.504065e-01,6.249690e-02,2.338135e-07,9.629644e-12,1.026949e-05,2.465189e-09
6815744,192277,54525952,1383704,1.503471e-01,6.246813e-02,2.947501e-07,1.015925e-09,1.294592e-05,2.600769e-07
7077888,192287,56623104,1436898,1.504088e-01,6.248496e-02,2.314992e-07,2.262835e-10,1.016784e-05,5.792857e-08
7340032,192290,58720256,1490298,1.504770e-01,6.246202e-02,1.705941e-07,1.442147e-09,7.492782e-06,3.691896e-07
7602176,192293,60817408,1544182,1.506048e-01,6.250948e-02,8.130974e-08,8.981615e-11,3.571262e-06,2.299294e-08
7864320,192298,62914560,1597637,1.506664e-01,6.250995e-02,4.998002e-08,9.893336e-11,2.195208e-06,2.532694e-08
8126464,192303,65011712,1650469,1.506826e-01,6.248070e-02,4.302478e-08,3.725181e-10,1.889722e-06,9.536464e-08
8388608,192309,67108864,1704105,1.506806e-01,6.248761e-02,4.385088e-08,1.534276e-10,1.926005e-06,3.927747e-08
8650752,192314,69206016,1757435,1.507441e-01,6.252371e-02,2.127732e-08,5.620573e-10,9.345359e-07,1.438867e-07
8912896,192317,71303168,1810574,1.507181e-01,6.252577e-02,2.953929e-08,6.641732e-10,1.297416e-06,1.700283e-07
9175040,192323,73400320,1863912,1.507045e-01,6.246239e-02,3.438983e-08,1.414552e-09,1.510460e-06,3.621253e-07
9437184,192325,75497472,1917512,1.506712e-01,6.246813e-02,4.787723e-08,1.015688e-09,2.102849e-06,2.600161e-07
9699328,192344,77594624,1970130,1.506253e-01,6.245111e-02,7.008411e-08,2.390666e-09,3.078213e-06,6.120105e-07
9961472,192351,79691776,2023186,1.505602e-01,6.244152e-02,1.087926e-07,3.420300e-09,4.778355e-06,8.755969e-07
10223616,192356,81788928,2076539,1.505639e-01,6.249346e-02,1.063684e-07,4.279266e-11,4.671881e-06,1.095492e-08
10485760,192363,83886080,2129868,1.505858e-01,6.247825e-02,9.253296e-08,4.729862e-10,4.064204e-06,1.210845e-07
10747904,192371,85983232,2183328,1.505740e-01,6.246183e-02,9.987106e-08,1.456613e-09,4.386507e-06,3.728929e-07
11010048,192398,88080384,2236733,1.506574e-01,6.249282e-02,5.410607e-08,5.158629e-11,2.376431e-06,1.320609e-08
11272192,192403,90177536,2289459,1.506460e-01,6.247235e-02,5.954645e-08,7.642670e-10,2.615381e-06,1.956523e-07
11534336,192443,92274688,2343198,1.507221e-01,6.251854e-02,2.818752e-08,3.438983e-10,1.238044e-06,8.803796e-08
11796480,192448,94371840,2397290,1.507661e-01,6.253421e-02,1.535938e-08,1.170024e-09,6.746100e-07,2.995262e-07
12058624,192457,96468992,2450183,1.507251e-01,6.250682e-02,2.720552e-08,4.657696e-11,1.194913e-06,1.192370e-08
12320768,192463,98566144,2503011,1.506905e-01,6.248451e-02,3.978112e-08,2.400480e-10,1.747254e-06,6.145228e-08
12582912,192481,100663296,2555600,1.506886e-01,6.245510e-02,4.056961e-08,2.016093e-09,1.781886e-06,5.161198e-07
12845056,192495,102760448,2608773,1.507222e-01,6.244452e-02,2.814750e-08,3.078527e-09,1.236286e-06,7.881029e-07
13107200,192499,104857600,2662111,1.507052e-01,6.248629e-02,3.413057e-08,1.880407e-10,1.499072e-06,4.813842e-08
13369344,192521,106954752,2714850,1.506968e-01,6.249641e-02,3.731799e-08,1.292334e-11,1.639070e-06,3.308376e-09
13631488,192554,109051904,2768718,1.507027e-01,6.249918e-02,3.507855e-08,6.655926e-13,1.540710e-06,1.703917e-10
13893632,192562,111149056,2821839,1.506764e-01,6.248246e-02,4.560298e-08,3.077355e-10,2.002960e-06,7.878029e-08
14155776,192577,113246208,2874857,1.506900e-01,6.246366e-02,3.999540e-08,1.320881e-09,1.756666e-06,3.381456e-07
14417920,192578,115343360,2928867,1.507496e-01,6.250042e-02,1.969926e-08,1.803557e-13,8.652248e-07,4.617107e-11
