trueR,trueI
1.508900e-01,6.250000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
4194304,2799898,33554432,853381,1.507915e-01,6.284903e-02,9.698660e-09,1.218219e-07,4.259816e-07,3.118640e-05
8388608,2800508,67108864,1706922,1.507999e-01,6.260121e-02,8.111275e-09,1.024320e-08,3.562610e-07,2.622259e-06
12582912,2800654,100663296,2557843,1.508886e-01,6.264390e-02,1.961986e-12,2.070736e-08,8.617376e-11,5.301084e-06
16777216,2800989,134217728,3410504,1.509761e-01,6.263305e-02,7.420722e-09,1.770098e-08,3.259307e-07,4.531450e-06
20971520,2801036,167772160,4261926,1.509188e-01,6.256473e-02,8.270939e-10,4.190056e-09,3.632737e-08,1.072654e-06
25165824,2801063,201326592,5113665,1.509803e-01,6.267101e-02,8.162353e-09,2.924296e-08,3.585044e-07,7.486197e-06
29360128,2801230,234881024,5967233,1.509913e-01,6.269509e-02,1.026734e-08,3.806145e-08,4.509591e-07,9.743732e-06
33554432,2801291,268435456,6819237,1.510874e-01,6.274083e-02,3.895329e-08,5.799674e-08,1.710895e-06,1.484716e-05
37748736,2801438,301989888,7671606,1.510081e-01,6.268546e-02,1.394213e-08,3.439536e-08,6.123620e-07,8.805211e-06
41943040,2801675,335544320,8522015,1.509462e-01,6.266190e-02,3.157572e-09,2.621197e-08,1.386859e-07,6.710265e-06
46137344,2801862,369098752,9376369,1.509547e-01,6.260919e-02,4.188127e-09,1.192208e-08,1.839497e-07,3.052051e-06
50331648,2802046,402653184,10231814,1.509686e-01,6.264480e-02,6.176188e-09,2.096763e-08,2.712687e-07,5.367713e-06
54525952,2802165,436207616,11084571,1.509347e-01,6.261282e-02,1.997069e-09,1.272761e-08,8.771467e-08,3.258267e-06
58720256,2802274,469762048,11938332,1.509777e-01,6.260340e-02,7.684894e-09,1.069139e-08,3.375336e-07,2.736995e-06
62914560,2802685,503316480,12793279,1.510088e-01,6.261819e-02,1.411155e-08,1.396854e-08,6.198034e-07,3.575945e-06
67108864,2802730,536870912,13645670,1.510027e-01,6.259553e-02,1.269736e-08,9.126238e-09,5.576898e-07,2.336317e-06
71303168,2802873,570425344,14497979,1.510247e-01,6.260835e-02,1.814584e-08,1.174054e-08,7.969961e-07,3.005579e-06
75497472,2802879,603979776,15348888,1.509920e-01,6.258757e-02,1.041280e-08,7.669227e-09,4.573481e-07,1.963322e-06
79691776,2803252,637534208,16199697,1.509616e-01,6.255772e-02,5.132975e-09,3.331558e-09,2.254490e-07,8.528788e-07
83886080,2803289,671088640,17052635,1.509825e-01,6.257629e-02,8.554679e-09,5.820766e-09,3.757361e-07,1.490116e-06
88080384,2803440,704643072,17906014,1.509927e-01,6.258291e-02,1.055010e-08,6.874078e-09,4.633786e-07,1.759764e-06
92274688,2803513,738197504,18759300,1.510078e-01,6.257798e-02,1.387535e-08,6.080533e-09,6.094290e-07,1.556617e-06
96468992,2803723,771751936,19612682,1.510256e-01,6.257776e-02,1.838751e-08,6.046883e-09,8.076108e-07,1.548002e-06
100663296,2803768,805306368,20464984,1.510024e-01,6.257733e-02,1.262694e-08,5.979863e-09,5.545967e-07,1.530845e-06
104857600,2804209,838860800,21314113,1.509851e-01,6.257506e-02,9.038192e-09,5.634694e-09,3.969728e-07,1.442482e-06
109051904,2804266,872415232,22164677,1.509826e-01,6.256840e-02,8.568467e-09,4.678058e-09,3.763416e-07,1.197583e-06
113246208,2804270,905969664,23019857,1.510260e-01,6.258296e-02,1.849679e-08,6.882729e-09,8.124104e-07,1.761979e-06
117440512,2804451,939524096,23872006,1.510124e-01,6.258184e-02,1.498860e-08,6.698543e-09,6.583248e-07,1.714827e-06
121634816,2804563,973078528,24721939,1.510181e-01,6.258392e-02,1.641478e-08,7.043127e-09,7.209651e-07,1.803041e-06
125829120,2804577,1006632960,25573855,1.510275e-01,6.258672e-02,1.892072e-08,7.521184e-09,8.310303e-07,1.925423e-06
130023424,2804640,1040187392,26423900,1.510370e-01,6.258392e-02,2.161775e-08,7.043127e-09,9.494883e-07,1.803041e-06
134217728,2804717,1073741824,27277191,1.510596e-01,6.259153e-02,2.877597e-08,8.377811e-09,1.263890e-06,2.144720e-06
138412032,2804804,1107296256,28132066,1.510578e-01,6.258427e-02,2.816751e-08,7.100770e-09,1.237165e-06,1.817797e-06
142606336,2804897,1140850688,28982450,1.510440e-01,6.257443e-02,2.372167e-08,5.540018e-09,1.041896e-06,1.418245e-06
146800640,2806223,1174405120,29834730,1.510358e-01,6.257235e-02,2.125993e-08,5.234897e-09,9.337723e-07,1.340134e-06
150994944,2807529,1207959552,30683420,1.510180e-01,6.255683e-02,1.638425e-08,3.229993e-09,7.196240e-07,8.268782e-07
155189248,2818540,1241513984,31532907,1.510038e-01,6.255110e-02,1.294709e-08,2.610810e-09,5.686581e-07,6.683672e-07
159383552,2825049,1275068416,32386249,1.510000e-01,6.255466e-02,1.209353e-08,2.988252e-09,5.311682e-07,7.649926e-07
163577856,2825816,1308622848,33235870,1.509986e-01,6.255072e-02,1.179389e-08,2.572123e-09,5.180075e-07,6.584635e-07
167772160,2832264,1342177280,34088410,1.510071e-01,6.256233e-02,1.371434e-08,3.885223e-09,6.023569e-07,9.946170e-07
171966464,2834081,1375731712,34938937,1.509957e-01,6.255327e-02,1.117121e-08,2.837869e-09,4.906585e-07,7.264944e-07
176160768,2836963,1409286144,35791391,1.509971e-01,6.254849e-02,1.146926e-08,2.351123e-09,5.037495e-07,6.018875e-07
180355072,2838074,1442840576,36644254,1.509961e-01,6.254549e-02,1.126907e-08,2.069635e-09,4.949566e-07,5.298267e-07
184549376,2843222,1476395008,37497381,1.509975e-01,6.254185e-02,1.156521e-08,1.751415e-09,5.079638e-07,4.483622e-07
188743680,2844034,1509949440,38349394,1.509950e-01,6.254509e-02,1.101739e-08,2.033191e-09,4.839027e-07,5.204968e-07
192937984,2844188,1543503872,39201227,1.510020e-01,6.255598e-02,1.255337e-08,3.133336e-09,5.513654e-07,8.021341e-07
197132288,2845746,1577058304,40053756,1.510053e-01,6.255477e-02,1.329872e-08,2.999667e-09,5.841025e-07,7.679148e-07
201326592,2854266,1610612736,40905568,1.510121e-01,6.255685e-02,1.490844e-08,3.231687e-09,6.548039e-07,8.273119e-07
205520896,2869983,1644167168,41756162,1.509901e-01,6.255151e-02,1.001823e-08,2.652854e-09,4.400176e-07,6.791306e-07
209715200,2870302,1677721600,42607486,1.509951e-01,6.255613e-02,1.103930e-08,3.150877e-09,4.848649e-07,8.066245e-07
213909504,2871073,1711276032,43459458,1.510111e-01,6.256150e-02,1.467646e-08,3.781892e-09,6.446151e-07,9.681644e-07
218103808,2871171,1744830464,44311104,1.510052e-01,6.256564e-02,1.327468e-08,4.308559e-09,5.830463e-07,1.102991e-06
222298112,2871255,1778384896,45162633,1.510044e-01,6.257021e-02,1.308649e-08,4.930044e-09,5.747810e-07,1.262091e-06
226492416,2871258,1811939328,46014305,1.509914e-01,6.256306e-02,1.027640e-08,3.976780e-09,4.513572e-07,1.018056e-06
230686720,2871565,1845493760,46866735,1.509846e-01,6.255666e-02,8.947755e-09,3.210544e-09,3.930005e-07,8.218993e-07
