trueR,trueI
1.508900e-01,6.250000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
4194304,2870315,33554432,852535,1.511475e-01,6.230586e-02,6.631751e-08,3.769170e-08,2.912778e-06,9.649075e-06
8388608,2870428,67108864,1705074,1.510895e-01,6.227651e-02,3.981679e-08,4.994671e-08,1.748821e-06,1.278636e-05
12582912,2870516,100663296,2555778,1.509599e-01,6.235711e-02,4.888282e-09,2.041783e-08,2.147016e-07,5.226963e-06
16777216,2870887,134217728,3408060,1.509992e-01,6.239646e-02,1.193021e-08,1.072145e-08,5.239952e-07,2.744692e-06
20971520,2871531,167772160,4259631,1.509770e-01,6.241291e-02,7.578152e-09,7.585289e-09,3.328453e-07,1.941834e-06
25165824,2871537,201326592,5113345,1.510671e-01,6.251299e-02,3.135396e-08,1.686456e-10,1.377119e-06,4.317327e-08
29360128,2871579,234881024,5965096,1.510526e-01,6.245380e-02,2.645378e-08,2.134537e-09,1.161895e-06,5.464415e-07
33554432,2871602,268435456,6815077,1.510142e-01,6.247782e-02,1.543334e-08,4.919692e-10,6.778583e-07,1.259441e-07
37748736,2871688,301989888,7669033,1.510870e-01,6.251554e-02,3.879464e-08,2.415510e-10,1.703926e-06,6.183706e-08
41943040,2871732,335544320,8520172,1.511104e-01,6.253614e-02,4.858408e-08,1.305761e-09,2.133895e-06,3.342748e-07
46137344,2871947,369098752,9370336,1.510469e-01,6.252659e-02,2.463454e-08,7.070878e-10,1.081991e-06,1.810145e-07
50331648,2872010,402653184,10219846,1.509828e-01,6.247009e-02,8.607132e-09,8.944065e-10,3.780398e-07,2.289681e-07
54525952,2872059,436207616,11075139,1.510400e-01,6.250390e-02,2.251641e-08,1.518391e-11,9.889590e-07,3.887081e-09
58720256,2872130,469762048,11926429,1.510006e-01,6.250065e-02,1.223816e-08,4.201639e-13,5.375208e-07,1.075620e-10
62914560,2872214,503316480,12778584,1.510105e-01,6.253607e-02,1.452521e-08,1.300919e-09,6.379721e-07,3.330354e-07
67108864,2872397,536870912,13629871,1.509649e-01,6.255151e-02,5.613462e-09,2.653622e-09,2.465528e-07,6.793271e-07
71303168,2872467,570425344,14483073,1.510103e-01,6.254905e-02,1.446422e-08,2.405625e-09,6.352930e-07,6.158400e-07
75497472,2872751,603979776,15335412,1.510308e-01,6.256478e-02,1.982914e-08,4.196811e-09,8.709294e-07,1.074384e-06
79691776,2872773,637534208,16187783,1.510486e-01,6.257299e-02,2.514231e-08,5.328027e-09,1.104293e-06,1.363975e-06
83886080,2872778,671088640,17040672,1.510552e-01,6.257759e-02,2.730884e-08,6.020262e-09,1.199451e-06,1.541187e-06
88080384,2872821,704643072,17892967,1.510340e-01,6.256035e-02,2.073739e-08,3.642087e-09,9.108214e-07,9.323742e-07
92274688,2872821,738197504,18746248,1.510647e-01,6.256884e-02,3.051531e-08,4.739409e-09,1.340284e-06,1.213289e-06
96468992,2872821,771751936,19597405,1.510596e-01,6.257243e-02,2.878103e-08,5.245684e-09,1.264112e-06,1.342895e-06
100663296,2872858,805306368,20449328,1.510310e-01,6.255601e-02,1.987533e-08,3.136674e-09,8.729582e-07,8.029884e-07
104857600,2872872,838860800,21301148,1.510423e-01,6.256461e-02,2.321036e-08,4.174638e-09,1.019438e-06,1.068707e-06
109051904,2872881,872415232,22151941,1.510099e-01,6.256463e-02,1.437475e-08,4.177526e-09,6.313634e-07,1.069447e-06
113246208,2872901,905969664,23004519,1.510154e-01,6.255291e-02,1.573095e-08,2.799894e-09,6.909299e-07,7.167728e-07
117440512,2872972,939524096,23855698,1.510043e-01,6.254061e-02,1.307286e-08,1.648820e-09,5.741823e-07,4.220979e-07
121634816,2873020,973078528,24709852,1.510248e-01,6.255562e-02,1.818199e-08,3.093427e-09,7.985839e-07,7.919173e-07
125829120,2873071,1006632960,25562912,1.510096e-01,6.256070e-02,1.429625e-08,3.684475e-09,6.279154e-07,9.432257e-07
130023424,2873141,1040187392,26416003,1.510126e-01,6.255900e-02,1.503607e-08,3.481135e-09,6.604097e-07,8.911707e-07
134217728,2873302,1073741824,27266369,1.509915e-01,6.254360e-02,1.030361e-08,1.901030e-09,4.525521e-07,4.866636e-07
138412032,2873365,1107296256,28116131,1.509723e-01,6.253818e-02,6.780504e-09,1.458035e-09,2.978113e-07,3.732570e-07
142606336,2873423,1140850688,28965824,1.509570e-01,6.254155e-02,4.488413e-09,1.726559e-09,1.971387e-07,4.419992e-07
146800640,2873447,1174405120,29818750,1.509696e-01,6.254434e-02,6.329364e-09,1.965894e-09,2.779964e-07,5.032689e-07
150994944,2873471,1207959552,30670270,1.509590e-01,6.254642e-02,4.757892e-09,2.154549e-09,2.089747e-07,5.515645e-07
155189248,2873486,1241513984,31523834,1.509822e-01,6.255979e-02,8.507883e-09,3.574953e-09,3.736807e-07,9.151879e-07
159383552,2873496,1275068416,32375699,1.509858e-01,6.256363e-02,9.171847e-09,4.048517e-09,4.028431e-07,1.036420e-06
163577856,2873496,1308622848,33229411,1.509969e-01,6.256126e-02,1.143418e-08,3.752625e-09,5.022086e-07,9.606720e-07
167772160,2873588,1342177280,34082259,1.510030e-01,6.255464e-02,1.276798e-08,2.985809e-09,5.607916e-07,7.643671e-07
171966464,2873603,1375731712,34934919,1.510138e-01,6.256898e-02,1.533722e-08,4.757892e-09,6.736370e-07,1.218020e-06
176160768,2873757,1409286144,35789862,1.510300e-01,6.258116e-02,1.959482e-08,6.586812e-09,8.606379e-07,1.686224e-06
180355072,2873769,1442840576,36640661,1.510151e-01,6.256898e-02,1.566001e-08,4.758920e-09,6.878141e-07,1.218284e-06
184549376,2873783,1476395008,37494597,1.510134e-01,6.257721e-02,1.522302e-08,5.961441e-09,6.686210e-07,1.526129e-06
188743680,2873797,1509949440,38348231,1.510077e-01,6.257574e-02,1.386131e-08,5.735813e-09,6.088124e-07,1.468368e-06
192937984,2873821,1543503872,39200121,1.509982e-01,6.256985e-02,1.170666e-08,4.878910e-09,5.141765e-07,1.249001e-06
197132288,2873865,1577058304,40052175,1.509879e-01,6.255769e-02,9.590369e-09,3.328118e-09,4.212253e-07,8.519983e-07
201326592,2873871,1610612736,40902528,1.509851e-01,6.255373e-02,9.046694e-09,2.886498e-09,3.973462e-07,7.389434e-07
205520896,2873889,1644167168,41752205,1.509734e-01,6.254856e-02,6.950890e-09,2.358354e-09,3.052949e-07,6.037386e-07
209715200,2873920,1677721600,42604380,1.509767e-01,6.255516e-02,7.513432e-09,3.042256e-09,3.300027e-07,7.788175e-07
213909504,2874049,1711276032,43453892,1.509769e-01,6.255137e-02,7.560002e-09,2.639057e-09,3.320481e-07,6.755986e-07
218103808,2874079,1744830464,44306585,1.509721e-01,6.254670e-02,6.748639e-09,2.180912e-09,2.964117e-07,5.583136e-07
222298112,2874080,1778384896,45158735,1.509646e-01,6.255176e-02,5.573342e-09,2.679013e-09,2.447906e-07,6.858273e-07
226492416,2874203,1811939328,46010131,1.509454e-01,6.254422e-02,3.074394e-09,1.955337e-09,1.350326e-07,5.005663e-07
230686720,2874264,1845493760,46861667,1.509404e-01,6.254116e-02,2.538228e-09,1.694513e-09,1.114833e-07,4.337952e-07
234881024,2874340,1879048192,47711519,1.509421e-01,6.253911e-02,2.710729e-09,1.529443e-09,1.190598e-07,3.915375e-07
239075328,2874387,1912602624,48563976,1.509420e-01,6.253892e-02,2.707626e-09,1.514909e-09,1.189235e-07,3.878167e-07
243269632,2874426,1946157056,49415706,1.509360e-01,6.253728e-02,2.114619e-09,1.390000e-09,9.287765e-08,3.558400e-07
247463936,2874475,1979711488,50268914,1.509482e-01,6.253823e-02,3.391168e-09,1.461451e-09,1.489459e-07,3.741314e-07
251658240,2874510,2013265920,51123292,1.509639e-01,6.254125e-02,5.464855e-09,1.701267e-09,2.400257e-07,4.355243e-07
255852544,2874543,2046820352,51972910,1.509512e-01,6.253446e-02,3.743502e-09,1.187418e-09,1.644210e-07,3.039790e-07
260046848,2874553,2080374784,52823911,1.509453e-01,6.253218e-02,3.062838e-09,1.035492e-09,1.345251e-07,2.650859e-07
264241152,2874595,2113929216,53676164,1.509421e-01,6.252725e-02,2.713833e-09,7.423867e-10,1.191961e-07,1.900510e-07
268435456,2874694,2147483648,54529147,1.509450e-01,6.252899e-02,3.023382e-09,8.404322e-10,1.327921e-07,2.151506e-07
272629760,2874802,2181038080,55379440,1.509452e-01,6.253042e-02,3.049657e-09,9.254202e-10,1.339461e-07,2.369076e-07
276824064,2874841,2214592512,56231781,1.509409e-01,6.252598e-02,2.591051e-09,6.749695e-10,1.138034e-07,1.727922e-07
281018368,2874843,2248146944,57086196,1.509414e-01,6.252789e-02,2.638292e-09,7.781296e-10,1.158782e-07,1.992012e-07
285212672,2874868,2281701376,57938946,1.509402e-01,6.252424e-02,2.521738e-09,5.874195e-10,1.107590e-07,1.503794e-07
289406976,2874962,2315255808,58790900,1.509326e-01,6.252753e-02,1.814966e-09,7.578951e-10,7.971639e-08,1.940212e-07
293601280,2875008,2348810240,59642288,1.509292e-01,6.252636e-02,1.538197e-09,6.948577e-10,6.756024e-08,1.778836e-07
297795584,2875028,2382364672,60494502,1.509349e-01,6.252842e-02,2.017097e-09,8.074983e-10,8.859431e-08,2.067196e-07
301989888,2875032,2415919104,61346853,1.509360e-01,6.252832e-02,2.114619e-09,8.020030e-10,9.287765e-08,2.053128e-07
306184192,2875072,2449473536,62199098,1.509413e-01,6.252706e-02,2.635231e-09,7.322711e-10,1.157438e-07,1.874614e-07
310378496,2875168,2483027968,63051528,1.509499e-01,6.253029e-02,3.586545e-09,9.177301e-10,1.575271e-07,2.349389e-07
