trueR,trueI
1.508900e-01,6.250000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,191819,2097152,53472,1.534858e-01,6.434053e-02,6.738318e-06,3.387557e-06,2.959584e-04,8.672147e-04
524288,191925,4194304,106269,1.510730e-01,6.239913e-02,3.350579e-08,1.017394e-08,1.471631e-06,2.604529e-06
786432,191966,6291456,159162,1.512869e-01,6.230758e-02,1.575473e-07,3.702495e-08,6.919743e-06,9.478388e-06
1048576,192022,8388608,212439,1.511155e-01,6.254116e-02,5.084992e-08,1.693899e-09,2.233415e-06,4.336382e-07
1310720,192119,10485760,266058,1.517548e-01,6.290291e-02,7.478598e-07,1.623385e-07,3.284727e-05,4.155865e-05
1572864,192124,12582912,319049,1.518766e-01,6.287959e-02,9.734794e-07,1.440902e-07,4.275687e-05,3.688710e-05
1835008,192144,14680064,372306,1.517821e-01,6.294879e-02,7.957941e-07,2.014086e-07,3.495263e-05,5.156061e-05
2097152,192156,16777216,425831,1.519556e-01,6.307170e-02,1.135529e-06,3.268385e-07,4.987435e-05,8.367067e-05
2359296,192160,18874368,479160,1.516458e-01,6.298002e-02,5.712814e-07,2.304178e-07,2.509165e-05,5.898696e-05
2621440,192175,20971520,532106,1.512834e-01,6.275220e-02,1.547445e-07,6.360592e-08,6.796641e-06,1.628312e-05
2883584,192209,23068672,585434,1.510535e-01,6.250691e-02,2.672592e-08,4.770234e-11,1.173848e-06,1.221180e-08
3145728,192231,25165824,638635,1.512872e-01,6.271449e-02,1.577366e-07,4.600481e-08,6.928059e-06,1.177723e-05
3407872,192233,27262976,691598,1.512091e-01,6.272002e-02,1.018016e-07,4.841016e-08,4.471300e-06,1.239300e-05
3670016,192235,29360128,745056,1.510777e-01,6.291358e-02,3.521824e-08,1.710498e-07,1.546845e-06,4.378876e-05
3932160,192267,31457280,797779,1.510095e-01,6.289509e-02,1.428200e-08,1.560956e-07,6.272896e-07,3.996048e-05
4194304,192272,33554432,851193,1.511310e-01,6.295345e-02,5.810085e-08,2.056167e-07,2.551888e-06,5.263788e-05
4456448,192313,35651584,904595,1.510252e-01,6.293092e-02,1.828259e-08,1.856914e-07,8.030025e-07,4.753699e-05
