trueR,trueI
1.508900e-01,6.250000e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,193298,2097152,52942,1.503126e-01,6.260806e-02,3.333622e-07,1.167605e-08,1.464184e-05,2.989069e-06
524288,193403,4194304,106119,1.506537e-01,6.288272e-02,5.585301e-08,1.464757e-07,2.453159e-06,3.749778e-05
786432,193452,6291456,159520,1.516789e-01,6.312452e-02,6.224529e-07,3.900191e-07,2.733919e-05,9.984490e-05
1048576,193489,8388608,213409,1.522652e-01,6.337218e-02,1.891294e-06,7.606977e-07,8.306882e-05,1.947386e-04
1310720,193508,10485760,266226,1.521740e-01,6.332077e-02,1.648626e-06,6.736648e-07,7.241046e-05,1.724582e-04
1572864,193520,12582912,319960,1.526502e-01,6.334988e-02,3.098250e-06,7.222965e-07,1.360804e-04,1.849079e-04
1835008,193571,14680064,373494,1.524530e-01,6.311982e-02,2.442962e-06,3.841784e-07,1.072990e-04,9.834966e-05
2097152,193584,16777216,427467,1.524310e-01,6.312217e-02,2.374830e-06,3.870933e-07,1.043066e-04,9.909587e-05
2359296,193735,18874368,480243,1.521179e-01,6.289654e-02,1.507776e-06,1.572458e-07,6.622407e-05,4.025491e-05
2621440,193757,20971520,533117,1.517793e-01,6.275877e-02,7.908833e-07,6.695990e-08,3.473694e-05,1.714173e-05
2883584,193796,23068672,586009,1.517186e-01,6.266013e-02,6.865433e-07,2.564094e-08,3.015415e-05,6.564080e-06
3145728,193816,25165824,639266,1.515278e-01,6.258380e-02,4.067502e-07,7.021884e-09,1.786516e-05,1.797602e-06
3407872,193840,27262976,692535,1.514381e-01,6.263442e-02,3.004239e-07,1.806964e-08,1.319513e-05,4.625829e-06
3670016,193842,29360128,745586,1.514767e-01,6.258693e-02,3.441859e-07,7.556117e-09,1.511723e-05,1.934366e-06
3932160,193875,31457280,799011,1.513102e-01,6.246408e-02,1.765913e-07,1.290460e-09,7.756189e-06,3.303578e-07
4194304,193874,33554432,851713,1.511816e-01,6.243669e-02,8.503973e-08,4.007850e-09,3.735089e-06,1.026010e-06
4456448,193876,35651584,904911,1.509453e-01,6.236199e-02,3.061189e-09,1.904802e-08,1.344526e-07,4.876292e-06
4718592,193883,37748736,957209,1.507015e-01,6.232192e-02,3.552090e-08,3.171251e-08,1.560138e-06,8.118402e-06
4980736,193899,39845888,1010301,1.507975e-01,6.231227e-02,8.549167e-09,3.524201e-08,3.754940e-07,9.021955e-06
5242880,193906,41943040,1063536,1.508916e-01,6.235640e-02,2.589928e-12,2.061954e-08,1.137540e-10,5.278601e-06
5505024,193907,44040192,1116374,1.506965e-01,6.233776e-02,3.744476e-08,2.632065e-08,1.644637e-06,6.738086e-06
