trueR,trueI
-1.721500e-03,1.278630e-03
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,241316,4194304,525624,-1.755554e-03,1.271089e-03,1.159710e-09,5.686195e-11,3.913229e-04,3.478019e-05
1048576,241343,8388608,1051264,-1.724768e-03,1.278161e-03,1.068142e-11,2.203238e-13,3.604249e-06,1.347633e-07
1572864,241373,12582912,1576935,-1.734577e-03,1.283971e-03,1.710153e-10,2.852897e-11,5.770600e-05,1.745003e-05
2097152,241389,16777216,2102570,-1.731594e-03,1.288136e-03,1.018940e-10,9.035979e-11,3.438228e-05,5.526949e-05
2621440,241434,20971520,2628239,-1.740051e-03,1.298082e-03,3.441358e-10,3.783966e-10,1.161224e-04,2.314501e-04
3145728,241445,25165824,3153907,-1.740684e-03,1.306247e-03,3.680423e-10,7.627230e-10,1.241892e-04,4.665273e-04
3670016,241451,29360128,3679523,-1.736157e-03,1.299940e-03,2.148288e-10,4.541334e-10,7.249005e-05,2.777753e-04
4194304,241454,33554432,4205176,-1.729173e-03,1.291348e-03,5.888285e-11,1.617363e-10,1.986894e-05,9.892765e-05
4718592,241471,37748736,4730826,-1.725969e-03,1.285770e-03,1.997257e-11,5.098603e-11,6.739379e-06,3.118612e-05
5242880,241471,41943040,5256475,-1.726019e-03,1.288192e-03,2.041830e-11,9.143863e-11,6.889782e-06,5.592937e-05
5767168,241480,46137344,5782181,-1.729864e-03,1.292946e-03,6.995024e-11,2.049462e-10,2.360343e-05,1.253574e-04
6291456,241593,50331648,6307836,-1.728396e-03,1.293898e-03,4.755451e-11,2.331149e-10,1.604640e-05,1.425871e-04
6815744,241595,54525952,6833472,-1.728625e-03,1.293760e-03,5.077013e-11,2.289179e-10,1.713146e-05,1.400200e-04
7340032,241620,58720256,7359123,-1.728949e-03,1.294630e-03,5.549380e-11,2.560002e-10,1.872537e-05,1.565851e-04
7864320,241633,62914560,7884790,-1.730303e-03,1.295924e-03,7.749036e-11,2.990731e-10,2.614771e-05,1.829311e-04
8388608,241698,67108864,8410398,-1.723311e-03,1.286090e-03,3.278721e-12,5.564480e-11,1.106345e-06,3.403571e-05
8912896,479377,71303168,8936070,-1.727951e-03,1.293166e-03,4.161440e-11,2.112909e-10,1.404202e-05,1.292383e-04
9437184,479404,75497472,9461712,-1.728305e-03,1.293104e-03,4.631356e-11,2.094943e-10,1.562767e-05,1.281393e-04
9961472,479435,79691776,9987381,-1.729582e-03,1.294273e-03,6.531148e-11,2.446949e-10,2.203817e-05,1.496701e-04
10485760,479464,83886080,10513058,-1.730065e-03,1.297175e-03,7.335366e-11,3.439069e-10,2.475186e-05,2.103542e-04
11010048,479518,88080384,11038655,-1.726971e-03,1.294383e-03,2.993753e-11,2.481635e-10,1.010187e-05,1.517917e-04
11534336,479530,92274688,11564308,-1.727926e-03,1.294214e-03,4.129958e-11,2.428555e-10,1.393579e-05,1.485450e-04
12058624,479602,96468992,12090030,-1.731816e-03,1.298790e-03,1.064180e-10,4.064393e-10,3.590882e-05,2.486028e-04
12582912,479620,100663296,12615588,-1.726092e-03,1.290057e-03,2.108435e-11,1.305838e-10,7.114529e-06,7.987294e-05
13107200,479650,104857600,13141145,-1.722217e-03,1.284057e-03,5.135911e-13,2.945034e-11,1.733020e-07,1.801360e-05
13631488,479713,109051904,13666747,-1.721650e-03,1.283367e-03,2.258774e-14,2.244190e-11,7.621821e-09,1.372682e-05
14155776,479732,113246208,14192410,-1.723626e-03,1.285858e-03,4.518786e-12,5.223717e-11,1.524782e-06,3.195140e-05
14680064,479741,117440512,14718065,-1.724293e-03,1.285580e-03,7.803003e-12,4.830728e-11,2.632981e-06,2.954764e-05
15204352,479783,121634816,15243661,-1.721910e-03,1.283496e-03,1.683031e-13,2.367499e-11,5.679081e-08,1.448105e-05
15728640,479922,125829120,15769315,-1.721343e-03,1.283105e-03,2.451686e-14,2.002567e-11,8.272767e-09,1.224891e-05
16252928,479928,130023424,16294969,-1.720608e-03,1.282151e-03,7.960334e-13,1.239567e-11,2.686070e-07,7.581938e-06
16777216,480084,134217728,16820661,-1.721348e-03,1.284116e-03,2.293902e-14,3.009571e-11,7.740355e-09,1.840835e-05
17301504,717382,138412032,17346264,-1.719182e-03,1.281075e-03,5.375030e-12,5.976664e-12,1.813706e-06,3.655688e-06
17825792,717459,142606336,17871934,-1.719411e-03,1.280249e-03,4.364712e-12,2.622630e-12,1.472793e-06,1.604158e-06
18350080,717678,146800640,18397599,-1.720528e-03,1.281154e-03,9.453688e-13,6.372930e-12,3.189975e-07,3.898067e-06
18874368,717696,150994944,18923204,-1.720220e-03,1.280253e-03,1.637471e-12,2.634710e-12,5.525349e-07,1.611547e-06
19398656,717776,155189248,19448767,-1.717428e-03,1.275876e-03,1.657814e-11,7.585363e-12,5.593989e-06,4.639664e-06
19922944,717805,159383552,19974478,-1.719479e-03,1.278264e-03,4.084790e-12,1.342189e-13,1.378338e-06,8.209638e-08
