trueR,trueI
-1.721500e-03,1.278630e-03
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,240729,4194304,525732,-1.808872e-03,1.362671e-03,7.633810e-09,7.062876e-09,2.575890e-03,4.320080e-03
1048576,240898,8388608,1051358,-1.751244e-03,1.303806e-03,8.847054e-10,6.338298e-10,2.985277e-04,3.876885e-04
1572864,478738,12582912,1576980,-1.722480e-03,1.268167e-03,9.596846e-13,1.094829e-10,3.238281e-07,6.696635e-05
2097152,479169,16777216,2102659,-1.734241e-03,1.282360e-03,1.623380e-10,1.390990e-11,5.477798e-05,8.508132e-06
2621440,716732,20971520,2628319,-1.736579e-03,1.292620e-03,2.273916e-10,1.957097e-10,7.672916e-05,1.197079e-04
3145728,717453,25165824,3154031,-1.753360e-03,1.319879e-03,1.015035e-09,1.701507e-09,3.425051e-04,1.040744e-03
3670016,954523,29360128,3679681,-1.747946e-03,1.310611e-03,6.993761e-10,1.022809e-09,2.359917e-04,6.256115e-04
4194304,955482,33554432,4205262,-1.734689e-03,1.296602e-03,1.739600e-10,3.229789e-10,5.869964e-05,1.975534e-04
4718592,1192626,37748736,4730962,-1.740659e-03,1.303888e-03,3.670782e-10,6.379632e-10,1.238639e-04,3.902167e-04
5242880,1193976,41943040,5256684,-1.752521e-03,1.315912e-03,9.622854e-10,1.389983e-09,3.247056e-04,8.501971e-04
5767168,1430489,46137344,5782305,-1.746165e-03,1.308558e-03,6.083523e-10,8.956673e-10,2.052774e-04,5.478441e-04
6291456,1432019,50331648,6307903,-1.737863e-03,1.296683e-03,2.677436e-10,3.259188e-10,9.034518e-05,1.993516e-04
6815744,1668799,54525952,6833556,-1.737157e-03,1.296023e-03,2.451540e-10,3.025337e-10,8.272276e-05,1.850478e-04
7340032,1670563,58720256,7359185,-1.734487e-03,1.289755e-03,1.686577e-10,1.237733e-10,5.691046e-05,7.570723e-05
7864320,1906498,62914560,7884845,-1.732719e-03,1.286472e-03,1.258725e-10,6.149465e-11,4.247340e-05,3.761383e-05
8388608,1908601,67108864,8410509,-1.735399e-03,1.292333e-03,1.931709e-10,1.877630e-10,6.518199e-05,1.148472e-04
8912896,2144466,71303168,8936191,-1.735737e-03,1.294635e-03,2.026925e-10,2.561567e-10,6.839489e-05,1.566808e-04
9437184,2146886,75497472,9461891,-1.739179e-03,1.297312e-03,3.125452e-10,3.490077e-10,1.054627e-04,2.134741e-04
9961472,2382522,79691776,9987571,-1.741967e-03,1.300566e-03,4.189067e-10,4.811738e-10,1.413524e-04,2.943148e-04
10485760,2385161,83886080,10513249,-1.742449e-03,1.301425e-03,4.388628e-10,5.196037e-10,1.480863e-04,3.178209e-04
11010048,2620705,88080384,11038886,-1.739147e-03,1.297924e-03,3.114225e-10,3.722576e-10,1.050838e-04,2.276951e-04
11534336,2623715,92274688,11564551,-1.738146e-03,1.297957e-03,2.770775e-10,3.735389e-10,9.349475e-05,2.284789e-04
12058624,2859400,96468992,12090266,-1.741582e-03,1.302873e-03,4.032724e-10,5.877356e-10,1.360769e-04,3.594944e-04
12582912,2862593,100663296,12615950,-1.742547e-03,1.303626e-03,4.429598e-10,6.248116e-10,1.494687e-04,3.821724e-04
13107200,3098020,104857600,13141639,-1.744749e-03,1.306381e-03,5.405356e-10,7.701227e-10,1.823939e-04,4.710534e-04
13631488,3100667,109051904,13667263,-1.742723e-03,1.301926e-03,4.504000e-10,5.426813e-10,1.519793e-04,3.319366e-04
14155776,3335708,113246208,14192888,-1.740753e-03,1.300800e-03,3.706690e-10,4.915252e-10,1.250755e-04,3.006464e-04
14680064,3338714,117440512,14718487,-1.737482e-03,1.297413e-03,2.554119e-10,3.528066e-10,8.618410e-05,2.157978e-04
15204352,3573605,121634816,15244106,-1.735130e-03,1.293966e-03,1.857680e-10,2.351813e-10,6.268402e-05,1.438511e-04
15728640,3576896,125829120,15769742,-1.735169e-03,1.293017e-03,1.868549e-10,2.069811e-10,6.305077e-05,1.266021e-04
16252928,3811464,130023424,16295510,-1.739926e-03,1.301017e-03,3.395255e-10,5.011785e-10,1.145667e-04,3.065509e-04
16777216,3814961,134217728,16821170,-1.739794e-03,1.301519e-03,3.346650e-10,5.238849e-10,1.129266e-04,3.204396e-04
17301504,4049267,138412032,17346778,-1.736744e-03,1.296750e-03,2.323939e-10,3.283318e-10,7.841708e-05,2.008275e-04
17825792,4053012,142606336,17872409,-1.735472e-03,1.296306e-03,1.952215e-10,3.124464e-10,6.587392e-05,1.911110e-04
18350080,4287077,146800640,18398048,-1.733791e-03,1.294519e-03,1.510805e-10,2.524623e-10,5.097935e-05,1.544211e-04
18874368,4291027,150994944,18923743,-1.734925e-03,1.295667e-03,1.802435e-10,2.902486e-10,6.081989e-05,1.775335e-04
19398656,4524973,155189248,19449405,-1.734792e-03,1.296091e-03,1.766729e-10,3.048749e-10,5.961505e-05,1.864799e-04
19922944,4529279,159383552,19975076,-1.734645e-03,1.296167e-03,1.727859e-10,3.075558e-10,5.830344e-05,1.881197e-04
20447232,4762915,163577856,20500777,-1.734515e-03,1.295650e-03,1.694024e-10,2.896896e-10,5.716174e-05,1.771916e-04
20971520,4767504,167772160,21026489,-1.736592e-03,1.298610e-03,2.277780e-10,3.992149e-10,7.685953e-05,2.441838e-04
21495808,5000665,171966464,21552218,-1.739211e-03,1.303106e-03,3.136740e-10,5.990561e-10,1.058436e-04,3.664188e-04
22020096,5005613,176160768,22077871,-1.738354e-03,1.301972e-03,2.840583e-10,5.448476e-10,9.585029e-05,3.332616e-04
22544384,5238542,180355072,22603559,-1.738875e-03,1.302470e-03,3.018902e-10,5.683232e-10,1.018673e-04,3.476207e-04
23068672,5243770,184549376,23129222,-1.739062e-03,1.302578e-03,3.084343e-10,5.735081e-10,1.040755e-04,3.507921e-04
23592960,5476538,188743680,23654899,-1.739158e-03,1.302988e-03,3.118047e-10,5.933086e-10,1.052128e-04,3.629033e-04
24117248,5481908,192937984,24180497,-1.737370e-03,1.299543e-03,2.518633e-10,4.373716e-10,8.498668e-05,2.675228e-04
24641536,5714579,197132288,24706136,-1.736235e-03,1.297590e-03,2.171350e-10,3.594941e-10,7.326826e-05,2.198883e-04
25165824,5720076,201326592,25231732,-1.735190e-03,1.295727e-03,1.874154e-10,2.922990e-10,6.323993e-05,1.787877e-04
25690112,5952469,205520896,25757407,-1.735919e-03,1.296861e-03,2.079201e-10,3.323817e-10,7.015885e-05,2.033046e-04
26214400,5958205,209715200,26283063,-1.736117e-03,1.297432e-03,2.136462e-10,3.535286e-10,7.209102e-05,2.162393e-04
26738688,6190949,213909504,26808783,-1.736959e-03,1.298801e-03,2.389670e-10,4.068619e-10,8.063506e-05,2.488612e-04
27262976,6197861,218103808,27334483,-1.737712e-03,1.300152e-03,2.628213e-10,4.631936e-10,8.868426e-05,2.833171e-04
27787264,6428912,222298112,27860088,-1.736135e-03,1.298277e-03,2.141809e-10,3.859889e-10,7.227143e-05,2.360940e-04
28311552,6438467,226492416,28385712,-1.735508e-03,1.297924e-03,1.962312e-10,3.722531e-10,6.621465e-05,2.276924e-04
28835840,6667200,230686720,28911301,-1.733481e-03,1.294791e-03,1.435471e-10,2.611744e-10,4.843737e-05,1.597500e-04
29360128,6676999,234881024,29436941,-1.732725e-03,1.293812e-03,1.260032e-10,2.304882e-10,4.251748e-05,1.409805e-04
29884416,6905097,239075328,29962565,-1.732125e-03,1.293093e-03,1.128954e-10,2.091675e-10,3.809451e-05,1.279394e-04
30408704,6916036,243269632,30488230,-1.732348e-03,1.293253e-03,1.176851e-10,2.138232e-10,3.971070e-05,1.307872e-04
30932992,7143005,247463936,31013836,-1.731685e-03,1.291762e-03,1.037260e-10,1.724494e-10,3.500044e-05,1.054804e-04
31457280,7154401,251658240,31539514,-1.731280e-03,1.291488e-03,9.564029e-11,1.653300e-10,3.227208e-05,1.011258e-04
31981568,7381180,255852544,32065200,-1.732191e-03,1.292495e-03,1.143000e-10,1.922368e-10,3.856845e-05,1.175836e-04
32505856,7392777,260046848,32590764,-1.730568e-03,1.290263e-03,8.222329e-11,1.353329e-10,2.774475e-05,8.277775e-05
33030144,7619286,264241152,33116357,-1.729175e-03,1.288714e-03,5.891322e-11,1.016873e-10,1.987919e-05,6.219807e-05
33554432,7631501,268435456,33642034,-1.730095e-03,1.289778e-03,7.388305e-11,1.242738e-10,2.493049e-05,7.601333e-05
