trueR,trueI
-1.721500e-03,1.278630e-03
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,247428,4194304,525589,-1.638475e-03,1.162519e-03,6.893183e-09,1.348185e-08,2.325979e-03,8.246310e-03
1048576,247469,8388608,1051210,-1.651147e-03,1.191708e-03,4.949484e-09,7.555387e-09,1.670113e-03,4.621330e-03
1572864,247482,12582912,1576880,-1.671954e-03,1.228669e-03,2.454784e-09,2.496128e-09,8.283222e-04,1.526782e-03
2097152,247492,16777216,2102572,-1.708900e-03,1.273969e-03,1.587507e-10,2.172526e-11,5.356752e-05,1.328848e-05
2621440,247499,20971520,2628237,-1.718236e-03,1.283097e-03,1.065480e-11,1.995800e-11,3.595268e-06,1.220752e-05
3145728,247523,25165824,3153883,-1.718246e-03,1.288714e-03,1.058803e-11,1.016849e-10,3.572736e-06,6.219663e-05
3670016,247566,29360128,3679578,-1.727035e-03,1.300125e-03,3.063328e-11,4.620218e-10,1.033664e-05,2.826003e-04
4194304,247599,33554432,4205240,-1.731806e-03,1.308067e-03,1.062068e-10,8.665171e-10,3.583754e-05,5.300140e-04
4718592,247607,37748736,4730863,-1.728012e-03,1.300868e-03,4.240364e-11,4.945185e-10,1.430833e-05,3.024773e-04
5242880,247632,41943040,5256401,-1.712122e-03,1.275317e-03,8.794163e-11,1.097716e-11,2.967430e-05,6.714293e-06
5767168,247641,46137344,5782041,-1.713934e-03,1.279525e-03,5.723652e-11,8.014436e-13,1.931342e-05,4.902111e-07
6291456,247653,50331648,6307729,-1.718978e-03,1.284488e-03,6.360593e-12,3.431775e-11,2.146266e-06,2.099080e-05
6815744,247663,54525952,6833378,-1.720055e-03,1.283933e-03,2.087199e-12,2.811882e-11,7.042872e-07,1.719916e-05
7340032,247722,58720256,7359024,-1.719726e-03,1.283255e-03,3.145612e-12,2.139122e-11,1.061429e-06,1.308416e-05
7864320,247959,62914560,7884671,-1.720328e-03,1.283068e-03,1.373747e-12,1.969571e-11,4.635458e-07,1.204708e-05
8388608,247961,67108864,8410368,-1.718087e-03,1.278032e-03,1.164583e-11,3.570778e-13,3.929673e-06,2.184103e-07
8912896,485787,71303168,8935944,-1.714418e-03,1.270925e-03,5.015156e-11,5.936084e-11,1.692273e-05,3.630867e-05
9437184,485827,75497472,9461589,-1.716879e-03,1.272655e-03,2.135355e-11,3.570499e-11,7.205366e-06,2.183932e-05
9961472,485863,79691776,9987186,-1.713452e-03,1.268953e-03,6.477631e-11,9.363803e-11,2.185758e-05,5.727466e-05
10485760,485870,83886080,10512844,-1.712292e-03,1.267202e-03,8.479559e-11,1.306051e-10,2.861273e-05,7.988595e-05
11010048,485932,88080384,11038473,-1.710210e-03,1.264076e-03,1.274710e-10,2.118294e-10,4.301278e-05,1.295676e-04
11534336,485940,92274688,11564114,-1.711134e-03,1.265013e-03,1.074533e-10,1.854349e-10,3.625817e-05,1.134232e-04
12058624,485973,96468992,12089825,-1.714946e-03,1.268713e-03,4.295273e-11,9.835063e-11,1.449362e-05,6.015717e-05
12582912,486022,100663296,12615501,-1.717992e-03,1.271243e-03,1.230811e-11,5.456459e-11,4.153148e-06,3.337499e-05
13107200,486087,104857600,13141129,-1.716243e-03,1.267669e-03,2.763570e-11,1.201530e-10,9.325163e-06,7.349282e-05
13631488,486093,109051904,13666832,-1.717495e-03,1.271989e-03,1.604218e-11,4.410790e-11,5.413141e-06,2.697904e-05
14155776,486158,113246208,14192546,-1.719043e-03,1.275049e-03,6.037725e-12,1.282643e-11,2.037320e-06,7.845420e-06
14680064,486171,117440512,14718177,-1.719904e-03,1.274522e-03,2.546274e-12,1.687523e-11,8.591937e-07,1.032191e-05
15204352,486246,121634816,15243814,-1.720657e-03,1.274550e-03,7.107835e-13,1.664456e-11,2.398409e-07,1.018082e-05
15728640,486494,125829120,15769532,-1.723980e-03,1.279551e-03,6.152111e-12,8.479559e-13,2.075918e-06,5.186609e-07
16252928,486591,130023424,16295141,-1.722661e-03,1.278630e-03,1.348215e-12,1.219727e-19,4.549304e-07,7.460588e-14
16777216,486699,134217728,16820839,-1.723958e-03,1.280656e-03,6.042303e-12,4.106465e-12,2.038865e-06,2.511761e-06
17301504,724123,138412032,17346477,-1.723925e-03,1.281753e-03,5.880856e-12,9.754317e-12,1.984388e-06,5.966328e-06
17825792,724158,142606336,17872074,-1.722238e-03,1.279303e-03,5.444083e-13,4.535519e-13,1.837007e-07,2.774197e-07
18350080,724185,146800640,18397681,-1.719960e-03,1.276507e-03,2.372497e-12,4.506916e-12,8.005558e-07,2.756701e-06
18874368,724198,150994944,18923362,-1.721498e-03,1.277968e-03,3.049319e-18,4.384696e-13,1.028937e-12,2.681944e-07
19398656,724335,155189248,19449003,-1.721747e-03,1.277349e-03,6.102546e-14,1.641347e-12,2.059193e-08,1.003947e-06
19922944,724368,159383552,19974688,-1.723521e-03,1.278683e-03,4.083849e-12,2.830432e-15,1.378020e-06,1.731262e-09
20447232,724375,163577856,20500280,-1.722316e-03,1.277041e-03,6.661625e-13,2.526251e-12,2.247844e-07,1.545207e-06
20971520,724437,167772160,21025951,-1.722350e-03,1.276515e-03,7.218185e-13,4.472382e-12,2.435645e-07,2.735578e-06
21495808,724532,171966464,21551536,-1.720856e-03,1.273558e-03,4.150483e-13,2.572737e-11,1.400505e-07,1.573641e-05
22020096,724836,176160768,22077159,-1.720570e-03,1.272539e-03,8.647616e-13,3.709845e-11,2.917980e-07,2.269165e-05
22544384,724862,180355072,22602799,-1.720565e-03,1.272637e-03,8.732263e-13,3.591259e-11,2.946543e-07,2.196630e-05
23068672,724929,184549376,23128427,-1.719608e-03,1.271808e-03,3.578714e-12,4.653725e-11,1.207572e-06,2.846498e-05
23592960,724936,188743680,23654042,-1.719075e-03,1.270874e-03,5.880856e-12,6.015458e-11,1.984388e-06,3.679416e-05
24117248,724955,192937984,24179610,-1.716881e-03,1.268482e-03,2.133203e-11,1.029874e-10,7.198106e-06,6.299333e-05
24641536,724976,197132288,24705293,-1.717781e-03,1.270404e-03,1.383359e-11,6.766171e-11,4.667892e-06,4.138597e-05
25165824,724991,201326592,25230966,-1.719292e-03,1.272387e-03,4.876511e-12,3.897510e-11,1.645490e-06,2.383952e-05
25690112,962386,205520896,25756666,-1.720305e-03,1.272327e-03,1.428589e-12,3.972728e-11,4.820514e-07,2.429960e-05
26214400,962406,209715200,26282256,-1.719102e-03,1.270543e-03,5.751709e-12,6.540183e-11,1.940809e-06,4.000369e-05
26738688,962567,213909504,26807924,-1.719866e-03,1.271292e-03,2.669593e-12,5.383951e-11,9.008056e-07,3.293149e-05
27262976,962583,218103808,27333603,-1.720445e-03,1.272013e-03,1.111949e-12,4.378685e-11,3.752070e-07,2.678267e-05
27787264,962606,222298112,27859162,-1.718264e-03,1.268801e-03,1.047394e-11,9.660130e-11,3.534238e-06,5.908718e-05
28311552,962718,226492416,28384813,-1.717746e-03,1.268822e-03,1.409548e-11,9.620126e-11,4.756262e-06,5.884248e-05
28835840,962774,230686720,28910463,-1.718022e-03,1.268456e-03,1.209746e-11,1.035008e-10,4.082068e-06,6.330734e-05
29360128,963115,234881024,29436088,-1.717772e-03,1.268846e-03,1.389427e-11,9.572456e-11,4.688369e-06,5.855090e-05
29884416,963119,239075328,29961722,-1.717466e-03,1.268596e-03,1.627523e-11,1.006779e-10,5.491779e-06,6.158066e-05
30408704,963182,243269632,30487350,-1.717385e-03,1.268661e-03,1.692979e-11,9.937619e-11,5.712650e-06,6.078446e-05
30932992,963233,247463936,31013028,-1.717698e-03,1.269616e-03,1.445172e-11,8.125708e-11,4.876470e-06,4.970173e-05
31457280,963239,251658240,31538685,-1.717318e-03,1.269267e-03,1.749097e-11,8.765801e-11,5.902009e-06,5.361692e-05
31981568,963257,255852544,32064333,-1.717721e-03,1.269813e-03,1.428228e-11,7.773650e-11,4.819296e-06,4.754833e-05
32505856,963278,260046848,32589985,-1.717922e-03,1.270741e-03,1.280226e-11,6.224000e-11,4.319890e-06,3.806973e-05
33030144,963307,264241152,33115597,-1.716978e-03,1.269409e-03,2.044460e-11,8.502515e-11,6.898659e-06,5.200650e-05
33554432,963347,268435456,33641209,-1.716591e-03,1.268406e-03,2.409372e-11,1.045314e-10,8.129987e-06,6.393769e-05
