trueR,trueI
-1.721500e-03,1.278630e-03
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,246732,4194304,525612,-1.686662e-03,1.208705e-03,1.213718e-09,4.889454e-09,4.095468e-04,2.990684e-03
1048576,246815,8388608,1051250,-1.697549e-03,1.223477e-03,5.736252e-10,3.041845e-09,1.935594e-04,1.860575e-03
1572864,246847,12582912,1576891,-1.698605e-03,1.235398e-03,5.241728e-10,1.869025e-09,1.768725e-04,1.143208e-03
2097152,246863,16777216,2102558,-1.712829e-03,1.259630e-03,7.517752e-11,3.609966e-10,2.536728e-05,2.208073e-04
2621440,246863,20971520,2628130,-1.693190e-03,1.236721e-03,8.014689e-10,1.756388e-09,2.704411e-04,1.074313e-03
3145728,246863,25165824,3153784,-1.705355e-03,1.252439e-03,2.606441e-10,6.859686e-10,8.794961e-05,4.195797e-04
3670016,246895,29360128,3679380,-1.695539e-03,1.236463e-03,6.739959e-10,1.778038e-09,2.274276e-04,1.087556e-03
4194304,246913,33554432,4205062,-1.701716e-03,1.246063e-03,3.913962e-10,1.060591e-09,1.320695e-04,6.487215e-04
4718592,246922,37748736,4730753,-1.706079e-03,1.252587e-03,2.377987e-10,6.782460e-10,8.024084e-05,4.148560e-04
5242880,246926,41943040,5256415,-1.708319e-03,1.259311e-03,1.737328e-10,3.732330e-10,5.862298e-05,2.282918e-04
5767168,246926,46137344,5782058,-1.710634e-03,1.266976e-03,1.180770e-10,1.358209e-10,3.984292e-05,8.307621e-05
6291456,246931,50331648,6307743,-1.714355e-03,1.272395e-03,5.105255e-11,3.887342e-11,1.722675e-05,2.377732e-05
6815744,246956,54525952,6833395,-1.713798e-03,1.269853e-03,5.932497e-11,7.703602e-11,2.001813e-05,4.711987e-05
7340032,246978,58720256,7359050,-1.715035e-03,1.270242e-03,4.179784e-11,7.036172e-11,1.410392e-05,4.303747e-05
7864320,247025,62914560,7884663,-1.711589e-03,1.267768e-03,9.823290e-11,1.179758e-10,3.314690e-05,7.216108e-05
8388608,255026,67108864,8410336,-1.713885e-03,1.268697e-03,5.799469e-11,9.867415e-11,1.956925e-05,6.035506e-05
8912896,484589,71303168,8936053,-1.720801e-03,1.279870e-03,4.882163e-13,1.537161e-12,1.647397e-07,9.402206e-07
9437184,484695,75497472,9461695,-1.719123e-03,1.278478e-03,5.651638e-12,2.315109e-14,1.907042e-06,1.416060e-08
9961472,484745,79691776,9987259,-1.714119e-03,1.268713e-03,5.447863e-11,9.833908e-11,1.838282e-05,6.015010e-05
10485760,484805,83886080,10512956,-1.717428e-03,1.274841e-03,1.657719e-11,1.435276e-11,5.593670e-06,8.779013e-06
11010048,484818,88080384,11038569,-1.716985e-03,1.273571e-03,2.038464e-11,2.559645e-11,6.878426e-06,1.565633e-05
11534336,484864,92274688,11564159,-1.716646e-03,1.270353e-03,2.356522e-11,6.850702e-11,7.951656e-06,4.190302e-05
12058624,484886,96468992,12089884,-1.723248e-03,1.278121e-03,3.055013e-12,2.589297e-13,1.030859e-06,1.583770e-07
12582912,484920,100663296,12615541,-1.722456e-03,1.276089e-03,9.146089e-13,6.457850e-12,3.086181e-07,3.950010e-06
13107200,484931,104857600,13141125,-1.720737e-03,1.273480e-03,5.816148e-13,2.652470e-11,1.962553e-07,1.622410e-05
13631488,484946,109051904,13666782,-1.722650e-03,1.275921e-03,1.322386e-12,7.341121e-12,4.462152e-07,4.490271e-06
14155776,484988,113246208,14192384,-1.721289e-03,1.271920e-03,4.449761e-14,4.502807e-11,1.501491e-08,2.754188e-05
14680064,485083,117440512,14718030,-1.721724e-03,1.273562e-03,5.027277e-14,2.568841e-11,1.696363e-08,1.571258e-05
15204352,485093,121634816,15243722,-1.726172e-03,1.278906e-03,2.182413e-11,7.618744e-14,7.364155e-06,4.660083e-08
15728640,485111,125829120,15769414,-1.728782e-03,1.283256e-03,5.302430e-11,2.139984e-11,1.789208e-05,1.308943e-05
16252928,485163,130023424,16295041,-1.726533e-03,1.280226e-03,2.532741e-11,2.546645e-12,8.546273e-06,1.557682e-06
16777216,493133,134217728,16820623,-1.722932e-03,1.275333e-03,2.051696e-12,1.087173e-11,6.923073e-07,6.649806e-06
17301504,722468,138412032,17346304,-1.725740e-03,1.278878e-03,1.797728e-11,6.142874e-14,6.066106e-06,3.757351e-08
17825792,722787,142606336,17871950,-1.725348e-03,1.279181e-03,1.480883e-11,3.041074e-13,4.996972e-06,1.860104e-07
18350080,722799,146800640,18397588,-1.725562e-03,1.280559e-03,1.649671e-11,3.722396e-12,5.566514e-06,2.276841e-06
18874368,722902,150994944,18923332,-1.728704e-03,1.284962e-03,5.190451e-11,4.009796e-11,1.751423e-05,2.452633e-05
19398656,722918,155189248,19448975,-1.728400e-03,1.283704e-03,4.761554e-11,2.574273e-11,1.606700e-05,1.574580e-05
19922944,722926,159383552,19974694,-1.731150e-03,1.287427e-03,9.312504e-11,7.739406e-11,3.142335e-05,4.733887e-05
20447232,722945,163577856,20500365,-1.732606e-03,1.289878e-03,1.233360e-10,1.265186e-10,4.161747e-05,7.738639e-05
20971520,723007,167772160,21026017,-1.732749e-03,1.289872e-03,1.265317e-10,1.263929e-10,4.269581e-05,7.730952e-05
21495808,723008,171966464,21551652,-1.732901e-03,1.289451e-03,1.299938e-10,1.170974e-10,4.386405e-05,7.162380e-05
22020096,723188,176160768,22077278,-1.733271e-03,1.289941e-03,1.385561e-10,1.279499e-10,4.675323e-05,7.826187e-05
22544384,723229,180355072,22602912,-1.732916e-03,1.288472e-03,1.303152e-10,9.686695e-11,4.397250e-05,5.924965e-05
23068672,723338,184549376,23128540,-1.732562e-03,1.287681e-03,1.223708e-10,8.192588e-11,4.129179e-05,5.011080e-05
23592960,723489,188743680,23654199,-1.732569e-03,1.288591e-03,1.225305e-10,9.922770e-11,4.134569e-05,6.069363e-05
24117248,723595,192937984,24179789,-1.730470e-03,1.285408e-03,8.046776e-11,4.593879e-11,2.715238e-05,2.809893e-05
24641536,723786,197132288,24705392,-1.728600e-03,1.282770e-03,5.040581e-11,1.713639e-11,1.700852e-05,1.048165e-05
25165824,731398,201326592,25231013,-1.728086e-03,1.281892e-03,4.337799e-11,1.063885e-11,1.463711e-05,6.507359e-06
25690112,960714,205520896,25756666,-1.726968e-03,1.280151e-03,2.989423e-11,2.314047e-12,1.008726e-05,1.415410e-06
26214400,960727,209715200,26282282,-1.726086e-03,1.279570e-03,2.103306e-11,8.837010e-13,7.097224e-06,5.405247e-07
26738688,960816,213909504,26807884,-1.724862e-03,1.277559e-03,1.130276e-11,1.146587e-12,3.813911e-06,7.013218e-07
27262976,960841,218103808,27333485,-1.724068e-03,1.276309e-03,6.592859e-12,5.385832e-12,2.224640e-06,3.294299e-06
27787264,960922,222298112,27859199,-1.725415e-03,1.278535e-03,1.533124e-11,9.068321e-15,5.173249e-06,5.546732e-09
28311552,960935,226492416,28384831,-1.724395e-03,1.276975e-03,8.383815e-12,2.740435e-12,2.828966e-06,1.676215e-06
