trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,32717385,33554432,16285,1.951363e+00,2.026267e+00,3.772179e+00,4.195796e+00,4.502621e+04,8.593056e+03
67108864,32736525,67108864,32847,1.096969e+00,-1.596619e+00,1.183344e+00,2.479121e+00,1.412486e+04,5.077279e+03
100663296,32741766,100663296,49194,-1.384514e-01,-1.347397e+00,2.178706e-02,1.756420e+00,2.600589e+02,3.597176e+03
134217728,32744313,134217728,65490,9.196534e-01,-1.929511e+00,8.290110e-01,3.638228e+00,9.895399e+03,7.451150e+03
167772160,32747367,167772160,81940,5.886037e-01,-1.633881e+00,3.357631e-01,2.597849e+00,4.007800e+03,5.320436e+03
201326592,32751139,201326592,98500,7.348796e-01,-8.996420e-01,5.266790e-01,7.700852e-01,6.286646e+03,1.577147e+03
234881024,32818342,234881024,114730,6.975341e-01,-5.975564e-01,4.738685e-01,3.311535e-01,5.656280e+03,6.782077e+02
268435456,32827252,268435456,131162,7.790961e-01,-7.426071e-01,5.928124e-01,5.191348e-01,7.076042e+03,1.063196e+03
301989888,32849285,301989888,147398,4.953536e-01,-1.432084e+00,2.363911e-01,1.988063e+00,2.821656e+03,4.071585e+03
335544320,32886575,335544320,163517,7.853707e-01,-1.197454e+00,6.025139e-01,1.381465e+00,7.191843e+03,2.829263e+03
369098752,32886903,369098752,179992,6.607343e-01,-1.299344e+00,4.245582e-01,1.631360e+00,5.067693e+03,3.341051e+03
402653184,32890811,402653184,196229,2.219265e-01,-1.139145e+00,4.527256e-02,1.247795e+00,5.403911e+02,2.555504e+03
436207616,32894439,436207616,212650,4.481145e-01,-1.199319e+00,1.926872e-01,1.385852e+00,2.299989e+03,2.838247e+03
469762048,32896070,469762048,229181,1.526400e-01,-1.109433e+00,2.058853e-02,1.182299e+00,2.457527e+02,2.421367e+03
503316480,32897439,503316480,245608,1.946192e-01,-8.115537e-01,3.439771e-02,6.232419e-01,4.105845e+02,1.276409e+03
536870912,32899965,536870912,261810,4.092546e-01,-9.614550e-01,1.600813e-01,8.823934e-01,1.910793e+03,1.807156e+03
