trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,32011117,33554432,16351,1.619367e+00,-5.176544e-01,2.592790e+00,2.455772e-01,3.094855e+04,5.029460e+02
67108864,32014423,67108864,32631,3.350790e+00,5.200664e-01,1.116654e+01,2.939411e-01,1.332882e+05,6.019961e+02
100663296,32014957,100663296,48751,3.114691e+00,3.084023e-01,9.644370e+00,1.092298e-01,1.151190e+05,2.237044e+02
134217728,32017933,134217728,65247,3.181500e+00,9.646329e-01,1.006379e+01,9.736358e-01,1.201253e+05,1.994022e+03
167772160,32018124,167772160,81797,1.364450e+00,8.011257e-01,1.836830e+00,6.776956e-01,2.192512e+04,1.387931e+03
201326592,32018499,201326592,98047,1.001128e+00,1.560053e+00,9.840141e-01,2.503199e+00,1.174558e+04,5.126593e+03
234881024,32019078,234881024,114313,5.711812e-01,1.402884e+00,3.158757e-01,2.030570e+00,3.770417e+03,4.158639e+03
268435456,32019122,268435456,130562,6.437257e-01,1.280234e+00,4.026825e-01,1.696065e+00,4.806576e+03,3.473569e+03
301989888,32019504,301989888,146898,8.636626e-01,9.619070e-01,7.301866e-01,9.682638e-01,8.715793e+03,1.983020e+03
335544320,32020119,335544320,163260,7.718967e-01,1.103492e+00,5.817780e-01,1.266951e+00,6.944331e+03,2.594735e+03
369098752,32020325,369098752,179569,1.049502e+00,1.014681e+00,1.082325e+00,1.074908e+00,1.291906e+04,2.201429e+03
402653184,32022681,402653184,196069,1.066688e+00,9.867838e-01,1.118381e+00,1.017841e+00,1.334943e+04,2.084554e+03
436207616,32028461,436207616,212257,5.090575e-01,9.000540e-01,2.499045e-01,8.503625e-01,2.982958e+03,1.741556e+03
469762048,32028554,469762048,228781,8.493751e-01,5.730451e-01,7.059731e-01,3.541941e-01,8.426771e+03,7.253951e+02
503316480,32029908,503316480,245199,7.816185e-01,8.144526e-01,5.967030e-01,6.998152e-01,7.122480e+03,1.433233e+03
536870912,32031810,536870912,261663,8.364386e-01,9.005862e-01,6.844015e-01,8.513443e-01,8.169285e+03,1.743567e+03
570425344,32032433,570425344,277905,6.149361e-01,1.048962e+00,3.669732e-01,1.147168e+00,4.380336e+03,2.349419e+03
603979776,32032456,603979776,294271,5.631564e-01,1.006023e+00,3.069197e-01,1.057030e+00,3.663514e+03,2.164814e+03
637534208,32038943,637534208,310640,6.159670e-01,8.172023e-01,3.682232e-01,7.044234e-01,4.395257e+03,1.442670e+03
671088640,32040150,671088640,327134,5.711522e-01,7.550415e-01,3.158430e-01,6.039442e-01,3.770026e+03,1.236887e+03
704643072,32040187,704643072,343510,5.326479e-01,7.286502e-01,2.740469e-01,5.636213e-01,3.271131e+03,1.154305e+03
738197504,32041304,738197504,359783,5.829772e-01,4.989383e-01,3.292742e-01,2.714778e-01,3.930346e+03,5.559908e+02
771751936,32041466,771751936,376468,4.466505e-01,3.952409e-01,1.914041e-01,1.741709e-01,2.284674e+03,3.567048e+02
805306368,32042643,805306368,392888,2.715239e-01,5.488713e-01,6.883850e-02,3.260048e-01,8.216833e+02,6.676629e+02
838860800,32043387,838860800,409242,2.858989e-01,5.542539e-01,7.658830e-02,3.321804e-01,9.141880e+02,6.803107e+02
