trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,604475,4456448,444335,-1.044051e-01,1.081089e-01,3.231687e-09,2.002076e-06,2.961506e-07,1.758735e-04
524288,604476,8912896,887820,-1.052427e-01,1.074210e-01,6.094485e-07,5.284825e-07,5.584964e-05,4.642487e-05
786432,604475,13369344,1329664,-1.039378e-01,1.066594e-01,2.747471e-07,1.194103e-09,2.517773e-05,1.048967e-07
1048576,604478,17825792,1769953,-1.043272e-01,1.057862e-01,1.816592e-08,8.241840e-07,1.664718e-06,7.240094e-05
1310720,604481,22282240,2213339,-1.040794e-01,1.059254e-01,1.463502e-07,5.907947e-07,1.341148e-05,5.189871e-05
1572864,604482,26738688,2656991,-1.048188e-01,1.061233e-01,1.273175e-07,3.256895e-07,1.166733e-05,2.861039e-05
1835008,604483,31195136,3099127,-1.039852e-01,1.060817e-01,2.273168e-07,3.748792e-07,2.083123e-05,3.293149e-05
2097152,604486,35651584,3540889,-1.045152e-01,1.059698e-01,2.830729e-09,5.243957e-07,2.594070e-07,4.606586e-05
2359296,604488,40108032,3984848,-1.048543e-01,1.061854e-01,1.538782e-07,2.586729e-07,1.410134e-05,2.272328e-05
2621440,604488,44564480,4427978,-1.051683e-01,1.060773e-01,4.987967e-07,3.803366e-07,4.570955e-05,3.341090e-05
2883584,604489,49020928,4872088,-1.056048e-01,1.065429e-01,1.305957e-06,2.282603e-08,1.196775e-04,2.005167e-06
3145728,604490,53477376,5314167,-1.057570e-01,1.065521e-01,1.676968e-06,2.014091e-08,1.536767e-04,1.769290e-06
3407872,604491,57933824,5756161,-1.056262e-01,1.067039e-01,1.355392e-06,9.730972e-11,1.242076e-04,8.548231e-09
3670016,604491,62390272,6198771,-1.056144e-01,1.067180e-01,1.327965e-06,5.744898e-10,1.216943e-04,5.046640e-08
3932160,604492,66846720,6642635,-1.054831e-01,1.069204e-01,1.042665e-06,5.126744e-08,9.554940e-05,4.503619e-06
4194304,604492,71303168,7085999,-1.052615e-01,1.071734e-01,6.392351e-07,2.298317e-07,5.857927e-05,2.018970e-05
4456448,604495,75759616,7528721,-1.052754e-01,1.072071e-01,6.616474e-07,2.632707e-07,6.063313e-05,2.312718e-05
4718592,604494,80216064,7968304,-1.052382e-01,1.070298e-01,6.024656e-07,1.127451e-07,5.520973e-05,9.904158e-06
4980736,604495,84672512,8411428,-1.053214e-01,1.072811e-01,7.385464e-07,3.446844e-07,6.768013e-05,3.027901e-05
5242880,604495,89128960,8854192,-1.051333e-01,1.071618e-01,4.507101e-07,2.188504e-07,4.130291e-05,1.922504e-05
5505024,604496,93585408,9294754,-1.051039e-01,1.072115e-01,4.120704e-07,2.678088e-07,3.776198e-05,2.352582e-05
5767168,604498,98041856,9739009,-1.050309e-01,1.072834e-01,3.236009e-07,3.474193e-07,2.965467e-05,3.051926e-05
6029312,604498,102498304,10178893,-1.050909e-01,1.070908e-01,3.955571e-07,1.574585e-07,3.624871e-05,1.383204e-05
6291456,604500,106954752,10619727,-1.050096e-01,1.070597e-01,2.998933e-07,1.337178e-07,2.748211e-05,1.174652e-05
6553600,604502,111411200,11062570,-1.049959e-01,1.070205e-01,2.850823e-07,1.065921e-07,2.612484e-05,9.363645e-06
6815744,604502,115867648,11506261,-1.049940e-01,1.069147e-01,2.830729e-07,4.869253e-08,2.594070e-05,4.277425e-06
7077888,604503,120324096,11948216,-1.049838e-01,1.068964e-01,2.722612e-07,4.096374e-08,2.494991e-05,3.598485e-06
7340032,604503,124780544,12390239,-1.050209e-01,1.069605e-01,3.123502e-07,7.104995e-08,2.862365e-05,6.241426e-06
7602176,604506,129236992,12831706,-1.050399e-01,1.070361e-01,3.340164e-07,1.170075e-07,3.060914e-05,1.027860e-05
7864320,604511,133693440,13272878,-1.049481e-01,1.070259e-01,2.362987e-07,1.101385e-07,2.165433e-05,9.675183e-06
8126464,604511,138149888,13716931,-1.049771e-01,1.071395e-01,2.653391e-07,1.984703e-07,2.431558e-05,1.743474e-05
8388608,604512,142606336,14159870,-1.048949e-01,1.072963e-01,1.874292e-07,3.628251e-07,1.717594e-05,3.187259e-05
8650752,604515,147062784,14603473,-1.050634e-01,1.072868e-01,3.616861e-07,3.513741e-07,3.314478e-05,3.086667e-05
8912896,604515,151519232,15045677,-1.049955e-01,1.071204e-01,2.845892e-07,1.817951e-07,2.607965e-05,1.596990e-05
9175040,604519,155975680,15486138,-1.049787e-01,1.071076e-01,2.669381e-07,1.710498e-07,2.446211e-05,1.502598e-05
