trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,728050,524288,40,1.174090e-02,9.597019e-03,6.553093e-05,8.084130e-05,4.930210e+00,2.202507e+02
1048576,728095,1048576,89,9.812329e-03,4.108054e-03,3.802633e-05,1.226550e-05,2.860905e+00,3.341714e+01
1572864,728304,1572864,124,7.613389e-03,5.842082e-03,1.574192e-05,2.741823e-05,1.184341e+00,7.470050e+01
2097152,728437,2097152,158,6.718080e-03,5.096467e-03,9.439030e-06,2.016573e-05,7.101440e-01,5.494119e+01
2621440,728509,2621440,198,6.885243e-03,5.219058e-03,1.049412e-05,2.128178e-05,7.895234e-01,5.798185e+01
3145728,728549,3145728,227,6.750833e-03,4.445500e-03,9.641355e-06,1.474299e-05,7.253660e-01,4.016703e+01
3670016,728693,3670016,252,9.202993e-03,6.208242e-03,3.088262e-05,3.138691e-05,2.323449e+00,8.551309e+01
4194304,728705,4194304,296,8.663747e-03,5.834323e-03,2.517999e-05,2.733704e-05,1.894413e+00,7.447929e+01
4718592,728750,4718592,346,8.440031e-03,5.254194e-03,2.298484e-05,2.160719e-05,1.729261e+00,5.886843e+01
5242880,728749,5242880,385,7.656770e-03,4.957476e-03,1.608804e-05,1.893674e-05,1.210381e+00,5.159283e+01
5767168,728755,5767168,416,6.888398e-03,3.318470e-03,1.051457e-05,7.358362e-06,7.910619e-01,2.004773e+01
6291456,728800,6291456,451,6.762937e-03,3.193626e-03,9.716669e-06,6.696637e-06,7.310322e-01,1.824487e+01
6815744,728844,6815744,482,6.219782e-03,3.116282e-03,6.625488e-06,6.302320e-06,4.984676e-01,1.717056e+01
7340032,728848,7340032,516,6.054502e-03,2.560290e-03,5.801944e-06,3.819873e-06,4.365084e-01,1.040718e+01
7864320,728906,7864320,555,5.966575e-03,2.576574e-03,5.386091e-06,3.883793e-06,4.052218e-01,1.058133e+01
8388608,728946,8388608,600,6.092479e-03,2.296930e-03,5.986334e-06,2.859784e-06,4.503809e-01,7.791435e+00
8912896,728965,8912896,633,5.859189e-03,1.638693e-03,4.899178e-06,1.066786e-06,3.685890e-01,2.906439e+00
9437184,728970,9437184,668,5.470907e-03,1.239208e-03,3.331090e-06,4.011551e-07,2.506141e-01,1.092940e+00
9961472,728980,9961472,700,5.962946e-03,5.109470e-03,5.369256e-06,2.028268e-05,4.039552e-01,5.525983e+01
