trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,608432,6815744,538396,-5.062152e-03,-2.081960e-02,7.582808e-05,4.590497e-04,5.704915e+00,1.250673e+03
1048576,608528,13631488,1076671,-5.192565e-03,-2.078823e-02,7.811635e-05,4.577064e-04,5.877072e+00,1.247013e+03
1572864,608553,20447232,1614565,-5.304580e-03,-2.103102e-02,8.010895e-05,4.681536e-04,6.026985e+00,1.275476e+03
2097152,608629,27262976,2152799,-5.161968e-03,-2.101475e-02,7.757642e-05,4.674497e-04,5.836451e+00,1.273559e+03
2621440,608883,34078720,2690899,-5.144651e-03,-2.089759e-02,7.727167e-05,4.623976e-04,5.813522e+00,1.259794e+03
3145728,608900,40894464,3228922,-5.066081e-03,-2.092196e-02,7.589653e-05,4.634461e-04,5.710064e+00,1.262651e+03
3670016,608974,47710208,3767283,-5.013925e-03,-2.091587e-02,7.499049e-05,4.631840e-04,5.641898e+00,1.261937e+03
4194304,608980,54525952,4305310,-5.039047e-03,-2.087677e-02,7.542622e-05,4.615023e-04,5.674680e+00,1.257355e+03
4718592,609003,61341696,4843405,-4.963493e-03,-2.086448e-02,7.411959e-05,4.609749e-04,5.576376e+00,1.255918e+03
5242880,609017,68157440,5381843,-4.968647e-03,-2.086684e-02,7.420836e-05,4.610759e-04,5.583055e+00,1.256193e+03
5767168,609092,74973184,5920232,-4.939556e-03,-2.088563e-02,7.370799e-05,4.618831e-04,5.545410e+00,1.258393e+03
6291456,609095,81788928,6458527,-4.984418e-03,-2.088937e-02,7.448031e-05,4.620440e-04,5.603515e+00,1.258831e+03
6815744,609101,88604672,6996983,-4.942910e-03,-2.090292e-02,7.376560e-05,4.626266e-04,5.549744e+00,1.260418e+03
7340032,609128,95420416,7535252,-4.901702e-03,-2.082996e-02,7.305945e-05,4.594937e-04,5.496617e+00,1.251883e+03
7864320,609133,102236160,8073230,-4.871552e-03,-2.077698e-02,7.254495e-05,4.572248e-04,5.457909e+00,1.245701e+03
8388608,609163,109051904,8611381,-4.935918e-03,-2.083417e-02,7.364554e-05,4.596740e-04,5.540711e+00,1.252374e+03
8912896,609207,115867648,9149609,-4.957734e-03,-2.086296e-02,7.402046e-05,4.609094e-04,5.568918e+00,1.255740e+03
9437184,609210,122683392,9687652,-4.975102e-03,-2.086838e-02,7.431961e-05,4.611423e-04,5.591425e+00,1.256374e+03
9961472,609229,129499136,10225754,-4.980609e-03,-2.086169e-02,7.441459e-05,4.608549e-04,5.598571e+00,1.255591e+03
10485760,609232,136314880,10763816,-4.990770e-03,-2.086529e-02,7.458998e-05,4.610094e-04,5.611766e+00,1.256012e+03
11010048,609257,143130624,11302064,-5.020022e-03,-2.084952e-02,7.509613e-05,4.603325e-04,5.649846e+00,1.254168e+03
