trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,735037,524288,33,-1.246392e-03,5.935170e-03,2.393335e-05,2.840176e-05,1.800622e+00,7.738013e+01
1048576,735053,1048576,67,-4.418150e-04,5.241508e-03,1.670843e-05,2.148941e-05,1.257057e+00,5.854754e+01
1572864,735091,1572864,107,1.734229e-03,4.082764e-03,3.654027e-06,1.208900e-05,2.749102e-01,3.293629e+01
2097152,735136,2097152,143,2.044353e-03,3.406988e-03,2.564568e-06,7.846432e-06,1.929449e-01,2.137747e+01
2621440,735190,2621440,173,-6.448063e-03,-2.316386e-02,1.018857e-04,5.649986e-04,7.665354e+00,1.539329e+03
3145728,735221,3145728,208,-4.736042e-03,-1.921166e-02,7.025494e-05,3.927331e-04,5.285620e+00,1.069995e+03
3670016,735232,3670016,238,-3.613662e-03,-1.638079e-02,5.269949e-05,2.885456e-04,3.964839e+00,7.861375e+02
4194304,735307,4194304,266,-2.697045e-03,-1.434836e-02,4.023143e-05,2.236282e-04,3.026806e+00,6.092712e+02
4718592,735385,4718592,295,-2.241751e-03,-1.269548e-02,3.466302e-05,1.769252e-04,2.607867e+00,4.820296e+02
5242880,735396,5242880,340,-2.072478e-03,-1.091727e-02,3.269848e-05,1.327820e-04,2.460065e+00,3.617623e+02
5767168,735407,5767168,379,-1.353560e-03,-9.754810e-03,2.499340e-05,1.073431e-04,1.880374e+00,2.924544e+02
6291456,735423,6291456,419,-1.063613e-03,-9.093465e-03,2.217838e-05,9.407652e-05,1.668587e+00,2.563099e+02
6815744,735427,6815744,446,-8.842185e-04,-8.251454e-03,2.052089e-05,7.845166e-05,1.543886e+00,2.137402e+02
7340032,735435,7340032,488,-5.797141e-04,-7.541528e-03,1.785480e-05,6.637961e-05,1.343303e+00,1.808501e+02
7864320,735488,7864320,523,-1.494930e-04,-7.225138e-03,1.440410e-05,6.132421e-05,1.083690e+00,1.670768e+02
8388608,735493,8388608,552,2.016931e-04,-6.967536e-03,1.186174e-05,5.735602e-05,8.924159e-01,1.562655e+02
8912896,735508,8912896,577,2.996620e-04,-6.491394e-03,1.119651e-05,5.037073e-05,8.423676e-01,1.372342e+02
9437184,735521,9437184,601,4.033745e-04,-6.088318e-03,1.051319e-05,4.481175e-05,7.909586e-01,1.220888e+02
9961472,735524,9961472,636,4.097218e-04,-5.591368e-03,1.047207e-05,3.840538e-05,7.878649e-01,1.046348e+02
10485760,735616,10485760,675,4.479641e-04,-5.447912e-03,1.022603e-05,3.664790e-05,7.693536e-01,9.984660e+01
11010048,735616,11010048,715,6.640747e-04,-5.059912e-03,8.890567e-06,3.210075e-05,6.688805e-01,8.745795e+01
11534336,735635,11534336,758,3.548013e-03,-3.267416e-03,9.558338e-09,1.500211e-05,7.191201e-04,4.087299e+01
12058624,735759,12058624,803,3.597270e-03,-3.085935e-03,2.353178e-09,1.362920e-05,1.770410e-04,3.713253e+01
12582912,735821,12582912,847,3.719846e-03,-2.881742e-03,5.485702e-09,1.216323e-05,4.127160e-04,3.313851e+01
13107200,735875,13107200,887,3.858506e-03,-2.733253e-03,4.525213e-08,1.114954e-05,3.404537e-03,3.037673e+01
13631488,735901,13631488,928,3.940288e-03,-2.781867e-03,8.673466e-08,1.147656e-05,6.525469e-03,3.126768e+01
14155776,736076,14155776,957,3.866596e-03,-2.676606e-03,4.875966e-08,1.077445e-05,3.668425e-03,2.935481e+01
14680064,736109,14680064,1000,4.087442e-03,-3.224368e-03,1.950654e-07,1.467049e-05,1.467571e-02,3.996951e+01
15204352,736156,15204352,1023,4.009412e-03,-2.991057e-03,1.322280e-07,1.293767e-05,9.948152e-03,3.524847e+01
15728640,736379,15728640,1051,4.115001e-03,-3.013718e-03,2.201682e-07,1.310120e-05,1.656432e-02,3.569400e+01
16252928,736560,16252928,1079,4.084493e-03,-2.905340e-03,1.924691e-07,1.232838e-05,1.448038e-02,3.358847e+01
16777216,736613,16777216,1127,2.935720e-03,-4.814412e-03,5.041850e-07,2.937913e-05,3.793228e-02,8.004293e+01
17301504,736755,17301504,1161,4.027002e-03,-4.707125e-03,1.453298e-07,2.822759e-05,1.093387e-02,7.690558e+01
17825792,738923,17825792,1186,3.982286e-03,-4.517235e-03,1.132362e-07,2.624590e-05,8.519313e-03,7.150651e+01
18350080,740734,18350080,1224,3.852433e-03,-4.338379e-03,4.270528e-08,2.444529e-05,3.212926e-03,6.660079e+01
18874368,745331,18874368,1262,3.857258e-03,-4.198333e-03,4.472274e-08,2.308007e-05,3.364709e-03,6.288127e+01
19398656,745436,19398656,1293,3.886254e-03,-4.037002e-03,5.782764e-08,2.155598e-05,4.350653e-03,5.872889e+01
19922944,745497,19922944,1326,3.808220e-03,-3.971676e-03,2.638672e-08,2.095366e-05,1.985201e-03,5.708789e+01
