trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI,var,L2
262144,581687,4456448,442780,-0.1044051,0.1055939,3.2376099999998428e-09,1.2102200099999841e-06,1.213457619999984e-06,0.0011015705242970076
524288,581688,8912896,885985,-0.1039024,0.1075091,3.1315215999999266e-07,6.643880099999986e-07,9.775401699999913e-07,0.0009887063112977439
786432,581690,13369344,1328644,-0.1034259,0.1068119,1.0735032099999962e-06,1.390041000000097e-08,1.0874036199999972e-06,0.001042786469033808
1048576,581690,17825792,1773146,-0.1036987,0.1064609,5.826268899999917e-07,5.4335609999999986e-08,6.369624999999917e-07,0.000798099304598113
1310720,581691,22282240,2214916,-0.1040285,0.1062524,1.8792225000000287e-07,1.9501056000000028e-07,3.8293281000000315e-07,0.0006188156510625787
1572864,581692,26738688,2655968,-0.1036968,0.1062833,5.855310399999902e-07,1.6867448999999997e-07,7.542055299999902e-07,0.0008684500734066353
1835008,581694,31195136,3099039,-0.103558,0.1061539,8.172160000000037e-07,2.9170801000000184e-07,1.1089240100000057e-06,0.0010530546092202464
2097152,581696,35651584,3542345,-0.1037074,0.1064702,5.694211599999912e-07,5.008643999999831e-08,6.195075999999895e-07,0.0007870880509828551
2359296,581696,40108032,3984869,-0.1037494,0.1063512,5.077987599999912e-07,1.1751183999999337e-07,6.253105999999845e-07,0.000790765831330606
2621440,581698,44564480,4428405,-0.1035078,0.1065392,9.104976400000044e-07,2.3963039999998948e-08,9.344606800000033e-07,0.0009666750643313415
2883584,581700,49020928,4871238,-0.1034586,0.1066403,1.006811560000003e-06,2.883690000000402e-09,1.0096952500000034e-06,0.0010048359318814207
3145728,581702,53477376,5314465,-0.1035537,0.1067894,8.250088900000014e-07,9.101160000001786e-09,8.341100500000032e-07,0.000913296255330111
3407872,581703,57933824,5756993,-0.1033917,0.1068924,1.145542089999992e-06,3.9362560000000535e-08,1.1849046499999926e-06,0.0010885332562673466
3670016,581703,62390272,6202547,-0.10355,0.106718,8.31743999999993e-07,5.759999999998199e-10,8.323199999999928e-07,0.0009123157348199102
3932160,581706,66846720,6644456,-0.1034686,0.1066789,9.868435600000107e-07,2.2801000000012076e-10,9.870715700000108e-07,0.0009935147558038638
4194304,581708,71303168,7085698,-0.1037833,0.1067213,4.6063369000000583e-07,7.452900000004299e-10,4.6137898000000627e-07,0.000679248835111262
4456448,581709,75759616,7528988,-0.1039445,0.1067619,2.678062500000042e-07,4.6104100000013065e-09,2.724166600000055e-07,0.0005219354940986534
4718592,581712,80216064,7971837,-0.103951,0.1068698,2.6112099999999754e-07,3.0905640000001314e-08,2.920266399999988e-07,0.0005403948926479587
4980736,581714,84672512,8415710,-0.103964,0.1068421,2.4800399999999847e-07,2.1933609999999475e-08,2.6993760999999794e-07,0.0005195552039966475
5242880,581717,89128960,8858114,-0.1041276,0.1069293,1.1182335999999905e-07,5.5366090000003636e-08,1.671894500000027e-07,0.0004088880653675315
5505024,581718,93585408,9301684,-0.1041794,0.1069007,7.98627599999966e-08,4.27248900000017e-08,1.225876499999983e-07,0.0003501251918956965
5767168,581719,98041856,9743063,-0.1042127,0.1069295,6.2150489999997e-08,5.546024999999981e-08,1.1761073999999681e-07,0.0003429442228701292
6029312,581721,102498304,10184544,-0.1043908,0.1069805,5.069439999999073e-09,8.208225000000514e-08,8.715169000000421e-08,0.0002952146507204617
