trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,290373,262144,33175,-1.032492e-01,1.083376e-01,1.470897e-06,2.701341e-06,1.347925e-04,2.373009e-04
524288,290374,524288,66231,-1.056298e-01,1.048303e-01,1.363731e-06,3.473556e-06,1.249718e-04,3.051366e-04
786432,290375,786432,99021,-1.066917e-01,1.061520e-01,4.971520e-06,2.937236e-07,4.555883e-04,2.580232e-05
1048576,290375,1048576,131902,-1.070800e-01,1.069844e-01,6.853923e-06,8.430694e-08,6.280910e-04,7.405994e-06
1310720,290377,1310720,164418,-1.065056e-01,1.063310e-01,4.176199e-06,1.317580e-07,3.827053e-04,1.157436e-05
1572864,290377,1572864,196924,-1.063083e-01,1.062524e-01,3.408736e-06,1.950267e-07,3.123753e-04,1.713224e-05
1835008,290379,1835008,230060,-1.059076e-01,1.057605e-01,2.089778e-06,8.713770e-07,1.915065e-04,7.654665e-05
2097152,290380,2097152,262998,-1.054833e-01,1.064809e-01,1.043015e-06,4.539955e-08,9.558148e-05,3.988151e-06
2359296,290381,2359296,295678,-1.050113e-01,1.065895e-01,3.017649e-07,1.091441e-08,2.765362e-05,9.587827e-07
2621440,290382,2621440,328620,-1.054064e-01,1.074321e-01,8.918179e-07,5.448344e-07,8.172586e-05,4.786131e-05
2883584,290383,2883584,361419,-1.054734e-01,1.075024e-01,1.022993e-06,6.534912e-07,9.374671e-05,5.740632e-05
3145728,290383,3145728,394338,-1.044542e-01,1.071511e-01,6.096812e-11,2.089341e-07,5.587096e-09,1.835395e-05
3407872,290384,3407872,427188,-1.044222e-01,1.066952e-01,1.586493e-09,1.368294e-12,1.453856e-07,1.201986e-10
3670016,290386,3670016,459847,-1.043961e-01,1.074884e-01,4.341879e-09,6.310055e-07,3.978882e-07,5.543106e-05
3932160,290389,3932160,492404,-1.037538e-01,1.076474e-01,5.015789e-07,9.090684e-07,4.596451e-05,7.985766e-05
4194304,290391,4194304,525365,-1.033728e-01,1.077274e-01,1.186293e-06,1.067860e-06,1.087114e-04,9.380681e-05
4456448,290392,4456448,558003,-1.036129e-01,1.074410e-01,7.209927e-07,5.580686e-07,6.607151e-05,4.902387e-05
4718592,290394,4718592,590736,-1.032807e-01,1.073762e-01,1.395357e-06,4.654239e-07,1.278700e-04,4.088545e-05
4980736,290395,4980736,623355,-1.032006e-01,1.072317e-01,1.591163e-06,2.890903e-07,1.458136e-04,2.539531e-05
5242880,290397,5242880,655904,-1.031000e-01,1.072131e-01,1.854972e-06,2.694229e-07,1.699890e-04,2.366761e-05
5505024,290399,5505024,688747,-1.029007e-01,1.070320e-01,2.437631e-06,1.142561e-07,2.233836e-04,1.003690e-05
5767168,290400,5767168,721558,-1.031654e-01,1.069084e-01,1.681255e-06,4.597285e-08,1.540696e-04,4.038513e-06
6029312,290401,6029312,754183,-1.030614e-01,1.072321e-01,1.961715e-06,2.895231e-07,1.797708e-04,2.543333e-05
