trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,218457,262144,32896,-1.059021e-01,1.069189e-01,2.073954e-06,5.059152e-08,1.900563e-04,4.444242e-06
524288,218525,524288,65597,-1.047289e-01,1.050489e-01,7.125664e-08,2.706389e-06,6.529933e-06,2.377443e-04
786432,218525,786432,98470,-1.022094e-01,1.077475e-01,5.074245e-06,1.109903e-06,4.650020e-04,9.750013e-05
1048576,218526,1048576,131190,-1.029085e-01,1.082064e-01,2.413449e-06,2.287289e-06,2.211676e-04,2.009282e-04
1310720,218527,1310720,164028,-1.044652e-01,1.079665e-01,1.031181e-11,1.619331e-06,9.449702e-10,1.422511e-04
1572864,218527,1572864,196785,-1.038248e-01,1.074360e-01,4.060282e-07,5.505358e-07,3.720828e-05,4.836214e-05
1835008,218528,1835008,229682,-1.042668e-01,1.076815e-01,3.811089e-08,9.751415e-07,3.492468e-06,8.566189e-05
2097152,218532,2097152,262399,-1.045846e-01,1.076977e-01,1.502328e-08,1.007364e-06,1.376728e-06,8.849248e-05
2359296,218533,2359296,295280,-1.052051e-01,1.081377e-01,5.521622e-07,2.084181e-06,5.059995e-05,1.830861e-04
2621440,218535,2621440,327990,-1.054906e-01,1.079143e-01,1.058028e-06,1.489098e-06,9.695729e-05,1.308107e-04
2883584,218536,2883584,360493,-1.059519e-01,1.074804e-01,2.219891e-06,6.184271e-07,2.034300e-04,5.432609e-05
3145728,218536,3145728,393178,-1.066164e-01,1.071597e-01,4.641610e-06,2.168890e-07,4.253555e-04,1.905274e-05
3407872,218537,3407872,425956,-1.070344e-01,1.073336e-01,6.617024e-06,4.090819e-07,6.063816e-04,3.593604e-05
3670016,218537,3670016,458885,-1.069785e-01,1.078896e-01,6.332551e-06,1.429447e-06,5.803126e-04,1.255706e-04
3932160,218539,3932160,491754,-1.069075e-01,1.077603e-01,5.980636e-06,1.137069e-06,5.480633e-04,9.988654e-05
4194304,218540,4194304,524377,-1.066490e-01,1.073763e-01,4.782866e-06,4.655764e-07,4.383001e-04,4.089884e-05
4456448,218543,4456448,557180,-1.064791e-01,1.073818e-01,4.068675e-06,4.730898e-07,3.728519e-04,4.155886e-05
4718592,218542,4718592,590031,-1.063533e-01,1.073488e-01,3.577157e-06,4.287848e-07,3.278094e-04,3.766686e-05
4980736,218545,4980736,622677,-1.062319e-01,1.073698e-01,3.132442e-06,4.567727e-07,2.870558e-04,4.012547e-05
5242880,218544,5242880,655218,-1.060994e-01,1.072237e-01,2.681101e-06,2.805574e-07,2.456951e-04,2.464573e-05
5505024,218545,5505024,688018,-1.057896e-01,1.073389e-01,1.762651e-06,4.158478e-07,1.615287e-04,3.653040e-05
5767168,218548,5767168,720639,-1.057300e-01,1.074387e-01,1.607785e-06,5.545122e-07,1.473368e-04,4.871146e-05
6029312,218548,6029312,753157,-1.056072e-01,1.075546e-01,1.311583e-06,7.406352e-07,1.201930e-04,6.506155e-05
6291456,218550,6291456,786011,-1.053823e-01,1.077034e-01,8.469854e-07,1.018868e-06,7.761742e-05,8.950304e-05
6553600,218551,6553600,819185,-1.055484e-01,1.079433e-01,1.180327e-06,1.560821e-06,1.081648e-04,1.371113e-04
6815744,218552,6815744,851876,-1.054032e-01,1.080501e-01,8.858893e-07,1.838953e-06,8.118257e-05,1.615440e-04
7077888,218555,7077888,884670,-1.052914e-01,1.081710e-01,6.879021e-07,2.181472e-06,6.303910e-05,1.916327e-04
7340032,218556,7340032,917395,-1.050932e-01,1.082691e-01,3.983831e-07,2.480791e-06,3.650768e-05,2.179266e-04
7602176,218555,7602176,950232,-1.049660e-01,1.082920e-01,2.540180e-07,2.553629e-06,2.327811e-05,2.243251e-04
7864320,218557,7864320,983054,-1.049812e-01,1.083362e-01,2.695776e-07,2.696812e-06,2.470399e-05,2.369031e-04
8126464,218557,8126464,1015836,-1.047795e-01,1.083242e-01,1.008388e-07,2.657680e-06,9.240827e-06,2.334655e-04
