trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI,var,L2
262144,290747,262144,32821,-0.1034812,0.1069189,9.619686400000076e-07,5.058001000000004e-08,1.0125486500000078e-06,0.001006254763963882
524288,290821,524288,65711,-0.1046274,0.1054495,2.7357159999998712e-08,1.548780249999989e-06,1.5761374099999877e-06,0.0012554431130083067
786432,290822,786432,98530,-0.1055495,0.1067688,1.1826562500000113e-06,5.59503999999998e-09,1.1882512900000113e-06,0.0010900693968734336
1048576,290823,1048576,131321,-0.1049681,0.1069844,2.561372099999954e-07,8.43321599999978e-08,3.404693699999932e-07,0.0005834975321284514
1310720,290823,1310720,163859,-0.1051207,0.1068291,4.338856899999976e-07,1.825200999999976e-08,4.5213769999999735e-07,0.0006724118529591796
1572864,290826,1572864,196573,-0.1044903,0.107436,8.008899999997168e-10,5.505640000000097e-07,5.513648900000094e-07,0.0007425394871655038
1835008,290827,1835008,229202,-0.1042668,0.1076815,3.8103039999997115e-08,9.751562500000046e-07,1.0132592900000017e-06,0.0010066078134010295
2097152,290828,2097152,261794,-0.1045846,0.1076977,1.503076000000012e-08,1.0074136899999926e-06,1.0224444499999926e-06,0.0010111599527275557
2359296,290829,2359296,294637,-0.1049805,0.1075122,2.6884225000000527e-07,6.694512400000082e-07,9.382934900000134e-07,0.0009686555063592078
2621440,290829,2621440,327417,-0.1049406,0.1077052,2.2905795999999587e-07,1.0225254400000075e-06,1.2515834000000033e-06,0.0011187418826521171
2883584,290830,2883584,360208,-0.1046496,0.1074804,3.519375999999854e-08,6.184249600000103e-07,6.536187200000088e-07,0.0008084668948077025
3145728,290831,3145728,392956,-0.1044751,0.1069263,1.7161000000005236e-10,5.3963290000002195e-08,5.4134900000002246e-08,0.00023266907830651293
3407872,290836,3407872,425635,-0.1046041,0.1067414,2.0192410000001735e-08,2.246760000000284e-09,2.243917000000202e-08,0.00014979709610003132
3670016,290836,3670016,458526,-0.1049943,0.1070706,2.833432899999994e-07,1.4182756000000356e-07,4.2517085000000297e-07,0.0006520512633221432
3932160,290836,3932160,491476,-0.1045239,0.1071295,3.831610000000448e-09,1.8966025000000463e-07,1.9349186000000507e-07,0.00043987709647128146
4194304,290837,4194304,524342,-0.1040455,0.1067647,1.7347225000000017e-07,4.998490000000971e-09,1.7847074000000113e-07,0.0004224579742412269
4456448,290837,4456448,557111,-0.1040695,0.1066534,1.5405625000000312e-07,1.6483600000001417e-09,1.5570461000000325e-07,0.00039459423462590433
4718592,290839,4718592,590185,-0.1042897,0.1069384,2.968729000000008e-08,5.97313600000028e-08,8.941865000000287e-08,0.000299029513593563
4980736,290842,4980736,623083,-0.1043153,0.1067899,2.1520889999999883e-08,9.196809999999231e-09,3.0717699999999114e-08,0.00017526465701903256
5242880,290843,5242880,655856,-0.1041671,0.1068888,8.696601000000042e-08,3.794704000000345e-08,1.2491305000000386e-07,0.0003534304033328257
5505024,290846,5505024,688569,-0.1040327,0.107032,1.8429848999999447e-07,1.1424400000000335e-07,2.9854248999999783e-07,0.0005463904190228794
5767168,290846,5767168,721417,-0.1041106,0.1069084,1.234819600000012e-07,4.596736000000149e-08,1.694493200000027e-07,0.0004116422232959135
6029312,290846,6029312,754387,-0.1039091,0.1072321,3.0569840999999454e-07,2.8955160999999964e-07,5.952500199999942e-07,0.0007715244779007302
6291456,290847,6291456,787120,-0.1039169,0.1071777,2.9713400999999217e-07,2.3396569000000345e-07,5.310996999999956e-07,0.0007287658746126876
6553600,290852,6553600,819907,-0.1037828,0.1071972,4.613126400000065e-07,2.5321024000000926e-07,7.145228800000158e-07,0.0008452945522124319
6815744,290852,6815744,852726,-0.1038374,0.1072498,3.901251600000037e-07,3.0891364000001006e-07,6.990388000000137e-07,0.0008360854023363963
7077888,290852,7077888,885661,-0.1042339,0.106992,5.202960999999771e-08,8.880400000000392e-08,1.4083361000000163e-07,0.000375278043589019
7340032,290852,7340032,918565,-0.1043564,0.1066997,1.1151359999999443e-08,3.248999999997006e-11,1.1183849999999414e-08,0.00010575372333870526
7602176,290856,7602176,951134,-0.1043515,0.106581,1.2210249999999886e-08,1.276900000000045e-08,2.4979250000000336e-08,0.00015804825212573637
7864320,290856,7864320,983948,-0.1041944,0.1064752,7.160975999999617e-08,4.787343999999616e-08,1.1948319999999232e-07,0.00034566342010689
8126464,290858,8126464,1016840,-0.1041427,0.1065603,1.0195248999999655e-07,1.787569000000013e-08,1.198281799999967e-07,0.00034616207186807265
8388608,290858,8388608,1049618,-0.1040128,0.1065983,2.0178063999999716e-07,9.158489999998131e-09,2.109391299999953e-07,0.00045928110128764854
8650752,290860,8650752,1081946,-0.1039467,0.1066438,2.655340899999962e-07,2.5200400000000247e-09,2.6805412999999626e-07,0.000517739442190757
8912896,290860,8912896,1114736,-0.1040429,0.106576,1.7564481000000467e-07,1.3923999999998373e-08,1.8956881000000304e-07,0.00043539500456482393
9175040,290861,9175040,1147493,-0.104025,0.1066935,1.9096899999999383e-07,2.500000000005e-13,1.9096924999999383e-07,0.00043700028604108925
9437184,290861,9437184,1180193,-0.1040195,0.1066818,1.9580624999999863e-07,1.4884000000009453e-10,1.9595508999999872e-07,0.0004426681488428987
9699328,290864,9699328,1212853,-0.104053,0.1067093,1.6728099999999402e-07,2.3409000000029837e-10,1.6751508999999432e-07,0.0004092860735475791
9961472,290863,9961472,1245485,-0.1039873,0.1066924,2.2534008999999485e-07,2.5599999999695934e-12,2.2534264999999482e-07,0.000474702696432193
10223616,290865,10223616,1278276,-0.1039683,0.1068042,2.437396899999997e-07,1.2144040000001044e-08,2.5588373000000076e-07,0.0005058495131953779
10485760,290864,10485760,1311047,-0.1039725,0.1068443,2.396102500000037e-07,2.2590090000001798e-08,2.6220034000000553e-07,0.000512055016575373
10747904,290867,10747904,1343785,-0.1040476,0.107009,1.7172735999999613e-07,9.922500000000612e-08,2.7095236000000224e-07,0.000520530844427112
11010048,290865,11010048,1376404,-0.1042109,0.106913,6.305121000000206e-08,4.796099999999868e-08,1.1101221000000074e-07,0.0003331849486396418
11272192,290868,11272192,1408957,-0.1041419,0.106888,1.0246401000000238e-07,3.7635999999999894e-08,1.4010001000000228e-07,0.00037429935880255297
11534336,290870,11534336,1441593,-0.1040276,0.1068451,1.8870336000000127e-07,2.2831210000000372e-08,2.1153457000000164e-07,0.0004599288749361162
11796480,290869,11796480,1474213,-0.1040197,0.1069891,1.9562928999999355e-07,8.708401000000382e-08,2.827132999999974e-07,0.0005317079085362539
12058624,290873,12058624,1507346,-0.1041163,0.1069345,1.19508490000003e-07,5.784025000000221e-08,1.773487400000052e-07,0.0004211279378051345
12320768,290875,12320768,1540452,-0.1041575,0.1067846,9.272024999999952e-08,8.208359999999319e-09,1.0092860999999884e-07,0.0003176926344755239
12582912,290875,12582912,1573000,-0.1041206,0.106595,1.1655396000000381e-07,9.801000000000368e-09,1.263549600000042e-07,0.0003554644286001121
12845056,290874,12845056,1606013,-0.1041737,0.1065934,8.3116890000003e-08,1.0120359999998463e-08,9.323725000000147e-08,0.00030534775257073937
13107200,290876,13107200,1638787,-0.1041852,0.1065975,7.661823999999652e-08,9.312249999999877e-09,8.593048999999639e-08,0.0002931390284489535
13369344,290876,13369344,1671390,-0.104084,0.1065868,1.428840000000025e-07,1.1491840000000372e-08,1.543758400000029e-07,0.0003929069100944941
13631488,290877,13631488,1704003,-0.1040891,0.1066433,1.390544099999966e-07,2.5704900000000756e-09,1.416248999999967e-07,0.00037633083849187367
13893632,290878,13893632,1736905,-0.1042489,0.1067092,4.541160999999738e-08,2.31040000000209e-10,4.5642649999997586e-08,0.00021364140516294493
14155776,290882,14155776,1769655,-0.1042198,0.106606,5.866083999999902e-08,7.743999999998392e-09,6.640483999999741e-08,0.0002576913657847259
14417920,290885,14417920,1802354,-0.1043067,0.1067472,2.41180899999991e-08,2.8302400000003453e-09,2.6948329999999444e-08,0.00016415946515507246
14680064,290883,14680064,1835102,-0.1042353,0.1067077,5.1392889999998346e-08,1.8769000000014726e-10,5.1580579999998493e-08,0.000227113583917824
14942208,290884,14942208,1868063,-0.1043607,0.1067032,1.0261689999999719e-08,8.464000000001608e-11,1.0346329999999735e-08,0.00010171691108168659
15204352,290887,15204352,1900890,-0.1043878,0.1066362,5.505639999999479e-09,3.3408399999996234e-09,8.846479999999103e-09,9.405572816154848e-05
15466496,290885,15466496,1933420,-0.1043872,0.1067121,5.59503999999998e-09,3.276100000002534e-10,5.922650000000234e-09,7.695875518743942e-05
15728640,290889,15728640,1966149,-0.1044996,0.1066289,1.4137599999999056e-09,4.2380099999998035e-09,5.651769999999709e-09,7.51782548347573e-05
15990784,290890,15990784,1999131,-0.1045082,0.106597,2.134439999999653e-09,9.408999999999974e-09,1.1543439999999627e-08,0.00010744040208413046
16252928,290892,16252928,2031860,-0.1045195,0.1066149,3.3062500000002294e-09,6.256809999999781e-09,9.56306000000001e-09,9.779089937207864e-05
16515072,290894,16515072,2064523,-0.1045361,0.1066473,5.490810000001111e-09,2.180889999999696e-09,7.671700000000807e-09,8.758824121993093e-05
16777216,290895,16777216,2097638,-0.1045519,0.1066272,8.082010000000696e-09,4.462239999998913e-09,1.254424999999961e-08,0.0001120011160658661
17039360,290895,17039360,2130581,-0.1045226,0.1066583,3.672359999999272e-09,1.274489999999973e-09,4.946849999999245e-09,7.033384675957406e-05
17301504,290896,17301504,2163580,-0.1045931,0.1065398,1.7187209999998717e-08,2.3777639999997913e-08,4.0964849999996633e-08,0.0002023977519637919
17563648,290900,17563648,2196638,-0.1046059,0.106628,2.070721000000068e-08,4.3559999999995536e-09,2.5063210000000233e-08,0.00015831364438986375
17825792,290902,17825792,2229344,-0.1046435,0.106634,3.29422500000004e-08,3.5999999999988738e-09,3.6542249999999276e-08,0.0001911602730694829
18087936,290904,18087936,2262330,-0.104655,0.1066214,3.724899999999951e-08,5.270759999998855e-09,4.251975999999836e-08,0.0002062032007510998
18350080,290908,18350080,2295016,-0.1045807,0.1066741,1.4089689999999849e-08,3.960100000001293e-10,1.4485699999999979e-08,0.00012035655362297468
18612224,290910,18612224,2327991,-0.10458,0.1066573,1.3924000000001649e-08,1.3468900000000456e-09,1.5270890000001694e-08,0.0001235754425442276
18874368,290911,18874368,2361204,-0.1046061,0.1067127,2.076480999999834e-08,3.49689999999869e-10,2.1114499999998207e-08,0.0001453082929498458
19136512,290911,19136512,2393667,-0.1045523,0.106774,8.154090000000268e-09,6.399999999999478e-09,1.4554089999999747e-08,0.00012064033322235043
19398656,290910,19398656,2426242,-0.1045228,0.1067771,3.6966399999999687e-09,6.905610000000435e-09,1.0602250000000404e-08,0.00010296722779603422
19660800,290913,19660800,2459261,-0.1046154,0.1067604,2.3531559999999382e-08,4.408960000001078e-09,2.794052000000046e-08,0.0001671541803246346
19922944,290912,19922944,2492117,-0.1045942,0.1067086,1.7476839999999732e-08,2.1316000000010217e-10,1.7689999999999833e-08,0.00013300375934536523
20185088,290914,20185088,2525043,-0.1046221,0.1067484,2.5632009999998833e-08,2.9593599999995777e-09,2.8591369999998412e-08,0.00016908982819790908
20447232,290917,20447232,2557720,-0.1046031,0.1067826,1.9909210000001443e-08,7.849960000001439e-09,2.7759170000002884e-08,0.0001666108339814758
