trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,163800,524288,8170,-3.023476e-02,9.825394e-02,1.948651e-04,7.123755e-05,9.977093e-02,6.257885e-03
1048576,163918,1048576,16412,-3.704542e-02,1.078170e-01,5.110463e-05,1.260736e-06,2.616557e-02,1.107497e-04
1572864,163931,1572864,24401,-3.667557e-02,1.010139e-01,5.652936e-05,3.226573e-05,2.894304e-02,2.834393e-03
2097152,164014,2097152,32472,-4.139806e-02,1.072904e-01,7.818251e-06,3.555112e-07,4.002945e-03,3.123000e-05
2621440,164049,2621440,40723,-4.012593e-02,1.079859e-01,1.655061e-05,1.668604e-06,8.473915e-03,1.465790e-04
3145728,164048,3145728,48709,-4.208679e-02,1.103493e-01,4.441027e-06,1.335969e-05,2.273806e-03,1.173586e-03
3670016,164065,3670016,56971,-4.413521e-02,1.071675e-01,3.475862e-09,2.240817e-07,1.779642e-06,1.968452e-05
4194304,164077,4194304,65086,-4.380543e-02,1.062327e-01,1.511199e-07,2.129171e-07,7.737344e-05,1.870377e-05
4718592,164075,4718592,73250,-4.355681e-02,1.043313e-01,4.062324e-07,5.582942e-06,2.079910e-04,4.904353e-04
5242880,164081,5242880,81577,-4.257983e-02,1.040384e-01,2.606080e-06,7.053216e-06,1.334313e-03,6.195920e-04
5767168,164091,5767168,89777,-4.371038e-02,1.041444e-01,2.340478e-07,6.501276e-06,1.198325e-04,5.711067e-04
6291456,164099,6291456,98062,-4.225611e-02,1.050368e-01,3.756062e-06,2.746790e-06,1.923104e-03,2.412927e-04
6815744,164117,6815744,106339,-4.347749e-02,1.046173e-01,5.136231e-07,4.313365e-06,2.629751e-04,3.789089e-04
7340032,164163,7340032,114519,-4.467675e-02,1.045128e-01,2.328814e-07,4.758423e-06,1.192353e-04,4.180052e-04
7864320,164163,7864320,122504,-4.455958e-02,1.047401e-01,1.335272e-07,3.818511e-06,6.836593e-05,3.354383e-04
8388608,164167,8388608,130666,-4.498594e-02,1.040245e-01,6.268989e-07,7.127136e-06,3.209723e-04,6.260856e-04
8912896,164176,8912896,138804,-4.286123e-02,1.035429e-01,1.776726e-06,9.930583e-06,9.096836e-04,8.723552e-04
9437184,164193,9437184,146949,-4.310911e-02,1.038735e-01,1.177351e-06,7.956435e-06,6.028036e-04,6.989355e-04
9961472,164201,9961472,155118,-4.232788e-02,1.040315e-01,3.483019e-06,7.089632e-06,1.783306e-03,6.227910e-04
10485760,164226,10485760,163438,-4.338317e-02,1.041469e-01,6.577140e-07,6.488782e-06,3.367496e-04,5.700091e-04
11010048,164274,11010048,171632,-4.380726e-02,1.043890e-01,1.496983e-07,5.313957e-06,7.664555e-05,4.668063e-04
11534336,164311,11534336,179823,-4.361456e-02,1.038289e-01,3.359483e-07,8.209856e-06,1.720056e-04,7.211975e-04
12058624,164326,12058624,188000,-4.292200e-02,1.034996e-01,1.618421e-06,1.020528e-05,8.286316e-04,8.964861e-04
12582912,164336,12582912,196130,-4.260325e-02,1.031928e-01,2.531011e-06,1.225949e-05,1.295878e-03,1.076939e-03
13107200,164339,13107200,204339,-4.258382e-02,1.034473e-01,2.593215e-06,1.054224e-05,1.327726e-03,9.260862e-04
13631488,164365,13631488,212509,-4.281089e-02,1.038319e-01,1.913460e-06,8.192829e-06,9.796914e-04,7.197017e-04
14155776,164372,14155776,220739,-4.349907e-02,1.036110e-01,4.831667e-07,9.505888e-06,2.473814e-04,8.350477e-04
14680064,164387,14680064,228906,-4.350246e-02,1.041291e-01,4.784654e-07,6.579819e-06,2.449743e-04,5.780063e-04
15204352,164392,15204352,237130,-4.338292e-02,1.039217e-01,6.581310e-07,7.686440e-06,3.369632e-04,6.752178e-04
15728640,164412,15728640,245448,-4.320244e-02,1.036830e-01,9.835321e-07,9.067217e-06,5.035686e-04,7.965125e-04
16252928,164427,16252928,253569,-4.330514e-02,1.043315e-01,7.903666e-07,5.582202e-06,4.046677e-04,4.903704e-04
16777216,164429,16777216,261792,-4.384703e-02,1.046915e-01,1.205070e-07,4.010752e-06,6.169959e-05,3.523258e-04
17301504,164430,17301504,269959,-4.347691e-02,1.045908e-01,5.144618e-07,4.423960e-06,2.634045e-04,3.886242e-04
17825792,164439,17825792,278158,-4.344861e-02,1.049420e-01,5.558556e-07,3.070171e-06,2.845982e-04,2.697001e-04
