trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,390616,4718592,190218,-4.369884e-02,1.111686e-01,2.453476e-07,2.002087e-05,1.256180e-04,1.758740e-03
1048576,390786,9437184,381217,-4.603887e-02,1.080866e-01,3.402933e-06,1.938969e-06,1.742302e-03,1.703294e-04
1572864,390848,14155776,571450,-4.569467e-02,1.067660e-01,2.251496e-06,5.156489e-09,1.152766e-03,4.529734e-07
2097152,390879,18874368,761415,-4.475056e-02,1.063395e-01,3.095665e-07,1.258119e-07,1.584981e-04,1.105199e-05
2621440,390887,23592960,951648,-4.358179e-02,1.059550e-01,3.750024e-07,5.463864e-07,1.920013e-04,4.799749e-05
3145728,390894,28311552,1142323,-4.372430e-02,1.054681e-01,2.207751e-07,1.503132e-06,1.130369e-04,1.320431e-04
3670016,390922,33030144,1332326,-4.363092e-02,1.060003e-01,3.172494e-07,4.814178e-07,1.624317e-04,4.229030e-05
4194304,390966,37748736,1522647,-4.374061e-02,1.060710e-01,2.057181e-07,3.882901e-07,1.053277e-04,3.410947e-05
4718592,391009,42467328,1712979,-4.380205e-02,1.060089e-01,1.537584e-07,4.696626e-07,7.872429e-05,4.125766e-05
5242880,391014,47185920,1905138,-4.371270e-02,1.062087e-01,2.318111e-07,2.357051e-07,1.186873e-04,2.070559e-05
5767168,391025,51904512,2095486,-4.362795e-02,1.062657e-01,3.206029e-07,1.836104e-07,1.641487e-04,1.612931e-05
6291456,391027,56623104,2285812,-4.367505e-02,1.061013e-01,2.694886e-07,3.515243e-07,1.379782e-04,3.087976e-05
6815744,391034,61341696,2476312,-4.362953e-02,1.060517e-01,3.188125e-07,4.127403e-07,1.632320e-04,3.625730e-05
7340032,391101,66060288,2666783,-4.341108e-02,1.057500e-01,6.132351e-07,8.914380e-07,3.139765e-04,7.830865e-05
7864320,391171,70778880,2857997,-4.336415e-02,1.055639e-01,6.889344e-07,1.277472e-06,3.527345e-04,1.122199e-04
8388608,391228,75497472,3047930,-4.333965e-02,1.057378e-01,7.302015e-07,9.146463e-07,3.738633e-04,8.034739e-05
8912896,391233,80216064,3238701,-4.323144e-02,1.057987e-01,9.268500e-07,8.018538e-07,4.745473e-04,7.043910e-05
9437184,391233,84934656,3428988,-4.313915e-02,1.058500e-01,1.113061e-06,7.126534e-07,5.698874e-04,6.260326e-05
9961472,391245,89653248,3618777,-4.315339e-02,1.058990e-01,1.083213e-06,6.322253e-07,5.546053e-04,5.553804e-05
10485760,391256,94371840,3809816,-4.313586e-02,1.059122e-01,1.120013e-06,6.114277e-07,5.734466e-04,5.371106e-05
11010048,391263,99090432,4001111,-4.314279e-02,1.059979e-01,1.105402e-06,4.848254e-07,5.659662e-04,4.258964e-05
11534336,391288,103809024,4191786,-4.310443e-02,1.060063e-01,1.187526e-06,4.732231e-07,6.080136e-04,4.157043e-05
12058624,391304,108527616,4381746,-4.314043e-02,1.059424e-01,1.110374e-06,5.651149e-07,5.685118e-04,4.964270e-05
12582912,391336,113246208,4572345,-4.313721e-02,1.059183e-01,1.117160e-06,6.018990e-07,5.719861e-04,5.287401e-05
13107200,391396,117964800,4763012,-4.316118e-02,1.059272e-01,1.067060e-06,5.882547e-07,5.463346e-04,5.167543e-05
13631488,391418,122683392,4953370,-4.323518e-02,1.059957e-01,9.196696e-07,4.878077e-07,4.708709e-04,4.285162e-05
14155776,391452,127401984,5144235,-4.323415e-02,1.060917e-01,9.216355e-07,3.629597e-07,4.718775e-04,3.188431e-05
14680064,391548,132120576,5334438,-4.324349e-02,1.061409e-01,9.037980e-07,3.060529e-07,4.627447e-04,2.688532e-05
15204352,393159,136839168,5524695,-4.322913e-02,1.061065e-01,9.312953e-07,3.453496e-07,4.768233e-04,3.033735e-05
15728640,393187,141557760,5715294,-4.338492e-02,1.061183e-01,6.548772e-07,3.316352e-07,3.352972e-04,2.913259e-05
16252928,393371,146276352,5906449,-4.340234e-02,1.061158e-01,6.269992e-07,3.344902e-07,3.210236e-04,2.938341e-05
16777216,393408,150994944,6097413,-4.339043e-02,1.063081e-01,6.459901e-07,1.490533e-07,3.307470e-04,1.309363e-05
17301504,393411,155713536,6288324,-4.337145e-02,1.062551e-01,6.768730e-07,1.928088e-07,3.465591e-04,1.693735e-05
17825792,393414,160432128,6478856,-4.348011e-02,1.063189e-01,5.098763e-07,1.408450e-07,2.610567e-04,1.237257e-05
18350080,393477,165150720,6670069,-4.357538e-02,1.064908e-01,3.828956e-07,4.135069e-08,1.960426e-04,3.632465e-06
