trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,163206,524288,8193,-6.874491e-02,1.085563e-01,6.027386e-04,3.467504e-06,3.086023e-01,3.046040e-04
1048576,163278,1048576,16253,-5.422603e-02,1.149036e-01,1.006383e-04,6.739522e-05,5.152682e-02,5.920355e-03
1572864,163278,1572864,24405,-4.948464e-02,1.159872e-01,2.798912e-05,8.636063e-05,1.433043e-02,7.586377e-03
2097152,163342,2097152,32541,-4.635768e-02,1.150885e-01,4.680763e-06,7.046542e-05,2.396551e-03,6.190057e-03
2621440,163348,2621440,40773,-4.731035e-02,1.134264e-01,9.710573e-06,4.532306e-05,4.971814e-03,3.981418e-03
3145728,163380,3145728,48913,-4.611586e-02,1.113912e-01,3.692882e-06,2.206246e-05,1.890756e-03,1.938084e-03
3670016,163406,3670016,57011,-4.322810e-02,1.112551e-01,9.332880e-07,2.080238e-05,4.778436e-04,1.827392e-03
4194304,163407,4194304,65124,-4.373990e-02,1.100276e-01,2.063606e-07,1.111184e-05,1.056567e-04,9.761227e-04
4718592,163445,4718592,73293,-4.265843e-02,1.086390e-01,2.358485e-06,3.782402e-06,1.207545e-03,3.322664e-04
5242880,163460,5242880,81385,-4.289868e-02,1.078589e-01,1.678300e-06,1.356693e-06,8.592897e-04,1.191791e-04
5767168,163461,5767168,89534,-4.301914e-02,1.088285e-01,1.380689e-06,4.555431e-06,7.069131e-04,4.001732e-04
6291456,163485,6291456,97880,-4.233335e-02,1.083751e-01,3.462636e-06,2.825661e-06,1.772870e-03,2.482211e-04
6815744,163491,6815744,106092,-4.255967e-02,1.071117e-01,2.671593e-06,1.743255e-07,1.367856e-03,1.531368e-05
7340032,163516,7340032,114367,-4.335101e-02,1.076063e-01,7.109248e-07,8.319945e-07,3.639936e-04,7.308682e-05
7864320,163548,7864320,122615,-4.386815e-02,1.085953e-01,1.062882e-07,3.614285e-06,5.441959e-05,3.174981e-04
8388608,163563,8388608,130830,-4.501326e-02,1.096397e-01,6.709158e-07,8.676219e-06,3.435089e-04,7.621652e-04
8912896,163604,8912896,139048,-4.593701e-02,1.086658e-01,3.037504e-06,3.887422e-06,1.555202e-03,3.414918e-04
9437184,163925,9437184,147253,-4.557317e-02,1.079073e-01,1.901656e-06,1.471656e-06,9.736483e-04,1.292781e-04
9961472,163977,9961472,155354,-4.570455e-02,1.084292e-01,2.281253e-06,3.010180e-06,1.168002e-03,2.644302e-04
10485760,163994,10485760,163417,-4.505960e-02,1.075476e-01,7.489620e-07,7.282864e-07,3.834686e-04,6.397656e-05
11010048,167668,11010048,171374,-4.523975e-02,1.076944e-01,1.093247e-06,1.000362e-06,5.597427e-04,8.787710e-05
11534336,167669,11534336,179646,-4.506526e-02,1.076940e-01,7.588014e-07,9.996613e-07,3.885064e-04,8.781558e-05
12058624,167676,12058624,187840,-4.420332e-02,1.080824e-01,8.377811e-11,1.927119e-06,4.289440e-08,1.692884e-04
12582912,167778,12582912,196078,-4.498963e-02,1.082061e-01,6.327526e-07,2.285937e-06,3.239694e-04,2.008088e-04
13107200,167788,13107200,204344,-4.408849e-02,1.090521e-01,1.116885e-08,5.559939e-06,5.718450e-06,4.884146e-04
13631488,167811,13631488,212615,-4.352862e-02,1.093027e-01,4.429557e-07,6.804275e-06,2.267934e-04,5.977236e-04
14155776,167861,14155776,220803,-4.279340e-02,1.086280e-01,1.962153e-06,3.739777e-06,1.004623e-03,3.285219e-04
14680064,167870,14680064,228908,-4.248147e-02,1.083741e-01,2.933336e-06,2.822205e-06,1.501868e-03,2.479175e-04
15204352,167892,15204352,237068,-4.182046e-02,1.079070e-01,5.634518e-06,1.471042e-06,2.884874e-03,1.292241e-04
15728640,167899,15728640,245347,-4.152576e-02,1.081707e-01,7.120395e-06,2.179998e-06,3.645643e-03,1.915026e-04
16252928,167923,16252928,253600,-4.212885e-02,1.079101e-01,4.265545e-06,1.478389e-06,2.183959e-03,1.298695e-04
16777216,167939,16777216,261773,-4.251548e-02,1.081063e-01,2.818001e-06,1.994029e-06,1.442817e-03,1.751662e-04
17301504,167966,17301504,270014,-4.252607e-02,1.079674e-01,2.782543e-06,1.621019e-06,1.424662e-03,1.423989e-04
17825792,167982,17825792,278240,-4.226346e-02,1.079391e-01,3.727641e-06,1.549782e-06,1.908552e-03,1.361411e-04
18350080,167987,18350080,286396,-4.249214e-02,1.079960e-01,2.896891e-06,1.694710e-06,1.483208e-03,1.488723e-04
18874368,167988,18874368,294648,-4.270339e-02,1.077744e-01,2.222434e-06,1.166913e-06,1.137886e-03,1.025078e-04
19398656,167994,19398656,302787,-4.256294e-02,1.083141e-01,2.660900e-06,2.624214e-06,1.362381e-03,2.305249e-04
19922944,168027,19922944,311040,-4.282935e-02,1.087670e-01,1.862733e-06,4.296669e-06,9.537194e-04,3.774423e-04
20447232,168045,20447232,319269,-4.266706e-02,1.085706e-01,2.332060e-06,3.521125e-06,1.194015e-03,3.093143e-04
20971520,168048,20971520,327474,-4.271169e-02,1.088609e-01,2.197756e-06,4.694668e-06,1.125251e-03,4.124046e-04
21495808,168064,21495808,335754,-4.243480e-02,1.088541e-01,3.095366e-06,4.665269e-06,1.584828e-03,4.098220e-04
22020096,168104,22020096,344000,-4.240663e-02,1.090271e-01,3.195298e-06,5.442612e-06,1.635993e-03,4.781080e-04
22544384,168129,22544384,352103,-4.250141e-02,1.088722e-01,2.865426e-06,4.743645e-06,1.467099e-03,4.167070e-04
23068672,168144,23068672,360265,-4.233657e-02,1.085067e-01,3.450682e-06,3.285193e-06,1.766749e-03,2.885888e-04
23592960,168191,23592960,368610,-4.256959e-02,1.083012e-01,2.639274e-06,2.582691e-06,1.351308e-03,2.268773e-04
24117248,168196,24117248,376859,-4.244706e-02,1.083458e-01,3.052390e-06,2.727906e-06,1.562824e-03,2.396337e-04
24641536,168272,24641536,385090,-4.292847e-02,1.082320e-01,1.601999e-06,2.364874e-06,8.202236e-04,2.077431e-04
25165824,168294,25165824,393337,-4.255173e-02,1.082065e-01,2.697620e-06,2.287198e-06,1.381182e-03,2.009197e-04
25690112,168309,25690112,401406,-4.227997e-02,1.079732e-01,3.664145e-06,1.635965e-06,1.876043e-03,1.437119e-04
26214400,168312,26214400,409570,-4.222371e-02,1.083227e-01,3.882722e-06,2.652217e-06,1.987954e-03,2.329848e-04
26738688,168337,26738688,417702,-4.229176e-02,1.086938e-01,3.619174e-06,3.998616e-06,1.853017e-03,3.512597e-04
27262976,168430,27262976,425852,-4.253072e-02,1.085784e-01,2.767079e-06,3.550321e-06,1.416745e-03,3.118791e-04
27787264,168492,27787264,434082,-4.269546e-02,1.082627e-01,2.246144e-06,2.460414e-06,1.150026e-03,2.161359e-04
28311552,168495,28311552,442238,-4.219761e-02,1.080204e-01,3.986259e-06,1.758934e-06,2.040965e-03,1.545141e-04
28835840,168512,28835840,450406,-4.221756e-02,1.076586e-01,3.906999e-06,9.301309e-07,2.000384e-03,8.170764e-05
29360128,168553,29360128,458609,-4.205399e-02,1.075596e-01,4.580367e-06,7.490329e-07,2.345148e-03,6.579903e-05
29884416,168557,29884416,466963,-4.201968e-02,1.073474e-01,4.728403e-06,4.267577e-07,2.420943e-03,3.748866e-05
30408704,168617,30408704,475185,-4.234127e-02,1.074957e-01,3.433252e-06,6.424439e-07,1.757825e-03,5.643569e-05
30932992,168631,30932992,483450,-4.227626e-02,1.074135e-01,3.678378e-06,5.174160e-07,1.883330e-03,4.545257e-05
31457280,168763,31457280,491514,-4.210054e-02,1.073845e-01,4.383294e-06,4.765913e-07,2.244247e-03,4.186631e-05
31981568,168802,31981568,499604,-4.252564e-02,1.073390e-01,2.783985e-06,4.158190e-07,1.425400e-03,3.652776e-05
32505856,168851,32505856,507788,-4.260815e-02,1.073622e-01,2.515460e-06,4.463191e-07,1.287916e-03,3.920705e-05
33030144,168969,33030144,515893,-4.262369e-02,1.071287e-01,2.466390e-06,1.887928e-07,1.262792e-03,1.658456e-05
33554432,169126,33554432,524040,-4.281046e-02,1.070428e-01,1.914655e-06,1.215308e-07,9.803037e-04,1.067591e-05
34078720,324036,34078720,532339,-4.271309e-02,1.071212e-01,2.193605e-06,1.823610e-07,1.123126e-03,1.601956e-05
34603008,324143,34603008,540534,-4.267785e-02,1.068873e-01,2.299214e-06,3.730360e-08,1.177198e-03,3.276947e-06
35127296,324275,35127296,548826,-4.267126e-02,1.070185e-01,2.319266e-06,1.051811e-07,1.187464e-03,9.239666e-06
35651584,324335,35651584,556993,-4.248483e-02,1.071633e-01,2.921837e-06,2.200581e-07,1.495981e-03,1.933107e-05
36175872,324458,36175872,565088,-4.237290e-02,1.070828e-01,3.317032e-06,1.510215e-07,1.698321e-03,1.326653e-05
36700160,324480,36700160,573310,-4.243219e-02,1.070133e-01,3.104562e-06,1.018682e-07,1.589536e-03,8.948644e-06
37224448,324501,37224448,581482,-4.253894e-02,1.070989e-01,2.739769e-06,1.637886e-07,1.402762e-03,1.438806e-05
37748736,324527,37748736,589772,-4.243372e-02,1.071856e-01,3.099168e-06,2.414770e-07,1.586775e-03,2.121262e-05
38273024,324636,38273024,598040,-4.273085e-02,1.071967e-01,2.141317e-06,2.525556e-07,1.096354e-03,2.218583e-05
38797312,324727,38797312,606270,-4.286317e-02,1.072092e-01,1.771555e-06,2.652854e-07,9.070365e-04,2.330408e-05
