trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI,var,L2
524288,394358,4718592,189685,-0.04263338,0.10899,2.436065424099998e-06,5.270697640000003e-06,7.7067630641e-06,0.0027761057371973423
1048576,394379,9437184,380367,-0.04277249,0.1080866,2.021174022399985e-06,1.9387777600000057e-06,3.95995178239999e-06,0.001989962759048518
1572864,394381,14155776,571181,-0.04341667,0.1073375,6.045062500000006e-07,4.1383488999999926e-07,1.0183411399999998e-06,0.0010091289015779895
2097152,394404,18874368,761259,-0.04375806,0.1069626,1.9019193209999696e-07,7.203856000000105e-08,2.6223049209999803e-07,0.000512084457975438
2621440,394405,23592960,951719,-0.04348824,0.1061808,4.983371649000007e-07,2.635795599999971e-07,7.619167248999978e-07,0.0008728784135834714
3145728,394418,28311552,1141721,-0.04354708,0.1067901,4.1872546809999485e-07,9.196809999999231e-09,4.279222780999941e-07,0.0006541576859595812
3670016,394427,33030144,1332027,-0.04363092,0.1069844,3.172505625000014e-07,8.421603999999447e-08,4.014666024999959e-07,0.0006336139222744367
4194304,394484,37748736,1521808,-0.0437248,0.1073547,2.2030819689999692e-07,4.362602499999926e-07,6.565684468999895e-07,0.0008102891131565261
4718592,394529,42467328,1712232,-0.04380205,0.1071167,1.5375809439999671e-07,1.7850624999999352e-07,3.3226434439999026e-07,0.0005764237541947679
5242880,394580,47185920,1902203,-0.0437127,0.1068535,2.318133608999978e-07,2.5376490000000353e-08,2.5718985089999816e-07,0.000507138887189691
5767168,394592,51904512,2092177,-0.04377776,0.1066374,1.7339728809999916e-07,3.226240000001093e-09,1.7662352810000025e-07,0.0004202660206345503
6291456,394599,56623104,2281894,-0.04367505,0.10667,2.6948557439999786e-07,5.856400000000967e-10,2.7007121439999796e-07,0.0005196837638410479
6815744,394604,61341696,2472147,-0.04362953,0.1066128,3.18818329599998e-07,6.625960000001504e-09,3.2544428959999947e-07,0.0005704772472237605
7340032,394622,66060288,2663111,-0.04373877,0.1066471,2.0738915999999516e-07,2.2184100000007767e-09,2.0960756999999593e-07,0.00045782919304036953
7864320,394627,70778880,2854864,-0.04348501,0.1067322,5.029079056000005e-07,1.4439999999997241e-09,5.043519056000002e-07,0.0007101773761533102
8388608,394666,75497472,3045402,-0.04354469,0.1067808,4.218242704000012e-07,7.499559999998656e-09,4.2932383039999983e-07,0.0006552280751005713
8912896,394680,80216064,3236683,-0.04378985,0.1067028,1.6347466239999973e-07,7.395999999995697e-11,1.635486223999997e-07,0.00040441145186554707
9437184,394705,84934656,3427768,-0.04376597,0.10669,1.8335523999999713e-07,1.7640000000081913e-11,1.8337287999999722e-07,0.0004282205973560791
9961472,394713,89653248,3618082,-0.0438277,0.1066462,1.343002609000005e-07,2.3040000000006116e-09,1.366042609000011e-07,0.00036960013649889404
10485760,394718,94371840,3809700,-0.04379165,0.1066616,1.6202235039999717e-07,1.062760000000497e-09,1.6308511039999766e-07,0.0004038379754307384
11010048,394726,99090432,4000617,-0.04376905,0.1067631,1.807270144000009e-07,4.747209999999551e-09,1.8547422440000046e-07,0.00043066718519060686
11534336,394743,103809024,4190615,-0.04366073,0.1068547,2.845582335999959e-07,2.576024999999807e-08,3.10318483599994e-07,0.0005570623695781236
12058624,394799,108527616,4380746,-0.04391153,0.1067698,7.988536960000037e-08,5.715359999999261e-09,8.560072959999964e-08,0.0002925760236246293
12582912,394813,113246208,4571097,-0.04400399,0.1068543,3.616843239999929e-08,2.5632009999998833e-08,6.180044239999813e-08,0.0002485969476884182
13107200,394836,117964800,4761105,-0.04391785,0.1068488,7.63527423999981e-08,2.3901159999997172e-08,1.0025390239999528e-07,0.00031662896645757993
13631488,394844,122683392,4952027,-0.04391186,0.1068398,7.969893610000051e-08,2.1199359999998758e-08,1.0089829609999926e-07,0.00031764492141383164
14155776,394846,127401984,5142698,-0.04393196,0.1068302,6.875408409999938e-08,1.8495999999999248e-08,8.725008409999862e-08,0.0002953812521132623
14680064,394902,132120576,5332726,-0.04383887,0.1067404,1.262380899999971e-07,2.134439999999653e-09,1.2837252999999674e-07,0.00035829112464586216
15204352,394920,136839168,5523171,-0.04381255,0.1068058,1.456338243999994e-07,1.2454560000000751e-08,1.5808838440000013e-07,0.000397603300288114
15728640,394956,141557760,5713376,-0.04378656,0.1067154,1.6614591209999654e-07,4.494399999999575e-10,1.665953520999965e-07,0.0004081609389689274
16252928,394974,146276352,5903262,-0.04386697,0.1067467,1.0705983999999981e-07,2.7562499999996843e-09,1.0981608999999949e-07,0.00033138510829546863
16777216,394980,150994944,6092870,-0.04392871,0.1066219,7.046901159999742e-08,5.2272899999996195e-09,7.569630159999704e-08,0.00027512960873013475
17301504,394996,155713536,6282934,-0.04398614,0.1067162,4.3276480899999146e-08,4.839999999997469e-10,4.3760480899998894e-08,0.00020919005927624499
17825792,394998,160432128,6473811,-0.04391497,0.1066572,7.795264000000016e-08,1.3690000000006844e-09,7.932164000000084e-08,0.0002816409771322363
18350080,395018,165150720,6664498,-0.0438452,0.1066464,1.2178006089999795e-07,2.2848400000000593e-09,1.24064900899998e-07,0.0003522284782637514
18874368,395024,169869312,6854735,-0.04386751,0.1065862,1.0670675559999964e-07,1.166399999999935e-08,1.18370755599999e-07,0.000344050513151774
19398656,395030,174587904,7045368,-0.04393416,0.1065893,6.760520009999898e-08,1.1004010000001048e-08,7.860921010000003e-08,0.00028037334056575354
19922944,395063,179306496,7235620,-0.04396072,0.1065991,5.449890249999821e-08,9.04401000000014e-09,6.354291249999835e-08,0.00025207719551756033
20447232,395066,184025088,7427018,-0.04399971,0.106674,3.7814691600000184e-08,4.080399999999191e-10,3.8222731600000104e-08,0.00019550634670004988
