trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,393643,4718592,191696,-4.755789e-02,1.089900e-01,1.131464e-05,5.270901e-06,5.793099e-03,4.630240e-04
1048576,393694,9437184,382516,-4.343022e-02,1.063747e-01,5.836238e-07,1.020871e-07,2.988154e-04,8.967873e-06
1572864,393728,14155776,572739,-4.460018e-02,1.062003e-01,1.648457e-07,2.438773e-07,8.440102e-05,2.142348e-05
2097152,393981,18874368,762650,-4.466897e-02,1.060108e-01,2.254345e-07,4.669297e-07,1.154225e-04,4.101759e-05
2621440,394008,23592960,952442,-4.348824e-02,1.061808e-01,4.983338e-07,2.635843e-07,2.551470e-04,2.315465e-05
3145728,394013,28311552,1143063,-4.354707e-02,1.067901e-01,4.187404e-07,9.197553e-09,2.143951e-04,8.079620e-07
3670016,394077,33030144,1332895,-4.380420e-02,1.068621e-01,1.520772e-07,2.819502e-08,7.786357e-05,2.476801e-06
4194304,394109,37748736,1523055,-4.372480e-02,1.071528e-01,2.203098e-07,2.103328e-07,1.127986e-04,1.847675e-05
4718592,394118,42467328,1712990,-4.411018e-02,1.071732e-01,7.055012e-09,2.294389e-07,3.612167e-06,2.015513e-05
5242880,394121,47185920,1903265,-4.447260e-02,1.068535e-01,7.752641e-08,2.538864e-08,3.969353e-05,2.230273e-06
5767168,394161,51904512,2093991,-4.466882e-02,1.066172e-01,2.252965e-07,5.930417e-09,1.153519e-04,5.209594e-07
6291456,394208,56623104,2284417,-4.447023e-02,1.066700e-01,7.621058e-08,5.841736e-10,3.901982e-05,5.131691e-08
6815744,394242,61341696,2473679,-4.463559e-02,1.066128e-01,1.948523e-07,6.617080e-09,9.976442e-05,5.812796e-07
7340032,394243,66060288,2664394,-4.442023e-02,1.066471e-01,5.110562e-08,2.217249e-09,2.616608e-05,1.947749e-07
7864320,394244,70778880,2855074,-4.446437e-02,1.067039e-01,7.300953e-08,9.424733e-11,3.738089e-05,8.279187e-09
8388608,394253,75497472,3045451,-4.449436e-02,1.069461e-01,9.011261e-08,6.345945e-08,4.613767e-05,5.574615e-06
8912896,394335,80216064,3235893,-4.405490e-02,1.069911e-01,1.939613e-08,8.816180e-08,9.930819e-06,7.744602e-06
9437184,394350,84934656,3425424,-4.399914e-02,1.070349e-01,3.803675e-08,1.161172e-07,1.947482e-05,1.020035e-05
9961472,394396,89653248,3615507,-4.395920e-02,1.070892e-01,5.521041e-08,1.560780e-07,2.826774e-05,1.371072e-05
10485760,394401,94371840,3805852,-4.379165e-02,1.069816e-01,1.620204e-07,8.261942e-08,8.295449e-05,7.257730e-06
11010048,394404,99090432,3996326,-4.378663e-02,1.069891e-01,1.660883e-07,8.696686e-08,8.503722e-05,7.639631e-06
11534336,394410,103809024,4186610,-4.389470e-02,1.069220e-01,8.968146e-08,5.192068e-08,4.591692e-05,4.560989e-06
12058624,394411,108527616,4377567,-4.405973e-02,1.067698e-01,1.807465e-08,5.715517e-09,9.254224e-06,5.020814e-07
12582912,394418,113246208,4567864,-4.416767e-02,1.068974e-01,7.023409e-10,4.130525e-08,3.595986e-07,3.628473e-06
13107200,394449,117964800,4758070,-4.407600e-02,1.068501e-01,1.396325e-08,2.431052e-08,7.149187e-06,2.135565e-06
13631488,394468,122683392,4949245,-4.437612e-02,1.068398e-01,3.310739e-08,2.121216e-08,1.695098e-05,1.863389e-06
14155776,394484,127401984,5139271,-4.463297e-02,1.068302e-01,1.925439e-07,1.849881e-08,9.858248e-05,1.625034e-06
14680064,394490,132120576,5329987,-4.457971e-02,1.066803e-01,1.486394e-07,1.924596e-10,7.610337e-05,1.690668e-08
15204352,394513,136839168,5520334,-4.443827e-02,1.068058e-01,5.958282e-08,1.245340e-08,3.050641e-05,1.093973e-06
15728640,394515,141557760,5711429,-4.439629e-02,1.069336e-01,4.085374e-08,5.733118e-08,2.091712e-05,5.036276e-06
16252928,394518,146276352,5902597,-4.436695e-02,1.069417e-01,2.985257e-08,6.126035e-08,1.528452e-05,5.381435e-06
16777216,394555,150994944,6093561,-4.440807e-02,1.069714e-01,4.575266e-08,7.685986e-08,2.342537e-05,6.751779e-06
17301504,394561,155713536,6284927,-4.444564e-02,1.070143e-01,6.323816e-08,1.025065e-07,3.237795e-05,9.004716e-06
17825792,394587,160432128,6475180,-4.442018e-02,1.071782e-01,5.107867e-08,2.342460e-07,2.615228e-05,2.057742e-05
18350080,394597,165150720,6665463,-4.448353e-02,1.071343e-01,8.373248e-08,1.937193e-07,4.287104e-05,1.701734e-05
18874368,394597,169869312,6855545,-4.454546e-02,1.072720e-01,1.234029e-07,3.338528e-07,6.318228e-05,2.932740e-05
19398656,394603,174587904,7044643,-4.456438e-02,1.072295e-01,1.370541e-07,2.865720e-07,7.017171e-05,2.517401e-05
19922944,394605,179306496,7235365,-4.460344e-02,1.072563e-01,1.675032e-07,3.159582e-07,8.576167e-05,2.775545e-05
20447232,394615,184025088,7425871,-4.456627e-02,1.072464e-01,1.384589e-07,3.049822e-07,7.089096e-05,2.679126e-05
20971520,394626,188743680,7615981,-4.449020e-02,1.071911e-01,8.763167e-08,2.469556e-07,4.486743e-05,2.169389e-05
21495808,394630,193462272,7805993,-4.453705e-02,1.071823e-01,1.175663e-07,2.383022e-07,6.019396e-05,2.093373e-05
22020096,394633,198180864,7996275,-4.455322e-02,1.071897e-01,1.289176e-07,2.455654e-07,6.600581e-05,2.157177e-05
22544384,394633,202899456,8186881,-4.444933e-02,1.072541e-01,6.510474e-08,3.135005e-07,3.333364e-05,2.753955e-05
