trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,162766,524288,8157,-4.957031e-02,1.063878e-01,2.890294e-05,9.387954e-08,1.479831e-02,8.246878e-06
1048576,162780,1048576,16326,-4.909610e-02,1.064355e-01,2.402892e-05,6.692135e-08,1.230281e-02,5.878727e-06
1572864,162908,1572864,24637,-4.618507e-02,1.061317e-01,3.963666e-06,3.164274e-07,2.029397e-03,2.779667e-05
2097152,163009,2097152,32853,-4.539623e-02,1.037507e-01,1.444944e-06,8.664109e-06,7.398112e-04,7.611015e-04
2621440,163018,2621440,41128,-4.660102e-02,1.058116e-01,5.792947e-06,7.789753e-07,2.965990e-03,6.842934e-05
3145728,163023,3145728,49273,-4.741963e-02,1.085496e-01,1.040362e-05,3.442687e-06,5.326655e-03,3.024240e-04
3670016,163025,3670016,57474,-4.647779e-02,1.081677e-01,5.214928e-06,2.171382e-06,2.670043e-03,1.907457e-04
4194304,163045,4194304,65620,-4.627775e-02,1.079534e-01,4.341325e-06,1.585623e-06,2.222759e-03,1.392896e-04
4718592,163049,4718592,73934,-4.484166e-02,1.092850e-01,4.192468e-07,6.712349e-06,2.146544e-04,5.896485e-04
5242880,163061,5242880,82001,-4.420513e-02,1.092409e-01,1.201173e-10,6.485670e-06,6.150007e-08,5.697358e-04
5767168,163087,5767168,90101,-4.403957e-02,1.107753e-01,2.389987e-08,1.665599e-05,1.223673e-05,1.463150e-03
6291456,163089,6291456,98479,-4.402344e-02,1.100705e-01,2.915002e-08,1.139944e-05,1.492482e-05,1.001387e-03
6815744,163123,6815744,106694,-4.341687e-02,1.097558e-01,6.041902e-07,9.373577e-06,3.093454e-04,8.234248e-04
7340032,163129,7340032,114799,-4.500885e-02,1.081596e-01,6.636974e-07,2.147383e-06,3.398132e-04,1.886375e-04
7864320,163146,7864320,123059,-4.437476e-02,1.103535e-01,3.261307e-08,1.339054e-05,1.669790e-05,1.176296e-03
8388608,163147,8388608,131263,-4.397370e-02,1.096217e-01,4.860708e-08,8.570326e-06,2.488683e-05,7.528631e-04
8912896,163150,8912896,139570,-4.379411e-02,1.100946e-01,1.600472e-07,1.156303e-05,8.194415e-05,1.015758e-03
9437184,163153,9437184,147712,-4.290229e-02,1.091551e-01,1.668960e-06,6.056161e-06,8.545076e-04,5.320053e-04
9961472,163211,9961472,155989,-4.264189e-02,1.086296e-01,2.409562e-06,3.745716e-06,1.233696e-03,3.290436e-04
10485760,163232,10485760,164116,-4.293992e-02,1.093316e-01,1.573132e-06,6.956160e-06,8.054438e-04,6.110662e-04
11010048,163238,11010048,172232,-4.284280e-02,1.092543e-01,1.826205e-06,6.554501e-06,9.350170e-04,5.757822e-04
11534336,163241,11534336,180483,-4.328390e-02,1.095464e-01,8.285932e-07,8.135478e-06,4.242398e-04,7.146636e-04
12058624,163253,12058624,188799,-4.355845e-02,1.100255e-01,4.041409e-07,1.109778e-05,2.069202e-04,9.748882e-04
12582912,163257,12582912,197019,-4.469067e-02,1.099185e-01,2.465152e-07,1.039653e-05,1.262158e-04,9.132867e-04
13107200,163257,13107200,205141,-4.463322e-02,1.100406e-01,1.927663e-07,1.119863e-05,9.869634e-05,9.837473e-04
13631488,163285,13631488,213195,-4.485633e-02,1.102338e-01,4.384597e-07,1.252876e-05,2.244914e-04,1.100593e-03
14155776,163289,14155776,221362,-4.509350e-02,1.101907e-01,8.088007e-07,1.222581e-05,4.141060e-04,1.073980e-03
14680064,163309,14680064,229521,-4.531664e-02,1.103420e-01,1.259949e-06,1.330675e-05,6.450942e-04,1.168935e-03
15204352,163312,15204352,237633,-4.578582e-02,1.105919e-01,2.533358e-06,1.519210e-05,1.297080e-03,1.334555e-03
15728640,163318,15728640,245795,-4.498823e-02,1.097012e-01,6.305262e-07,9.042466e-06,3.228295e-04,7.943383e-04
16252928,163319,16252928,253852,-4.526389e-02,1.093442e-01,1.144295e-06,7.022540e-06,5.858790e-04,6.168973e-04
16777216,163332,16777216,261781,-4.498501e-02,1.087738e-01,6.254250e-07,4.324947e-06,3.202176e-04,3.799264e-04
17301504,163337,17301504,270086,-4.451641e-02,1.087210e-01,1.038371e-07,4.107964e-06,5.316459e-05,3.608654e-04
17825792,163357,17825792,278203,-4.384074e-02,1.088491e-01,1.249098e-07,4.643858e-06,6.395380e-05,4.079412e-04
18350080,163424,18350080,286434,-4.406310e-02,1.085192e-01,1.717951e-08,3.330779e-06,8.795909e-06,2.925933e-04
18874368,163431,18874368,294500,-4.435093e-02,1.082648e-01,2.457377e-08,2.466776e-06,1.258177e-05,2.166947e-04
19398656,163434,19398656,302579,-4.424297e-02,1.080086e-01,2.381204e-09,1.727808e-06,1.219177e-06,1.517799e-04
19922944,163463,19922944,310745,-4.401168e-02,1.079840e-01,3.330153e-08,1.663776e-06,1.705039e-05,1.461549e-04
20447232,163475,20447232,318925,-4.405233e-02,1.083392e-01,2.011871e-08,2.705996e-06,1.030078e-05,2.377091e-04
20971520,163479,20971520,327118,-4.395246e-02,1.084276e-01,5.842456e-08,3.004779e-06,2.991338e-05,2.639558e-04
21495808,163522,21495808,335203,-4.445180e-02,1.083745e-01,6.637317e-08,2.823557e-06,3.398307e-05,2.480363e-04
22020096,163531,22020096,343429,-4.446053e-02,1.081231e-01,7.094672e-08,2.041783e-06,3.632473e-05,1.793610e-04
