trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,1912734,11534336,408075,5.223549e-03,1.357650e-03,2.489356e-06,5.652187e-07,1.872863e-01,1.539929e+00
1048576,1912855,23068672,816953,4.430259e-03,1.213359e-03,6.154074e-07,3.690788e-07,4.630009e-02,1.005549e+00
1572864,1913007,34603008,1225806,4.604351e-03,1.679824e-03,9.188587e-07,1.153442e-06,6.913020e-02,3.142534e+00
2097152,1913077,46137344,1634949,4.565176e-03,1.538272e-03,8.452891e-07,8.694299e-07,6.359521e-02,2.368747e+00
2621440,1913141,57671680,2044099,4.421078e-03,1.431842e-03,6.010872e-07,6.822789e-07,4.522270e-02,1.858857e+00
3145728,1913147,69206016,2452678,4.178768e-03,1.285045e-03,2.840767e-07,4.613190e-07,2.137247e-02,1.256856e+00
3670016,1913205,80740352,2861974,3.981328e-03,1.050220e-03,1.125922e-07,1.974733e-07,8.470858e-03,5.380126e-01
4194304,1913209,92274688,3270448,4.033522e-03,9.848422e-04,1.503440e-07,1.436427e-07,1.131111e-02,3.913520e-01
4718592,1913304,103809024,3678992,4.016400e-03,9.703628e-04,1.373594e-07,1.328769e-07,1.033421e-02,3.620208e-01
5242880,1913357,115343360,4087810,4.112944e-03,9.127804e-04,2.182422e-07,9.421241e-08,1.641942e-02,2.566801e-01
5767168,1913388,126877696,4496305,4.079646e-03,8.032450e-04,1.882401e-07,3.896873e-08,1.416221e-02,1.061696e-01
6291456,1913392,138412032,4904861,4.045644e-03,6.723581e-04,1.598911e-07,4.424656e-09,1.202938e-02,1.205490e-02
6815744,1913406,149946368,5313291,3.983876e-03,6.523420e-04,1.143090e-07,2.162440e-09,8.600022e-03,5.891530e-03
7340032,1913426,161480704,5721921,3.868059e-03,6.508311e-04,4.940805e-08,2.024198e-09,3.717207e-03,5.514893e-03
7864320,1913446,173015040,6131121,3.751651e-03,6.427531e-04,1.120874e-08,1.362580e-09,8.432881e-04,3.712327e-03
8388608,1913658,184549376,6539287,3.717392e-03,6.766510e-04,5.128239e-09,5.014192e-09,3.858223e-04,1.366108e-02
8912896,1914003,196083712,6948149,3.641453e-03,6.876484e-04,1.872631e-11,6.692609e-09,1.408871e-06,1.823390e-02
9437184,1914048,207618048,7357164,3.609650e-03,6.822858e-04,1.305391e-09,5.843962e-09,9.821090e-05,1.592177e-02
9961472,1914195,219152384,7765887,3.639451e-03,7.145299e-04,4.006259e-11,1.181350e-08,3.014103e-06,3.218569e-02
10485760,1914256,230686720,8175144,3.658050e-03,7.171362e-04,1.505515e-10,1.238684e-08,1.132672e-05,3.374774e-02
11010048,1914333,242221056,8583883,3.693595e-03,6.961830e-04,2.286255e-09,8.161859e-09,1.720061e-04,2.223685e-02
11534336,1914658,253755392,8992979,3.692656e-03,7.143881e-04,2.197362e-09,1.178269e-08,1.653182e-04,3.210173e-02
12058624,1914716,265289728,9401633,3.671567e-03,7.407642e-04,6.649655e-10,1.820454e-08,5.002858e-05,4.959796e-02
12582912,1914738,276824064,9810710,3.632622e-03,7.557565e-04,1.731380e-10,2.247496e-08,1.302601e-05,6.123264e-02
13107200,1915092,288358400,10219808,3.606031e-03,7.586796e-04,1.580008e-09,2.335994e-08,1.188717e-04,6.364375e-02
13631488,1915928,299892736,10628982,3.579732e-03,7.540670e-04,4.362277e-09,2.197125e-08,3.281952e-04,5.986030e-02
14155776,1916809,311427072,11038879,3.590180e-03,7.877480e-04,3.091407e-09,3.309053e-08,2.325816e-04,9.015459e-02
14680064,1918947,322961408,11447475,3.604045e-03,7.848085e-04,1.741801e-09,3.202971e-08,1.310442e-04,8.726441e-02
15204352,1919642,334495744,11855984,3.606923e-03,7.756114e-04,1.509875e-09,2.882232e-08,1.135952e-04,7.852592e-02
15728640,1939932,346030080,12265412,3.643430e-03,7.405253e-04,5.521216e-12,1.814012e-08,4.153879e-07,4.942244e-02
16252928,1948518,357564416,12674283,3.642170e-03,7.360150e-04,1.303575e-11,1.694554e-08,9.807425e-07,4.616783e-02
16777216,1969153,369098752,13083184,3.631997e-03,6.990124e-04,1.899677e-10,8.681100e-09,1.429219e-05,2.365151e-02
17301504,1974111,380633088,13492402,3.660584e-03,6.923632e-04,2.191467e-10,7.486261e-09,1.648747e-05,2.039619e-02
17825792,1974567,392167424,13901041,3.665314e-03,6.813253e-04,3.815782e-10,5.698034e-09,2.870798e-05,1.552420e-02
18350080,1975199,403701760,14309510,3.671335e-03,6.867804e-04,6.530356e-10,6.551344e-09,4.913103e-05,1.784903e-02
18874368,2017190,415236096,14718556,3.657924e-03,6.795744e-04,1.474763e-10,5.436759e-09,1.109535e-05,1.481236e-02
19398656,2024041,426770432,15127658,3.684422e-03,6.944498e-04,1.493166e-09,7.851689e-09,1.123381e-04,2.139179e-02
19922944,2030550,438304768,15536943,3.744629e-03,7.637057e-04,9.771115e-09,2.492158e-08,7.351284e-04,6.789842e-02
20447232,2040722,449839104,15945168,3.692291e-03,7.423023e-04,2.163268e-09,1.862197e-08,1.627532e-04,5.073524e-02
20971520,2060391,461373440,16354118,3.678093e-03,7.462825e-04,1.044126e-09,1.972408e-08,7.855466e-05,5.373793e-02
21495808,2062641,472907776,16762676,3.820613e-03,7.480187e-04,3.056658e-08,2.021478e-08,2.299672e-03,5.507481e-02
22020096,2062889,484442112,17171434,3.834307e-03,7.361948e-04,3.554231e-08,1.699237e-08,2.674021e-03,4.629542e-02
22544384,2063054,495976448,17579853,3.833896e-03,7.357610e-04,3.538763e-08,1.687945e-08,2.662383e-03,4.598779e-02
23068672,2063113,507510784,17988173,3.826215e-03,7.462745e-04,3.255684e-08,1.972186e-08,2.449409e-03,5.373187e-02
23592960,2063228,519045120,18396213,3.805588e-03,7.286213e-04,2.553866e-08,1.507524e-08,1.921397e-03,4.107223e-02
24117248,2063274,530579456,18804623,3.871820e-03,7.565041e-04,5.109414e-08,2.269968e-08,3.844060e-03,6.184489e-02
24641536,2063329,542113792,19213359,3.848969e-03,7.453345e-04,4.128585e-08,1.945871e-08,3.106135e-03,5.301493e-02
25165824,2063469,553648128,19621960,3.827543e-03,7.197004e-04,3.303761e-08,1.296418e-08,2.485580e-03,3.532069e-02
25690112,2063700,565182464,20030500,3.808005e-03,7.306408e-04,2.631687e-08,1.557525e-08,1.979946e-03,4.243450e-02
26214400,2063853,576716800,20439833,3.805465e-03,7.084268e-04,2.549924e-08,1.052404e-08,1.918431e-03,2.867257e-02
26738688,2063931,588251136,20849210,3.796226e-03,7.294334e-04,2.263409e-08,1.527534e-08,1.702873e-03,4.161740e-02
27262976,2063964,599785472,21257660,3.810027e-03,7.417171e-04,2.697712e-08,1.846257e-08,2.029619e-03,5.030097e-02
27787264,2064001,611319808,21666076,3.805773e-03,7.458815e-04,2.559778e-08,1.961161e-08,1.925846e-03,5.343150e-02
28311552,2064009,622854144,22074865,3.793137e-03,7.512246e-04,2.171405e-08,2.113667e-08,1.633654e-03,5.758652e-02
28835840,2064072,634388480,22484108,3.784616e-03,7.425917e-04,1.927543e-08,1.870104e-08,1.450184e-03,5.095067e-02
29360128,2064181,645922816,22892806,3.777484e-03,7.211437e-04,1.734598e-08,1.329494e-08,1.305022e-03,3.622183e-02
29884416,2064193,657457152,23301629,3.733033e-03,7.151504e-04,7.613136e-09,1.194876e-08,5.727731e-04,3.255419e-02
30408704,2064203,668991488,23710730,3.729721e-03,7.107533e-04,7.046058e-09,1.100680e-08,5.301092e-04,2.998785e-02
30932992,2064293,680525824,24118879,3.736838e-03,7.037676e-04,8.291638e-09,9.589811e-09,6.238202e-04,2.612728e-02
31457280,2064444,692060160,24527601,3.726891e-03,7.345973e-04,6.579028e-09,1.657845e-08,4.949723e-04,4.516770e-02
31981568,2064473,703594496,24936514,3.739588e-03,8.380673e-04,8.799971e-09,5.392953e-08,6.620646e-04,1.469301e-01
32505856,2064669,715128832,25344711,3.627244e-03,9.132214e-04,3.435961e-10,9.448332e-08,2.585040e-05,2.574182e-01
33030144,2065162,726663168,25753951,3.631216e-03,9.025881e-04,2.121175e-10,8.805942e-08,1.595863e-05,2.399164e-01
33554432,2065555,738197504,26162564,3.623507e-03,8.862304e-04,4.960782e-10,7.861876e-08,3.732237e-05,2.141955e-01
34078720,2071314,749731840,26571517,3.641769e-03,8.637222e-04,1.608791e-11,6.650325e-08,1.210371e-06,1.811870e-01
34603008,2071925,761266176,26980152,3.639609e-03,8.575942e-04,3.808629e-11,6.338020e-08,2.865416e-06,1.726783e-01
35127296,2086670,772800512,27389409,3.642698e-03,8.481340e-04,9.498596e-12,5.870641e-08,7.146255e-07,1.599446e-01
35651584,2086915,784334848,27798164,3.636408e-03,8.560750e-04,8.784122e-11,6.261754e-08,6.608722e-06,1.706004e-01
36175872,2089303,795869184,28206589,3.646367e-03,8.554558e-04,3.450760e-13,6.230805e-08,2.596174e-08,1.697572e-01
36700160,2117127,807403520,28614785,3.647787e-03,8.552475e-04,4.026180e-12,6.220412e-08,3.029091e-07,1.694741e-01
37224448,2128151,818937856,29023200,3.641394e-03,8.407372e-04,1.923960e-11,5.517669e-08,1.447488e-06,1.503280e-01
37748736,2167337,830472192,29432221,3.638249e-03,8.300944e-04,5.671807e-11,5.029005e-08,4.267175e-06,1.370144e-01
38273024,2191864,842006528,29841239,3.642135e-03,8.075761e-04,1.328746e-11,4.069746e-08,9.996800e-07,1.108795e-01
38797312,2193033,853540864,30250755,3.636935e-03,8.074468e-04,7.823409e-11,4.064529e-08,5.885930e-06,1.107374e-01
39321600,2193213,865075200,30659452,3.627394e-03,8.120650e-04,3.380427e-10,4.252876e-08,2.543259e-05,1.158689e-01
39845888,2201167,876609536,31066889,3.604895e-03,7.902267e-04,1.671588e-09,3.399847e-08,1.257617e-04,9.262825e-02
40370176,2203737,888143872,31475867,3.631958e-03,8.149361e-04,1.910410e-10,4.372119e-08,1.437294e-05,1.191176e-01
40894464,2209464,899678208,31884167,3.640092e-03,8.050321e-04,3.234864e-11,3.967751e-08,2.433746e-06,1.081007e-01
41418752,2219305,911212544,32293595,3.625389e-03,7.931349e-04,4.157769e-10,3.507938e-08,3.128092e-05,9.557318e-02
41943040,2222953,922746880,32702345,3.626063e-03,7.941769e-04,3.887705e-10,3.547078e-08,2.924909e-05,9.663954e-02
42467328,2228810,934281216,33110745,3.628399e-03,7.905607e-04,3.021087e-10,3.412173e-08,2.272910e-05,9.296406e-02
42991616,2231835,945815552,33519611,3.629614e-03,7.828192e-04,2.613513e-10,3.132163e-08,1.966272e-05,8.533525e-02
43515904,2243539,957349888,33928267,3.637071e-03,7.862047e-04,7.583910e-11,3.253142e-08,5.705744e-06,8.863132e-02
44040192,2247948,968884224,34337311,3.637346e-03,7.769373e-04,7.112547e-11,2.927430e-08,5.351113e-06,7.975734e-02
44564480,2252115,980418560,34746271,3.628204e-03,7.909987e-04,3.089130e-10,3.428374e-08,2.324102e-05,9.340547e-02
45088768,2253817,991952896,35154691,3.640542e-03,7.838155e-04,2.743411e-11,3.167528e-08,2.064001e-06,8.629877e-02
45613056,2258146,1003487232,35563561,3.636681e-03,7.741671e-04,8.279219e-11,2.833402e-08,6.228858e-06,7.719555e-02
46137344,2258403,1015021568,35972317,3.632627e-03,7.689373e-04,1.730032e-10,2.660072e-08,1.301587e-05,7.247323e-02
46661632,2266122,1026555904,36381038,3.623247e-03,7.663579e-04,5.077309e-10,2.576599e-08,3.819905e-05,7.019900e-02
47185920,2272572,1038090240,36789945,3.613443e-03,7.658208e-04,1.045676e-09,2.559387e-08,7.867130e-05,6.973007e-02
47710208,2297599,1049624576,37199173,3.607227e-03,7.600985e-04,1.486336e-09,2.379569e-08,1.118243e-04,6.483094e-02
48234496,2304341,1061158912,37607536,3.568927e-03,7.398608e-04,5.906415e-09,1.796156e-08,4.443683e-04,4.893597e-02
48758784,2310388,1072693248,38016032,3.567320e-03,7.370486e-04,6.156003e-09,1.721569e-08,4.631460e-04,4.690385e-02
49283072,2317358,1084227584,38424783,3.566082e-03,7.097691e-04,6.351760e-09,1.080127e-08,4.778737e-04,2.942787e-02
49807360,2321711,1095761920,38833630,3.602079e-03,7.057913e-04,1.909750e-09,9.990271e-09,1.436797e-04,2.721833e-02
50331648,2338323,1107296256,39241655,3.608448e-03,7.141629e-04,1.393683e-09,1.173385e-08,1.048535e-04,3.196867e-02
50855936,2347470,1118830592,39650207,3.607445e-03,7.119693e-04,1.469598e-09,1.126342e-08,1.105650e-04,3.068700e-02
51380224,2360042,1130364928,40058618,3.585045e-03,7.069709e-04,3.688801e-09,1.022745e-08,2.775264e-04,2.786452e-02
