trueR,trueI
-1.281710e-03,-8.649000e-05
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,8006165,28835840,525294,-2.191750e-03,-2.722511e-04,8.281730e-07,3.450719e-08,5.041288e-01,4.612940e+00
1048576,8007657,57671680,1050519,-2.056074e-03,2.203101e-04,5.996401e-07,9.412628e-08,3.650154e-01,1.258285e+01
1572864,8007988,86507520,1576193,-2.069379e-03,1.600744e-05,6.204232e-07,1.050572e-08,3.776665e-01,1.404411e+00
2097152,8008146,115343360,2101323,-2.097338e-03,-7.708424e-05,6.652498e-07,8.846834e-11,4.049535e-01,1.182650e-02
2621440,8008740,144179200,2626860,-2.159899e-03,-2.116413e-04,7.712161e-07,1.566283e-08,4.694577e-01,2.093816e+00
3145728,8008816,173015040,3152353,-1.864318e-03,-2.594355e-04,3.394325e-07,2.991013e-08,2.066207e-01,3.998403e+00
3670016,8009243,201850880,3677955,-2.019369e-03,-2.805563e-04,5.441405e-07,3.766171e-08,3.312314e-01,5.034638e+00
4194304,8009640,230686720,4203195,-1.745576e-03,-3.310948e-04,2.151717e-07,5.983149e-08,1.309802e-01,7.998307e+00
4718592,8011825,259522560,4728475,-1.434640e-03,-3.918175e-04,2.338774e-08,9.322490e-08,1.423668e-02,1.246236e+01
5242880,8012684,288358400,5253606,-1.324955e-03,-4.923902e-04,1.870143e-09,1.647550e-07,1.138401e-03,2.202453e+01
5767168,8013118,317194240,5779188,-1.461993e-03,-4.526832e-04,3.250183e-08,1.340974e-07,1.978465e-02,1.792622e+01
6291456,8013267,346030080,6304595,-1.517684e-03,-4.184846e-04,5.568355e-08,1.102204e-07,3.389592e-02,1.473432e+01
6815744,8016202,374865920,6829955,-1.454298e-03,-4.391354e-04,2.978663e-08,1.243588e-07,1.813184e-02,1.662435e+01
7340032,8016545,403701760,7355381,-1.381372e-03,-4.000077e-04,9.932606e-09,9.829335e-08,6.046216e-03,1.313991e+01
7864320,8016623,432537600,7880852,-1.431214e-03,-3.698118e-04,2.235156e-08,8.027124e-08,1.360593e-02,1.073070e+01
8388608,8016809,461373440,8406288,-1.345049e-03,-3.423607e-04,4.011786e-09,6.546980e-08,2.442071e-03,8.752037e+00
8912896,8016860,490209280,8931742,-1.333858e-03,-3.190633e-04,2.719403e-09,5.409034e-08,1.655366e-03,7.230827e+00
9437184,8017209,519045120,9456975,-1.323897e-03,-2.895790e-04,1.779757e-09,4.124512e-08,1.083381e-03,5.513669e+00
9961472,8017263,547880960,9982807,-1.339126e-03,-2.331526e-04,3.296601e-09,2.150992e-08,2.006721e-03,2.875458e+00
10485760,8017333,576716800,10508261,-1.298986e-03,-3.003347e-04,2.984774e-10,4.572954e-08,1.816904e-04,6.113151e+00
11010048,8017607,605552640,11033807,-1.276648e-03,-2.805235e-04,2.562237e-11,3.764900e-08,1.559696e-05,5.032938e+00
11534336,8018078,634388480,11558938,-1.268041e-03,-2.977564e-04,1.868517e-10,4.463348e-08,1.137411e-04,5.966628e+00
12058624,8018554,663224320,12084257,-1.274135e-03,-2.928891e-04,5.738282e-11,4.260060e-08,3.493030e-05,5.694872e+00
