trueR,trueI
-1.281710e-03,-8.649000e-05
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,2725159,524288,66,4.939424e-02,1.095054e-02,2.568051e-03,1.218160e-04,1.563235e+03,1.628443e+04
1048576,2725817,1048576,133,2.026019e-02,-8.502500e-03,4.640536e-04,7.082923e-05,2.824806e+02,9.468490e+03
1572864,2726128,1572864,193,3.186654e-02,-8.790497e-03,1.098807e-03,7.575973e-05,6.688699e+02,1.012760e+04
2097152,2726228,2097152,253,-1.731606e-02,-2.754481e-02,2.571002e-04,7.539594e-04,1.565031e+02,1.007897e+05
2621440,2726300,2621440,324,-2.902833e-03,1.333330e-02,2.628038e-06,1.800907e-04,1.599750e+00,2.407462e+04
3145728,2726514,3145728,381,2.274919e-02,2.177249e-02,5.774844e-04,4.778150e-04,3.515287e+02,6.387458e+04
3670016,2726515,3670016,449,1.508889e-02,3.027757e-02,2.679964e-04,9.219759e-04,1.631359e+02,1.232503e+05
4194304,2726814,4194304,512,2.104079e-02,2.162487e-02,4.982940e-04,4.713833e-04,3.033236e+02,6.301478e+04
4718592,2726971,4718592,573,2.681042e-02,1.858342e-02,7.891675e-04,3.485655e-04,4.803852e+02,4.659643e+04
5242880,2727204,5242880,639,2.128497e-02,1.666926e-02,5.092550e-04,2.807552e-04,3.099957e+02,3.753151e+04
5767168,2727506,5767168,704,2.535457e-02,1.200505e-02,7.094912e-04,1.462053e-04,4.318844e+02,1.954480e+04
6291456,2727558,6291456,760,3.037547e-02,1.375088e-02,1.002177e-03,1.914728e-04,6.100493e+02,2.559619e+04
6815744,2727564,6815744,821,2.947059e-02,1.834063e-02,9.457041e-04,3.395587e-04,5.756727e+02,4.539239e+04
7340032,2727638,7340032,888,2.820256e-02,1.313154e-02,8.693221e-04,1.747164e-04,5.291772e+02,2.335618e+04
7864320,2727860,7864320,944,1.713935e-02,1.161960e-02,3.393355e-04,1.370325e-04,2.065617e+02,1.831858e+04
8388608,2727902,8388608,1009,1.345434e-02,1.515023e-02,2.171512e-04,2.321576e-04,1.321852e+02,3.103496e+04
8912896,2728060,8912896,1072,1.404912e-02,1.986395e-02,2.350343e-04,3.980201e-04,1.430710e+02,5.320754e+04
9437184,2728223,9437184,1123,1.795295e-02,2.496220e-02,3.699720e-04,6.274367e-04,2.252108e+02,8.387609e+04
9961472,2728312,9961472,1187,2.526109e-02,1.743803e-02,7.045203e-04,3.071089e-04,4.288585e+02,4.105448e+04
10485760,2728965,10485760,1242,2.172886e-02,1.152184e-02,5.294863e-04,1.347533e-04,3.223110e+02,1.801389e+04
11010048,2729199,11010048,1300,2.799835e-02,1.285974e-02,8.573218e-04,1.676048e-04,5.218725e+02,2.240550e+04
11534336,2729200,11534336,1370,3.158916e-02,7.073895e-03,1.080494e-03,5.127111e-05,6.577228e+02,6.853949e+03
12058624,2729788,12058624,1432,3.341163e-02,3.320729e-03,1.203628e-03,1.160914e-05,7.326773e+02,1.551916e+03
12582912,2730399,12582912,1505,4.066969e-02,4.107160e-03,1.759920e-03,1.758670e-05,1.071306e+03,2.351000e+03
13107200,2731849,13107200,1571,3.963803e-02,7.132918e-03,1.674425e-03,5.211985e-05,1.019263e+03,6.967409e+03
13631488,2732354,13631488,1637,4.324234e-02,1.016715e-02,1.982391e-03,1.051372e-04,1.206729e+03,1.405480e+04
14155776,2734849,14155776,1689,4.088037e-02,9.853742e-03,1.777641e-03,9.880822e-05,1.082093e+03,1.320874e+04
14680064,2734863,14680064,1729,3.831076e-02,5.913672e-03,1.567564e-03,3.600194e-05,9.542136e+02,4.812759e+03
15204352,2735534,15204352,1800,3.930639e-02,9.958438e-03,1.647394e-03,1.009006e-04,1.002808e+03,1.348844e+04
15728640,2738936,15728640,1851,3.862119e-02,1.358871e-02,1.592242e-03,1.870111e-04,9.692357e+02,2.499975e+04
16252928,2747368,16252928,1910,4.203622e-02,1.030739e-02,1.876443e-03,1.080327e-04,1.142236e+03,1.444187e+04
16777216,2748171,16777216,1967,4.414988e-02,1.093135e-02,2.064029e-03,1.213928e-04,1.256424e+03,1.622786e+04
17301504,2748213,17301504,2041,4.444619e-02,1.398686e-02,2.091041e-03,1.980593e-04,1.272867e+03,2.647668e+04
17825792,2748298,17825792,2091,4.373119e-02,1.429972e-02,2.026161e-03,2.069630e-04,1.233373e+03,2.766693e+04
18350080,2748428,18350080,2160,4.086592e-02,1.250101e-02,1.776423e-03,1.584452e-04,1.081351e+03,2.118104e+04
18874368,2748519,18874368,2209,4.153139e-02,8.838980e-03,1.832962e-03,7.966401e-05,1.115768e+03,1.064953e+04
19398656,2748594,19398656,2272,3.687622e-02,1.133365e-02,1.456028e-03,1.304197e-04,8.863190e+02,1.743458e+04
19922944,2748690,19922944,2327,3.361868e-02,1.618576e-02,1.218037e-03,2.647863e-04,7.414484e+02,3.539677e+04
20447232,2748767,20447232,2393,3.414516e-02,1.050557e-02,1.255063e-03,1.121918e-04,7.639869e+02,1.499785e+04
20971520,2749005,20971520,2451,3.216511e-02,1.257286e-02,1.118690e-03,1.602592e-04,6.809734e+02,2.142354e+04
21495808,2749313,21495808,2516,3.011865e-02,1.121276e-02,9.859824e-04,1.276731e-04,6.001912e+02,1.706741e+04
22020096,2749589,22020096,2580,3.055555e-02,9.078382e-03,1.013611e-03,8.399487e-05,6.170094e+02,1.122848e+04
22544384,2750030,22544384,2654,3.252837e-02,1.035512e-02,1.143122e-03,1.090272e-04,6.958457e+02,1.457481e+04
23068672,2750244,23068672,2724,2.699748e-02,9.744894e-03,7.997127e-04,9.665611e-05,4.868044e+02,1.292104e+04
23592960,2750432,23592960,2776,2.794317e-02,6.643182e-03,8.540934e-04,4.528849e-05,5.199072e+02,6.054190e+03
24117248,2750652,24117248,2835,2.716401e-02,8.230855e-03,8.091589e-04,6.917823e-05,4.925545e+02,9.247782e+03
24641536,2750872,24641536,2900,2.458019e-02,5.188268e-03,6.688381e-04,2.782307e-05,4.071378e+02,3.719404e+03
25165824,2750981,25165824,2947,2.550755e-02,4.926379e-03,7.176643e-04,2.512885e-05,4.368595e+02,3.359239e+03
25690112,2751023,25690112,2997,2.842248e-02,3.088651e-03,8.823391e-04,1.008152e-05,5.371010e+02,1.347703e+03
26214400,2751420,26214400,3045,2.730875e-02,2.311116e-03,8.174143e-04,5.748513e-06,4.975797e+02,7.684644e+02
26738688,2751812,26738688,3092,2.610360e-02,2.057838e-03,7.499551e-04,4.598145e-06,4.565157e+02,6.146825e+02
27262976,2752129,27262976,3170,2.614298e-02,3.140916e-03,7.521137e-04,1.041615e-05,4.578297e+02,1.392437e+03
27787264,2752227,27787264,3235,2.622260e-02,3.873861e-03,7.564868e-04,1.568438e-05,4.604918e+02,2.096696e+03
28311552,2752464,28311552,3299,2.197678e-02,4.407233e-03,5.409573e-04,2.019354e-05,3.292937e+02,2.699484e+03
28835840,2752592,28835840,3363,1.970936e-02,6.083994e-03,4.406249e-04,3.807487e-05,2.682190e+02,5.089870e+03
29360128,2752998,29360128,3412,1.953082e-02,7.349685e-03,4.331612e-04,5.529670e-05,2.636757e+02,7.392094e+03
29884416,2754484,29884416,3475,1.891436e-02,5.084894e-03,4.078811e-04,2.674321e-05,2.482870e+02,3.575047e+03
30408704,2756186,30408704,3547,1.857142e-02,5.135818e-03,3.941468e-04,2.727250e-05,2.399267e+02,3.645803e+03
30932992,2759921,30932992,3601,1.996769e-02,2.980684e-03,4.515371e-04,9.407557e-06,2.748615e+02,1.257607e+03
31457280,2761353,31457280,3671,1.792350e-02,1.892899e-03,3.688403e-04,3.917979e-06,2.245219e+02,5.237576e+02
31981568,2765889,31981568,3732,1.744666e-02,-2.717685e-04,3.507517e-04,3.432811e-08,2.135110e+02,4.589001e+00
32505856,2766392,32505856,3781,1.754693e-02,9.977216e-04,3.545177e-04,1.175515e-06,2.158034e+02,1.571434e+02
33030144,2768666,33030144,3848,1.507020e-02,-3.224086e-04,2.673850e-04,5.565759e-08,1.627637e+02,7.440338e+00
33554432,2770214,33554432,3905,1.368358e-02,-1.761226e-03,2.239598e-04,2.804740e-06,1.363297e+02,3.749391e+02
34078720,2774586,34078720,3993,1.478400e-02,-3.374301e-03,2.581069e-04,1.080970e-05,1.571159e+02,1.445047e+03
34603008,2775041,34603008,4056,1.498898e-02,-3.713528e-03,2.647354e-04,1.315540e-05,1.611508e+02,1.758621e+03
35127296,2777844,35127296,4125,1.654502e-02,-4.738232e-03,3.177924e-04,2.163870e-05,1.934479e+02,2.892673e+03
35651584,2778927,35651584,4175,1.586375e-02,-5.613986e-03,2.939668e-04,3.055322e-05,1.789446e+02,4.084371e+03
36175872,2786114,36175872,4261,1.486030e-02,-5.027542e-03,2.605644e-04,2.441399e-05,1.586118e+02,3.263676e+03
36700160,2786605,36700160,4332,1.564468e-02,-6.156664e-03,2.865026e-04,3.684702e-05,1.744011e+02,4.925729e+03
37224448,2787999,37224448,4417,1.566842e-02,-5.697141e-03,2.873068e-04,3.147941e-05,1.748905e+02,4.208185e+03
37748736,2788319,37748736,4490,1.697262e-02,-5.595939e-03,3.332205e-04,3.035403e-05,2.028393e+02,4.057743e+03
38273024,2790061,38273024,4556,1.770727e-02,-5.212554e-03,3.605814e-04,2.627653e-05,2.194946e+02,3.512661e+03
38797312,2790462,38797312,4637,1.747865e-02,-4.411353e-03,3.519511e-04,1.870444e-05,2.142411e+02,2.500420e+03
39321600,2791166,39321600,4720,1.870054e-02,-5.315144e-03,3.992905e-04,2.733882e-05,2.430577e+02,3.654669e+03
39845888,2795010,39845888,4789,1.911920e-02,-5.792244e-03,4.161970e-04,3.255562e-05,2.533492e+02,4.352054e+03
40370176,2795730,40370176,4863,1.663278e-02,-5.285731e-03,3.209290e-04,2.703210e-05,1.953572e+02,3.613666e+03
40894464,2796067,40894464,4931,1.803242e-02,-3.912046e-03,3.730355e-04,1.463488e-05,2.270757e+02,1.956398e+03
41418752,2796330,41418752,4996,1.603216e-02,-2.765321e-03,2.997701e-04,7.176136e-06,1.824772e+02,9.593098e+02
41943040,2797790,41943040,5048,1.490533e-02,-7.762853e-04,2.620202e-04,4.758176e-07,1.594980e+02,6.360755e+01
42467328,2797881,42467328,5126,1.596620e-02,-1.581974e-03,2.974903e-04,2.236472e-06,1.810895e+02,2.989728e+02
42991616,2803708,42991616,5184,1.769709e-02,-1.866191e-04,3.601947e-04,1.002585e-08,2.192592e+02,1.340261e+00
43515904,2805418,43515904,5260,1.667818e-02,-1.838232e-03,3.225576e-04,3.068599e-06,1.963486e+02,4.102120e+02
44040192,2805827,44040192,5324,1.703865e-02,-1.244755e-03,3.356355e-04,1.341578e-06,2.043094e+02,1.793429e+02
44564480,2807194,44564480,5385,1.709148e-02,-6.753569e-04,3.375742e-04,3.467643e-07,2.054895e+02,4.635564e+01
45088768,2811181,45088768,5446,1.862378e-02,4.747982e-04,3.962285e-04,3.150444e-07,2.411938e+02,4.211531e+01
45613056,2812925,45613056,5507,1.960741e-02,1.085734e-03,4.363554e-04,1.374108e-06,2.656200e+02,1.836915e+02
46137344,2813986,46137344,5576,1.811616e-02,2.786548e-03,3.762773e-04,8.254348e-06,2.290491e+02,1.103446e+03
46661632,2817438,46661632,5636,1.797776e-02,2.335722e-03,3.709270e-04,5.867112e-06,2.257922e+02,7.843187e+02
47185920,2821396,47185920,5699,1.694748e-02,3.404660e-03,3.323032e-04,1.218813e-05,2.022810e+02,1.629316e+03
47710208,2822727,47710208,5775,1.590190e-02,1.990642e-03,2.952764e-04,4.314476e-06,1.797419e+02,5.767616e+02
48234496,2822758,48234496,5829,1.497017e-02,2.505982e-03,2.641237e-04,6.720911e-06,1.607784e+02,8.984550e+02
48758784,2827384,48758784,5883,1.392284e-02,3.730248e-03,2.311783e-04,1.456749e-05,1.407238e+02,1.947390e+03
49283072,2827415,49283072,5955,1.479223e-02,3.876954e-03,2.583716e-04,1.570889e-05,1.572770e+02,2.099973e+03
49807360,2836418,49807360,6012,1.377030e-02,4.868565e-03,2.265629e-04,2.455257e-05,1.379143e+02,3.282201e+03
50331648,2841755,50331648,6071,1.245464e-02,3.759938e-03,1.886872e-04,1.479501e-05,1.148584e+02,1.977805e+03
50855936,2842383,50855936,6135,1.280016e-02,4.128596e-03,1.982990e-04,1.776695e-05,1.207093e+02,2.375095e+03
51380224,2846446,51380224,6188,1.093871e-02,4.335138e-03,1.493387e-04,1.955080e-05,9.090607e+01,2.613562e+03
51904512,2851578,51904512,6241,1.130297e-02,5.696406e-03,1.583742e-04,3.344188e-05,9.640616e+01,4.470529e+03
52428800,2852545,52428800,6299,1.040015e-02,5.875598e-03,1.364658e-04,3.554649e-05,8.306999e+01,4.751875e+03
52953088,2853629,52953088,6361,1.085494e-02,5.633147e-03,1.472982e-04,3.271424e-05,8.966398e+01,4.373258e+03
