trueR,trueI
-1.281710e-03,-8.649000e-05
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,7815784,28835840,525444,-2.386116e-03,7.458485e-04,1.219713e-06,6.927874e-07,7.424687e-01,9.261221e+01
1048576,7816930,57671680,1050498,-2.036489e-03,1.736255e-04,5.696918e-07,6.766010e-08,3.467851e-01,9.044838e+00
1572864,7819943,86507520,1575778,-1.854492e-03,-2.133310e-04,3.280796e-07,1.608865e-08,1.997100e-01,2.150739e+00
2097152,7821380,115343360,2101090,-1.754165e-03,4.637238e-05,2.232141e-07,1.765241e-08,1.358758e-01,2.359784e+00
2621440,7821438,144179200,2626624,-1.402655e-03,-1.506909e-04,1.462768e-08,4.121762e-09,8.904218e-03,5.509993e-01
3145728,7822761,173015040,3152246,-1.694234e-03,4.584408e-05,1.701757e-07,1.751231e-08,1.035900e-01,2.341055e+00
3670016,7823079,201850880,3677491,-1.662833e-03,6.041260e-07,1.452544e-07,7.585387e-09,8.841985e-02,1.014018e+00
4194304,7823690,230686720,4202618,-1.640153e-03,9.228569e-05,1.284813e-07,3.196075e-08,7.820966e-02,4.272530e+00
4718592,7824706,259522560,4728045,-1.723687e-03,-2.026086e-04,1.953439e-07,1.348354e-08,1.189106e-01,1.802487e+00
5242880,7825399,288358400,5253440,-1.782781e-03,-3.012108e-04,2.510726e-07,4.610500e-08,1.528339e-01,6.163342e+00
5767168,7826212,317194240,5778898,-1.568554e-03,-3.089009e-04,8.227973e-08,4.946659e-08,5.008566e-02,6.612720e+00
6291456,7826401,346030080,6303936,-1.525221e-03,-2.674086e-04,5.929763e-08,3.273153e-08,3.609589e-02,4.375569e+00
6815744,7827522,374865920,6829283,-1.353976e-03,-1.520235e-04,5.222371e-09,4.294641e-09,3.178983e-03,5.741100e-01
7340032,7827721,403701760,7354914,-1.290217e-03,-2.262458e-04,7.237583e-11,1.953167e-08,4.405692e-05,2.611004e+00
7864320,7827725,432537600,7880483,-1.286064e-03,-1.436077e-04,1.895369e-11,3.262435e-09,1.153757e-05,4.361241e-01
8388608,7827958,461373440,8405841,-1.276211e-03,-1.729538e-04,3.024406e-11,7.475984e-09,1.841029e-05,9.993937e-01
8912896,7828991,490209280,8930928,-1.306431e-03,-2.232576e-04,6.111177e-10,1.870537e-08,3.720020e-04,2.500544e+00
9437184,7831290,519045120,9456692,-1.333640e-03,-1.361676e-04,2.696733e-09,2.467864e-09,1.641567e-03,3.299054e-01
9961472,7832081,547880960,9982208,-1.256071e-03,-1.680771e-04,6.573683e-10,6.656457e-09,4.001559e-04,8.898388e-01
10485760,7832373,576716800,10507423,-1.261690e-03,-1.974228e-04,4.007981e-10,1.230608e-08,2.439755e-04,1.645084e+00
11010048,7834203,605552640,11032457,-1.301424e-03,-1.570146e-04,3.886603e-10,4.973721e-09,2.365869e-04,6.648897e-01
11534336,7836259,634388480,11557473,-1.383469e-03,-1.301091e-04,1.035484e-08,1.902629e-09,6.303242e-03,2.543445e-01
