trueR,trueI
-1.281710e-03,-8.649000e-05
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,2633212,524288,71,1.107158e-02,9.889416e-02,1.526038e-04,9.797169e-03,9.289361e+01,1.309691e+06
1048576,2634272,1048576,123,-2.915908e-02,1.070801e-01,7.771477e-04,1.148467e-02,4.730685e+02,1.535277e+06
1572864,2635485,1572864,200,-5.910778e-02,5.277109e-02,3.343855e-03,2.793923e-03,2.035485e+03,3.734932e+05
2097152,2635668,2097152,256,-2.897869e-02,3.995796e-02,7.671225e-04,1.603558e-03,4.669659e+02,2.143645e+05
2621440,2636770,2621440,314,-5.294529e-02,2.616709e-02,2.669125e-03,6.892505e-04,1.624761e+03,9.213939e+04
3145728,2636963,3145728,365,-3.490304e-02,1.789466e-02,1.130394e-03,3.233216e-04,6.880979e+02,4.322180e+04
3670016,2637076,3670016,437,-4.246483e-02,1.983443e-02,1.696050e-03,3.968432e-04,1.032426e+03,5.305022e+04
4194304,2637257,4194304,505,-5.554506e-02,1.497862e-02,2.944512e-03,2.269576e-04,1.792395e+03,3.033982e+04
4718592,2637293,4718592,579,-6.731419e-02,2.050101e-02,4.360289e-03,4.238452e-04,2.654213e+03,5.665986e+04
5242880,2637333,5242880,639,-6.517676e-02,1.437291e-02,4.082577e-03,2.090742e-04,2.485163e+03,2.794915e+04
5767168,2637374,5767168,707,-5.643150e-02,1.399389e-02,3.041499e-03,1.982571e-04,1.851434e+03,2.650311e+04
6291456,2637391,6291456,757,-4.774277e-02,1.104005e-03,2.158630e-03,1.417277e-06,1.314010e+03,1.894624e+02
6815744,2637455,6815744,820,-4.697876e-02,-3.956628e-03,2.088220e-03,1.497797e-05,1.271150e+03,2.002263e+03
7340032,2637504,7340032,881,-3.763493e-02,6.201105e-03,1.321557e-03,3.953385e-05,8.044633e+02,5.284907e+03
7864320,2637590,7864320,943,-3.777699e-02,-1.142038e-02,1.331905e-03,1.284571e-04,8.107629e+02,1.717222e+04
8388608,2637649,8388608,1027,-3.990962e-02,7.112995e-04,1.492115e-03,6.364681e-07,9.082864e+02,8.508340e+01
8912896,2637723,8912896,1073,-3.614986e-02,-3.709439e-03,1.215788e-03,1.312576e-05,7.400795e+02,1.754659e+03
9437184,2637806,9437184,1144,-4.019109e-02,-8.450169e-03,1.513940e-03,6.995113e-05,9.215715e+02,9.351104e+03
9961472,2637816,9961472,1211,-3.801053e-02,-9.859514e-03,1.349006e-03,9.551200e-05,8.211725e+02,1.276810e+04
10485760,2637850,10485760,1273,-4.291214e-02,-4.752460e-03,1.733093e-03,2.177127e-05,1.054975e+03,2.910396e+03
11010048,2638170,11010048,1334,-4.710232e-02,8.126806e-04,2.099528e-03,8.085078e-07,1.278033e+03,1.080817e+02
11534336,2638331,11534336,1395,-4.412983e-02,-5.876747e-04,1.835962e-03,2.511861e-07,1.117594e+03,3.357870e+01
12058624,2638491,12058624,1472,-4.489925e-02,-5.243760e-03,1.902490e-03,2.659743e-05,1.158091e+03,3.555560e+03
12582912,2638597,12582912,1527,-4.286101e-02,-9.679346e-03,1.728839e-03,9.202289e-05,1.052386e+03,1.230167e+04
13107200,2638600,13107200,1612,-3.921454e-02,-8.639304e-03,1.438899e-03,7.315062e-05,8.758926e+02,9.778815e+03
13631488,2638951,13631488,1679,-3.662265e-02,-4.310071e-03,1.248982e-03,1.783863e-05,7.602853e+02,2.384678e+03
14155776,2638963,14155776,1748,-3.664548e-02,2.021205e-03,1.250596e-03,4.442380e-06,7.612679e+02,5.938597e+02
14680064,2638971,14680064,1817,-3.479195e-02,-1.484766e-03,1.122936e-03,1.955175e-06,6.835582e+02,2.613689e+02
15204352,2639717,15204352,1863,-3.485901e-02,5.759417e-04,1.127435e-03,4.388158e-07,6.862968e+02,5.866113e+01
15728640,2640422,15728640,1913,-2.833667e-02,2.330541e-03,7.319708e-04,5.842038e-06,4.455682e+02,7.809668e+02
16252928,2648001,16252928,1967,-2.637168e-02,3.357102e-03,6.295065e-04,1.185833e-05,3.831957e+02,1.585228e+03
16777216,2648837,16777216,2022,-2.333962e-02,3.111943e-03,4.865515e-04,1.022997e-05,2.961756e+02,1.367549e+03
17301504,2651559,17301504,2093,-2.209158e-02,2.022670e-03,4.330508e-04,4.448558e-06,2.636084e+02,5.946856e+02
17825792,2652837,17825792,2157,-1.833859e-02,-4.107866e-03,2.909371e-04,1.617147e-05,1.771004e+02,2.161811e+03
18350080,2654818,18350080,2229,-1.808317e-02,-5.866445e-03,2.822891e-04,3.340788e-05,1.718362e+02,4.465984e+03
18874368,2663956,18874368,2290,-1.844438e-02,-5.136403e-03,2.945572e-04,2.550162e-05,1.793040e+02,3.409070e+03
19398656,2666633,19398656,2346,-1.724645e-02,-7.264902e-03,2.548731e-04,5.152960e-05,1.551474e+02,6.888505e+03
19922944,2666780,19922944,2402,-1.741593e-02,-4.301438e-03,2.603130e-04,1.776578e-05,1.584588e+02,2.374940e+03
20447232,2673656,20447232,2467,-1.816665e-02,-4.142538e-03,2.851011e-04,1.645153e-05,1.735479e+02,2.199249e+03
20971520,2674553,20971520,2521,-1.458354e-02,-6.590856e-03,1.769387e-04,4.230677e-05,1.077068e+02,5.655593e+03
21495808,2677650,21495808,2583,-7.918592e-03,-5.068546e-03,4.404820e-05,2.482088e-05,2.681320e+01,3.318069e+03
22020096,2677671,22020096,2636,-9.655422e-03,-3.722284e-03,7.011904e-05,1.321900e-05,4.268315e+01,1.767123e+03
22544384,2677709,22544384,2716,-1.101272e-02,-2.845874e-03,9.469256e-05,7.614197e-06,5.764164e+01,1.017870e+03
23068672,2678032,23068672,2781,-5.885019e-03,-8.632647e-04,2.119046e-05,6.033790e-07,1.289914e+01,8.066002e+01
23592960,2678296,23592960,2838,-5.171721e-03,-7.667541e-04,1.513219e-05,4.627592e-07,9.211326e+00,6.186190e+01
24117248,2679658,24117248,2908,-8.472092e-03,-2.351098e-03,5.170160e-05,5.128448e-06,3.147201e+01,6.855737e+02
24641536,2680337,24641536,2965,-1.035039e-02,2.002386e-04,8.224091e-05,8.221331e-08,5.006202e+01,1.099032e+01
25165824,2680642,25165824,3027,-8.795586e-03,-2.181008e-03,5.645834e-05,4.387006e-06,3.436755e+01,5.864574e+02
25690112,2680763,25690112,3087,-8.578265e-03,-6.162644e-04,5.323972e-05,2.806609e-07,3.240830e+01,3.751891e+01
26214400,2680950,26214400,3144,-7.386024e-03,-2.953213e-03,3.726265e-05,8.218102e-06,2.268267e+01,1.098600e+03
26738688,2681011,26738688,3212,-6.734605e-03,-7.157973e-04,2.973406e-05,3.960277e-07,1.809984e+01,5.294120e+01
27262976,2681167,27262976,3287,-7.066413e-03,1.774724e-03,3.346279e-05,3.464116e-06,2.036961e+01,4.630849e+02
27787264,2681655,27787264,3346,-9.213286e-03,3.138344e-03,6.290990e-05,1.039955e-05,3.829477e+01,1.390218e+03
28311552,2681676,28311552,3412,-8.213498e-03,4.784763e-03,4.804968e-05,2.372910e-05,2.924900e+01,3.172120e+03
28835840,2681685,28835840,3469,-6.646408e-03,4.486145e-03,2.877998e-05,2.090900e-05,1.751907e+01,2.795126e+03
29360128,2681743,29360128,3537,-6.860661e-03,3.022493e-03,3.112469e-05,9.665776e-06,1.894635e+01,1.292126e+03
29884416,2681749,29884416,3582,-7.140593e-03,2.992456e-03,3.432651e-05,9.479908e-06,2.089538e+01,1.267279e+03
30408704,2681845,30408704,3649,-6.055593e-03,1.080635e-03,2.278996e-05,1.362182e-06,1.387280e+01,1.820972e+02
30932992,2681889,30932992,3703,-7.406964e-03,3.874011e-03,3.751873e-05,1.568557e-05,2.283856e+01,2.096855e+03
31457280,2681984,31457280,3769,-3.752606e-03,3.336762e-03,6.105330e-06,1.171865e-05,3.716461e+00,1.566556e+03
31981568,2682041,31981568,3839,-3.930071e-04,5.703328e-03,7.897928e-07,3.352200e-05,4.807659e-01,4.481239e+03
32505856,2682107,32505856,3909,-3.633135e-03,4.890213e-03,5.529202e-06,2.476757e-05,3.365758e+00,3.310943e+03
33030144,2682136,33030144,3976,-6.673936e-03,3.874812e-03,2.907610e-05,1.569192e-05,1.769932e+01,2.097704e+03
33554432,2682138,33554432,4041,-9.243443e-03,2.154510e-03,6.338918e-05,5.022082e-06,3.858652e+01,6.713547e+02
34078720,2682143,34078720,4100,-8.542480e-03,1.792274e-03,5.271878e-05,3.529754e-06,3.209119e+01,4.718595e+02
34603008,2682189,34603008,4155,-8.336654e-03,3.242373e-03,4.977224e-05,1.108133e-05,3.029756e+01,1.481358e+03
35127296,2682319,35127296,4213,-9.757251e-03,3.795768e-03,7.183478e-05,1.507193e-05,4.372756e+01,2.014824e+03
35651584,2682340,35651584,4283,-8.445533e-03,3.259697e-03,5.132036e-05,1.119697e-05,3.123994e+01,1.496817e+03
36175872,2682361,36175872,4349,-9.497466e-03,4.547527e-03,6.749865e-05,2.147411e-05,4.108805e+01,2.870671e+03
36700160,2682373,36700160,4410,-8.464616e-03,5.199405e-03,5.159414e-05,2.794068e-05,3.140659e+01,3.735126e+03
37224448,2682507,37224448,4470,-7.172866e-03,5.566315e-03,3.470572e-05,3.195420e-05,2.112621e+01,4.271655e+03
37748736,2682595,37748736,4543,-6.188748e-03,3.342685e-03,2.407903e-05,1.175924e-05,1.465748e+01,1.571982e+03
38273024,2682601,38273024,4614,-7.320121e-03,1.349963e-03,3.646241e-05,2.063397e-06,2.219554e+01,2.758360e+02
38797312,2682619,38797312,4680,-8.147922e-03,2.990637e-03,4.714487e-05,9.468711e-06,2.869822e+01,1.265782e+03
39321600,2682686,39321600,4742,-5.697301e-03,2.666423e-03,1.949745e-05,7.578532e-06,1.186856e+01,1.013102e+03
