trueR,trueI
-1.344300e-04,-2.213900e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,22906114,50855936,524288,2.075840e-03,-1.323292e-03,4.885293e-06,1.214188e-06,2.703325e+02,2.477251e+01
1048576,22910273,101711872,1048576,3.876810e-04,-6.125955e-04,2.725999e-07,1.530417e-07,1.508458e+01,3.122438e+00
1572864,22920043,152567808,1572864,8.740948e-05,-4.652915e-04,4.921275e-08,5.948792e-08,2.723236e+00,1.213704e+00
2097152,22924044,203423744,2097152,8.681777e-05,-2.424932e-04,4.895058e-08,4.453433e-10,2.708728e+00,9.086130e-03
2621440,22936943,254279680,2621511,-1.134959e-04,-1.811711e-04,4.382348e-10,1.617560e-09,2.425015e-02,3.300232e-02
3145728,22949265,305135616,3145799,-3.698846e-05,-3.681722e-04,9.494853e-09,2.154502e-08,5.254070e-01,4.395729e-01
3670016,22949430,355991552,3670087,-1.084842e-04,-1.077561e-04,6.731828e-10,1.291267e-08,3.725123e-02,2.634510e-01
4194304,22954072,406847488,4194375,5.801080e-05,-2.575397e-04,3.703346e-08,1.306799e-09,2.049283e+00,2.666201e-02
4718592,22955378,457703424,4718663,-3.400186e-05,-2.798736e-04,1.008581e-08,3.420329e-09,5.581083e-01,6.978336e-02
5242880,22955420,508559360,5242951,-1.576227e-04,-2.519067e-04,5.378998e-10,9.312666e-10,2.976522e-02,1.900019e-02
5767168,22957501,559415296,5767238,-1.674185e-04,-3.935382e-04,1.088244e-09,2.963499e-08,6.021908e-02,6.046287e-01
6291456,22958835,610271232,6291526,-2.475581e-04,-4.328307e-04,1.279796e-08,4.470719e-08,7.081875e-01,9.121396e-01
6815744,22963530,661127168,6815814,-2.464920e-04,-3.574301e-04,1.255788e-08,1.850692e-08,6.949027e-01,3.775880e-01
7340032,22972297,711983104,7340102,-2.977131e-04,-4.126276e-04,2.666136e-08,3.657182e-08,1.475333e+00,7.461575e-01
7864320,22974064,762839040,7864390,-3.140210e-04,-4.755824e-04,3.225293e-08,6.461377e-08,1.784748e+00,1.318284e+00
8388608,22977336,813694976,8388678,-3.306911e-04,-5.708472e-04,3.851843e-08,1.221203e-07,2.131455e+00,2.491564e+00
8912896,22981743,864550912,8912966,-3.576193e-04,-5.659812e-04,4.981347e-08,1.187431e-07,2.756477e+00,2.422659e+00
9437184,22982916,915406848,9437254,-4.347762e-04,-6.045868e-04,9.020786e-08,1.468398e-07,4.991740e+00,2.995903e+00
9961472,22985980,966262784,9961542,-3.309849e-04,-5.898247e-04,3.863385e-08,1.357442e-07,2.137842e+00,2.769525e+00
10485760,22986941,1017118720,10485830,-3.696891e-04,-5.228618e-04,5.534685e-08,9.088528e-08,3.062672e+00,1.854289e+00
11010048,22987434,1067974656,11010118,-3.425734e-04,-4.433049e-04,4.332368e-08,4.924622e-08,2.397358e+00,1.004747e+00
11534336,22992575,1118830592,11534406,-3.028045e-04,-4.354352e-04,2.834999e-08,4.581537e-08,1.568775e+00,9.347493e-01
12058624,22992802,1169686528,12058694,-2.564195e-04,-3.685244e-04,1.488145e-08,2.164853e-08,8.234795e-01,4.416848e-01
12582912,22993371,1220542464,12582982,-2.310239e-04,-4.032074e-04,9.330386e-09,3.305758e-08,5.163061e-01,6.744583e-01
13107200,22994017,1271398400,13107271,-2.648761e-04,-4.121650e-04,1.701620e-08,3.639509e-08,9.416080e-01,7.425519e-01
13631488,22994353,1322254336,13631560,-3.313996e-04,-4.367649e-04,3.879701e-08,4.638634e-08,2.146871e+00,9.463986e-01
14155776,22996868,1373110272,14155849,-3.049798e-04,-4.678991e-04,2.908723e-08,6.076670e-08,1.609571e+00,1.239794e+00
14680064,22998674,1423966208,14680137,-3.395376e-04,-4.883427e-04,4.206914e-08,7.126373e-08,2.327937e+00,1.453960e+00
15204352,23004725,1474822144,15204425,-3.109419e-04,-4.241170e-04,3.115646e-08,4.109824e-08,1.724073e+00,8.385080e-01
15728640,23006433,1525678080,15728713,-3.044279e-04,-4.461740e-04,2.889930e-08,5.052786e-08,1.599171e+00,1.030896e+00
16252928,23008563,1576534016,16253008,-2.818425e-04,-4.849611e-04,2.173044e-08,6.946972e-08,1.202475e+00,1.417358e+00
16777216,23009471,1627389952,16777297,-3.521811e-04,-4.965240e-04,4.741555e-08,7.569874e-08,2.623786e+00,1.544446e+00
17301504,23019926,1678245888,17301586,-3.279156e-04,-5.039556e-04,3.743669e-08,7.984332e-08,2.071596e+00,1.629005e+00
17825792,23026268,1729101824,17825874,-3.143638e-04,-5.207799e-04,3.237619e-08,8.963430e-08,1.791568e+00,1.828766e+00
18350080,23028373,1779957760,18350163,-2.923727e-04,-4.877525e-04,2.494591e-08,7.094899e-08,1.380407e+00,1.447539e+00
18874368,23029310,1830813696,18874451,-3.166278e-04,-4.778996e-04,3.319606e-08,6.579717e-08,1.836936e+00,1.342428e+00
19398656,23031033,1881669632,19398739,-2.991853e-04,-5.014305e-04,2.714430e-08,7.842268e-08,1.502057e+00,1.600021e+00
19922944,23032825,1932525568,19923095,-3.185347e-04,-4.967452e-04,3.389453e-08,7.582051e-08,1.875587e+00,1.546930e+00
20447232,23037041,1983381504,20447383,-3.122040e-04,-4.721367e-04,3.160360e-08,6.287392e-08,1.748816e+00,1.282787e+00
20971520,23038204,2034237440,20971674,-3.031029e-04,-4.707378e-04,2.845056e-08,6.217431e-08,1.574340e+00,1.268513e+00
21495808,23039557,2085093376,21495962,-3.028671e-04,-4.800908e-04,2.837107e-08,6.692608e-08,1.569941e+00,1.365461e+00
22020096,23040474,2135949312,22020250,-3.180794e-04,-4.724106e-04,3.372709e-08,6.301134e-08,1.866322e+00,1.285591e+00
22544384,23040769,2186805248,22544538,-3.235390e-04,-4.589722e-04,3.576221e-08,5.644531e-08,1.978937e+00,1.151627e+00
23068672,23041574,2237661184,23068826,-3.065738e-04,-4.604881e-04,2.963350e-08,5.716791e-08,1.639799e+00,1.166370e+00
23592960,23042227,2288517120,23593113,-2.938307e-04,-4.606602e-04,2.540859e-08,5.725023e-08,1.406009e+00,1.168049e+00
24117248,23043872,2339373056,24117401,-3.217496e-04,-4.223608e-04,3.508862e-08,4.038926e-08,1.941663e+00,8.240430e-01
24641536,23044618,2390228992,24641689,-3.043443e-04,-4.188423e-04,2.887089e-08,3.898742e-08,1.597599e+00,7.954420e-01
25165824,23050904,2441084928,25165977,-2.790380e-04,-4.312691e-04,2.091147e-08,4.404923e-08,1.157157e+00,8.987157e-01
25690112,23054831,2491940864,25690272,-2.735379e-04,-4.283426e-04,1.935100e-08,4.282937e-08,1.070807e+00,8.738275e-01
26214400,23058404,2542796800,26214560,-2.520991e-04,-3.908233e-04,1.384602e-08,2.870763e-08,7.661834e-01,5.857082e-01
26738688,23058645,2593652736,26738849,-2.298746e-04,-3.902497e-04,9.109666e-09,2.851360e-08,5.040923e-01,5.817496e-01
27262976,23063187,2644508672,27263137,-2.572374e-04,-3.775617e-04,1.508167e-08,2.438961e-08,8.345588e-01,4.976097e-01
27787264,23070564,2695364608,27787432,-2.457936e-04,-3.604830e-04,1.240186e-08,1.934687e-08,6.862691e-01,3.947252e-01
28311552,23082100,2746220544,28311787,-2.353020e-04,-3.493317e-04,1.017516e-08,1.636908e-08,5.630525e-01,3.339706e-01
28835840,23082637,2797076480,28836079,-2.195898e-04,-3.535816e-04,7.252190e-09,1.747462e-08,4.013070e-01,3.565265e-01
29360128,23083083,2847932416,29360367,-2.348213e-04,-3.730635e-04,1.007842e-08,2.300484e-08,5.576991e-01,4.693569e-01
29884416,23085188,2898788352,29884656,-2.143490e-04,-3.622625e-04,6.387042e-09,1.984506e-08,3.534332e-01,4.048893e-01
30408704,23093404,2949644288,30408944,-2.239783e-04,-3.677119e-04,8.018902e-09,2.141008e-08,4.437339e-01,4.368199e-01
30932992,23095645,3000500224,30933232,-1.971660e-04,-3.453047e-04,3.935811e-09,1.535486e-08,2.177920e-01,3.132779e-01
31457280,23099856,3051356160,31457523,-2.186647e-04,-3.495130e-04,7.095491e-09,1.641550e-08,3.926360e-01,3.349177e-01
31981568,23106464,3102212096,31981811,-2.267391e-04,-3.324740e-04,8.520964e-09,1.233964e-08,4.715160e-01,2.517599e-01
32505856,23106755,3153068032,32506169,-2.308110e-04,-3.215373e-04,9.289300e-09,1.002948e-08,5.140326e-01,2.046268e-01
33030144,23109500,3203923968,33030461,-2.048376e-04,-3.278368e-04,4.957232e-09,1.133091e-08,2.743133e-01,2.311792e-01
33554432,23113203,3254779904,33554750,-2.053903e-04,-3.412185e-04,5.035367e-09,1.435887e-08,2.786370e-01,2.929572e-01
34078720,23114225,3305635840,34079039,-1.773060e-04,-3.288402e-04,1.838355e-09,1.154555e-08,1.017272e-01,2.355584e-01
34603008,23124791,3356491776,34603328,-2.000871e-04,-3.271881e-04,4.310854e-09,1.119323e-08,2.385453e-01,2.283702e-01
35127296,23151157,3407347712,35127617,-2.156207e-04,-3.273209e-04,6.591934e-09,1.122136e-08,3.647711e-01,2.289441e-01
35651584,23161194,3458203648,35651910,-2.308267e-04,-3.317292e-04,9.292324e-09,1.217473e-08,5.141999e-01,2.483952e-01
36175872,23162264,3509059584,36176198,-2.442748e-04,-3.396741e-04,1.206589e-08,1.399113e-08,6.676776e-01,2.854544e-01
36700160,23162908,3559915520,36700487,-2.390116e-04,-3.161881e-04,1.093730e-08,8.986677e-09,6.052264e-01,1.833509e-01
37224448,23163748,3610771456,37224845,-2.292917e-04,-3.387769e-04,8.998747e-09,1.377969e-08,4.979545e-01,2.811404e-01
37748736,23165565,3661627392,37749133,-2.398442e-04,-3.560576e-04,1.111215e-08,1.813537e-08,6.149017e-01,3.700074e-01
38273024,23166759,3712483328,38273421,-2.439408e-04,-3.546448e-04,1.199262e-08,1.775684e-08,6.636232e-01,3.622845e-01
38797312,23169846,3763339264,38797710,-2.348518e-04,-3.424417e-04,1.008454e-08,1.465352e-08,5.580378e-01,2.989689e-01
39321600,23176469,3814195200,39321999,-2.291784e-04,-3.219909e-04,8.977258e-09,1.012053e-08,4.967654e-01,2.064845e-01
39845888,23179561,3865051136,39846287,-2.367222e-04,-3.220037e-04,1.046369e-08,1.012312e-08,5.790184e-01,2.065372e-01
40370176,23181733,3915907072,40370577,-2.315983e-04,-3.131303e-04,9.441679e-09,8.416287e-09,5.224646e-01,1.717135e-01
40894464,23195649,3966763008,40894865,-2.386105e-04,-2.875034e-04,1.085358e-08,4.370983e-09,6.005934e-01,8.917911e-02
41418752,23198721,4017618944,41419157,-2.223031e-04,-3.096893e-04,7.721676e-09,7.796760e-09,4.272865e-01,1.590736e-01
41943040,23200110,4068474880,41943445,-2.444025e-04,-2.994114e-04,1.209396e-08,6.087346e-09,6.692311e-01,1.241973e-01
42467328,23203893,4119330816,42467733,-2.291355e-04,-3.046994e-04,8.969125e-09,6.940448e-09,4.963153e-01,1.416027e-01
42991616,23204272,4170186752,42992021,-2.157022e-04,-2.987619e-04,6.605175e-09,5.986412e-09,3.655038e-01,1.221379e-01
43515904,23224267,4221042688,43516309,-2.134398e-04,-3.088844e-04,6.242555e-09,7.655269e-09,3.454379e-01,1.561868e-01
44040192,23232939,4271898624,44040597,-1.983772e-04,-3.128821e-04,4.089239e-09,8.370809e-09,2.262820e-01,1.707857e-01
44564480,23236310,4322754560,44564885,-2.127282e-04,-3.060373e-04,6.130608e-09,7.165158e-09,3.392432e-01,1.461873e-01
45088768,23236471,4373610496,45089174,-2.014945e-04,-2.951840e-04,4.497654e-09,5.445559e-09,2.488821e-01,1.111032e-01
45613056,23236710,4424466432,45613461,-1.962355e-04,-3.084084e-04,3.819926e-09,7.572202e-09,2.113793e-01,1.544921e-01
46137344,23241070,4475322368,46137749,-1.916169e-04,-2.891728e-04,3.270337e-09,4.594509e-09,1.809673e-01,9.373961e-02
46661632,23244300,4526178304,46662039,-1.905576e-04,-2.828852e-04,3.150309e-09,3.781662e-09,1.743254e-01,7.715545e-02
47185920,23253460,4577034240,47186331,-1.873348e-04,-2.871164e-04,2.798919e-09,4.319958e-09,1.548810e-01,8.813807e-02
47710208,23257148,4627890176,47710620,-1.985509e-04,-2.976490e-04,4.111490e-09,5.815432e-09,2.275134e-01,1.186495e-01
48234496,23261182,4678746112,48234908,-1.891736e-04,-3.087406e-04,2.996863e-09,7.630131e-09,1.658343e-01,1.556740e-01
48758784,23265035,4729602048,48759196,-1.814131e-04,-3.007466e-04,2.207414e-09,6.297472e-09,1.221494e-01,1.284844e-01
49283072,23273859,4780457984,49283484,-1.862170e-04,-3.066817e-04,2.681894e-09,7.274674e-09,1.484052e-01,1.484217e-01
49807360,23274106,4831313920,49807773,-1.852060e-04,-3.051344e-04,2.578197e-09,7.013124e-09,1.426671e-01,1.430855e-01
50331648,23280220,4882169856,50332062,-1.876120e-04,-3.100443e-04,2.828326e-09,7.859589e-09,1.565082e-01,1.603555e-01
50855936,23289703,4933025792,50856351,-1.764470e-04,-3.012735e-04,1.765432e-09,6.381380e-09,9.769190e-02,1.301963e-01
51380224,23305540,4983881728,51380639,-1.796886e-04,-3.078679e-04,2.048344e-09,7.478425e-09,1.133472e-01,1.525788e-01
51904512,23319239,5034737664,51904928,-1.812330e-04,-3.162570e-04,2.190517e-09,8.999749e-09,1.212144e-01,1.836176e-01
52428800,23341203,5085593600,52429216,-1.990521e-04,-3.256296e-04,4.176010e-09,1.086590e-08,2.310836e-01,2.216919e-01
52953088,23345833,5136449536,52953504,-2.015703e-04,-3.278408e-04,4.507825e-09,1.133177e-08,2.494449e-01,2.311968e-01
53477376,23348666,5187305472,53477792,-1.975569e-04,-3.265060e-04,3.985004e-09,1.104938e-08,2.205141e-01,2.254353e-01
54001664,23369518,5238161408,54002081,-2.039877e-04,-3.380631e-04,4.838280e-09,1.361261e-08,2.677310e-01,2.777318e-01
54525952,23375486,5289017344,54526369,-2.060127e-04,-3.311537e-04,5.124079e-09,1.204807e-08,2.835460e-01,2.458110e-01
55050240,23375909,5339873280,55050657,-2.226672e-04,-3.328867e-04,7.785808e-09,1.243151e-08,4.308353e-01,2.536342e-01
55574528,23393716,5390729216,55574951,-2.254289e-04,-3.312181e-04,8.280800e-09,1.206220e-08,4.582263e-01,2.460995e-01
56098816,23400465,5441585152,56099239,-2.170370e-04,-3.224319e-04,6.823919e-09,1.020947e-08,3.776083e-01,2.082990e-01
56623104,23417809,5492441088,56623527,-2.154686e-04,-3.434363e-04,6.567259e-09,1.489530e-08,3.634057e-01,3.039017e-01
57147392,23447373,5543297024,57147814,-2.219745e-04,-3.337311e-04,7.664046e-09,1.262052e-08,4.240975e-01,2.574905e-01
57671680,23458289,5594152960,57672106,-2.321267e-04,-3.453087e-04,9.544650e-09,1.535583e-08,5.281627e-01,3.132978e-01
58195968,23463438,5645008896,58196394,-2.325881e-04,-3.516838e-04,9.635009e-09,1.697646e-08,5.331627e-01,3.463628e-01
58720256,23494855,5695864832,58720751,-2.372686e-04,-3.462377e-04,1.057577e-08,1.558695e-08,5.852206e-01,3.180132e-01
59244544,23499854,5746720768,59245039,-2.186031e-04,-3.442531e-04,7.085115e-09,1.509535e-08,3.920618e-01,3.079832e-01
