trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
262144,290747,262144,32821,-1.012377e-01,1.140110e-01,1.039615e-05,5.353924e-05,9.526992e-04,4.703187e-03
524288,290821,524288,65711,-1.039993e-01,1.139215e-01,2.140600e-07,5.223647e-05,1.961638e-05,4.588744e-03
786432,290822,786432,98530,-1.055495e-01,1.128898e-01,1.182741e-06,3.838838e-05,1.083859e-04,3.372250e-03
1048576,290823,1048576,131321,-1.058184e-01,1.128537e-01,1.839802e-06,3.794173e-05,1.685988e-04,3.333014e-03
1310720,290823,1310720,163859,-1.051207e-01,1.107885e-01,4.338639e-07,1.676484e-05,3.975913e-05,1.472717e-03
1572864,290826,1572864,196573,-1.055097e-01,1.101863e-01,1.097692e-06,1.219618e-05,1.005921e-04,1.071381e-03
1835008,290827,1835008,229202,-1.045670e-01,1.085524e-01,1.103148e-08,3.453838e-06,1.010920e-06,3.034045e-04
2097152,290828,2097152,261794,-1.047802e-01,1.080822e-01,1.012556e-07,1.927202e-06,9.279026e-06,1.692962e-04
2359296,290829,2359296,294637,-1.043606e-01,1.080294e-01,1.027943e-08,1.783167e-06,9.420028e-07,1.566434e-04
2621440,290829,2621440,327417,-1.044062e-01,1.079563e-01,3.111687e-09,1.593476e-06,2.851539e-07,1.399798e-04
2883584,290830,2883584,360208,-1.040604e-01,1.080612e-01,1.613134e-07,1.869206e-06,1.478270e-05,1.642015e-04
3145728,290831,3145728,392956,-1.042869e-01,1.068975e-01,3.064299e-08,4.142951e-08,2.808112e-06,3.639401e-06
3407872,290836,3407872,425635,-1.035425e-01,1.067414e-01,8.454090e-07,2.246110e-09,7.747296e-05,1.973109e-07
3670016,290836,3670016,458526,-1.034526e-01,1.063663e-01,1.018853e-06,1.073573e-07,9.336729e-05,9.430863e-06
3932160,290836,3932160,491476,-1.032620e-01,1.068725e-01,1.440102e-06,3.187591e-08,1.319705e-04,2.800159e-06
4194304,290837,4194304,524342,-1.032469e-01,1.067435e-01,1.476469e-06,2.454104e-09,1.353031e-04,2.155822e-07
4456448,290837,4456448,557111,-1.032018e-01,1.065941e-01,1.588082e-06,9.988421e-09,1.455312e-04,8.774389e-07
4718592,290839,4718592,590185,-1.031825e-01,1.066254e-01,1.637090e-06,4.700507e-09,1.500223e-04,4.129188e-07
4980736,290842,4980736,623083,-1.034477e-01,1.064630e-01,1.028728e-06,5.336343e-08,9.427229e-05,4.687742e-06
5242880,290843,5242880,655856,-1.037039e-01,1.063951e-01,5.746653e-07,8.933819e-08,5.266211e-05,7.847967e-06
5505024,290846,5505024,688569,-1.036594e-01,1.062092e-01,6.442128e-07,2.350328e-07,5.903543e-05,2.064660e-05
5767168,290846,5767168,721417,-1.036877e-01,1.062684e-01,5.995083e-07,1.811540e-07,5.493873e-05,1.591358e-05
6029312,290846,6029312,754387,-1.036814e-01,1.064505e-01,6.093671e-07,5.927768e-08,5.584218e-05,5.207283e-06
