trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,78587836,503316480,3317227,1.500445e-01,-9.444509e-02,1.985041e-02,5.234247e-03,2.369423e+02,1.071982e+01
67108864,78602341,1006632960,6637638,1.563803e-02,8.645301e-02,4.205560e-05,1.178310e-02,5.019922e-01,2.413198e+01
100663296,78604758,1509949440,9953472,7.981298e-02,9.161822e-02,4.992833e-03,1.293115e-02,5.959641e+01,2.648320e+01
134217728,78605000,2013265920,13268554,7.880933e-02,2.581738e-02,4.852004e-03,2.295788e-03,5.791542e+01,4.701810e+00
167772160,78605042,2516582400,16587709,-2.774324e-02,2.056398e-03,1.361332e-03,5.833867e-04,1.624940e+01,1.194785e+00
201326592,78607047,3019898880,19906136,-2.305892e-02,-3.903889e-02,1.037608e-03,2.870276e-04,1.238530e+01,5.878370e-01
234881024,78607882,3523215360,23225689,-2.530147e-02,1.731940e-02,1.187110e-03,1.553652e-03,1.416981e+01,3.181905e+00
268435456,78609032,4026531840,26543099,-1.996487e-02,4.201562e-02,8.478506e-04,4.110429e-03,1.012028e+01,8.418223e+00
301989888,78609339,4529848320,29861626,-1.378069e-02,3.164977e-02,5.259542e-04,2.888716e-03,6.277996e+00,5.916136e+00
335544320,78611665,5033164800,33180998,-4.637439e-02,2.341183e-03,3.083291e-03,5.972248e-04,3.680337e+01,1.223126e+00
369098752,78613935,5536481280,36497531,-6.439887e-02,6.267254e-03,5.409878e-03,8.045309e-04,6.457442e+01,1.647692e+00
402653184,78615872,6039797760,39813030,-3.489045e-02,1.539506e-02,1.939826e-03,1.405655e-03,2.315452e+01,2.878803e+00
436207616,78616868,6543114240,43128620,-5.014737e-02,4.674377e-02,3.516533e-03,4.739052e-03,4.197472e+01,9.705654e+00
469762048,78618009,7046430720,46444922,-5.768479e-02,4.607384e-02,4.467291e-03,4.647263e-03,5.332333e+01,9.517670e+00
503316480,78623812,7549747200,49761911,-7.412625e-02,3.826462e-02,6.935434e-03,3.643525e-03,8.278406e+01,7.461997e+00
536870912,78624429,8053063680,53077670,-5.482405e-02,3.095078e-02,4.093063e-03,2.814067e-03,4.885640e+01,5.763255e+00
570425344,78624439,8556380160,56394569,-5.179383e-02,2.720915e-02,3.714516e-03,2.431097e-03,4.433792e+01,4.978925e+00
603979776,78627207,9059696640,59710965,-4.593702e-02,5.088607e-02,3.034910e-03,5.326529e-03,3.622588e+01,1.090882e+01
637534208,78627260,9563013120,63032901,-5.298520e-02,4.571275e-02,3.861155e-03,4.598163e-03,4.608826e+01,9.417110e+00
671088640,78629183,10066329600,66350819,-5.529130e-02,4.148063e-02,4.153068e-03,4.042116e-03,4.957265e+01,8.278317e+00
704643072,78630441,10569646080,69667924,-5.081788e-02,2.914273e-02,3.596507e-03,2.625511e-03,4.292932e+01,5.377088e+00
738197504,78631363,11072962560,72985881,-3.079401e-02,2.442742e-02,1.595763e-03,2.164522e-03,1.904766e+01,4.432974e+00
771751936,78631431,11576279040,76300731,-4.293932e-02,1.354190e-02,2.713610e-03,1.270132e-03,3.239071e+01,2.601250e+00
805306368,78631591,12079595520,79620562,-4.270330e-02,-3.146516e-03,2.689076e-03,3.591209e-04,3.209787e+01,7.354853e-01
838860800,78633836,12582912000,82936260,-5.084702e-02,-8.586179e-03,3.600002e-03,1.825423e-04,4.297104e+01,3.738495e-01
872415232,78635793,13086228480,86254044,-6.138181e-02,-1.171832e-02,4.975158e-03,1.077169e-04,5.938544e+01,2.206060e-01
905969664,78639847,13589544960,89569571,-6.216292e-02,-1.723227e-02,5.085960e-03,2.366562e-05,6.070801e+01,4.846755e-02
939524096,78640477,14092861440,92889031,-6.330515e-02,-9.595610e-03,5.250184e-03,1.562848e-04,6.266825e+01,3.200737e-01
973078528,78640655,14596177920,96206545,-6.230861e-02,-1.421318e-02,5.106762e-03,6.215463e-05,6.095631e+01,1.272937e-01
1006632960,78641424,15099494400,99527418,-6.667670e-02,-1.940001e-02,5.750143e-03,7.273780e-06,6.863596e+01,1.489682e-02
1040187392,78641856,15602810880,102844468,-6.217743e-02,-2.317021e-02,5.088030e-03,1.151775e-06,6.073272e+01,2.358853e-03
1073741824,78642632,16106127360,106160624,-5.721905e-02,-2.733033e-02,4.405249e-03,2.738769e-05,5.258278e+01,5.609043e-02
1107296256,78642856,16609443840,109476272,-4.597071e-02,-2.362022e-02,3.038623e-03,2.320185e-06,3.627020e+01,4.751775e-03
1140850688,78643350,17112760320,112796092,-4.004864e-02,-2.428327e-02,2.420802e-03,4.779778e-06,2.889564e+01,9.789064e-03
1174405120,78643976,17616076800,116114900,-4.083700e-02,-1.694814e-02,2.499001e-03,2.651079e-05,2.982905e+01,5.429453e-02
1207959552,78645321,18119393280,119434733,-3.869928e-02,-1.712853e-02,2.289841e-03,2.468567e-05,2.733244e+01,5.055666e-02
