trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,77992279,503316480,3318308,5.095626e-02,-7.343610e-02,1.747512e-03,2.635704e-03,2.085899e+01,5.397963e+00
67108864,78016242,1006632960,6636785,5.319516e-03,-2.407361e-02,1.469560e-05,3.906977e-06,1.754125e-01,8.001551e-03
100663296,78078280,1509949440,9953276,-7.409770e-02,1.190125e-01,6.930679e-03,1.991189e-02,8.272730e+01,4.077987e+01
134217728,78085763,2013265920,13270135,-7.161229e-02,9.108813e-03,6.523032e-03,9.738029e-04,7.786147e+01,1.994364e+00
167772160,78087871,2516582400,16587586,-6.075087e-02,2.926121e-02,4.886551e-03,2.637665e-03,5.832779e+01,5.401980e+00
201326592,78110835,3019898880,19904135,-2.639395e-02,2.673199e-02,1.263586e-03,2.384271e-03,1.508265e+01,4.883025e+00
234881024,78156482,3523215360,23223153,-2.868819e-02,-2.160463e-03,1.431956e-03,3.974655e-04,1.709239e+01,8.140157e-01
268435456,78172208,4026531840,26541783,-7.637613e-02,-1.250926e-02,7.315233e-03,9.192477e-05,8.731748e+01,1.882634e-01
301989888,78213473,4529848320,29860681,-4.658369e-02,-7.558206e-03,3.106579e-03,2.113766e-04,3.708135e+01,4.329026e-01
335544320,78225352,5033164800,33178114,-2.090380e-02,-3.527388e-02,9.034111e-04,1.736300e-04,1.078347e+01,3.555971e-01
369098752,78254069,5536481280,36497648,-2.641286e-02,-5.381018e-02,1.264930e-03,1.005726e-03,1.509871e+01,2.059742e+00
402653184,78281892,6039797760,39813756,-1.827375e-02,-5.389023e-02,7.522268e-04,1.010809e-03,8.978874e+00,2.070154e+00
436207616,78294048,6543114240,43132500,-3.737051e-02,-5.415420e-02,2.164437e-03,1.027664e-03,2.583557e+01,2.104672e+00
469762048,78360518,7046430720,46448899,-3.822561e-02,-1.620271e-02,2.244732e-03,3.474266e-05,2.679400e+01,7.115351e-02
503316480,78442486,7549747200,49762881,-5.161646e-02,-3.200842e-02,3.692928e-03,9.823617e-05,4.408023e+01,2.011892e-01
536870912,78455038,8053063680,53082932,-4.462545e-02,-3.115565e-02,2.892122e-03,8.205905e-05,3.452150e+01,1.680582e-01
570425344,78519943,8556380160,56401804,-3.441107e-02,-4.091867e-02,1.897828e-03,3.542551e-04,2.265322e+01,7.255201e-01
603979776,78535385,9059696640,59720163,-3.873538e-02,-4.879080e-02,2.293297e-03,7.125590e-04,2.737369e+01,1.459332e+00
637534208,78537832,9563013120,63035953,-5.434993e-02,-3.865120e-02,4.032622e-03,2.740416e-04,4.813496e+01,5.612415e-01
671088640,78551801,10066329600,66354143,-4.196281e-02,-4.580218e-02,2.612826e-03,5.619355e-04,3.118771e+01,1.150853e+00
704643072,78581351,10569646080,69668755,-4.440551e-02,-5.220291e-02,2.868514e-03,9.063657e-04,3.423971e+01,1.856251e+00
738197504,78625166,11072962560,72986679,-4.499277e-02,-6.665071e-02,2.931765e-03,1.985033e-03,3.499469e+01,4.065380e+00
771751936,78632142,11576279040,76301855,-4.237735e-02,-6.208960e-02,2.655377e-03,1.599408e-03,3.169562e+01,3.275614e+00
805306368,78655339,12079595520,79618610,-5.023934e-02,-5.946232e-02,3.527450e-03,1.396167e-03,4.210502e+01,2.859372e+00
838860800,78659265,12582912000,82936087,-6.480891e-02,-5.794334e-02,5.470363e-03,1.284960e-03,6.529640e+01,2.631619e+00
872415232,78713603,13086228480,86257001,-7.012656e-02,-5.333716e-02,6.285248e-03,9.759478e-04,7.502319e+01,1.998757e+00
905969664,78727733,13589544960,89576362,-6.056231e-02,-4.594951e-02,4.860224e-03,5.689421e-04,5.801354e+01,1.165202e+00
939524096,78738430,14092861440,92894783,-7.442440e-02,-4.642356e-02,6.985182e-03,5.917814e-04,8.337787e+01,1.211978e+00
973078528,78751363,14596177920,96209986,-7.009204e-02,-5.797926e-02,6.279777e-03,1.287537e-03,7.495788e+01,2.636896e+00
1006632960,78757668,15099494400,99525898,-6.539831e-02,-4.690885e-02,5.557898e-03,6.156277e-04,6.634125e+01,1.260816e+00
1040187392,78769963,15602810880,102843575,-6.835483e-02,-4.652946e-02,6.007464e-03,5.969451e-04,7.170745e+01,1.222553e+00
1073741824,78781361,16106127360,106163782,-6.319415e-02,-5.484534e-02,5.234110e-03,1.072453e-03,6.247639e+01,2.196402e+00
1107296256,78806751,16609443840,109481790,-5.088424e-02,-5.295823e-02,3.604470e-03,9.524153e-04,4.302436e+01,1.950562e+00
1140850688,78860016,17112760320,112798625,-5.389858e-02,-4.922968e-02,3.975502e-03,7.361821e-04,4.745315e+01,1.507713e+00
1174405120,78874878,17616076800,116114345,-5.286702e-02,-5.038632e-02,3.846483e-03,8.002858e-04,4.591312e+01,1.638998e+00
1207959552,78880799,18119393280,119432630,-4.715531e-02,-4.627933e-02,3.170626e-03,5.847850e-04,3.784584e+01,1.197649e+00
1241513984,78897920,18622709760,122747283,-3.988305e-02,-4.125189e-02,2.404535e-03,3.669098e-04,2.870147e+01,7.514371e-01
1275068416,78907200,19126026240,126067639,-3.359460e-02,-4.035828e-02,1.827357e-03,3.334744e-04,2.181205e+01,6.829609e-01
1308622848,78911624,19629342720,129384129,-4.467663e-02,-4.000860e-02,2.897629e-03,3.208254e-04,3.458723e+01,6.570555e-01
1342177280,78917655,20132659200,132701113,-3.058013e-02,-4.166049e-02,1.578722e-03,3.827302e-04,1.884424e+01,7.838374e-01
1375731712,78968810,20635975680,136017985,-3.348615e-02,-4.223815e-02,1.818098e-03,4.056659e-04,2.170153e+01,8.308101e-01
1409286144,78971597,21139292160,139336888,-2.634814e-02,-4.254236e-02,1.260331e-03,4.180127e-04,1.504381e+01,8.560967e-01
1442840576,78989190,21642608640,142653424,-1.899165e-02,-4.598944e-02,7.921215e-04,5.708484e-04,9.455072e+00,1.169107e+00
1476395008,79028811,22145925120,145972914,-1.480765e-02,-5.095799e-02,5.741128e-04,8.329564e-04,6.852834e+00,1.705908e+00
1509949440,79057005,22649241600,149289977,-1.693663e-02,-5.114479e-02,6.806689e-04,8.437742e-04,8.124730e+00,1.728063e+00
1543503872,79094454,23152558080,152609096,-1.646600e-02,-5.453907e-02,6.563330e-04,1.052488e-03,7.834248e+00,2.155512e+00
1577058304,79100627,23655874560,155928722,-1.464687e-02,-6.079756e-02,5.664340e-04,1.497733e-03,6.761178e+00,3.067381e+00
1610612736,79105481,24159191040,159247847,-1.918428e-02,-6.170984e-02,8.030013e-04,1.569177e-03,9.584938e+00,3.213700e+00
1644167168,79124306,24662507520,162563777,-2.319744e-02,-5.989356e-02,1.046551e-03,1.428580e-03,1.249204e+01,2.925754e+00
1677721600,79171077,25165824000,165883678,-2.420441e-02,-6.442579e-02,1.112717e-03,1.791726e-03,1.328182e+01,3.669484e+00
1711276032,79178633,25669140480,169199268,-1.901523e-02,-6.055817e-02,7.934492e-04,1.479262e-03,9.470922e+00,3.029551e+00
1744830464,79211164,26172456960,172516862,-2.242028e-02,-6.338482e-02,9.968723e-04,1.704684e-03,1.189906e+01,3.491220e+00
1778384896,79294704,26675773440,175833347,-2.483852e-02,-6.980149e-02,1.155423e-03,2.275718e-03,1.379159e+01,4.660707e+00
1811939328,79338583,27179089920,179150260,-1.722133e-02,-7.336704e-02,6.956052e-04,2.628617e-03,8.303016e+00,5.383450e+00
1845493760,79368604,27682406400,182469058,-1.842598e-02,-7.201792e-02,7.606003e-04,2.492099e-03,9.078824e+00,5.103858e+00
1879048192,79378527,28185722880,185787352,-1.637640e-02,-7.371829e-02,6.517502e-04,2.664758e-03,7.779547e+00,5.457467e+00
1912602624,79411819,28689039360,189105433,-9.129148e-03,-7.049300e-02,3.342370e-04,2.342173e-03,3.989583e+00,4.796807e+00
1946157056,79618033,29192355840,192426868,-9.853454e-03,-7.430837e-02,3.612453e-04,2.726027e-03,4.311965e+00,5.582946e+00
1979711488,79712231,29695672320,195742886,-1.241934e-02,-7.217774e-02,4.653657e-04,2.508080e-03,5.554788e+00,5.136589e+00
2013265920,79716053,30198988800,199062755,-1.450060e-02,-7.269911e-02,5.594930e-04,2.560573e-03,6.678327e+00,5.244095e+00
