trueR,trueI
-1.721500e-03,1.278630e-03
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,93766,524288,4,-2.011379e-04,-4.864470e-04,2.311501e-06,3.115497e-06,7.799737e-01,1.905625e+00
1048576,93791,1048576,7,-6.705238e-04,5.753491e-04,1.104551e-06,4.946040e-07,3.727105e-01,3.025296e-01
1572864,93802,1572864,14,-1.268019e-03,-2.766497e-04,2.056447e-07,2.418895e-06,6.939105e-02,1.479542e+00
2097152,93809,2097152,16,-1.140999e-03,6.537026e-05,3.369808e-07,1.471999e-06,1.137080e-01,9.003633e-01
2621440,93814,2621440,19,-1.365174e-03,-2.465438e-04,1.269680e-07,2.326155e-06,4.284305e-02,1.422817e+00
3145728,93822,3145728,25,-1.517615e-03,3.402618e-04,4.156910e-08,8.805348e-07,1.402673e-02,5.385880e-01
3670016,93836,3670016,27,-1.409376e-03,4.475715e-04,9.742156e-08,6.906582e-07,3.287313e-02,4.224481e-01
4194304,93839,4194304,37,-1.683569e-03,3.486873e-04,1.438780e-09,8.647933e-07,4.854901e-04,5.289596e-01
4718592,93855,4718592,42,-1.832262e-03,2.651921e-04,1.226834e-08,1.027056e-06,4.139728e-03,6.282094e-01
5242880,93863,5242880,45,-1.631153e-03,1.354567e-04,8.162563e-09,1.306845e-06,2.754308e-03,7.993453e-01
5767168,93864,5767168,53,-1.639322e-03,2.773618e-04,6.753135e-09,1.002538e-06,2.278722e-03,6.132126e-01
6291456,93903,6291456,64,-1.741123e-03,5.320449e-04,3.850563e-10,5.573893e-07,1.299302e-04,3.409329e-01
6815744,94050,6815744,72,-1.841018e-03,8.269430e-04,1.428453e-08,2.040212e-07,4.820054e-03,1.247916e-01
7340032,94268,7340032,77,-1.845220e-03,9.627738e-04,1.530668e-08,9.976513e-08,5.164959e-03,6.102236e-02
7864320,102402,7864320,82,-1.848862e-03,1.080494e-03,1.622110e-08,3.925791e-08,5.473515e-03,2.401250e-02
8388608,107317,8388608,86,-1.828301e-03,1.149392e-03,1.140639e-08,1.670252e-08,3.848878e-03,1.021627e-02
8912896,179515,8912896,91,-1.898507e-03,1.058088e-03,3.133158e-08,4.863876e-08,1.057227e-02,2.975039e-02
9437184,179521,9437184,97,-1.919691e-03,1.181210e-03,3.927973e-08,9.490579e-09,1.325423e-02,5.805010e-03
9961472,179600,9961472,105,-1.978642e-03,1.348816e-03,6.612207e-08,4.926105e-09,2.231169e-02,3.013102e-03
10485760,179625,10485760,107,-1.917707e-03,1.335947e-03,3.849722e-08,3.285221e-09,1.299018e-02,2.009439e-03
11010048,179660,11010048,109,-1.862575e-03,1.324303e-03,1.990225e-08,2.086043e-09,6.715653e-03,1.275950e-03
11534336,179685,11534336,116,-2.000809e-03,1.153076e-03,7.801351e-08,1.576370e-08,2.632424e-02,9.642028e-03
12058624,179685,12058624,122,-2.012940e-03,1.245303e-03,8.493710e-08,1.110683e-09,2.866048e-02,6.793607e-04
