trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,78746586,503316480,3316868,-3.378995e-03,-6.614541e-02,1.570509e-04,1.940263e-03,1.874622e+00,3.973689e+00
67108864,78763591,1006632960,6634646,4.780393e-02,-1.002767e-01,1.493894e-03,6.112060e-03,1.783171e+01,1.251760e+01
100663296,78773249,1509949440,9951269,1.942645e-02,-8.105390e-02,1.055439e-04,3.475916e-03,1.259813e+00,7.118731e+00
134217728,78778525,2013265920,13269857,1.649066e-02,6.643717e-02,5.384124e-05,7.838299e-03,6.426700e-01,1.605296e+01
167772160,78779053,2516582400,16583255,-5.643084e-02,1.066992e-01,4.301240e-03,1.658846e-02,5.134129e+01,3.397343e+01
201326592,78780524,3019898880,19903558,-6.098916e-02,4.306262e-02,4.919922e-03,4.245777e-03,5.872612e+01,8.695419e+00
234881024,78781601,3523215360,23220554,-3.435228e-02,6.272214e-03,1.892709e-03,8.048123e-04,2.259212e+01,1.648269e+00
268435456,78782832,4026531840,26538199,-2.650933e-02,1.987426e-02,1.271802e-03,1.761587e-03,1.518072e+01,3.607758e+00
301989888,78783675,4529848320,29854417,-1.492686e-02,1.249739e-02,5.798395e-04,1.196772e-03,6.921192e+00,2.451008e+00
335544320,78784648,5033164800,33171681,-2.621407e-03,1.576170e-02,1.386366e-04,1.433281e-03,1.654822e+00,2.935383e+00
369098752,78788088,5536481280,36489761,-1.024444e-02,3.268221e-02,3.762607e-04,3.000762e-03,4.491196e+00,6.145608e+00
402653184,78790119,6039797760,39806021,-3.034539e-06,4.989139e-02,8.383297e-05,5.182328e-03,1.000663e+00,1.061349e+01
436207616,78792149,6543114240,43120680,1.614756e-02,4.880370e-02,4.892386e-05,5.026910e-03,5.839744e-01,1.029519e+01
469762048,78793218,7046430720,46438759,4.285332e-02,4.413034e-02,1.135711e-03,4.386061e-03,1.355630e+01,8.982723e+00
503316480,78793847,7549747200,49755915,3.595256e-02,4.344733e-02,7.182162e-04,4.296059e-03,8.572910e+00,8.798398e+00
536870912,78794111,8053063680,53073718,3.437106e-02,3.523441e-02,6.359503e-04,3.286891e-03,7.590952e+00,6.731605e+00
570425344,78795087,8556380160,56391385,1.788363e-02,3.936749e-02,7.622394e-05,3.777883e-03,9.098389e-01,7.737166e+00
603979776,78797679,9059696640,59708759,5.311523e-03,4.541200e-02,1.475695e-05,4.557466e-03,1.761447e-01,9.333762e+00
637534208,78799473,9563013120,63027337,1.882550e-02,3.352930e-02,9.355720e-05,3.094285e-03,1.116736e+00,6.337146e+00
