trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
33554432,31787750,33554432,16473,-1.307563e+00,6.101034e-01,1.733742e+00,3.996773e-01,2.069462e+04,8.185455e+02
67108864,31791485,67108864,33065,-1.136126e+00,1.634937e+00,1.311664e+00,2.745761e+00,1.565653e+04,5.623361e+03
100663296,31794274,100663296,49275,-1.276896e+00,1.765577e-02,1.653922e+00,1.580283e-03,1.974187e+04,3.236444e+00
134217728,31798792,134217728,65791,-4.909252e-01,-6.699385e-01,2.500782e-01,4.196986e-01,2.985031e+03,8.595496e+02
167772160,31802260,167772160,82320,6.907517e-01,-1.165782e+00,4.645768e-01,1.308016e+00,5.545370e+03,2.678837e+03
201326592,31803971,201326592,98811,7.389801e-01,-4.547953e-01,5.326476e-01,1.872279e-01,6.357891e+03,3.834456e+02
234881024,31805292,234881024,115065,3.059712e-01,-4.249971e-01,8.810106e-02,1.623285e-01,1.051609e+03,3.324514e+02
268435456,31805736,268435456,131438,-1.446994e-01,-8.779990e-01,2.367057e-02,7.325683e-01,2.825411e+02,1.500312e+03
301989888,31808456,301989888,147612,-6.281469e-03,-9.327823e-01,2.382228e-04,8.293477e-01,2.843521e+00,1.698517e+03
335544320,31812639,335544320,164100,-9.838484e-02,-1.057235e+00,1.156439e-02,1.071511e+00,1.380371e+02,2.194472e+03
369098752,31814075,369098752,180476,3.122547e-01,-1.284701e+00,9.187065e-02,1.594169e+00,1.096604e+03,3.264883e+03
402653184,31821804,402653184,196736,1.903037e-01,-1.533975e+00,3.281557e-02,2.285777e+00,3.916996e+02,4.681307e+03
436207616,31824552,436207616,213152,3.490419e-01,-1.669035e+00,1.155245e-01,2.712405e+00,1.378945e+03,5.555048e+03
469762048,31824592,469762048,229514,2.704925e-01,-1.433410e+00,6.829831e-02,1.991806e+00,8.152354e+02,4.079250e+03
503316480,31833503,503316480,246102,2.489137e-01,-1.237030e+00,5.748520e-02,1.476063e+00,6.861658e+02,3.023000e+03
536870912,31835781,536870912,262194,6.704299e-01,-1.320705e+00,4.372872e-01,1.686382e+00,5.219631e+03,3.453737e+03
570425344,31836881,570425344,278499,5.454115e-01,-1.129001e+00,2.875731e-01,1.225236e+00,3.432586e+03,2.509303e+03
603979776,31837782,603979776,295015,5.167747e-01,-1.078810e+00,2.576798e-01,1.116643e+00,3.075767e+03,2.286903e+03
637534208,31838207,637534208,311599,4.428505e-01,-1.019608e+00,1.880935e-01,9.950280e-01,2.245158e+03,2.037833e+03
671088640,31838493,671088640,328101,4.032905e-01,-7.697271e-01,1.553443e-01,5.589507e-01,1.854251e+03,1.144740e+03
704643072,31840475,704643072,344389,4.130693e-01,-7.105714e-01,1.631484e-01,4.739970e-01,1.947403e+03,9.707535e+02
738197504,31842340,738197504,360797,2.940122e-01,-7.615328e-01,8.114477e-02,5.467654e-01,9.685758e+02,1.119784e+03
771751936,31843345,771751936,377275,3.474306e-01,-7.174850e-01,1.144317e-01,4.835644e-01,1.365902e+03,9.903477e+02
805306368,31846496,805306368,393660,3.334394e-01,-8.115652e-01,1.051617e-01,6.232600e-01,1.255251e+03,1.276446e+03
838860800,31846845,838860800,410106,3.593067e-01,-8.838556e-01,1.226076e-01,7.426279e-01,1.463493e+03,1.520914e+03
872415232,31847381,872415232,426296,3.542277e-01,-9.254761e-01,1.190765e-01,8.160937e-01,1.421344e+03,1.671373e+03
905969664,31851716,905969664,442464,2.782111e-01,-9.008073e-01,7.239225e-02,7.721319e-01,8.641023e+02,1.581338e+03
939524096,31854397,939524096,458742,2.830547e-01,-9.691885e-01,7.502214e-02,8.969824e-01,8.954937e+02,1.837034e+03
973078528,31855516,973078528,475061,2.844042e-01,-8.716902e-01,7.576325e-02,7.218086e-01,9.043398e+02,1.478276e+03
1006632960,31855817,1006632960,491304,2.421397e-01,-7.581976e-01,5.428280e-02,5.418441e-01,6.479407e+02,1.109705e+03
1040187392,31858219,1040187392,507697,2.191744e-01,-8.044264e-01,4.410901e-02,6.120393e-01,5.265023e+02,1.253466e+03
1073741824,31862440,1073741824,524334,2.603036e-01,-7.471765e-01,6.307665e-02,5.257403e-01,7.529076e+02,1.076724e+03
1107296256,31862982,1107296256,540442,1.111155e-01,-7.796888e-01,1.039634e-02,5.739454e-01,1.240948e+02,1.175449e+03
1140850688,31863644,1140850688,556528,7.174695e-03,-8.703578e-01,3.913689e-06,7.195464e-01,4.671533e-02,1.473643e+03
1174405120,31871231,1174405120,572894,8.448732e-02,-9.044375e-01,5.675260e-03,7.785249e-01,6.774213e+01,1.594431e+03
1207959552,31871601,1207959552,589363,2.376998e-01,-9.453151e-01,5.223363e-02,8.523316e-01,6.234811e+02,1.745589e+03
1241513984,31873440,1241513984,605734,3.196285e-01,-9.190269e-01,9.639504e-02,8.044832e-01,1.150609e+03,1.647594e+03
1275068416,31876499,1275068416,621995,3.105017e-01,-7.819923e-01,9.081105e-02,5.774408e-01,1.083956e+03,1.182608e+03
1308622848,31883999,1308622848,638172,3.947404e-01,-8.172866e-01,1.486776e-01,6.323264e-01,1.774674e+03,1.295015e+03
1342177280,31892305,1342177280,654625,4.207106e-01,-7.962329e-01,1.693797e-01,5.992864e-01,2.021782e+03,1.227348e+03
1375731712,31892575,1375731712,671188,3.818017e-01,-8.370670e-01,1.388671e-01,6.641761e-01,1.657571e+03,1.360243e+03
1409286144,31893692,1409286144,687551,4.081856e-01,-7.937478e-01,1.592270e-01,5.954449e-01,1.900596e+03,1.219481e+03
1442840576,31894349,1442840576,703916,3.608657e-01,-7.589110e-01,1.237018e-01,5.428948e-01,1.476554e+03,1.111857e+03
1476395008,31904922,1476395008,720443,4.295262e-01,-7.141426e-01,1.767137e-01,4.789272e-01,2.109323e+03,9.808505e+02
1509949440,31911574,1509949440,736811,5.641139e-01,-7.021518e-01,3.079816e-01,4.624746e-01,3.676189e+03,9.471553e+02
1543503872,31913667,1543503872,753284,6.098589e-01,-6.493446e-01,3.608475e-01,3.934395e-01,4.307217e+03,8.057704e+02
1577058304,31918884,1577058304,769702,6.431226e-01,-5.102096e-01,4.019174e-01,2.382539e-01,4.797443e+03,4.879479e+02
1610612736,31920482,1610612736,786236,6.600670e-01,-4.008239e-01,4.236890e-01,1.434341e-01,5.057318e+03,2.937553e+02
1644167168,31920903,1644167168,802643,7.115588e-01,-2.684639e-01,4.933739e-01,6.069667e-02,5.889104e+03,1.243077e+02
1677721600,31924981,1677721600,818820,6.567449e-01,-2.258482e-01,4.193752e-01,4.151455e-02,5.005827e+03,8.502245e+01
