trueR,trueI
9.153000e-03,-2.209700e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI,var,L2
33554432,32011117,33554432,16351,1.619367,0.6101034,2.592789125796,0.39967734576016,2.99246647155616,1.729874698224169
67108864,32014423,67108864,32631,-0.8257123,1.634937,0.6970000691440899,2.7457616771560005,3.44276174630009,1.8554680666344248
100663296,32014957,100663296,48751,-0.4072587,0.3084023,0.17339870389689,0.10922978730049,0.28262849119738,0.5316281512461318
134217728,32017933,134217728,65247,0.4146568,0.9646329,0.16443333181443998,0.9736358955540101,1.13806922736845,1.0668032749145693
167772160,32018124,167772160,81797,0.6907517,0.8011257,0.46457678784169,0.6776956137952901,1.14227240163698,1.0687714449951309
201326592,32018499,201326592,98047,0.7348796,0.8417633,0.52667909794756,0.74625461791609,1.27293371586365,1.1282436420665751
234881024,32019078,234881024,114313,0.4313944,0.8195106,0.17828779987395998,0.70830335237776,0.88659115225172,0.9415896942149059
268435456,32019122,268435456,130562,0.4754711,0.6294013,0.21745257038760996,0.4244500349028901,0.6419026052905001,0.8011882458514354
301989888,32019504,301989888,146898,0.2830245,0.6471385,0.07500559851225,0.44787615446025,0.5228817529725,0.7231056305772345
335544320,32020119,335544320,163260,0.2106963,0.6781418,0.04061970177489,0.4903343770254401,0.5309540788003301,0.7286659583103426
369098752,32020325,369098752,179569,0.6607343,0.840506,0.42455819050969,0.744083935609,1.16864212611869,1.08103752299293
402653184,32022681,402653184,196069,0.2219265,0.8267086,0.045272562302250005,0.7204709465913601,0.7657435088936101,0.8750677167474584
436207616,32028461,436207616,212257,0.4481145,0.8104056,0.19268719848225,0.69306057900676,0.88574777748901,0.9411417414444064
469762048,32028554,469762048,228781,0.2704925,0.5730451,0.06829833426025,0.35419411919241,0.42249245345266,0.6499941949376625
503316480,32029908,503316480,245199,0.2489137,0.6811696,0.057485193264489996,0.4945839106755601,0.5520691039400502,0.7430135287732318
536870912,32031810,536870912,261663,0.6704299,0.4849463,0.43728713847361006,0.25709290807489,0.6943800465485,0.8332946936999539
570425344,32032433,570425344,277905,0.5454115,0.1866551,0.2875731788222501,0.043577439254409996,0.3311506180766601,0.5754568776864692
603979776,32032456,603979776,294271,0.5167747,-0.001616505,0.25767979031089006,0.0004194506754450249,0.2580992409863351,0.5080346848260806
637534208,32038943,637534208,310640,0.4428505,0.3052676,0.18809352150624997,0.10716758133315997,0.29526110283940993,0.5433793360438083
671088640,32040150,671088640,327134,0.4032905,0.2984045,0.15534436890624997,0.10272121150225,0.2580655804085,0.5080015555177956
704643072,32040187,704643072,343510,0.4130693,0.2528027,0.16314837740568996,0.07556984506008999,0.23871822246577995,0.4885879884583533
738197504,32041304,738197504,359783,0.2940122,0.2830982,0.08114476382463999,0.09314411010304,0.17428887392768,0.4174791898139116
771751936,32041466,771751936,376468,0.3474306,0.2349524,0.11443173466175997,0.06607439404035999,0.18050612870211996,0.4248601283977116
805306368,32042643,805306368,392888,0.2715239,0.3495737,0.06883848916680999,0.13813910923849,0.20697759840529997,0.4549479073534683
838860800,32043387,838860800,409242,0.2858989,0.4915722,0.07658829316681,0.2638560470286401,0.34044434019545006,0.5834760836533491
872415232,32043453,872415232,425448,0.3542277,0.4937752,0.11907654858008997,0.26612412673284,0.38520067531293,0.6206453700084534
905969664,32043868,905969664,441667,0.2695028,0.632658,0.06778201836003998,0.42870411002500014,0.49648612838504014,0.7046177179045672
939524096,32044141,939524096,458225,0.2830547,0.5674185,0.07502214126288999,0.3475285247402501,0.42255066600314006,0.6500389726802079
973078528,32044285,973078528,474466,0.2844042,0.5548221,0.07576322310143999,0.33283564794481,0.40859887104625003,0.6392173895055188
1006632960,32044429,1006632960,490691,0.2421397,0.5900939,0.05428280237689001,0.37477769804280997,0.4290605004197,0.6550270989964461
1040187392,32044461,1040187392,506963,0.2191744,0.8057086,0.04410898845796,0.6852621113913601,0.72937109984932,0.854032259255656
1073741824,32045977,1073741824,523340,0.2603036,0.7674431,0.06307662388036,0.6233735695080102,0.6864501933883702,0.8285228985298899
1107296256,32046463,1107296256,539668,0.3040442,0.6981896,0.08696081983743997,0.51881278613956,0.6057736059769999,0.7783145931928811
1140850688,32048760,1140850688,555877,0.2886759,0.6956568,0.07813305162440998,0.51517051741444,0.59330356903885,0.7702620132389043
1174405120,32049121,1174405120,572082,0.2381388,0.6545613,0.052434496601640006,0.45786645495889006,0.51030095156053,0.7143535200168961
1207959552,32052426,1207959552,588455,0.1681812,0.561178,0.025289968395240003,0.34020972562499996,0.36549969402023996,0.6045657069502371
1241513984,32052682,1241513984,604939,0.2995822,0.4712951,0.08434912021264,0.24343576434241,0.32778488455505,0.5725250077988296
1275068416,32054138,1275068416,621413,0.3105017,0.5258479,0.09081103899168998,0.3002436134360101,0.39105465242770004,0.625343627478285
1308622848,32054384,1308622848,637679,0.3437888,0.4463956,0.11198111864164,0.21948531625475998,0.3314664348964,0.5757312175802177
1342177280,32054575,1342177280,654066,0.3156505,0.4539234,0.09394071750625,0.22659542121615997,0.32053613872240994,0.5661591107828345
1375731712,32055591,1375731712,670361,0.3650397,0.5124322,0.12665534323689,0.28572146565264006,0.4123768088895301,0.6421657176224297
1409286144,32056846,1409286144,686661,0.4081856,0.504073,0.15922701586275997,0.27685486890000005,0.43608188476276,0.6603649633064734
1442840576,32058706,1442840576,703120,0.3608657,0.5730579,0.12370182334129,0.3542093549940101,0.47791117833530006,0.6913112022347823
1476395008,32062242,1476395008,719257,0.4295262,0.6156187,0.17671362727824,0.40668131402649,0.58339494130473,0.7638029466457498
1509949440,32063323,1509949440,735756,0.4639971,0.592559,0.20688315530480997,0.377801998336,0.58468515364081,0.7646470778344804
1543503872,32063931,1543503872,752190,0.463708,0.5645727,0.20662024802499998,0.3441813368980901,0.5508015849230901,0.742160080389056
1577058304,32064447,1577058304,768540,0.4339505,0.5538154,0.18045291600625,0.33167509247376,0.5121280084800099,0.7156311958544079
1610612736,32066808,1610612736,785173,0.4445664,0.5524742,0.18958482889955997,0.33013206386944005,0.519716892769,0.7209139288216035
1644167168,32067864,1644167168,801506,0.3435187,0.576278,0.11180042133648999,0.358052640625,0.46985306196148996,0.6854582860842007
1677721600,32068177,1677721600,817979,0.395069,0.5600113,0.148931159056,0.33885007292889,0.48778123198489,0.6984133675588476
1711276032,32068305,1711276032,834262,0.3466584,0.4940196,0.11390989502915996,0.26637634479556005,0.38028623982472,0.6166735277476405
1744830464,32069524,1744830464,850583,0.2769691,0.5003899,0.07172546341921,0.2729925606716101,0.3447180240908201,0.587126923323075
1778384896,32073453,1778384896,866912,0.3645465,0.48115,0.12630453984224999,0.253257543009,0.37956208285125,0.6160861001931872
1811939328,32076135,1811939328,883287,0.3019523,0.4511768,0.08573143008048999,0.22398808976643997,0.30971951984692997,0.5565245006708419
1845493760,32078501,1845493760,899492,0.2887981,0.3774879,0.07820138195400998,0.15966809230800996,0.23786947426201993,0.4877186425204802
1879048192,32081331,1879048192,915838,0.2654222,0.3712935,0.06567390286863999,0.15475608549025,0.22042998835889,0.4694997213618875
1912602624,32084836,1912602624,932165,0.3162733,0.3391726,0.09432287867208998,0.13051572388415997,0.22483860255624993,0.47417149066160647
1946157056,32086977,1946157056,948702,0.2879632,0.2913737,0.07773512762403997,0.09826387975848999,0.17599900738252997,0.4195223562368637
1979711488,32092708,1979711488,965080,0.2678794,0.3002862,0.06693935005695999,0.10393092764223999,0.1708702776992,0.41336458205705046
2013265920,32098479,2013265920,981541,0.2825764,0.2867432,0.07476035566756,0.09538226913603998,0.17014262480359998,0.41248348427979514
2046820352,32103441,2046820352,997886,0.2364676,0.2988798,0.05167192737316,0.10302610613823997,0.15469803351139996,0.3933167089145845
2080374784,32115005,2080374784,1014302,0.2977335,0.3111351,0.08327870498024997,0.11104363247040998,0.19432233745065997,0.44082007378369237
2113929216,32137650,2113929216,1030731,0.4251647,0.3329589,0.17306573453688998,0.12606469212480997,0.2991304266617,0.5469281732199394
2147483648,32266534,2147483648,1046929,0.3208272,0.3113207,0.09714080694563998,0.11116736267328998,0.20830816961892995,0.45640789828719
2181038080,32284949,2181038080,1063365,0.3557049,0.2916598,0.12009821939360998,0.09844332954624001,0.21854154893985,0.4674842766766065
2214592512,32285594,2214592512,1079611,0.3667006,0.2800375,0.12784028626575997,0.09128525609024998,0.21912554235600995,0.4681084728521905
2248146944,32287682,2248146944,1095995,0.3706027,0.2561357,0.13064588563009,0.07741343534929,0.20805932097938,0.45613520032922256
2281701376,32290469,2281701376,1112310,0.4130731,0.2351001,0.16315144718401,0.06615034824841001,0.22930179543242002,0.47885467047155345
2315255808,32292588,2315255808,1129037,0.3846413,0.2919551,0.14099146343689,0.09862872151441,0.2396201849513,0.489510147955382
2348810240,32294372,2348810240,1145486,0.4527451,0.3234685,0.19677395118240998,0.11941551479024998,0.31618946597265996,0.5623072700691856
2382364672,32295079,2382364672,1161873,0.4794583,0.287082,0.22118707520808997,0.095591654041,0.31677872924908995,0.5628309952810789
2415919104,32296044,2415919104,1178439,0.5034571,0.3148893,0.24433654327680998,0.11355976638768997,0.3578963096644999,0.5982443561493078
2449473536,32297704,2449473536,1194839,0.5414749,0.3977591,0.28336660521961,0.17627914470720996,0.45964574992681995,0.6779717913946125
2483027968,32298925,2483027968,1211169,0.5351436,0.4412643,0.2766661112883601,0.21470369433769,0.4913698056260501,0.7009777497367874
2516582400,32301956,2516582400,1227690,0.4942656,0.4406927,0.23533423467876,0.21417430642608998,0.44950854110484995,0.6704539813476015
2550136832,32303547,2550136832,1244156,0.4873751,0.4514341,0.22869637692841,0.22423170266721,0.45292807959562,0.6729993161925352
2583691264,32306778,2583691264,1260647,0.5276817,0.4003054,0.26887201272369005,0.17842378752575996,0.44729580024945004,0.66880176453823
2617245696,32307545,2617245696,1277029,0.4457754,0.4416656,0.19063912018175996,0.21507574915875996,0.4057148693405199,0.6369575098391728
2650800128,32309201,2650800128,1293345,0.4238731,0.4575001,0.17199276134400998,0.23001337832841,0.40200613967242,0.6340395410953642
2684354560,32311539,2684354560,1309867,0.4796313,0.4191848,0.22134983077088996,0.19472962701124,0.41607945778212996,0.6450422139535753
2717908992,32311807,2717908992,1326058,0.4748821,0.4010262,0.21690359458680997,0.17903324237823998,0.39593683696504994,0.6292351205750121
2751463424,32315296,2751463424,1342518,0.4999868,0.4029954,0.24091781922244,0.18070354853776,0.4216213677602,0.649323777294656
2785017856,32315676,2785017856,1358957,0.5155378,0.47725,0.2564255656710401,0.24934742640899998,0.50577299208004,0.7111771875419234
2818572288,32315932,2818572288,1375481,0.4786546,0.4511058,0.22043175240255997,0.22392088992783998,0.44435264233039995,0.6665978115253605
2852126720,32316814,2852126720,1392193,0.441112,0.354995,0.18658857768099998,0.142198376464,0.328786954145,0.5733994716992683
2885681152,32317415,2885681152,1408497,0.4415612,0.3412872,0.18697685142723997,0.13204807680963998,0.31902492823687995,0.5648229175917705
2919235584,32319375,2919235584,1424940,0.4797978,0.3092873,0.22150652776703997,0.10981555428648998,0.33132208205353,0.5756058391412738
2952790016,32320161,2952790016,1441287,0.4507726,0.3190411,0.19502787110416,0.11637520327161,0.31140307437577,0.5580350117831049
2986344448,32323364,2986344448,1457936,0.4178796,0.3608408,0.16705743354756,0.14664135866883998,0.31369879221639996,0.56008820039026
3019898880,32327486,3019898880,1474455,0.4167435,0.3679161,0.16613001569024996,0.15211021817161,0.31824023386185996,0.5641278524074662
3053453312,32328602,3053453312,1490902,0.3786982,0.3764213,0.13656365484303998,0.15881683543489,0.29538049027793,0.5434891813807613
3087007744,32331942,3087007744,1507426,0.3584624,0.3849319,0.12201705692836,0.16567252543520997,0.28768958236356995,0.5363670220693755
3120562176,32332603,3120562176,1523790,0.3635373,0.3595798,0.12558823208648998,0.14567717965823998,0.27126541174472996,0.5208314619382454
3154116608,32334251,3154116608,1539961,0.3393601,0.3677462,0.10903672889040998,0.15197772058624,0.26101444947665,0.510895732490153
3187671040,32334589,3187671040,1556457,0.3038087,0.3494169,0.08682198154248998,0.13802257789320996,0.22484455943569992,0.4741777719755534
3221225472,32334735,3221225472,1572740,0.2779382,0.354099,0.07224548373904,0.141523430416,0.21376891415503999,0.46235150497758737
3254779904,32335785,3254779904,1589064,0.2662572,0.3565708,0.06610256965764,0.14338930275684,0.20949187241448,0.45770282106895516
3288334336,32338040,3288334336,1605438,0.2350989,0.3364452,0.05105154972681,0.12855250918084,0.17960405890765,0.42379719077366473
3321888768,32338132,3321888768,1621954,0.2413207,0.3458186,0.05390184092329,0.13536188872335997,0.18926372964664998,0.43504451455759097
3355443200,32338286,3355443200,1638380,0.2330302,0.3235741,0.05012100067984,0.11948850937520997,0.16960951005504998,0.4118367517051507
