trueR,trueI
-1.281710e-03,-8.649000e-05
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,7691040,28835840,525245,-1.402733e-03,-9.466858e-04,1.464658e-08,7.399368e-07,8.915723e-03,9.891516e+01
1048576,7691772,57671680,1050525,-8.532443e-04,4.166890e-04,1.835829e-07,2.531891e-07,1.117513e-01,3.384645e+01
1572864,7691951,86507520,1575934,-9.422438e-04,2.521557e-04,1.152373e-07,1.146809e-07,7.014769e-02,1.533061e+01
2097152,7693320,115343360,2101301,-7.445121e-04,-2.069257e-04,2.885815e-07,1.450476e-08,1.756665e-01,1.939005e+00
2621440,7694993,144179200,2626742,-8.360490e-04,-4.524977e-04,1.986137e-07,1.339617e-07,1.209010e-01,1.790807e+01
3145728,7695940,173015040,3151866,-9.586791e-04,-4.390038e-04,1.043489e-07,1.242659e-07,6.351972e-02,1.661194e+01
3670016,7697375,201850880,3677313,-9.903731e-04,-5.010480e-04,8.487719e-08,1.718583e-07,5.166679e-02,2.297411e+01
4194304,7697470,230686720,4202373,-9.113439e-04,-5.875101e-04,1.371710e-07,2.510211e-07,8.349932e-02,3.355664e+01
4718592,7697473,259522560,4727798,-9.124185e-04,-5.034319e-04,1.363762e-07,1.738405e-07,8.301547e-02,2.323910e+01
5242880,7698327,288358400,5253310,-9.973070e-04,-4.017718e-04,8.088506e-08,9.940259e-08,4.923668e-02,1.328819e+01
5767168,7698633,317194240,5778771,-1.041353e-03,-4.684705e-04,5.777155e-08,1.459091e-07,3.516693e-02,1.950520e+01
6291456,7699223,346030080,6303845,-8.885781e-04,-4.060771e-04,1.545527e-07,1.021359e-07,9.407995e-02,1.365359e+01
6815744,7699283,374865920,6829274,-9.485421e-04,-3.736545e-04,1.110009e-07,8.246345e-08,6.756890e-02,1.102376e+01
7340032,7699678,403701760,7354743,-8.802399e-04,-4.515113e-04,1.611782e-07,1.332405e-07,9.811306e-02,1.781167e+01
7864320,7700240,432537600,7880094,-9.492777e-04,-5.528053e-04,1.105112e-07,2.174500e-07,6.727083e-02,2.906883e+01
8388608,7700771,461373440,8405644,-9.839992e-04,-4.743454e-04,8.863170e-08,1.504318e-07,5.395225e-02,2.010980e+01
8912896,7701262,490209280,8931096,-9.892809e-04,-4.735525e-04,8.551479e-08,1.498174e-07,5.205491e-02,2.002767e+01
9437184,7701952,519045120,9456299,-1.104458e-03,-5.136233e-04,3.141835e-08,1.824428e-07,1.912511e-02,2.438906e+01
9961472,7703188,547880960,9981730,-1.093647e-03,-6.869468e-04,3.536783e-08,3.605483e-07,2.152925e-02,4.819830e+01
10485760,7703231,576716800,10506884,-1.130286e-03,-7.052480e-04,2.292918e-08,3.828615e-07,1.395755e-02,5.118113e+01
11010048,7703642,605552640,11032458,-1.151122e-03,-6.980816e-04,1.705331e-08,3.740443e-07,1.038076e-02,5.000245e+01
11534336,7704272,634388480,11558045,-1.140713e-03,-6.826487e-04,1.988005e-08,3.554052e-07,1.210147e-02,4.751077e+01
12058624,7704276,663224320,12083402,-1.219199e-03,-6.320495e-04,3.907677e-09,2.976352e-07,2.378698e-03,3.978803e+01
12582912,7704334,692060160,12608750,-1.212126e-03,-6.104318e-04,4.841949e-09,2.745150e-07,2.947411e-03,3.669732e+01
13107200,7705484,720896000,13134478,-1.194666e-03,-6.296326e-04,7.576571e-09,2.950039e-07,4.612042e-03,3.943628e+01
13631488,7705573,749731840,13659927,-1.206435e-03,-6.409631e-04,5.666320e-09,3.074405e-07,3.449225e-03,4.109881e+01
14155776,7706074,778567680,14185100,-1.222076e-03,-5.978591e-04,3.556267e-09,2.614983e-07,2.164786e-03,3.495724e+01
14680064,7706257,807403520,14710405,-1.226752e-03,-6.090234e-04,3.020412e-09,2.730411e-07,1.838597e-03,3.650029e+01
15204352,7706422,836239360,15236082,-1.252256e-03,-6.048449e-04,8.675454e-10,2.686918e-07,5.280958e-04,3.591887e+01
15728640,7706589,865075200,15761763,-1.261785e-03,-5.546101e-04,3.970082e-10,2.191364e-07,2.416684e-04,2.929428e+01
16252928,7706951,893911040,16287219,-1.251776e-03,-5.926473e-04,8.960646e-10,2.561952e-07,5.454560e-04,3.424831e+01
16777216,7707206,922746880,16812667,-1.284654e-03,-5.973883e-04,8.668666e-12,2.610171e-07,5.276825e-06,3.489290e+01
17301504,7707758,951582720,17338134,-1.236842e-03,-6.176821e-04,2.013125e-09,2.821650e-07,1.225438e-03,3.771998e+01
17825792,7707789,980418560,17863476,-1.271667e-03,-5.920809e-04,1.008672e-10,2.556222e-07,6.140029e-05,3.417171e+01
18350080,7707941,1009254400,18388958,-1.273354e-03,-5.986274e-04,6.982956e-11,2.622847e-07,4.250693e-05,3.506237e+01
18874368,7708117,1038090240,18914281,-1.266941e-03,-5.805366e-04,2.181208e-10,2.440821e-07,1.327754e-04,3.262902e+01
19398656,7708364,1066926080,19439438,-1.300702e-03,-6.169861e-04,3.606871e-10,2.814261e-07,2.195589e-04,3.762119e+01
19922944,7708856,1095761920,19964901,-1.310087e-03,-6.039985e-04,8.052503e-10,2.678151e-07,4.901752e-04,3.580167e+01
20447232,7709109,1124597760,20490203,-1.343572e-03,-5.452202e-04,3.826928e-09,2.104334e-07,2.329543e-03,2.813085e+01
20971520,7709580,1153433600,21015505,-1.318818e-03,-5.250653e-04,1.376993e-09,1.923483e-07,8.382084e-04,2.571323e+01
21495808,7710172,1182269440,21541206,-1.331154e-03,-4.779701e-04,2.444747e-09,1.532566e-07,1.488176e-03,2.048743e+01
22020096,7710875,1211105280,22066634,-1.326591e-03,-4.874226e-04,2.014264e-09,1.607470e-07,1.226131e-03,2.148874e+01
22544384,7711003,1239941120,22591986,-1.359508e-03,-4.944434e-04,6.052515e-09,1.664260e-07,3.684312e-03,2.224792e+01
23068672,7711247,1268776960,23117411,-1.342174e-03,-4.760301e-04,3.655884e-09,1.517415e-07,2.225425e-03,2.028489e+01
23592960,7711349,1297612800,23642923,-1.357563e-03,-4.797437e-04,5.753672e-09,1.546485e-07,3.502399e-03,2.067349e+01
24117248,7711373,1326448640,24168443,-1.404019e-03,-4.539858e-04,1.495957e-08,1.350531e-07,9.106249e-03,1.805398e+01
24641536,7711582,1355284480,24693697,-1.384240e-03,-4.355110e-04,1.051238e-08,1.218157e-07,6.399137e-03,1.628438e+01
25165824,7711869,1384120320,25218957,-1.404484e-03,-4.093361e-04,1.507347e-08,1.042296e-07,9.175581e-03,1.393347e+01
25690112,7712422,1412956160,25743994,-1.409152e-03,-3.909926e-04,1.624151e-08,9.272184e-08,9.886598e-03,1.239511e+01
26214400,7713310,1441792000,26269502,-1.438528e-03,-3.949538e-04,2.459176e-08,9.514989e-08,1.496960e-02,1.271969e+01
26738688,7713356,1470627840,26794732,-1.451707e-03,-3.616298e-04,2.889906e-08,7.570193e-08,1.759155e-02,1.011988e+01
27262976,7713378,1499463680,27320245,-1.464328e-03,-3.825877e-04,3.334935e-08,8.767383e-08,2.030055e-02,1.172028e+01
27787264,7713572,1528299520,27845652,-1.440836e-03,-3.831443e-04,2.532105e-08,8.800375e-08,1.541353e-02,1.176439e+01
28311552,7714156,1557135360,28370986,-1.438435e-03,-4.090162e-04,2.456267e-08,1.040231e-07,1.495189e-02,1.390587e+01
28835840,7714394,1585971200,28896209,-1.420337e-03,-4.003592e-04,1.921735e-08,9.851390e-08,1.169806e-02,1.316939e+01
29360128,7714776,1614807040,29421575,-1.385799e-03,-3.644972e-04,1.083445e-08,7.728801e-08,6.595193e-03,1.033190e+01
29884416,7715004,1643642880,29947081,-1.371661e-03,-3.758721e-04,8.091094e-09,8.374202e-08,4.925244e-03,1.119468e+01
30408704,7715190,1672478720,30472550,-1.353835e-03,-3.579928e-04,5.202065e-09,7.371375e-08,3.166622e-03,9.854095e+00
30932992,7715525,1701314560,30997959,-1.375239e-03,-3.731141e-04,8.747652e-09,8.215339e-08,5.324906e-03,1.098231e+01
31457280,7715632,1730150400,31523453,-1.408288e-03,-3.648029e-04,1.602200e-08,7.745806e-08,9.752976e-03,1.035464e+01
31981568,7716914,1758986240,32048907,-1.412748e-03,-3.497608e-04,1.717087e-08,6.931153e-08,1.045232e-02,9.265603e+00
32505856,7717015,1787822080,32574316,-1.413391e-03,-3.261302e-04,1.733976e-08,5.742740e-08,1.055513e-02,7.676926e+00
33030144,7717184,1816657920,33100035,-1.422366e-03,-3.132758e-04,1.978425e-08,5.143182e-08,1.204315e-02,6.875433e+00
33554432,7717360,1845493760,33625288,-1.455935e-03,-3.262587e-04,3.035438e-08,5.748902e-08,1.847744e-02,7.685163e+00
34078720,7717881,1874329600,34150546,-1.464913e-03,-3.099004e-04,3.356339e-08,4.991221e-08,2.043084e-02,6.672291e+00
34603008,7718230,1903165440,34676124,-1.460665e-03,-2.999790e-04,3.202507e-08,4.557754e-08,1.949443e-02,6.092830e+00
35127296,7718278,1932001280,35201473,-1.410571e-03,-3.075612e-04,1.660514e-08,4.887248e-08,1.010795e-02,6.533300e+00
35651584,7718312,1960837120,35726966,-1.463499e-03,-3.101859e-04,3.304734e-08,5.003986e-08,2.011671e-02,6.689355e+00
36175872,7718331,1989672960,36252312,-1.455483e-03,-3.201778e-04,3.019690e-08,5.460999e-08,1.838158e-02,7.300293e+00
36700160,7718373,2018508800,36778140,-1.457438e-03,-2.970578e-04,3.088021e-08,4.433879e-08,1.879752e-02,5.927234e+00
37224448,7719023,2047344640,37303499,-1.465150e-03,-2.983728e-04,3.365021e-08,4.489430e-08,2.048369e-02,6.001494e+00
37748736,7719422,2076180480,37829058,-1.486344e-03,-2.591297e-04,4.187519e-08,2.980446e-08,2.549043e-02,3.984276e+00
38273024,7719871,2105016320,38354327,-1.509051e-03,-2.353932e-04,5.168376e-08,2.217217e-08,3.146115e-02,2.963988e+00
38797312,7719871,2133852160,38879895,-1.501204e-03,-2.065436e-04,4.817776e-08,1.441286e-08,2.932697e-02,1.926719e+00
39321600,7720151,2162688000,39405321,-1.493423e-03,-2.215932e-04,4.482235e-08,1.825288e-08,2.728445e-02,2.440054e+00
39845888,7720188,2191523840,39930498,-1.511153e-03,-2.215168e-04,5.264413e-08,1.823225e-08,3.204574e-02,2.437297e+00
40370176,7720477,2220359680,40455830,-1.500804e-03,-2.158548e-04,4.800202e-08,1.673525e-08,2.921998e-02,2.237177e+00
40894464,7720813,2249195520,40981007,-1.484162e-03,-1.993377e-04,4.098684e-08,1.273460e-08,2.494968e-02,1.702368e+00
41418752,7720834,2278031360,41506189,-1.485171e-03,-2.035139e-04,4.139649e-08,1.369460e-08,2.519904e-02,1.830702e+00
41943040,7721340,2306867200,42031747,-1.480568e-03,-2.144363e-04,3.954463e-08,1.637026e-08,2.407177e-02,2.188385e+00
42467328,7722269,2335703040,42556992,-1.461286e-03,-1.919861e-04,3.224745e-08,1.112943e-08,1.962980e-02,1.487788e+00
42991616,7722460,2364538880,43082175,-1.479125e-03,-1.802306e-04,3.897269e-08,8.787304e-09,2.372361e-02,1.174692e+00
43515904,7722635,2393374720,43607688,-1.497235e-03,-1.815031e-04,4.645109e-08,9.027484e-09,2.827590e-02,1.206799e+00
44040192,7723010,2422210560,44132858,-1.497979e-03,-1.985224e-04,4.677225e-08,1.255126e-08,2.847139e-02,1.677860e+00
44564480,7723476,2451046400,44658341,-1.504479e-03,-1.935865e-04,4.962607e-08,1.146966e-08,3.020858e-02,1.533271e+00
45088768,7724344,2479882240,45183916,-1.504779e-03,-2.112603e-04,4.975998e-08,1.556763e-08,3.029010e-02,2.081089e+00
45613056,7724469,2508718080,45709378,-1.501950e-03,-2.069068e-04,4.850570e-08,1.450021e-08,2.952659e-02,1.938395e+00
46137344,7725679,2537553920,46234687,-1.509756e-03,-1.911144e-04,5.200512e-08,1.094626e-08,3.165677e-02,1.463302e+00
46661632,7725683,2566389760,46760179,-1.507012e-03,-2.015479e-04,5.076081e-08,1.323832e-08,3.089933e-02,1.769706e+00
47185920,7725841,2595225600,47285441,-1.502843e-03,-2.009479e-04,4.889980e-08,1.310061e-08,2.976649e-02,1.751297e+00
47710208,7726596,2624061440,47810888,-1.489587e-03,-1.941199e-04,4.321271e-08,1.158419e-08,2.630462e-02,1.548580e+00
48234496,7727135,2652897280,48336473,-1.492541e-03,-2.016567e-04,4.444954e-08,1.326337e-08,2.705750e-02,1.773054e+00
48758784,7727303,2681733120,48861897,-1.479817e-03,-1.925907e-04,3.924647e-08,1.125735e-08,2.389027e-02,1.504889e+00
49283072,7727415,2710568960,49387163,-1.482706e-03,-1.919640e-04,4.039932e-08,1.112477e-08,2.459204e-02,1.487166e+00
49807360,7727463,2739404800,49912604,-1.488735e-03,-1.881819e-04,4.285944e-08,1.034125e-08,2.608957e-02,1.382424e+00
50331648,7729301,2768240640,50438419,-1.476408e-03,-1.937866e-04,3.790712e-08,1.151256e-08,2.307498e-02,1.539005e+00
50855936,7730389,2797076480,50964046,-1.485949e-03,-2.013893e-04,4.171354e-08,1.320184e-08,2.539204e-02,1.764829e+00
51380224,7730971,2825912320,51489440,-1.492635e-03,-1.965724e-04,4.448921e-08,1.211813e-08,2.708165e-02,1.619958e+00
51904512,7731027,2854748160,52014862,-1.501224e-03,-1.938725e-04,4.818640e-08,1.153101e-08,2.933222e-02,1.541472e+00
52428800,7731341,2883584000,52540186,-1.506449e-03,-1.901508e-04,5.050745e-08,1.074557e-08,3.074510e-02,1.436473e+00
52953088,7731358,2912419840,53065782,-1.520897e-03,-1.796002e-04,5.721033e-08,8.669516e-09,3.482530e-02,1.158946e+00
53477376,7731439,2941255680,53591136,-1.536734e-03,-1.770098e-04,6.503721e-08,8.193840e-09,3.958971e-02,1.095357e+00
54001664,7731635,2970091520,54116685,-1.549356e-03,-1.849780e-04,7.163434e-08,9.699894e-09,4.360554e-02,1.296687e+00
54525952,7731949,2998927360,54641989,-1.556809e-03,-1.932370e-04,7.567962e-08,1.139493e-08,4.606801e-02,1.523281e+00
55050240,7731979,3027763200,55167253,-1.552513e-03,-1.800242e-04,7.333438e-08,8.748642e-09,4.464040e-02,1.169523e+00
55574528,7732140,3056599040,55692481,-1.559713e-03,-1.808669e-04,7.728543e-08,8.907006e-09,4.704550e-02,1.190693e+00
56098816,7732823,3085434880,56217672,-1.537472e-03,-1.866984e-04,6.541433e-08,1.004173e-08,3.981927e-02,1.342384e+00
56623104,7733181,3114270720,56743128,-1.535261e-03,-1.841318e-04,6.428808e-08,9.533927e-09,3.913370e-02,1.274501e+00
57147392,7733193,3143106560,57268705,-1.513339e-03,-1.912062e-04,5.365216e-08,1.096549e-08,3.265936e-02,1.465872e+00
57671680,7733214,3171942400,57794082,-1.512885e-03,-1.807828e-04,5.344209e-08,8.891137e-09,3.253148e-02,1.188572e+00
58195968,7733631,3200778240,58319238,-1.500751e-03,-1.802388e-04,4.797897e-08,8.788843e-09,2.920595e-02,1.174897e+00
58720256,7734022,3229614080,58844926,-1.519730e-03,-1.804359e-04,5.665362e-08,8.825841e-09,3.448642e-02,1.179843e+00
59244544,7734535,3258449920,59370529,-1.527793e-03,-1.710392e-04,6.055668e-08,7.148564e-09,3.686231e-02,9.556240e-01
59768832,7734645,3287285760,59895931,-1.527530e-03,-1.789180e-04,6.042760e-08,8.542934e-09,3.678374e-02,1.142024e+00
60293120,7736122,3316121600,60421311,-1.540445e-03,-1.781687e-04,6.694363e-08,8.404990e-09,4.075020e-02,1.123584e+00
60817408,7736915,3344957440,60947143,-1.542937e-03,-1.691698e-04,6.823956e-08,6.835954e-09,4.153906e-02,9.138340e-01
61341696,7738149,3373793280,61472639,-1.531832e-03,-1.864068e-04,6.256109e-08,9.983362e-09,3.808244e-02,1.334581e+00
61865984,7740481,3402629120,61998036,-1.523540e-03,-1.868194e-04,5.848159e-08,1.006599e-08,3.559915e-02,1.345628e+00
62390272,7741773,3431464960,62523597,-1.508085e-03,-1.746016e-04,5.124572e-08,7.763648e-09,3.119451e-02,1.037849e+00
62914560,7744338,3460300800,63049386,-1.502855e-03,-1.809031e-04,4.890521e-08,8.913830e-09,2.976978e-02,1.191606e+00
63438848,7744617,3489136640,63574788,-1.492298e-03,-1.665102e-04,4.434740e-08,6.403226e-09,2.699533e-02,8.559867e-01
63963136,7752664,3517972480,64100014,-1.489937e-03,-1.627188e-04,4.335861e-08,5.810833e-09,2.639343e-02,7.767953e-01
64487424,7756314,3546808320,64625157,-1.487574e-03,-1.514794e-04,4.238007e-08,4.223622e-09,2.579777e-02,5.646161e-01
65011712,7763006,3575644160,65150335,-1.477411e-03,-1.557243e-04,3.829885e-08,4.793387e-09,2.331343e-02,6.407827e-01
65536000,7765341,3604480000,65675672,-1.477398e-03,-1.339990e-04,3.829374e-08,2.257104e-09,2.331032e-02,3.017308e-01
66060288,7790452,3633315840,66201004,-1.486905e-03,-1.399200e-04,4.210496e-08,2.854766e-09,2.563030e-02,3.816267e-01
66584576,7819899,3662151680,66726033,-1.489729e-03,-1.249034e-04,4.327183e-08,1.475588e-09,2.634060e-02,1.972574e-01
67108864,7843435,3690987520,67251575,-1.484767e-03,-1.263287e-04,4.123208e-08,1.587118e-09,2.509896e-02,2.121668e-01
67633152,15367835,3719823360,67777217,-1.471157e-03,-1.279967e-04,3.589011e-08,1.722808e-09,2.184717e-02,2.303060e-01
68157440,15371630,3748659200,68302859,-1.470280e-03,-1.199840e-04,3.555860e-08,1.121850e-09,2.164538e-02,1.499696e-01
68681728,15374352,3777495040,68828322,-1.469166e-03,-1.297997e-04,3.513989e-08,1.875733e-09,2.139050e-02,2.507491e-01
69206016,15375504,3806330880,69353498,-1.469166e-03,-1.501440e-04,3.513985e-08,4.051832e-09,2.139047e-02,5.416511e-01
69730304,15376561,3835166720,69878849,-1.467084e-03,-1.498102e-04,3.436341e-08,4.009451e-09,2.091783e-02,5.359855e-01
70254592,15378947,3864002560,70404353,-1.463585e-03,-1.545560e-04,3.307867e-08,4.632983e-09,2.013578e-02,6.193397e-01
70778880,15379354,3892838400,70929703,-1.464195e-03,-1.576705e-04,3.330060e-08,5.066661e-09,2.027087e-02,6.773140e-01
71303168,15380954,3921674240,71454996,-1.471066e-03,-1.490504e-04,3.585553e-08,3.913808e-09,2.182613e-02,5.232000e-01
71827456,15381262,3950510080,71980606,-1.462703e-03,-1.532349e-04,3.275855e-08,4.454880e-09,1.994092e-02,5.955307e-01
72351744,15382521,3979345920,72506110,-1.467500e-03,-1.614640e-04,3.451793e-08,5.621097e-09,2.101189e-02,7.514313e-01
72876032,15382745,4008181760,73031682,-1.475839e-03,-1.620221e-04,3.768618e-08,5.705100e-09,2.294049e-02,7.626609e-01
73400320,15383378,4037017600,73556740,-1.473433e-03,-1.676580e-04,3.675775e-08,6.588249e-09,2.237533e-02,8.807207e-01
73924608,15384486,4065853440,74081811,-1.478557e-03,-1.699899e-04,3.874875e-08,6.972231e-09,2.358730e-02,9.320517e-01
74448896,15384748,4094689280,74607551,-1.472546e-03,-1.602753e-04,3.641830e-08,5.444277e-09,2.216869e-02,7.277939e-01
74973184,15387568,4123525120,75132821,-1.469263e-03,-1.631875e-04,3.517608e-08,5.882503e-09,2.141253e-02,7.863762e-01
75497472,15387667,4152360960,75658265,-1.481104e-03,-1.615191e-04,3.975790e-08,5.629370e-09,2.420159e-02,7.525373e-01
76021760,15389058,4181196800,76183620,-1.481037e-03,-1.619643e-04,3.973126e-08,5.696372e-09,2.418537e-02,7.614942e-01
76546048,15389348,4210032640,76708728,-1.487448e-03,-1.605526e-04,4.232832e-08,5.485265e-09,2.576626e-02,7.332733e-01
77070336,15389579,4238868480,77234238,-1.493835e-03,-1.590677e-04,4.499712e-08,5.267522e-09,2.739083e-02,7.041652e-01
77594624,15390027,4267704320,77759946,-1.494772e-03,-1.454080e-04,4.539539e-08,3.471335e-09,2.763326e-02,4.640500e-01
78118912,15391729,4296540160,78285276,-1.494423e-03,-1.413212e-04,4.524683e-08,3.006459e-09,2.754284e-02,4.019051e-01
78643200,15393728,4325376000,78810716,-1.483162e-03,-1.465777e-04,4.058284e-08,3.610537e-09,2.470375e-02,4.826586e-01
79167488,15396033,4354211840,79336180,-1.484344e-03,-1.533865e-04,4.106050e-08,4.475140e-09,2.499451e-02,5.982391e-01
79691776,15397201,4383047680,79861458,-1.466592e-03,-1.554928e-04,3.418134e-08,4.761383e-09,2.080701e-02,6.365042e-01
80216064,15398618,4411883520,80386821,-1.457387e-03,-1.622607e-04,3.086245e-08,5.741198e-09,1.878672e-02,7.674865e-01
80740352,15400562,4440719360,80912571,-1.448213e-03,-1.737420e-04,2.772333e-08,7.612903e-09,1.687586e-02,1.017697e+00
81264640,15402454,4469555200,81438017,-1.458280e-03,-1.722875e-04,3.117714e-08,7.361217e-09,1.897827e-02,9.840514e-01
81788928,15403106,4498391040,81963449,-1.445318e-03,-1.661358e-04,2.676762e-08,6.343455e-09,1.629409e-02,8.479965e-01
82313216,15405521,4527226880,82488939,-1.440039e-03,-1.783690e-04,2.506808e-08,8.441755e-09,1.525954e-02,1.128498e+00
82837504,15405696,4556062720,83014415,-1.433760e-03,-1.772141e-04,2.311925e-08,8.230862e-09,1.407325e-02,1.100306e+00
83361792,15405894,4584898560,83540076,-1.426246e-03,-1.711681e-04,2.089073e-08,7.170385e-09,1.271669e-02,9.585410e-01
83886080,15406143,4613734400,84065355,-1.434764e-03,-1.658892e-04,2.342546e-08,6.304238e-09,1.425964e-02,8.427539e-01
84410368,15406214,4642570240,84590852,-1.436704e-03,-1.750371e-04,2.402316e-08,7.840590e-09,1.462348e-02,1.048134e+00
84934656,15407286,4671406080,85116164,-1.438628e-03,-1.813005e-04,2.462317e-08,8.989035e-09,1.498872e-02,1.201659e+00
85458944,15408501,4700241920,85641628,-1.444333e-03,-1.865804e-04,2.644639e-08,1.001808e-08,1.609856e-02,1.339223e+00
85983232,15410227,4729077760,86167103,-1.444669e-03,-1.757273e-04,2.655567e-08,7.963293e-09,1.616507e-02,1.064537e+00
86507520,15410272,4757913600,86692842,-1.439045e-03,-1.857012e-04,2.475418e-08,9.842862e-09,1.506846e-02,1.315799e+00
87031808,15410528,4786749440,87218728,-1.432155e-03,-1.911356e-04,2.263374e-08,1.095071e-08,1.377770e-02,1.463897e+00
87556096,15410973,4815585280,87744008,-1.439978e-03,-1.904663e-04,2.504873e-08,1.081107e-08,1.524776e-02,1.445229e+00
88080384,15411474,4844421120,88269632,-1.431143e-03,-1.975754e-04,2.233030e-08,1.233996e-08,1.359299e-02,1.649613e+00
88604672,15411496,4873256960,88795075,-1.432861e-03,-2.088867e-04,2.284676e-08,1.498095e-08,1.390737e-02,2.002661e+00
89128960,15411863,4902092800,89320498,-1.430016e-03,-2.150731e-04,2.199454e-08,1.653362e-08,1.338860e-02,2.210223e+00
89653248,15412220,4930928640,89845977,-1.439996e-03,-2.101898e-04,2.505448e-08,1.530164e-08,1.525126e-02,2.045531e+00
90177536,15414258,4959764480,90371068,-1.444622e-03,-2.048293e-04,2.654030e-08,1.400419e-08,1.615572e-02,1.872088e+00
90701824,15414521,4988600320,90896667,-1.452842e-03,-2.113248e-04,2.928605e-08,1.558372e-08,1.782713e-02,2.083240e+00
91226112,15415596,5017436160,91421991,-1.451436e-03,-2.105802e-04,2.880706e-08,1.539837e-08,1.753555e-02,2.058462e+00
91750400,15415621,5046272000,91947320,-1.448474e-03,-2.072487e-04,2.781016e-08,1.458267e-08,1.692871e-02,1.949419e+00
92274688,15415649,5075107840,92472806,-1.452216e-03,-2.107968e-04,2.907224e-08,1.545217e-08,1.769697e-02,2.065655e+00
92798976,15415685,5103943680,92998429,-1.452866e-03,-2.065173e-04,2.929446e-08,1.440655e-08,1.783224e-02,1.925876e+00
93323264,15416400,5132779520,93523748,-1.458927e-03,-2.014679e-04,3.140577e-08,1.321993e-08,1.911744e-02,1.767247e+00
93847552,15416482,5161615360,94048853,-1.454393e-03,-2.144479e-04,2.981935e-08,1.637322e-08,1.815175e-02,2.188781e+00
94371840,15416890,5190451200,94574302,-1.450779e-03,-2.234202e-04,2.858450e-08,1.874987e-08,1.740007e-02,2.506493e+00
94896128,15417582,5219287040,95099553,-1.444653e-03,-2.119910e-04,2.655039e-08,1.575050e-08,1.616186e-02,2.105535e+00
95420416,15417785,5248122880,95624731,-1.439436e-03,-2.148746e-04,2.487745e-08,1.648261e-08,1.514350e-02,2.203404e+00
95944704,15418636,5276958720,96149964,-1.441675e-03,-1.970253e-04,2.558881e-08,1.221806e-08,1.557652e-02,1.633317e+00
96468992,15419417,5305794560,96675516,-1.444737e-03,-2.000609e-04,2.657772e-08,1.289836e-08,1.617850e-02,1.724259e+00
96993280,15419459,5334630400,97200951,-1.444972e-03,-2.027353e-04,2.665441e-08,1.351297e-08,1.622518e-02,1.806421e+00
97517568,15419652,5363466240,97726211,-1.438325e-03,-2.058991e-04,2.452827e-08,1.425853e-08,1.493095e-02,1.906088e+00
98041856,15419813,5392302080,98251790,-1.436538e-03,-2.110902e-04,2.397162e-08,1.552522e-08,1.459210e-02,2.075420e+00
98566144,15421442,5421137920,98776939,-1.439239e-03,-2.109814e-04,2.481539e-08,1.549810e-08,1.510573e-02,2.071794e+00
99090432,15421579,5449973760,99302244,-1.432078e-03,-2.074230e-04,2.261046e-08,1.462478e-08,1.376353e-02,1.955049e+00
99614720,15422438,5478809600,99827498,-1.444506e-03,-1.947205e-04,2.650261e-08,1.171384e-08,1.613278e-02,1.565912e+00
