trueR,trueI
-4.419417e-02,1.066942e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
524288,388893,4718592,190780,-4.263338e-02,1.063130e-01,2.436061e-06,1.453203e-07,1.247263e-03,1.276570e-05
1048576,390707,9437184,381401,-4.243444e-02,1.057441e-01,3.096664e-06,9.026721e-07,1.585492e-03,7.929553e-05
1572864,390757,14155776,570912,-4.218247e-02,1.073375e-01,4.046928e-06,4.138611e-07,2.072027e-03,3.635576e-05
2097152,390813,18874368,761122,-4.277311e-02,1.069626e-01,2.019402e-06,7.206241e-08,1.033934e-03,6.330346e-06
2621440,390818,23592960,951671,-4.292570e-02,1.060808e-01,1.609023e-06,3.762673e-07,8.238197e-04,3.305332e-05
3145728,390867,28311552,1142635,-4.354708e-02,1.066837e-01,4.187211e-07,1.088019e-10,2.143852e-04,9.557734e-09
3670016,390923,33030144,1332729,-4.322753e-02,1.069844e-01,9.343897e-07,8.421178e-08,4.784076e-04,7.397611e-06
4194304,390935,37748736,1523444,-4.314759e-02,1.073547e-01,1.095336e-06,4.363015e-07,5.608122e-04,3.832705e-05
4718592,390982,42467328,1714359,-4.331238e-02,1.071167e-01,7.775490e-07,1.785504e-07,3.981052e-04,1.568481e-05
5242880,390993,47185920,1905328,-4.370639e-02,1.073157e-01,2.379241e-07,3.862686e-07,1.218171e-04,3.393189e-05
5767168,391005,51904512,2096142,-4.411211e-02,1.073809e-01,6.733346e-09,4.716355e-07,3.447474e-06,4.143098e-05
6291456,391015,56623104,2286661,-4.368529e-02,1.073261e-01,2.589572e-07,3.992959e-07,1.325861e-04,3.507628e-05
6815744,391026,61341696,2476957,-4.367836e-02,1.071883e-01,2.660573e-07,2.441276e-07,1.362214e-04,2.144547e-05
7340032,391031,66060288,2666601,-4.380198e-02,1.070555e-01,1.538139e-07,1.305546e-07,7.875272e-05,1.146861e-05
7864320,391042,70778880,2856937,-4.373639e-02,1.068307e-01,2.095578e-07,1.864503e-08,1.072936e-04,1.637878e-06
8388608,391052,75497472,3046961,-4.378016e-02,1.067808e-01,1.714075e-07,7.505684e-09,8.776064e-05,6.593392e-07
8912896,391057,80216064,3236905,-4.378985e-02,1.067028e-01,1.634722e-07,7.392509e-11,8.369778e-05,6.493972e-09
9437184,391056,84934656,3427177,-4.376597e-02,1.066900e-01,1.833519e-07,1.753286e-11,9.387617e-05,1.540180e-09
9961472,391074,89653248,3617622,-4.382770e-02,1.064869e-01,1.342988e-07,4.296608e-08,6.876099e-05,3.774369e-06
10485760,391092,94371840,3808768,-4.385247e-02,1.064599e-01,1.167553e-07,5.486084e-08,5.977874e-05,4.819268e-06
11010048,391100,99090432,3999814,-4.376905e-02,1.067191e-01,1.807261e-07,6.196311e-10,9.253179e-05,5.443169e-08
11534336,391127,103809024,4190054,-4.366073e-02,1.068432e-01,2.845614e-07,2.221556e-08,1.456954e-04,1.951533e-06
12058624,391141,108527616,4381112,-4.391153e-02,1.067426e-01,7.988411e-08,2.345346e-09,4.090067e-05,2.060277e-07
12582912,391144,113246208,4571935,-4.400399e-02,1.068543e-01,3.616977e-08,2.563855e-08,1.851893e-05,2.252227e-06
13107200,391144,117964800,4761689,-4.391785e-02,1.068488e-01,7.635462e-08,2.390563e-08,3.909358e-05,2.099997e-06
13631488,391153,122683392,4951229,-4.391186e-02,1.070331e-01,7.969891e-08,1.148866e-07,4.080585e-05,1.009225e-05
14155776,391157,127401984,5141364,-4.393196e-02,1.070144e-01,6.875318e-08,1.025399e-07,3.520164e-05,9.007649e-06
14680064,391170,132120576,5332041,-4.383887e-02,1.070698e-01,1.262351e-07,1.410967e-07,6.463240e-05,1.239469e-05
15204352,391184,136839168,5522668,-4.380200e-02,1.071026e-01,1.537934e-07,1.668178e-07,7.874224e-05,1.465417e-05
15728640,391185,141557760,5713230,-4.378656e-02,1.069326e-01,1.661460e-07,5.686829e-08,8.506676e-05,4.995613e-06
16252928,391184,146276352,5904355,-4.377853e-02,1.070107e-01,1.727519e-07,1.001774e-07,8.844900e-05,8.800114e-06
16777216,391229,150994944,6095215,-4.383608e-02,1.069430e-01,1.282256e-07,6.191861e-08,6.565155e-05,5.439259e-06
17301504,391272,155713536,6285478,-4.379644e-02,1.069629e-01,1.581896e-07,7.220248e-08,8.099312e-05,6.342650e-06
17825792,391311,160432128,6475364,-4.373316e-02,1.070106e-01,2.125253e-07,1.001349e-07,1.088130e-04,8.796386e-06
18350080,391334,165150720,6665923,-4.373013e-02,1.070029e-01,2.153339e-07,9.530943e-08,1.102510e-04,8.372488e-06
18874368,391365,169869312,6856266,-4.386751e-02,1.070391e-01,1.067089e-07,1.190090e-07,5.463496e-05,1.045438e-05
19398656,391379,174587904,7046835,-4.393416e-02,1.070237e-01,6.760539e-08,1.086157e-07,3.461397e-05,9.541382e-06
19922944,391384,179306496,7237512,-4.396072e-02,1.069765e-01,5.450019e-08,7.971994e-08,2.790411e-05,7.003023e-06
20447232,391417,184025088,7427959,-4.399971e-02,1.068787e-01,3.781620e-08,3.403978e-08,1.936190e-05,2.990235e-06
20971520,391422,188743680,7618956,-4.395918e-02,1.069006e-01,5.522092e-08,4.262083e-08,2.827312e-05,3.744040e-06
21495808,391426,193462272,7809414,-4.401471e-02,1.068353e-01,3.220532e-08,1.991316e-08,1.648913e-05,1.749278e-06
22020096,391433,198180864,7999888,-4.399475e-02,1.069346e-01,3.976774e-08,5.782820e-08,2.036109e-05,5.079936e-06
22544384,391463,202899456,8189501,-4.397560e-02,1.069885e-01,4.777132e-08,8.662443e-08,2.445892e-05,7.609551e-06
23068672,391495,207618048,8379995,-4.399886e-02,1.070881e-01,3.814726e-08,1.552197e-07,1.953140e-05,1.363532e-05
23592960,391510,212336640,8569860,-4.399886e-02,1.070275e-01,3.814581e-08,1.111347e-07,1.953066e-05,9.762667e-06
24117248,391512,217055232,8760192,-4.394928e-02,1.070297e-01,5.996900e-08,1.125500e-07,3.070413e-05,9.886992e-06
24641536,391534,221773824,8950801,-4.388426e-02,1.070515e-01,9.604229e-08,1.276846e-07,4.917366e-05,1.121650e-05
25165824,391535,226492416,9140716,-4.383778e-02,1.070062e-01,1.270146e-07,9.736291e-08,6.503149e-05,8.552876e-06
25690112,391539,231211008,9331112,-4.375708e-02,1.070007e-01,1.910429e-07,9.395717e-08,9.781400e-05,8.253698e-06
26214400,391579,235929600,9521863,-4.376006e-02,1.070344e-01,1.884466e-07,1.157773e-07,9.648467e-05,1.017049e-05
26738688,391599,240648192,9712926,-4.374119e-02,1.069713e-01,2.051946e-07,7.680616e-08,1.050597e-04,6.747062e-06
27262976,391604,245366784,9903906,-4.375115e-02,1.068808e-01,1.962658e-07,3.483895e-08,1.004881e-04,3.060438e-06
27787264,391632,250085376,10094407,-4.380691e-02,1.068831e-01,1.499665e-07,3.570086e-08,7.678286e-05,3.136154e-06
28311552,391651,254803968,10284647,-4.385785e-02,1.069562e-01,1.131131e-07,6.863602e-08,5.791392e-05,6.029353e-06
28835840,391699,259522560,10475652,-4.387426e-02,1.068905e-01,1.023396e-07,3.853972e-08,5.239787e-05,3.385534e-06
29360128,391726,264241152,10666298,-4.389562e-02,1.068256e-01,8.913120e-08,1.727338e-08,4.563518e-05,1.517386e-06
29884416,391737,268959744,10856717,-4.391338e-02,1.067670e-01,7.884513e-08,5.310639e-09,4.036872e-05,4.665147e-07
30408704,391781,273678336,11047623,-4.399537e-02,1.067313e-01,3.952297e-08,1.375593e-09,2.023576e-05,1.208394e-07
30932992,391827,278396928,11237649,-4.395579e-02,1.067424e-01,5.682566e-08,2.330216e-09,2.909474e-05,2.046986e-07
31457280,391941,283115520,11428583,-4.392045e-02,1.067646e-01,7.492029e-08,4.966731e-09,3.835919e-05,4.363041e-07
31981568,391941,287834112,11619462,-4.396529e-02,1.067240e-01,5.238689e-08,8.890668e-10,2.682210e-05,7.810036e-08
32505856,391956,292552704,11810362,-4.392638e-02,1.067543e-01,7.170883e-08,3.610680e-09,3.671493e-05,3.171813e-07
33030144,392321,297271296,12000821,-4.396042e-02,1.067617e-01,5.463769e-08,4.555549e-09,2.797450e-05,4.001837e-07
33554432,392514,301989888,12191589,-4.404040e-02,1.066910e-01,2.364599e-08,1.002670e-11,1.210675e-05,8.807988e-10
34078720,771432,306708480,12382486,-4.407409e-02,1.067280e-01,1.441855e-08,1.147705e-09,7.382301e-06,1.008205e-07
34603008,773297,311427072,12572845,-4.413380e-02,1.067688e-01,3.644335e-09,5.576680e-09,1.865900e-06,4.898852e-07
35127296,773311,316145664,12764535,-4.415565e-02,1.068069e-01,1.483465e-09,1.270576e-08,7.595343e-07,1.116142e-06
35651584,773385,320864256,12954668,-4.416799e-02,1.068246e-01,6.852675e-10,1.701972e-08,3.508571e-07,1.495103e-06
36175872,773388,325582848,13145341,-4.416712e-02,1.068097e-01,7.318680e-10,1.334344e-08,3.747164e-07,1.172159e-06
36700160,773421,330301440,13336337,-4.417224e-02,1.068057e-01,4.807959e-10,1.244342e-08,2.461675e-07,1.093096e-06
37224448,773455,335020032,13525790,-4.410994e-02,1.067430e-01,7.093865e-09,2.386660e-09,3.632060e-06,2.096569e-07
37748736,773481,339738624,13715891,-4.413183e-02,1.067251e-01,3.886616e-09,9.546590e-10,1.989948e-06,8.386233e-08
38273024,773541,344457216,13906485,-4.411469e-02,1.067546e-01,6.316923e-09,3.657390e-09,3.234265e-06,3.212846e-07
38797312,773703,349175808,14097448,-4.410797e-02,1.068406e-01,7.430352e-09,2.144501e-08,3.804341e-06,1.883844e-06
39321600,773711,353894400,14287893,-4.413730e-02,1.068196e-01,3.234653e-09,1.573468e-08,1.656143e-06,1.382218e-06
39845888,773719,358612992,14478831,-4.414864e-02,1.068143e-01,2.073365e-09,1.443377e-08,1.061563e-06,1.267939e-06
40370176,773724,363331584,14669385,-4.419138e-02,1.067652e-01,7.764678e-12,5.046864e-09,3.975516e-09,4.433435e-07
40894464,773728,368050176,14859580,-4.414019e-02,1.067092e-01,2.913782e-09,2.249406e-10,1.491857e-06,1.975997e-08
41418752,773745,372768768,15050474,-4.418114e-02,1.067606e-01,1.697116e-10,4.415832e-09,8.689236e-08,3.879102e-07
41943040,773747,377487360,15241461,-4.424496e-02,1.067883e-01,2.579686e-09,8.866188e-09,1.320800e-06,7.788531e-07
42467328,773754,382205952,15432363,-4.431489e-02,1.068167e-01,1.457464e-08,1.501233e-08,7.462218e-06,1.318763e-06
42991616,773764,386924544,15623218,-4.430825e-02,1.067972e-01,1.301330e-08,1.060988e-08,6.662809e-06,9.320285e-07
43515904,773772,391643136,15814366,-4.431520e-02,1.068507e-01,1.464939e-08,2.449208e-08,7.500492e-06,2.151514e-06
44040192,773813,396361728,16004253,-4.435441e-02,1.068460e-01,2.567674e-08,2.305398e-08,1.314649e-05,2.025185e-06
44564480,773821,401080320,16194109,-4.439339e-02,1.068399e-01,3.968755e-08,2.124255e-08,2.032003e-05,1.866059e-06
45088768,773845,405798912,16384480,-4.444153e-02,1.068259e-01,6.118661e-08,1.736163e-08,3.132755e-05,1.525138e-06
45613056,773848,410517504,16575677,-4.438238e-02,1.068077e-01,3.542407e-08,1.287935e-08,1.813713e-05,1.131391e-06
46137344,773863,415236096,16766711,-4.439646e-02,1.068791e-01,4.092304e-08,3.421320e-08,2.095260e-05,3.005470e-06
46661632,773869,419954688,16957196,-4.438420e-02,1.068197e-01,3.611028e-08,1.576086e-08,1.848847e-05,1.384518e-06
47185920,773957,424673280,17147481,-4.432295e-02,1.067892e-01,1.658418e-08,9.026863e-09,8.491099e-06,7.929676e-07
47710208,774142,429391872,17338253,-4.429678e-02,1.068132e-01,1.052945e-08,1.416116e-08,5.391081e-06,1.243992e-06
48234496,774216,434110464,17529481,-4.430688e-02,1.068240e-01,1.270324e-08,1.684715e-08,6.504061e-06,1.479943e-06
48758784,774267,438829056,17719760,-4.430154e-02,1.068386e-01,1.152918e-08,2.085127e-08,5.902944e-06,1.831687e-06
49283072,774344,443547648,17910141,-4.432816e-02,1.068310e-01,1.795365e-08,1.873262e-08,9.192272e-06,1.645573e-06
49807360,774418,448266240,18100581,-4.434764e-02,1.068539e-01,2.355214e-08,2.549797e-08,1.205870e-05,2.239877e-06
50331648,774444,452984832,18290953,-4.436338e-02,1.068194e-01,2.863333e-08,1.567120e-08,1.466027e-05,1.376641e-06
50855936,774534,457703424,18481321,-4.437272e-02,1.067948e-01,3.187990e-08,1.012290e-08,1.632251e-05,8.892497e-07
51380224,774553,462422016,18671895,-4.440054e-02,1.067923e-01,4.258700e-08,9.638586e-09,2.180455e-05,8.467047e-07
51904512,774564,467140608,18862434,-4.437825e-02,1.068048e-01,3.388462e-08,1.224640e-08,1.734893e-05,1.075789e-06
52428800,774565,471859200,19052738,-4.442549e-02,1.067805e-01,5.351155e-08,7.445131e-09,2.739792e-05,6.540200e-07
52953088,774597,476577792,19242673,-4.440527e-02,1.067718e-01,4.456207e-08,6.023731e-09,2.281579e-05,5.291566e-07
53477376,774604,481296384,19433345,-4.443298e-02,1.067655e-01,5.702831e-08,5.092486e-09,2.919850e-05,4.473511e-07
54001664,774619,486014976,19623168,-4.441716e-02,1.067418e-01,4.972384e-08,2.270895e-09,2.545861e-05,1.994875e-07
