trueR,trueI
5.000000e-01,0.000000e+00
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI,RvarianceR,RvarianceI
4194304,800867,16777216,4718722,5.004493e-01,0.000000e+00,2.018703e-07,0.000000e+00,8.074813e-07,0.000000e+00
8388608,805194,33554432,9437077,5.004298e-01,0.000000e+00,1.847359e-07,0.000000e+00,7.389434e-07,0.000000e+00
12582912,805246,50331648,14155585,5.004287e-01,0.000000e+00,1.838147e-07,0.000000e+00,7.352589e-07,0.000000e+00
16777216,806097,67108864,18871780,5.003668e-01,0.000000e+00,1.345474e-07,0.000000e+00,5.381895e-07,0.000000e+00
20971520,806171,83886080,23592536,5.004265e-01,0.000000e+00,1.819286e-07,0.000000e+00,7.277142e-07,0.000000e+00
25165824,811860,100663296,28308649,5.003842e-01,0.000000e+00,1.475727e-07,0.000000e+00,5.902908e-07,0.000000e+00
29360128,811963,117440512,33026018,5.003729e-01,0.000000e+00,1.390889e-07,0.000000e+00,5.563556e-07,0.000000e+00
33554432,812116,134217728,37745007,5.003861e-01,0.000000e+00,1.490418e-07,0.000000e+00,5.961671e-07,0.000000e+00
37748736,812155,150994944,42462671,5.003806e-01,0.000000e+00,1.448832e-07,0.000000e+00,5.795328e-07,0.000000e+00
41943040,812381,167772160,47179879,5.003714e-01,0.000000e+00,1.379354e-07,0.000000e+00,5.517416e-07,0.000000e+00
46137344,812823,184549376,51903190,5.004228e-01,0.000000e+00,1.787393e-07,0.000000e+00,7.149573e-07,0.000000e+00
50331648,812828,201326592,56629985,5.004964e-01,0.000000e+00,2.464597e-07,0.000000e+00,9.858388e-07,0.000000e+00
54525952,812949,218103808,61348401,5.004903e-01,0.000000e+00,2.404017e-07,0.000000e+00,9.616069e-07,0.000000e+00
58720256,813194,234881024,66068278,5.004961e-01,0.000000e+00,2.461047e-07,0.000000e+00,9.844190e-07,0.000000e+00
62914560,813247,251658240,70787269,5.004949e-01,0.000000e+00,2.449234e-07,0.000000e+00,9.796936e-07,0.000000e+00
67108864,813376,268435456,75504572,5.004826e-01,0.000000e+00,2.329209e-07,0.000000e+00,9.316836e-07,0.000000e+00
71303168,813580,285212672,80223428,5.004815e-01,0.000000e+00,2.318291e-07,0.000000e+00,9.273163e-07,0.000000e+00
75497472,813633,301989888,84939551,5.004644e-01,0.000000e+00,2.156486e-07,0.000000e+00,8.625943e-07,0.000000e+00
79691776,813652,318767104,89658215,5.004633e-01,0.000000e+00,2.146533e-07,0.000000e+00,8.586131e-07,0.000000e+00
83886080,813681,335544320,94377863,5.004675e-01,0.000000e+00,2.185368e-07,0.000000e+00,8.741473e-07,0.000000e+00
88080384,813825,352321536,99095451,5.004609e-01,0.000000e+00,2.124497e-07,0.000000e+00,8.497990e-07,0.000000e+00
92274688,813943,369098752,103815842,5.004684e-01,0.000000e+00,2.194294e-07,0.000000e+00,8.777175e-07,0.000000e+00
96468992,814003,385875968,108532687,5.004589e-01,0.000000e+00,2.105857e-07,0.000000e+00,8.423427e-07,0.000000e+00
100663296,834468,402653184,113251912,5.004607e-01,0.000000e+00,2.122849e-07,0.000000e+00,8.491398e-07,0.000000e+00
104857600,834496,419430400,117968717,5.004522e-01,0.000000e+00,2.044494e-07,0.000000e+00,8.177977e-07,0.000000e+00
109051904,834556,436207616,122688425,5.004561e-01,0.000000e+00,2.080224e-07,0.000000e+00,8.320897e-07,0.000000e+00
113246208,834618,452984832,127409498,5.004651e-01,0.000000e+00,2.163134e-07,0.000000e+00,8.652536e-07,0.000000e+00
117440512,834744,469762048,132124670,5.004510e-01,0.000000e+00,2.034266e-07,0.000000e+00,8.137063e-07,0.000000e+00
121634816,834898,486539264,136844114,5.004537e-01,0.000000e+00,2.057992e-07,0.000000e+00,8.231967e-07,0.000000e+00
125829120,834900,503316480,141561301,5.004480e-01,0.000000e+00,2.007471e-07,0.000000e+00,8.029884e-07,0.000000e+00
130023424,834937,520093696,146282511,5.004566e-01,0.000000e+00,2.085120e-07,0.000000e+00,8.340481e-07,0.000000e+00
134217728,834959,536870912,150995650,5.004379e-01,0.000000e+00,1.917176e-07,0.000000e+00,7.668705e-07,0.000000e+00
138412032,835016,553648128,155712370,5.004318e-01,0.000000e+00,1.864306e-07,0.000000e+00,7.457222e-07,0.000000e+00
142606336,835140,570425344,160432275,5.004360e-01,0.000000e+00,1.901030e-07,0.000000e+00,7.604118e-07,0.000000e+00
146800640,835151,587202560,165149333,5.004314e-01,0.000000e+00,1.860704e-07,0.000000e+00,7.442817e-07,0.000000e+00
